movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.59034884,0.5346954,0.35472128,0.4020138,0.57731783,0.7532052,0.10629478,0.04346179,0.40730676,0.62654865,0.6780237,0.54219294,0.61337173,0.22747809,0.3045588,0.45936128,0.0,0.14712255,0.37839976,0.5862806,0.18503302,0.4289597,0.48217773,0.54085547,0.26165324,0.22169997,0.33545634,0.4799332,0.0,0.38748994,0.48953363,0.07568513,0.46787703,0.72665733,0.45098835,0.7387077,0.75949347,0.8262649,0.7701258,0.18161511,0.0,0.5399761,0.50345385,0.0,0.5183436,0.4936038,0.3488386,0.45658588,0.0,0.4747056,0.41541559,0.67869663,0.38614,0.56274855,0.43502393,0.7165056,0.0,0.04518351,0.029196473,0.0,0.40105316,0.3231457,0.3558942,0.60355663,0.5231483,0.0,0.41231427,0.4786347,0.74681664,0.24906081
47metersdown,0.7533978,0.6465219,0.58637357,0.7275313,0.65979344,0.7029574,0.21039572,0.20847633,0.7131267,0.72928077,0.829846,0.7914451,0.68987113,0.5390976,0.10875817,0.40509516,0.0,0.0,0.47559473,0.5380176,0.3352994,0.51718205,0.84825134,0.7284024,0.41224602,0.5090904,0.28182817,0.43461835,0.0,0.5467327,0.6106848,0.06199922,0.462506,0.8485881,0.4862499,0.82049274,0.8525744,0.49142975,0.8432469,0.23133546,0.0,0.6266483,0.5940233,0.0,0.68407845,0.4588634,0.5868295,0.4454609,0.0,0.82061654,0.49252257,0.62413555,0.77740395,0.7344223,0.6448114,0.7622133,0.0,0.23973987,0.063115746,0.0,0.70269006,0.3699006,0.68853515,0.5544938,0.5755503,0.0,0.42707947,0.59137625,0.7737085,0.27413967
abeautifuldaymovie,0.5465682,0.4175157,0.16564664,0.55411816,0.44128957,0.6772056,0.22815761,0.12857401,0.40544027,0.6048129,0.60146534,0.6310783,0.34519744,0.46205807,0.32999134,0.29472145,0.0,0.066447355,0.3025151,0.41468272,0.28190872,0.3806333,0.50737536,0.4079095,0.27677336,0.3600157,0.34141085,0.5330227,0.0,0.35228622,0.58676213,0.0,0.38166776,0.72540194,0.55538243,0.5380332,0.5366663,0.39085814,0.5979265,0.27851316,0.0,0.50123215,0.42922324,0.0,0.41885793,0.30113855,0.5368944,0.6052444,0.0,0.42989773,0.35550556,0.5773918,0.45185483,0.65559065,0.49822968,0.7611245,0.0,0.1328375,0.013878336,0.0,0.4447685,0.3385806,0.3407325,0.3780704,0.4121977,0.0,0.14861341,0.3911907,0.5473413,0.33877164
abominablemovie,0.92116964,0.52399755,0.20412585,0.727858,0.63257843,0.99423075,0.21690123,0.18137754,0.6479476,0.6383613,0.70915365,0.7207373,0.7299171,0.5862785,0.3982472,0.2909354,0.0,0.28607193,0.59282523,0.749649,0.3224539,0.8168043,0.71114755,0.70688015,0.08769997,0.120898545,0.25805187,0.7900863,0.0,0.54056525,0.7064545,0.12061435,0.36447552,1.1261392,0.7669352,0.876506,0.74584925,1.1527747,0.9772373,0.19800593,0.0,0.39828753,0.6897806,0.0,0.76619464,0.23248568,0.6119857,0.80464256,0.23531662,0.47706908,0.7060034,0.4904199,0.73490095,0.60669196,0.6714828,0.8184592,0.05491744,0.23321185,0.09049462,0.0,0.73341745,0.26919544,0.55886614,0.75575995,1.0247579,0.0,0.4566022,0.82966805,0.6865135,0.26666987
adastramovie,0.6251977,0.2889591,0.2609618,0.40195575,0.38490006,0.53648734,0.0,0.0049395235,0.48728916,0.51740056,0.42015362,0.64400476,0.41905946,0.36698693,0.17769192,0.3644348,0.0,0.09762064,0.4029989,0.2850079,0.22557546,0.25506285,0.47158664,0.5220818,0.22401913,0.18500282,0.54321337,0.41962704,0.0,0.30860502,0.4042947,0.0,0.22485009,0.67210686,0.37445423,0.58164954,0.5796184,0.5631029,0.65460926,0.31437662,0.0,0.5348048,0.51436144,0.0,0.52468264,0.37023354,0.42260182,0.40813574,0.18248604,0.5394758,0.2276137,0.494814,0.6170953,0.41993484,0.3048508,0.60163826,0.030272843,0.034572985,0.0,0.0,0.3365022,0.3791736,0.39019555,0.5042779,0.38540998,0.0,0.31645587,0.5188249,0.4622076,0.37936693
adogsjourneymovie,1.1458,0.4642376,0.35558066,0.68887115,0.45302418,1.6747088,0.03227365,0.2752308,0.8930655,1.2363137,1.4940643,1.4417146,1.3257396,0.5533639,0.40290907,1.0107905,0.0,0.0,0.07176168,0.88436437,0.90474254,0.65615296,1.0342149,0.76622254,0.19748235,0.25266427,0.91727334,0.7277327,0.0,0.4061394,1.5758485,0.113568366,0.7415084,1.4404589,0.6501287,1.5695609,1.2112657,1.236033,1.3302505,0.41900095,0.0,0.8052238,1.1203318,0.0,0.86960506,0.7565754,1.3038948,0.7840691,0.07719422,1.237249,0.9034882,1.2533962,0.89498216,1.2601026,0.81370103,1.868322,0.0,0.0,0.13981079,0.0,1.3499453,0.6762548,0.48785132,1.2650018,0.9749315,0.0,0.68306,0.9349505,1.114442,0.8877726
aftermathmovie,0.41604567,0.4142393,0.16343126,0.19878444,0.30397353,0.5296926,0.12067568,0.14619514,0.23498148,0.39659575,0.3622228,0.42559466,0.37019008,0.2948385,0.22908923,0.23654251,0.0,0.0136794085,0.17160706,0.36548862,0.12899743,0.3168548,0.476586,0.2678167,0.19766662,0.07841254,0.25412482,0.2712513,0.0,0.3891161,0.3898451,0.1451199,0.29010758,0.46445212,0.27891013,0.5981528,0.4700051,0.47164854,0.4824273,0.13793741,0.026697883,0.43303168,0.47108126,0.0,0.47124523,0.3122333,0.44191408,0.38693678,0.0007243054,0.31345007,0.4167822,0.34586143,0.31831098,0.39510572,0.28668022,0.42153883,0.0,0.12929523,0.06637733,0.0,0.44313103,0.19062899,0.3645072,0.4209028,0.33430013,0.0,0.25849468,0.38673016,0.4392754,0.1887944
aftermovie,0.48436296,0.5215668,0.19549406,0.3905934,0.34356347,0.5078949,0.23020352,0.10088966,0.24841803,0.37369347,0.4292205,0.5324473,0.4854781,0.20192657,0.27233833,0.26876712,0.0,0.031786516,0.31618753,0.46929583,0.1760599,0.3559238,0.47764224,0.31021076,0.09954806,0.26561874,0.35798496,0.45605913,0.0,0.32078072,0.4251939,0.003948408,0.4361686,0.71741617,0.35901666,0.5029208,0.5941991,0.5077891,0.62195355,0.25170028,0.0,0.38752455,0.50258887,0.0,0.41289806,0.22445944,0.41648662,0.5367146,0.0,0.4500665,0.44635835,0.48979548,0.44147152,0.52255756,0.3061419,0.6349062,0.0,0.1440485,0.0,0.0,0.39782906,0.4245785,0.41125607,0.62298113,0.4302961,0.0,0.28091186,0.4562879,0.48884532,0.2637575
ahiddenlifefilm,0.23170216,0.19190583,0.11443282,0.16014874,0.17512941,0.29064944,0.054934114,0.065977745,0.15936887,0.24222687,0.25868535,0.22649193,0.22387291,0.1366902,0.11901971,0.15452166,0.0,0.01949589,0.12470684,0.19775067,0.104058065,0.16731091,0.24166963,0.22145528,0.10615692,0.09034372,0.14719975,0.22888915,0.0,0.13913614,0.22173981,0.04286985,0.15973192,0.2694077,0.17326233,0.29179594,0.2890973,0.2914146,0.28813028,0.09652418,0.0,0.20655288,0.22059906,0.0,0.21658061,0.12805691,0.21718723,0.2111894,0.0,0.19869632,0.19506326,0.21932614,0.20452392,0.2299986,0.14483762,0.29487213,0.0,0.05193656,0.0015639274,0.0,0.21036074,0.13608256,0.193704,0.21646307,0.20707177,0.0,0.11739714,0.20542756,0.2501244,0.12329015
alitamovie,0.71566904,0.41313398,0.4027759,0.60820884,0.61939764,0.79485697,0.1160564,0.0,0.3205437,0.87652487,0.5821493,0.66401136,0.51087683,0.64079016,0.3796328,0.4268736,0.0,0.24849565,0.3152539,0.4865924,0.4021428,0.5795535,0.6892795,0.90483135,0.23676103,0.353092,0.84247005,0.56978595,0.0,0.4152561,0.6102259,0.0,0.5081239,0.9009154,0.36391377,1.0839721,1.1466591,1.0399698,0.7239736,0.40690836,0.0,0.541722,0.6170083,0.0,0.8237316,0.40451947,0.503533,0.60399,0.0,0.6911233,1.0359286,0.8800502,0.63065994,0.6560236,0.23296955,1.0356694,0.07821082,0.22805317,0.0,0.0,0.7044411,0.30517206,0.5564654,0.72412074,0.856357,0.0,0.13953987,0.5323209,0.60919553,0.42787895
