movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89
21bridgesmovie,0.49712336,0.2979949,0.43641385,0.3307081,0.44626287,0.60798216,0.33057338,0.0,0.0,0.2457495,0.52041787,0.42296404,0.00078168977,0.024879148,0.2909374,0.21145901,0.07436967,0.5391552,0.4098985,0.3397644,0.40225476,0.30999407,0.45058072,0.41282472,0.34769946,0.36628553,0.1974782,0.31639063,0.4227961,0.6514651,0.55107534,0.27991357,0.0,0.19672939,0.31049076,0.41007373,0.3643613,0.0,0.0,0.43547451,0.37712985,0.45246896,0.2535146,0.43311077,0.36773327,0.2557993,0.27252194,0.2978616,0.60784054,0.09199318,0.39614815,0.6308875,0.0,0.3585879,0.37446696,0.65605414,0.341001,0.33107907,0.048839442,0.55650073,0.32515734,0.28969002,0.110801406,0.42028257,0.28643307,0.5708431,0.54734826,0.5796696,0.44097346,0.0,0.19641985,0.0,0.44845152,0.5086804,0.4903444,0.48283583,0.5744499,0.032648336,0.41458184,0.45574567,0.1782167,0.42885014,0.4896262,0.34593412,0.50896823,0.567071,0.40081137,0.4543066,0.0,0.6744952
47metersdown,0.66124296,0.31462783,0.26164618,0.514252,0.49751094,0.6770991,0.30871925,0.0,0.0,0.19529092,0.5145789,0.55831116,0.0,0.0,0.31353906,0.49777117,0.034356236,0.6702268,0.37317407,0.4351426,0.49215198,0.03805597,0.42073506,0.40087333,0.5060869,0.1267538,0.1930641,0.45482624,0.21591179,0.5564553,0.5746403,0.35255355,0.0,0.34006214,0.3116865,0.54738647,0.32734382,0.0,0.0,0.53991383,0.24712783,0.46455982,0.46757552,0.5304778,0.45647728,0.62400305,0.15689941,0.25468746,0.5867735,0.27675146,0.43546602,0.7279398,0.0,0.36148736,0.22698805,0.73228884,0.20185128,0.18247117,0.5970942,0.5193077,0.6492899,0.10343356,0.22947742,0.637963,0.49072194,0.6756074,0.51413035,0.65737706,0.42869613,0.0,0.27968314,0.0,0.40172958,0.5205819,0.5647939,0.5186336,0.5608595,0.0,0.21066543,0.4124666,0.102263555,0.66721755,0.48214418,0.3789735,0.32559878,0.81126666,0.53114766,0.2683904,0.0,0.6042249
abeautifuldaymovie,0.48296812,0.26394504,0.2859089,0.4222353,0.32952628,0.544479,0.32142943,0.0,0.0,0.1839638,0.5016316,0.21133347,0.0032190187,0.0,0.3180757,0.23901495,0.0,0.33523503,0.24063188,0.39764237,0.3517993,0.37887925,0.57223356,0.49025908,0.49787164,0.30239555,0.24620062,0.2673611,0.2470597,0.56756824,0.5807804,0.16456185,0.0,0.18445884,0.2949858,0.50489354,0.23563276,0.0,0.0,0.462973,0.22984973,0.3662067,0.56183064,0.5136878,0.34629712,0.3755011,0.18789816,0.20095426,0.4826723,0.28909123,0.29860947,0.5154423,0.0,0.24804355,0.3275646,0.58959377,0.19451118,0.42002124,0.019253757,0.51922804,0.29669693,0.2608992,0.016295437,0.43584985,0.46513906,0.6624767,0.40540558,0.46725193,0.18709064,0.03166792,0.105721205,0.016888093,0.3354746,0.49694815,0.4456255,0.5164579,0.4625428,0.13169266,0.5042582,0.38055336,0.01508021,0.23151442,0.46144423,0.32176378,0.35033438,0.5914684,0.3608551,0.24935457,0.0,0.47768992
abominablemovie,0.5677478,0.19352943,0.47066194,0.46716398,0.5757811,0.6262903,0.49827164,0.0,0.0,0.17654078,0.78905743,0.59809,0.0,0.0,0.5459836,0.69665056,0.02200076,0.53858453,0.6604325,0.18006304,0.55814433,0.31221712,0.43690357,0.9198035,0.23298673,0.42639124,0.24826257,0.86150646,0.5023358,0.9023648,0.91753185,0.37343568,0.0,0.39077544,0.6818205,0.53564996,0.7396129,0.0,0.0,0.32998115,0.528565,0.40929043,0.5488432,0.5972773,0.4418421,0.6980606,0.42002353,0.16902876,0.73736054,0.20338854,0.28737465,0.9549956,0.0,0.63181436,0.32321256,0.7524802,0.60862714,0.5455016,0.30904496,0.53694296,0.40216273,0.37235722,0.06675656,0.77606654,0.14208712,0.5756004,0.7052114,0.86634547,0.49409324,0.0,0.30355674,0.0,0.7959979,0.6476762,0.8423752,0.58959734,0.81487894,0.18417504,0.48801127,0.3810684,0.0,0.35907108,0.87703955,0.56845796,0.6481127,0.5617781,0.4002174,0.6693579,0.0,0.88054454
adastramovie,0.35916266,0.31971678,0.4307745,0.3462376,0.40209278,0.4243525,0.17539425,0.0,0.0,0.11635499,0.507719,0.25327212,0.0,0.0,0.14085239,0.34744468,0.0,0.27796444,0.412994,0.21919017,0.45641834,0.32087713,0.7018429,0.44987348,0.41384923,0.20394224,0.2955176,0.3590649,0.32456008,0.55261,0.61275756,0.18073642,0.0,0.09135414,0.25310802,0.59736425,0.3417589,0.0,0.0,0.21417198,0.2925654,0.13845345,0.36708832,0.31864595,0.36815768,0.40460408,0.24800304,0.22969055,0.41033968,0.3093239,0.22172843,0.52721435,0.0,0.19752854,0.037758123,0.55242485,0.27325904,0.17882581,0.17966154,0.48110378,0.45770127,0.1853097,0.17682356,0.3528852,0.24241266,0.7388403,0.5022601,0.5843571,0.22823142,0.011907453,0.17799838,0.0,0.33523417,0.41457045,0.45902067,0.24951157,0.40903208,0.06400798,0.47413248,0.27194947,0.07361019,0.38423237,0.37973484,0.5054215,0.42640597,0.5104375,0.41921353,0.39604813,0.0,0.5848764
adogsjourneymovie,1.1499314,0.32037517,0.8193127,0.8556548,1.008128,0.9627117,0.8865814,0.0,0.0,0.35268486,1.1353747,0.68082964,0.24794154,0.0,0.52519286,0.52720153,0.0,0.37739936,0.72672564,0.47563016,0.9295667,0.645397,1.0646392,0.8921453,0.77274007,0.6917547,0.56451726,0.7385156,0.36800388,1.4210701,0.9929329,0.47621313,0.0,0.5454497,0.8940146,0.70573384,0.66213435,0.04025357,0.0,0.87139183,0.4874357,0.36268666,0.9478426,0.63056004,0.89775306,0.5843458,0.25879225,0.5089082,0.79926074,0.2646825,0.69355005,1.1889447,0.0,0.50816983,0.5825176,1.4634141,0.850273,0.15506513,0.21168628,0.7240916,0.49184644,0.26103413,0.024457118,1.0472574,0.3251558,1.3447675,0.70860195,0.89413565,0.7941875,0.0,0.47408184,0.0,0.6185964,0.85419136,0.9882369,0.75487304,0.9452676,0.0,0.92140335,0.8457302,0.28823444,0.7185842,1.1532189,0.54964995,0.75099856,0.99210316,1.0992495,1.0035806,0.0,1.3428221
aftermathmovie,0.28473285,0.16802807,0.26433977,0.2614137,0.30919984,0.36490175,0.2795877,0.0,0.0,0.16351236,0.31122547,0.20681487,0.0,0.011097175,0.1871697,0.16207507,0.0,0.2725092,0.21741258,0.25953192,0.41362643,0.21043037,0.38521782,0.33867222,0.31125212,0.23714691,0.2924747,0.33402127,0.1867183,0.28597584,0.2586224,0.15071483,0.0,0.11524208,0.19658536,0.37548628,0.28889835,0.0,0.0,0.22167286,0.37825692,0.14143652,0.27694386,0.33798212,0.21361347,0.33804023,0.14153063,0.15838927,0.41560036,0.22184291,0.16960017,0.28193846,0.0,0.20187797,0.06384133,0.4473227,0.14382567,0.28806752,0.12303071,0.34222987,0.31845134,0.23483591,0.0488995,0.35879338,0.23847803,0.3197545,0.32709396,0.5008465,0.21839163,0.0,0.06039213,0.0,0.20216241,0.24024852,0.31781846,0.30064037,0.40465054,0.19054022,0.27662522,0.32424784,0.120501086,0.2644223,0.402047,0.18002373,0.35771516,0.37533772,0.43643367,0.30279747,0.0,0.28596342
aftermovie,0.3069531,0.16825652,0.42360666,0.40859714,0.4780505,0.5298271,0.43757877,0.0,0.0,0.20344147,0.52878577,0.28292388,0.0,0.0,0.3919427,0.26812285,0.0,0.35382727,0.21147382,0.4879636,0.6303546,0.33406705,0.4637277,0.45422754,0.41578975,0.21513799,0.38580823,0.34408596,0.23611309,0.51755255,0.44767356,0.14111371,0.0,0.26239443,0.32131177,0.6143775,0.28762764,0.026786529,0.0,0.5275826,0.3460284,0.32636893,0.55699813,0.4225412,0.39607242,0.34897766,0.23841244,0.40700132,0.36838898,0.47846514,0.27349153,0.6749026,0.0,0.3804225,0.20443964,0.56545824,0.12604633,0.3729126,0.2662607,0.5627307,0.37399608,0.30682814,0.0,0.5886454,0.44150463,0.730122,0.43398714,0.45622373,0.29422802,0.0335728,0.18943006,0.03818714,0.40626276,0.51669586,0.45864695,0.50887716,0.32820067,0.0,0.50119036,0.23465659,0.21433075,0.31751606,0.69575864,0.49845204,0.39691964,0.521014,0.49860823,0.34823996,0.0,0.5646738
ahiddenlifefilm,0.2269389,0.07389845,0.13950913,0.17692089,0.19271931,0.23575744,0.15150456,0.0,0.0,0.08282361,0.22335549,0.16317387,0.0,0.0,0.13263744,0.14077413,0.0,0.1828476,0.1437477,0.1561322,0.23857252,0.14988789,0.22943358,0.2277904,0.17565677,0.10504536,0.16020662,0.16664368,0.13031195,0.27480635,0.21713464,0.09901978,0.0,0.13395527,0.16042174,0.26177818,0.1671582,0.0,0.0,0.19289505,0.14812407,0.13162565,0.20416698,0.20174013,0.15743344,0.16245967,0.104963936,0.11794506,0.21187118,0.1037883,0.12097037,0.24106972,0.0,0.14787166,0.11340342,0.2744627,0.1402525,0.14325914,0.08438423,0.22923337,0.18365848,0.12852854,0.05352041,0.22125973,0.14537847,0.26767352,0.19197372,0.27150166,0.1503971,0.0,0.07306309,0.0,0.15660682,0.20748489,0.21911702,0.19303429,0.23676169,0.029106667,0.18604293,0.14301378,0.055672016,0.19145094,0.22609514,0.17700385,0.18886119,0.26375508,0.18486619,0.18287674,0.0,0.251799
alitamovie,0.6500464,0.3573803,0.5115016,0.5346425,0.67986757,0.73509884,0.38218057,0.0,0.0,0.27283543,0.65541434,0.55314076,0.0,0.0,0.3365919,0.55317587,0.021199778,0.47655603,0.39154035,0.2506908,0.794443,0.31074312,0.73034704,0.60230696,0.6315147,0.13839975,0.32692444,0.5363708,0.51613516,0.72131014,0.7559422,0.3751598,0.0,0.30944526,0.19218619,0.97532374,0.39630896,0.0,0.0,0.5246508,0.4821563,0.27490848,0.5716688,0.563989,0.6810474,0.46541095,0.40678787,0.47000822,0.8123933,0.50875735,0.17025672,0.7155443,0.0,0.4559725,0.23455867,0.788795,0.15708622,0.33433408,0.38734683,0.98271203,0.6209879,0.38169837,0.15781838,0.6247959,0.5581953,0.95885664,0.6550674,0.9016821,0.5410492,0.0032134303,0.2893112,0.0,0.55245346,0.57497454,0.8165681,0.63007975,0.8232828,0.0,0.49819052,0.50273466,0.37142596,0.53203,0.7741739,0.5270444,0.53104454,0.6737279,0.44725952,0.6067736,0.0,0.6991761
