movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99
21bridgesmovie,0.2890675,0.47219926,0.0,0.40969193,0.31183648,0.372816,0.50244045,0.0,0.20366625,0.07077797,0.0,0.44429252,0.32297614,0.6213812,0.31863803,0.5531688,0.39715597,0.39887187,0.57289344,0.0,0.0,0.31225625,0.2247053,0.36094585,0.3457337,0.102185465,0.4751052,0.34612554,0.42446437,0.64646775,0.5867908,0.23780204,0.0,0.24839926,0.0,0.48762795,0.4675559,0.0,0.32808775,0.4132003,0.32362106,0.32682574,0.10277627,0.55234694,0.37633485,0.4396376,0.25397116,0.40821058,0.5114491,0.41560817,0.0,0.64358115,0.36864913,0.25659195,0.6024591,0.7832707,0.50275195,0.47332352,0.29095903,0.33638832,0.52009684,0.07397967,0.5941404,0.5657324,0.56850743,0.48974112,0.07347274,0.19244587,0.0,0.42305797,0.10364757,0.20094728,0.43143117,0.19258925,0.32623377,0.6327051,0.4443382,0.11366631,0.28814754,0.47866765,0.3511788,0.4747741,0.2555476,0.12010088,0.41489235,0.45069838,0.30561924,0.28149018,0.52054685,0.40728882,0.23888439,0.0,0.3491466,0.0,0.0021018283,0.23327976,0.64252037,0.50121766,0.35452968,0.58284974
47metersdown,0.5840918,0.49233532,0.2653566,0.6261728,0.40543595,0.591794,0.5280766,0.0,0.4465011,0.0,0.025109503,0.61969036,0.39861998,0.86099434,0.63720024,0.6419451,0.48204434,0.67587674,0.8476303,0.0,0.0,0.53784066,0.3681395,0.4237905,0.5533504,0.29445994,0.7735782,0.381514,0.26826674,0.8523034,0.72879964,0.16569668,0.0,0.4464625,0.0,0.47966036,0.52767503,0.09105871,0.47130013,0.68781805,0.1901609,0.5849507,0.014918624,0.66021127,0.59957206,0.4982962,0.2678509,0.39121377,0.5669809,0.28624308,0.060741175,0.6104931,0.6062397,0.47288537,0.7972033,1.1152595,0.73970985,0.7703146,0.36544746,0.5362414,0.4334603,0.23515756,0.8420735,0.6064237,0.73670435,0.5204594,0.041379973,0.32474026,0.0,0.5332109,0.3476037,0.31598005,0.6518174,0.32077846,0.46116716,0.6765926,0.56260514,0.3960689,0.12308409,0.5826907,0.30941343,0.74714446,0.19901413,0.40725783,0.6920696,0.34114635,0.42671955,0.18490031,0.5196516,0.5698153,0.6485449,0.0,0.39505005,0.0,0.0,0.13141797,0.7138064,0.37063706,0.58271056,0.6049041
abeautifuldaymovie,0.3794322,0.4606994,0.049689643,0.46492344,0.31719503,0.39510548,0.6687831,0.0,0.30465624,0.0,0.011445393,0.45929396,0.34462246,0.57130116,0.33311456,0.43038294,0.3243729,0.50710815,0.4120365,0.0,0.0,0.35305265,0.19409625,0.3736658,0.3497413,0.12504788,0.52476597,0.35512862,0.43575677,0.46365204,0.33413914,0.14225732,0.0,0.44157192,0.0,0.5873859,0.33819702,0.10790468,0.38567275,0.48612744,0.2793154,0.2976646,0.13550143,0.54663265,0.2756622,0.53459257,0.22892475,0.38952377,0.3653159,0.41978317,0.0,0.43856794,0.3475997,0.34309816,0.46680602,0.6370593,0.35472128,0.54823136,0.2758181,0.29523543,0.36830547,0.1234885,0.5850248,0.50716597,0.585811,0.4708841,0.056099303,0.21138307,0.0,0.33910972,0.02880757,0.14795071,0.5010844,0.2479339,0.44542155,0.6137809,0.27057958,0.031601924,0.3903596,0.46847293,0.5025356,0.42772877,0.28040498,0.19562621,0.48564917,0.46607676,0.2724261,0.09475638,0.48168248,0.30629158,0.43781105,0.0,0.38160518,0.0,0.0,0.18179537,0.5577135,0.46109143,0.26032144,0.40061006
abominablemovie,0.6993173,0.5531144,0.18451591,0.43359786,0.17554528,0.6787696,0.6800566,0.0,0.21266824,0.012779223,0.0,0.4542091,0.4989433,0.81379765,0.547825,0.67594624,0.616355,0.75489056,0.35522592,0.0,0.0,0.53204066,0.27462137,0.336563,0.6206588,0.043840073,0.44245654,0.42509297,0.47179517,0.78050125,0.8912592,0.0,0.0,0.3621795,0.0,0.5396853,0.7435728,0.0,0.54764616,0.5097741,0.46087682,0.30500978,0.1921372,0.6305312,0.7829337,0.58664924,0.52753764,0.36910564,0.68986934,0.47013843,0.0,0.4526734,0.57628405,0.3100102,0.5442436,0.88321453,0.5991057,0.46052307,0.36814502,0.32125393,0.47715035,0.30660376,0.7054613,0.8669441,0.50261307,0.6234553,0.0,0.23720026,0.0,0.41109207,0.2680381,0.322538,0.63462293,0.0,0.263417,0.7314812,0.5255968,0.28947046,0.2296121,0.8308571,0.5559119,0.5018631,0.5074857,0.30290923,0.5785298,0.623535,0.40897498,0.44994867,0.5946207,0.54042256,0.575529,0.0,0.3405506,0.0,0.0,0.42730263,0.68610144,0.65622085,0.5760502,0.7177063
adastramovie,0.3346911,0.43577597,0.020889018,0.4095921,0.2997404,0.32458133,0.552567,0.0,0.20789877,0.15955304,0.0,0.23779835,0.35658017,0.46514785,0.25424102,0.5155509,0.3239643,0.50941217,0.26553312,0.0,0.0,0.21015212,0.417866,0.33196878,0.42461464,0.21143803,0.39499578,0.3527027,0.17239945,0.57800406,0.4889205,0.22409761,0.0,0.31408414,0.0,0.48900712,0.45551908,0.020599972,0.24570107,0.46330437,0.32569307,0.40909627,0.04221233,0.41609356,0.24527892,0.3018664,0.1712893,0.33621567,0.4612768,0.33272734,0.0,0.3179969,0.4941271,0.24016735,0.5595893,0.55136234,0.44277346,0.555156,0.28073755,0.13988404,0.48578516,0.029218508,0.51088226,0.36639562,0.3867878,0.38837466,0.0,0.29842314,0.0,0.38925973,0.123508826,0.2987208,0.41710407,0.014385872,0.33767954,0.5928915,0.36076814,0.2365072,0.3041918,0.41158292,0.34173208,0.568715,0.10205765,0.24279222,0.4443204,0.27349466,0.18731125,0.295116,0.26508474,0.27403405,0.27495766,0.0,0.3741256,0.0,0.0,0.23589846,0.44522405,0.50996417,0.5327237,0.3410848
adogsjourneymovie,0.9758028,1.1649109,0.21184702,0.85807294,0.74402815,1.0856458,1.1714741,0.0,0.6187667,0.0,0.0,0.92240864,0.06259582,1.2973926,0.7470583,0.9489228,0.7470134,0.8803503,0.84470206,0.0,0.0,0.7539001,0.6471524,0.6735569,0.9402037,0.19023333,0.9609612,0.7076384,0.88283867,1.6634094,0.84626645,0.2162916,0.0,0.76206154,0.0,0.77221096,0.8463717,0.3070073,0.5764961,0.9625937,0.7274797,0.96225864,0.34576955,1.4285771,1.0377474,0.9874243,0.39176556,0.8045725,0.8488121,1.1008325,0.0,0.91738325,0.9259511,0.6454986,1.3761134,1.1863798,1.297627,0.9882432,0.53629404,0.78872615,0.9674378,0.37448594,1.213751,1.0934827,1.3411742,0.8711505,0.0,0.551465,0.0,0.54224217,0.21217507,0.4019462,0.94524944,0.29123178,0.6816967,1.1064111,0.6580864,0.45512304,0.78665566,1.1902971,0.5391599,0.6376996,0.780167,0.3174953,1.0407668,0.6915218,0.44861454,0.355848,0.57326925,0.4478746,0.538108,0.0,0.7895937,0.0,0.10062128,0.5898123,1.3741194,1.038138,1.0206366,1.0670463
aftermathmovie,0.34532946,0.327595,0.11571212,0.32731098,0.23406881,0.26610503,0.4087728,0.0,0.1941451,0.05217304,0.08534913,0.2121143,0.29312864,0.35097554,0.12684767,0.4027399,0.34525388,0.44142178,0.4104462,0.0,0.0,0.23399118,0.20149545,0.21381257,0.21443972,0.08695644,0.30235198,0.24502887,0.2428384,0.4110494,0.3511074,0.12872422,0.0,0.29119506,0.0,0.32888266,0.35483405,0.0,0.2763543,0.35659322,0.29341537,0.24267265,0.0989224,0.48836803,0.26437038,0.35850632,0.22531825,0.31286335,0.2376811,0.33048242,0.0,0.37376764,0.35645303,0.153626,0.3509248,0.47312498,0.30286935,0.39970917,0.25158527,0.21188778,0.33832297,0.0,0.46483967,0.29898497,0.3833075,0.307647,0.061963633,0.059973262,0.0,0.17300233,0.07924933,0.157914,0.2714828,0.12403911,0.1853086,0.37640887,0.25279304,0.14543423,0.18399577,0.2789522,0.27748755,0.36370167,0.183564,0.14030723,0.4035109,0.21540995,0.2439505,0.10241778,0.31988382,0.22145286,0.25002426,0.0,0.33645892,0.0,0.030330922,0.23744309,0.4422001,0.3678438,0.3340411,0.34599498
aftermovie,0.40877002,0.5376341,0.17666553,0.5421366,0.39985174,0.46158978,0.57250404,0.0,0.27362946,0.02956074,0.079027295,0.3611857,0.27372584,0.5393098,0.37794742,0.5768911,0.4336326,0.5220562,0.40535703,0.0,0.0,0.38533244,0.169019,0.3541755,0.40003285,0.23337176,0.50817555,0.2972966,0.42757925,0.59922296,0.5858644,0.16140865,0.0,0.539369,0.0,0.69400084,0.39936942,0.12698957,0.35117033,0.5032577,0.45620507,0.39901945,0.28173056,0.6383729,0.16665143,0.4948576,0.17831725,0.3587247,0.5348305,0.4608544,0.0,0.4862384,0.53652734,0.16894121,0.48497316,0.778721,0.6805723,0.561539,0.3329109,0.197751,0.50384516,0.33387646,0.63693964,0.42723256,0.6893494,0.58731675,0.2301943,0.2564751,0.0,0.41080388,0.28463042,0.22334313,0.5050446,0.22736475,0.3035546,0.65042526,0.4748722,0.14142622,0.37009504,0.48716536,0.36409122,0.53452754,0.40198904,0.26841456,0.42278308,0.41531032,0.27731547,0.22374667,0.4369396,0.37458763,0.4356065,0.0,0.4399506,0.0,0.1468858,0.27570862,0.6806315,0.546268,0.51350445,0.50447834
ahiddenlifefilm,0.15881585,0.18324183,0.056126565,0.19379811,0.11961071,0.16635908,0.24261618,0.0,0.10912641,0.01282575,0.01989989,0.13159147,0.112734415,0.25958812,0.13314724,0.20900829,0.16584261,0.20093583,0.16707733,0.0,0.0,0.14454561,0.08070823,0.123977266,0.14269942,0.06289781,0.19642395,0.15182278,0.15873331,0.2593377,0.21716167,0.058331482,0.0,0.15090464,0.0,0.21681698,0.19230548,0.04223573,0.13117243,0.20361334,0.13919017,0.15751757,0.0575923,0.23448129,0.14089252,0.19064559,0.09717926,0.15026277,0.17750259,0.18108484,0.0,0.17173088,0.20875965,0.11328268,0.24251394,0.2868861,0.21574505,0.2176271,0.12749569,0.12061287,0.1779493,0.07967099,0.22178383,0.16001476,0.2172404,0.1856869,0.022699682,0.094733305,0.0,0.15303493,0.048702005,0.09842618,0.17573747,0.08340299,0.1314369,0.22148311,0.16182247,0.08124986,0.1347068,0.2009967,0.15544271,0.19499642,0.09403245,0.09153271,0.18540089,0.14238086,0.104525104,0.08665104,0.1517252,0.15272364,0.1327312,0.0,0.15311918,0.0,0.0,0.11594463,0.23930708,0.19420864,0.19691649,0.18174353
alitamovie,0.5790546,0.54096895,0.14663525,0.5882439,0.56824034,0.5946687,0.70447063,0.0,0.39151746,0.026299605,0.0,0.46485814,0.47382686,0.68096983,0.20602095,0.60925543,0.35507056,0.68814605,0.35885406,0.0,0.0,0.54197085,0.15364203,0.54641414,0.4807866,0.28827357,0.71842736,0.3242553,0.3595898,1.0933453,0.8377545,0.36079574,0.0,0.37426382,0.0,0.845242,0.54071,0.15492553,0.54662436,0.76049095,0.7282025,0.55513537,0.17287208,0.7972125,0.32318485,0.32840976,0.38888195,0.44106242,0.8312813,0.4573804,0.008788715,0.6362243,0.89822096,0.4462007,0.72930217,0.8387162,0.7493386,0.7714567,0.49293226,0.24870816,0.59315073,0.33915806,0.78955585,0.34371707,0.5662278,0.5431262,0.0,0.35350564,0.0,0.47575483,0.34233117,0.6569115,0.6672839,0.35924685,0.33975375,0.72636956,0.4592935,0.45764095,0.43479738,0.73611885,0.5913427,0.8948046,0.22279349,0.30805224,0.7251012,0.39362177,0.30637494,0.42356524,0.4282851,0.37107787,0.511438,0.0,0.6730147,0.0,0.0,0.43274227,0.48833248,0.42876446,0.8257604,0.5975983
angelhasfallen,0.43755215,0.50785446,0.17584427,0.6950348,0.4570354,0.67904955,0.7079084,0.0,0.36387113,0.02374292,0.12141968,0.34206694,0.33263633,0.8050105,0.40582722,0.43392366,0.52001774,0.6329416,0.6185195,0.0,0.0,0.6974114,0.2432107,0.49494398,0.3958644,0.0029926272,0.6437882,0.47454807,0.6817172,0.687625,0.7609715,0.15622662,0.0,0.30594438,0.0,0.6660521,0.5549319,0.24410053,0.4328409,0.7252564,0.5716118,0.38983306,0.13079403,0.55417967,0.6130482,0.5752878,0.25237438,0.58643055,0.60457414,0.44800425,0.0,0.46926865,0.49245262,0.36676106,0.6126902,0.8119531,0.6816964,0.8225224,0.46033207,0.25361955,0.38653252,0.28104112,0.6159983,0.5419272,0.6535641,0.70899785,0.2766295,0.27053934,0.0,0.4433841,0.1763513,0.3750889,0.41913667,0.24231532,0.3942523,0.55223495,0.31586426,0.24366948,0.3358027,0.6230979,0.5370523,0.37031993,0.29111722,0.39762554,0.652926,0.23377235,0.23896047,0.416073,0.6557189,0.45357844,0.4117677,0.0,0.3505066,0.0,0.038219944,0.3010119,0.6164315,0.6079278,0.59964406,0.59863794
angrybirdsmovie,0.8566947,1.1035651,0.0,1.3191457,0.78739244,1.0347877,1.4882381,0.0,0.52584857,0.08742022,0.039753135,0.9507391,0.50784343,1.7217886,0.6999754,1.1210425,0.7885953,1.2747792,0.6908317,0.04957711,0.0,0.54002994,0.74051,0.8973138,0.87231076,0.4438385,1.443367,0.9012005,1.042369,1.7752019,1.1183299,0.3018425,0.0,0.8644357,0.0,1.0608737,1.0000604,0.4406132,0.92613095,1.2118416,0.7194988,0.5648503,0.23428664,1.2292489,0.6515765,1.4345015,0.17608202,1.3044158,0.96162,0.8376133,0.0,1.2144281,1.2305803,0.92144,1.6402096,2.0822337,1.1597477,1.0079944,0.67627096,0.5988434,1.3998065,0.5646948,1.861688,1.2055097,1.2688743,0.9451287,0.30047297,0.4240476,0.0,1.2350471,0.13451132,0.45998004,1.4671144,0.77674204,1.106756,1.8533316,1.0207062,0.71029586,1.0300436,0.8564015,1.221922,1.3072642,0.26119766,0.33892587,1.6067648,0.93018353,0.85490113,0.54608464,1.1813627,0.7824075,0.7379571,0.0,1.0421416,0.0,0.062313814,0.3900805,1.5675036,1.5586253,0.96297395,0.7500798
annabellemovie,0.7697615,0.5821181,0.13522063,0.66405684,0.42521712,0.8104191,0.74808943,0.0,0.44435012,0.016581839,0.0,0.4908532,0.21955949,1.0205895,0.61058044,0.89664495,0.68702936,0.7279722,0.6669715,0.010610081,0.0,0.6065659,0.39983913,0.6335911,0.7517032,0.012370699,0.7743666,0.62386173,0.52875924,1.1529244,0.89722884,0.16552407,0.0,0.7089705,0.0,0.76714647,0.6991829,0.10345801,0.77090603,0.888168,0.64660627,0.6657533,0.30081806,1.0029975,0.55352366,0.76449305,0.2781893,0.47912532,0.66514546,0.74414176,0.0,0.844278,0.9586661,0.5890713,0.9888334,1.3326932,0.90425694,0.80772656,0.4631254,0.34806877,0.8055261,0.4655076,1.0675768,0.54249436,0.7174685,0.909608,0.15277806,0.48947856,0.0,0.6802573,0.24427986,0.38867182,0.84893316,0.4009262,0.4958985,0.9897093,0.7082978,0.45898417,0.5317578,0.97178775,0.43646243,0.42512184,0.58278024,0.42238477,0.6950119,0.84792167,0.5685319,0.43406516,0.62468827,0.6978195,0.7581574,0.19690691,0.45986488,0.0,0.08096408,0.38044092,1.1376418,0.718897,0.757665,0.79429275
