movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,1.1577845,1.3298652,0.73237216,0.961651,0.56532896,1.1820385,0.5295274,0.3896823,0.0,0.5731035,0.71215975,0.6882693,0.79164517,0.9630525,0.30738196,0.80000854,0.87031186,0.85572106,0.41833073,0.48764926
47metersdown,1.2977955,1.0398675,1.1800487,1.2075729,0.7832622,1.2539852,0.78625804,0.5702382,0.0,0.62957174,0.6453596,0.44312108,0.8163408,0.7580346,0.35279533,0.7800638,0.6620581,0.6537742,0.42586595,0.6988544
abeautifuldaymovie,0.95889336,0.70008904,0.6922447,0.7971511,0.63847375,0.8686645,0.5580197,0.48624003,0.0,0.56225353,0.50227976,0.48137456,0.54915917,0.7993088,0.1584741,0.79654926,0.41768965,0.8288584,0.28811675,0.47382537
abominablemovie,2.1053505,1.527529,1.41205,1.3025448,0.23439516,1.8485425,0.5517034,1.0333121,0.0,0.9330199,1.1144348,0.6723713,0.7757319,1.3318522,0.41605002,1.1556225,0.97980857,1.2051789,0.24059762,0.9465256
adastramovie,0.7824901,0.9976143,0.5546691,0.72849655,0.61577,0.7444286,0.40531585,0.51229006,0.0,0.5474409,0.5124207,0.5886653,0.449262,0.68583274,0.27837366,0.55359757,0.77259445,0.6449567,0.33825815,0.41351032
adogsjourneymovie,1.7502705,2.8287385,0.99910104,1.5164102,1.3067443,2.1954722,1.2027104,1.5898482,0.0,1.1732671,1.3622303,0.8704896,1.2521781,2.1464963,0.23174955,1.6183958,1.4169376,1.3061795,1.0026686,1.0587442
aftermathmovie,0.7453279,0.7968567,0.34321338,0.6838012,0.3793144,0.78383875,0.31641424,0.44878078,0.0,0.5776651,0.47606176,0.40066844,0.4820536,0.52170837,0.16268712,0.63826346,0.54220384,0.51982707,0.318524,0.33127308
aftermovie,1.1615409,0.91984904,0.63549376,0.7810178,0.46572068,1.1888101,0.60125935,0.39007202,0.0,0.6941346,0.9355657,0.452394,0.509757,0.856651,0.14237174,0.72287047,0.85249364,0.7209809,0.3822847,0.4358551
ahiddenlifefilm,0.5057259,0.5104953,0.3102159,0.39194617,0.24875915,0.49811807,0.24588358,0.25803816,0.0,0.31591603,0.327373,0.28691608,0.2741605,0.43853086,0.112045884,0.37552795,0.34513,0.36039078,0.19503342,0.24350524
alitamovie,1.0955831,1.048947,0.5351854,1.0154986,0.62930155,1.0890372,0.46035445,0.56594044,0.0,0.720045,0.6931468,0.5996624,0.7094604,0.92907786,0.053216685,0.7079419,1.0007282,0.71875703,0.3385756,0.3517822
angelhasfallen,1.5460284,1.0512941,1.0649092,0.82904553,0.32513052,1.2379713,0.69205225,0.5009562,0.0,0.897083,0.8999744,0.738363,0.72021794,0.9961171,0.16302772,1.2743506,0.9779717,0.7066925,0.37734646,0.54877603
