movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.2376154,0.32582822,0.06966527,0.64684695,0.3463096,0.0,0.32654956,0.16563387,0.12158475,0.5245912,0.0,0.37811399,0.3422942,0.39946973,0.19099788,0.47076535,0.4250817,0.24547994,0.2702855,0.25956124,0.44797933,0.27334434,0.4068101,0.40556696,0.0,0.6227797,0.23506987,0.5212534,0.5541731,0.43351132,0.7371994,0.4330772,0.49563473,0.50110435,0.5036094,0.21515492,0.35648823,0.47163054,0.37829855,0.3848746,0.3574986,0.47203225,0.24257985,0.337051,0.3312313,0.16666391,0.3866598,0.3129915,0.0,0.34457728,0.17233317,0.1315736,0.39763558,0.0,0.6904632,0.0,0.24023141,0.0,0.11525265,0.0,0.5577014,0.295733,0.3564123,0.45725518,0.36310327,0.18661538,0.6380713,0.31128442,0.2620821,0.4995464,0.0,0.41932693,0.53906375,0.56815434,0.20064536,0.14790873,0.3563861,0.4719288,0.6735968,0.65867394
47metersdown,0.6313529,0.24804896,0.1165445,0.6139791,0.41851988,0.0,0.50848323,0.32046422,0.29332766,0.71711457,0.0,0.5167094,0.23307115,0.54373455,0.11807509,0.5138972,0.44979805,0.19731615,0.57202417,0.14686555,0.5182651,0.40726492,0.39649323,0.88197315,0.0,1.0055933,0.18594135,0.8904519,0.6288444,0.50138724,0.8741425,0.37008783,0.5407399,0.7335137,0.28542787,0.44089594,0.4301546,0.4834768,0.7958701,0.6619837,0.2191872,0.32774,0.23412904,0.12851857,0.37075546,0.17482823,0.46660674,0.2802553,0.0,0.51839834,0.2120506,0.32441154,0.41342407,0.0,0.3625047,0.0,0.36157933,0.0,0.0,0.0,0.60072017,0.52350605,0.42121172,0.69826126,0.4576112,0.023529906,0.7279388,0.42727023,0.5266073,0.51316994,0.0,0.5677487,0.6066716,0.7002162,0.45313162,0.17766488,0.35942206,0.7144012,0.6300186,0.98779017
abeautifuldaymovie,0.21910891,0.28514352,0.07865194,0.51222557,0.19490193,0.0,0.12133634,0.288739,0.20382264,0.53280973,0.0,0.34461632,0.23900923,0.35607445,0.21360758,0.40699434,0.16677311,0.23183584,0.59927326,0.20034404,0.44682306,0.23907186,0.33320662,0.2068544,0.0,0.6778493,0.22695947,0.67766386,0.61762697,0.53769886,0.7752472,0.34339023,0.44792652,0.5038606,0.45383993,0.39590186,0.34410468,0.5732382,0.58111477,0.18156436,0.4304325,0.4350526,0.16322166,0.12602901,0.3733903,0.26603594,0.36278093,0.23768389,0.0,0.31435555,0.19130434,0.0,0.4053512,0.0,0.5599665,0.0,0.2625473,0.0,0.20576921,0.0,0.49910545,0.31790802,0.0706913,0.49938852,0.26393858,0.17979503,0.4068155,0.35657015,0.36168206,0.39074326,0.0,0.4467748,0.40376613,0.44106862,0.44137174,0.08760366,0.12894471,0.6080433,0.58927035,0.74328536
abominablemovie,0.29417926,0.37050974,0.19399856,0.53452927,0.53090525,0.0,0.4574874,0.25097597,0.22610809,0.7652016,0.0,0.6921033,0.2725687,0.37801546,0.0,0.6567595,0.673438,0.20074272,0.6637306,0.0,0.70723975,0.191744,0.3637615,0.583596,0.0,1.1521995,0.37467697,1.0025165,0.69764626,0.40866122,1.219536,0.60522425,0.75233614,0.7851058,0.46033418,0.27510807,0.64156926,0.5211571,0.65985703,0.5114367,0.37953302,0.7573837,0.63702184,0.31237802,0.47594926,0.5387532,0.26903728,0.44935024,0.0,0.6985478,0.0,0.09660349,0.47708794,0.10721759,0.6871129,0.0,0.70942366,0.0,0.0735278,0.0,0.55153835,0.450098,0.5943891,0.5042343,0.25105363,0.0,0.7062817,0.39739656,0.45498833,0.6632796,0.0,0.7719046,0.6749944,0.8101506,0.5563053,0.0,0.4072287,0.48313645,0.6973518,1.0517802
adastramovie,0.24600884,0.13929743,0.1789983,0.55170375,0.20730726,0.0,0.29369977,0.16904302,0.1723687,0.603678,0.0,0.21430977,0.4483783,0.4170667,0.18146607,0.38951927,0.23175539,0.13489577,0.38150907,0.082012504,0.5351861,0.36615017,0.54535776,0.41707373,0.0,0.61288375,0.35715565,0.59239817,0.5526098,0.6158204,0.74699783,0.36079863,0.5602329,0.36482596,0.33620512,0.38358873,0.25981164,0.4452666,0.48446387,0.3294547,0.4527461,0.5037104,0.03195939,0.39348146,0.39404535,0.23706606,0.4543554,0.4131288,0.0,0.29384273,0.2593254,0.079587914,0.29212373,0.0,0.46143353,0.0,0.24419872,0.0,0.06771846,0.0,0.31148314,0.3450943,0.29540658,0.50677663,0.32537884,0.017875092,0.45525354,0.23569393,0.30235413,0.5853243,0.0,0.48276845,0.25265893,0.41458178,0.3208371,0.11105008,0.20901865,0.50406826,0.66835785,0.5777113
adogsjourneymovie,0.7993442,0.5293863,0.25827986,1.3531282,0.50191164,0.0,0.7373899,0.64442825,0.22074279,1.0474784,0.0,0.8258519,1.069498,0.99474996,0.46789074,0.7174756,0.7623864,0.51578003,0.7675456,0.54213315,0.69304776,0.6350941,0.5584488,0.7489588,0.0,1.6391897,0.10759736,0.83082134,1.4548408,1.194008,1.447127,1.0492599,1.5408446,1.1958456,0.8963115,1.0642613,0.33526495,0.6570693,0.76203585,0.72417223,1.2401694,1.0604279,0.45936885,0.78331816,0.59601337,0.76879853,0.7760882,0.5951083,0.0,0.5076767,0.4040409,0.0,0.53498745,0.0,1.078073,0.0,0.7157458,0.0,0.17765473,0.0,0.8094957,0.6565984,0.84240097,1.2234706,0.28576216,0.18928266,1.208338,0.82900023,0.7409724,0.79385656,0.0,0.58866775,0.8381631,0.8196906,1.172007,0.0,0.45223227,1.1822411,1.2674501,1.3831098
aftermathmovie,0.32611582,0.21538755,0.18020663,0.38510934,0.21258217,0.0,0.18525603,0.12057948,0.028514579,0.503153,0.0,0.22713888,0.342618,0.22354405,0.1818475,0.29870453,0.28934377,0.1088181,0.39738256,0.1547059,0.3949666,0.24787039,0.33840385,0.24712643,0.0,0.58790404,0.2546483,0.49032605,0.40212682,0.41581735,0.55379486,0.37495115,0.41594058,0.33180562,0.2292225,0.26843297,0.25257316,0.35663787,0.35045725,0.32210812,0.23274612,0.30485007,0.10721949,0.0717216,0.31861353,0.11708266,0.22246957,0.16030136,0.0,0.2732077,0.21958938,0.0,0.18967307,0.0,0.462844,0.0,0.20965804,0.0,0.12423477,0.0,0.39757556,0.36401218,0.21174787,0.3716683,0.2129341,0.18595427,0.44753376,0.25005028,0.31019834,0.441496,0.0,0.36206105,0.30567902,0.38187012,0.36507082,0.077929005,0.25231823,0.3534312,0.37884775,0.6398726
aftermovie,0.25457427,0.22006978,0.16454038,0.7430182,0.33579028,0.0,0.39339864,0.34129512,0.13097113,0.64680815,0.0,0.3936911,0.51318264,0.22249463,0.014051478,0.38566035,0.39247364,0.17114413,0.40306565,0.23329325,0.42114988,0.25616124,0.45409736,0.38013572,0.0,0.63301176,0.33726633,0.48931962,0.5776756,0.51026964,0.62088287,0.3407714,0.75841194,0.50407934,0.357739,0.32893622,0.34064075,0.40910244,0.5791077,0.54604656,0.3825551,0.59833765,0.109559976,0.29103085,0.34129512,0.25889093,0.31760234,0.27177233,0.0,0.29846454,0.0,0.11236368,0.31857345,0.0,0.6409735,0.0,0.3552938,0.0,0.057503007,0.0,0.5196126,0.5534082,0.3849213,0.51880294,0.27374706,0.077204764,0.5100065,0.3586635,0.43169764,0.50206554,0.0,0.4012742,0.55706275,0.24611637,0.4140699,0.12632143,0.29451343,0.4389406,0.56433433,0.5365257
ahiddenlifefilm,0.13534576,0.123744875,0.058829814,0.28263718,0.13370986,0.0,0.16919264,0.11385533,0.08486983,0.27253377,0.0,0.17657243,0.1851519,0.15846509,0.06337641,0.1921351,0.16104431,0.08857519,0.20060773,0.069587514,0.18661255,0.120075695,0.189136,0.18664889,0.0,0.32985157,0.10045894,0.254223,0.27332303,0.24231675,0.37227598,0.17506726,0.26750886,0.22633144,0.1803383,0.183658,0.15566243,0.21876913,0.22940758,0.19373918,0.15422124,0.21053012,0.05980848,0.119577214,0.17208022,0.11329244,0.16692908,0.14177862,0.0,0.17890204,0.08459562,0.023253048,0.14165771,0.0,0.23557234,0.0,0.12237624,0.0,0.058992192,0.0,0.18285024,0.18774265,0.13937679,0.24794199,0.12485889,0.077615574,0.24664578,0.15069264,0.18469293,0.22411145,0.0,0.2167749,0.17587957,0.2348284,0.17438337,0.023174327,0.13926275,0.24844022,0.26837388,0.31244043
alitamovie,0.23185077,0.09655388,0.36288357,0.8188363,0.15212286,0.122204766,0.31194097,0.25622523,0.30964464,0.6935384,0.0,0.22188687,0.64086384,0.3884691,0.284994,0.43837926,0.21416757,0.0,0.6179247,0.22752537,0.6209253,0.6488614,0.36739352,0.6033348,0.0,1.0198528,0.17743123,0.8431122,0.8284421,0.92659986,0.8092197,0.31183663,0.5111798,0.4663033,0.513612,0.4888471,0.13250622,0.44679254,0.64795023,0.5373723,0.5763276,0.3832257,0.018007543,0.3658098,0.6341281,0.23135673,0.50284755,0.4007963,0.0,0.6890661,0.0,0.1695907,0.425543,0.0,0.6958943,0.0,0.54376215,0.0,0.0,0.0,0.50878674,0.7676252,0.4454772,0.6665194,0.4208327,0.14181983,0.7004754,0.4294232,0.4490029,0.8335162,0.0,0.6253561,0.53725773,0.4789834,0.5047065,0.29505947,0.20580336,0.6204349,0.82957613,0.66448444
