movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119
21bridgesmovie,0.18488657,0.37656945,0.55798674,0.0763424,0.13495308,0.36281395,0.43265975,0.35025322,0.0,0.5211179,0.45504904,0.311616,0.0,0.28404963,0.38124675,0.3529623,0.48955023,0.47576913,0.26531836,0.47789007,0.0,0.38708997,0.574046,0.25450236,0.2310214,0.0,0.51294786,0.5825571,0.0,0.31132144,0.0,0.3438202,0.3328261,0.34869882,0.60161227,0.36750546,0.3398461,0.39175496,0.5589688,0.34300154,0.3152961,0.37763858,0.20525044,0.07363467,0.46829736,0.24500619,0.37683964,0.0,0.28977063,0.3022362,0.49942267,0.35814324,0.30687526,0.44555926,0.3947272,0.40387103,0.41161406,0.19364575,0.2940635,0.40066466,0.33160505,0.40135813,0.6729152,0.4344713,0.37911832,0.35196394,0.048537057,0.060019918,0.5919721,0.37621224,0.5123734,0.3016365,0.25022689,0.47047824,0.28226724,0.20774087,0.33737105,0.0,0.36843893,0.20196448,0.5432404,0.3736948,0.3887057,0.4713187,0.42975453,0.06888601,0.44153467,0.24395296,0.27850297,0.0,0.32057187,0.34204826,0.25363111,0.0,0.0,0.42390177,0.59577286,0.1442429,0.33567008,0.0,0.0,0.13950254,0.20314501,0.0,0.4259828,0.18913582,0.32663655,0.32150015,0.47824848,0.33044043,0.37168902,0.28535083,0.39890617,0.40925553,0.250351,0.0,0.0,0.0,0.0,0.22202851
47metersdown,0.32231328,0.487817,0.81889737,0.0,0.23729263,0.4934858,0.68741566,0.4248188,0.0,0.7182447,0.5901404,0.46914864,0.0,0.5210743,0.35188323,0.64734507,0.49256462,0.6630575,0.39080453,0.6000707,0.0,0.6234633,0.66527396,0.423237,0.6173321,0.0,0.7247062,0.5568917,0.0,0.464365,0.0,0.3414267,0.58478326,0.42912963,0.4784111,0.35937172,0.6733999,0.52256685,0.68112785,0.6282844,0.6624761,0.4796539,0.4860573,0.05753653,0.62572086,0.25499874,0.7525858,0.0,0.5661058,0.47598687,0.7047273,0.6634167,0.47736752,0.6694857,0.50501204,0.53770465,0.5350257,0.51399803,0.3218298,0.7739608,0.37602907,0.6427521,0.6407888,0.45626736,0.6080397,0.70164657,0.0,0.37895826,0.6636745,0.6967677,0.6612758,0.36614004,0.19908673,0.6427216,0.40466383,0.6961263,0.7287442,0.0,0.46521848,0.5825113,0.68189526,0.63466436,0.74741155,0.4663579,0.6457507,0.0038199644,0.6999664,0.32080168,0.3465667,0.0,0.78048,0.70709914,0.38994783,0.043656476,0.0,0.6423745,0.7571008,0.44848362,0.44750348,0.0,0.0,0.18312271,0.055920586,0.0,0.3400262,0.37775302,0.7089709,0.4983537,0.42289004,0.43350035,0.83281714,0.267729,0.7571324,0.7472203,0.6422028,0.0,0.0,0.0,0.0,0.18950053
abeautifuldaymovie,0.23753107,0.37289518,0.47912717,0.01330331,0.31722298,0.42101246,0.35492277,0.31112474,0.0,0.36175272,0.4081799,0.18251963,0.0,0.2828288,0.4029271,0.5720869,0.48265114,0.47648504,0.3372823,0.5973109,0.0,0.36927256,0.41806406,0.26831356,0.40597975,0.0,0.3176549,0.5064445,0.0,0.41689363,0.0,0.47047788,0.46621528,0.30744,0.45316523,0.31308478,0.5570036,0.2887384,0.5622296,0.4910689,0.27257663,0.31644535,0.3148587,0.10668411,0.5133734,0.35061166,0.46179092,0.0,0.33708903,0.3804877,0.36513612,0.5040683,0.32159552,0.42323422,0.49948263,0.27688053,0.4097397,0.23652515,0.15663767,0.35961694,0.4215851,0.45032385,0.5788498,0.2890849,0.35009354,0.5118684,0.05628218,0.18739024,0.6440208,0.51539123,0.5141274,0.23214313,0.0,0.35844487,0.19179031,0.27506605,0.4793995,0.0,0.34224007,0.2328338,0.55541086,0.43799868,0.44161388,0.44830382,0.42760262,0.069888614,0.4301975,0.31646368,0.35162184,0.0,0.43309924,0.57472664,0.276394,0.06182126,0.0,0.46272543,0.45802012,0.20022582,0.37930167,0.0,0.0,0.15782909,0.19835272,0.0,0.43416202,0.27343425,0.4251529,0.27071878,0.30325404,0.20383927,0.48183078,0.2588688,0.34054837,0.44558275,0.40039074,0.0,0.0,0.0,0.0139154615,0.1994542
abominablemovie,0.51762486,0.5319126,0.99016577,0.0,0.37546435,0.70009005,0.85098225,0.46905527,0.0,0.81407684,0.70141923,0.47163588,0.0,0.5940806,0.558157,0.65758365,0.62730885,0.6429249,0.44203493,0.7841228,0.0,0.54850316,1.0073962,0.6759696,0.4955084,0.0,0.81773555,0.95413685,0.0,0.6995866,0.0,0.8008573,0.77926403,0.2714571,0.9346649,0.40168795,0.71102303,0.6325413,0.87935483,0.8692316,0.70832443,0.55471796,0.646571,0.3926312,0.88543737,0.43660635,0.6711481,0.0,0.769664,0.78171647,0.77620435,0.99333453,0.49154788,0.76005346,0.7128916,0.7292492,0.6678766,0.4708186,0.5629195,0.6379303,0.8221175,0.8513893,1.3009678,0.9214753,0.5176244,0.8412671,0.041527893,0.18100354,0.93597317,0.84852445,0.9216459,0.4255871,0.10660813,0.68455935,0.061709918,0.4226771,1.0412945,0.0,0.5528013,0.40108815,0.98035955,0.9871682,0.82886773,0.83911604,0.78944296,0.0,0.7239726,0.3784416,0.25924334,0.0,1.0288634,0.8711062,0.7658156,0.05723221,0.0,0.7675972,0.8725551,0.11039236,0.72413874,0.0,0.0,0.31851703,0.23427679,0.0,0.77271926,0.1944102,0.58958817,0.5119885,0.7402922,0.57833874,0.5925064,0.41197643,0.37891993,0.7674646,0.60931534,0.0,0.0,0.0,0.0,0.2025591
adastramovie,0.42250338,0.31503737,0.45406333,0.0061378833,0.2316857,0.28465366,0.37038243,0.3415167,0.0,0.42417088,0.40441254,0.23486593,0.0,0.15226308,0.36576876,0.48441976,0.32388252,0.3924955,0.2685629,0.5832163,0.0,0.4673927,0.34941453,0.17484076,0.22354195,0.0,0.3758875,0.50798845,0.0,0.23546784,0.0,0.3330738,0.37969142,0.28967875,0.43878782,0.2762182,0.44726083,0.27149677,0.4264868,0.26408648,0.37659356,0.19185129,0.261811,0.22254103,0.543064,0.29091617,0.37398967,0.0,0.44449264,0.39225012,0.41939744,0.34086695,0.25929636,0.51732033,0.47952956,0.28809455,0.4482687,0.33239344,0.23196322,0.33977824,0.3987817,0.4652756,0.5532264,0.3629009,0.24990448,0.38979065,0.10875093,0.0,0.45194793,0.4593686,0.30475113,0.22619188,0.18426734,0.5011761,0.31897703,0.24741858,0.5167616,0.0,0.3561432,0.2806055,0.4815838,0.506533,0.5018287,0.33660764,0.4324331,0.024177365,0.42874002,0.2210291,0.31297848,0.0,0.4327994,0.5112856,0.26908815,0.0396284,0.0,0.422308,0.33427227,0.16396654,0.3432851,0.0,0.0,0.0855324,0.12546225,0.0,0.42214257,0.23831278,0.37162948,0.31000686,0.38708562,0.29143313,0.42867208,0.27346703,0.3364497,0.46869132,0.29665127,0.0,0.0,0.0,0.0030870908,0.06364982
adogsjourneymovie,0.7004409,0.68429,1.2216059,0.0,0.59300154,0.78615683,1.0047612,0.7191924,0.0,0.9254246,1.0053539,0.39769864,0.0,0.73870677,0.74151087,1.108507,0.76351506,0.9807468,0.5302125,1.0715889,0.0,0.8196349,0.76921767,0.72800213,0.9471527,0.0,0.94091505,1.1716061,0.0,1.0435537,0.0,0.8106277,0.8165519,0.45604107,0.83525425,0.57910746,1.1447183,0.99637926,0.98323035,0.68134314,1.0381635,0.5770501,0.45751283,0.82846373,1.2494674,0.32985875,0.6621791,0.0,0.94061035,0.88614345,0.9356172,0.9799567,0.77700996,0.9327038,0.77626824,0.6089891,1.0457718,0.4089128,0.35963646,0.94416916,0.4873875,1.0292637,0.8018945,0.7168081,0.47376204,1.3090127,0.1711925,0.20828107,1.116658,1.158098,1.2560695,0.5530667,0.15198499,0.8984365,0.44783476,0.63230306,1.116785,0.0,0.7358818,0.38607958,1.3981559,1.0549512,1.1508372,0.86170536,1.3518233,0.0,0.71912813,0.6396635,0.7297464,0.0,0.89244246,0.7099946,0.57563794,0.0,0.0,0.9636477,1.0765779,0.39878285,0.5202091,0.0,0.0,0.30617785,0.13633937,0.0,0.99267757,0.5013792,1.0502793,0.37450773,0.8854882,0.7561455,1.1193994,0.3526432,0.6102331,1.285957,0.89058715,0.0,0.0,0.0,0.07525324,0.0019798167
aftermathmovie,0.3433042,0.322204,0.3539311,0.0,0.12351649,0.3593536,0.3541128,0.26553684,0.0,0.37148693,0.4032604,0.24258225,0.0,0.3696915,0.31313005,0.29991564,0.37555772,0.37816808,0.20324086,0.43736875,0.0,0.43103358,0.4423396,0.22390187,0.19494638,0.0,0.37689897,0.34142137,0.0,0.348197,0.0,0.29843512,0.42295718,0.27591068,0.31095162,0.30259165,0.3267643,0.28287515,0.4504973,0.30849534,0.38097885,0.30886245,0.22072318,0.0965673,0.33210522,0.109111056,0.40435502,0.0,0.34442198,0.3024169,0.42384765,0.31719464,0.18483227,0.36645138,0.3567639,0.3356879,0.28631744,0.22865747,0.20802954,0.38892022,0.23336737,0.41200227,0.45005465,0.27708226,0.23931837,0.36768663,0.0,0.12411795,0.4780682,0.46023756,0.39489633,0.22766247,0.17698862,0.4673485,0.2424904,0.15692289,0.4262426,0.0,0.28049693,0.36480355,0.48808244,0.31195545,0.34158608,0.38410434,0.41256523,0.0,0.37933403,0.2533442,0.22931641,0.0,0.38763115,0.35258892,0.23872866,0.0,0.0,0.3205159,0.45848677,0.13060033,0.20403588,0.0,0.0,0.10762072,0.09421573,0.0,0.30979204,0.19846106,0.24747597,0.25682506,0.29002386,0.24483725,0.3143844,0.16600837,0.22229983,0.366912,0.37529418,0.0,0.0,0.0,0.06050357,0.13659419
aftermovie,0.4992492,0.41635257,0.54202515,0.0,0.19526795,0.35760653,0.4464435,0.4242228,0.0,0.5683459,0.45072085,0.18023029,0.0,0.4294294,0.40773508,0.42651293,0.53357613,0.37807044,0.19564359,0.50219643,0.0,0.49429473,0.43631586,0.21547225,0.2230143,0.0,0.62483066,0.60133463,0.0,0.29507372,0.0,0.39305228,0.42327833,0.3174358,0.42948005,0.27062967,0.54123366,0.417134,0.4555021,0.5308378,0.40488234,0.5103734,0.2639011,0.04497311,0.29160058,0.20385315,0.39602524,0.0,0.23260176,0.3137962,0.43070415,0.4510579,0.37609208,0.40350527,0.52979314,0.4162433,0.4818032,0.34783158,0.2854675,0.39706254,0.41181138,0.41893175,0.52531266,0.32961774,0.39111292,0.53073967,0.0,0.08437552,0.52976644,0.5620563,0.453718,0.28298044,0.20447835,0.36548054,0.28257167,0.30832952,0.4908275,0.0,0.31431383,0.4045817,0.509841,0.46879718,0.55405587,0.41640002,0.33724126,0.121205665,0.38901815,0.32141882,0.3502886,0.0,0.54956883,0.49432343,0.34984595,0.008620275,0.0,0.44185236,0.37801525,0.2916705,0.35161188,0.0,0.0,0.03812997,0.2049314,0.0,0.454255,0.19755673,0.40978175,0.34437335,0.5363107,0.4241517,0.5469498,0.29865268,0.2763494,0.49562767,0.3624136,0.0,0.0,0.0,0.0,0.14976178
ahiddenlifefilm,0.14291136,0.15592217,0.19563916,0.0096016,0.08882793,0.15781225,0.1697931,0.14447433,0.0,0.17977242,0.15950446,0.08144638,0.0,0.1333967,0.13684376,0.18076546,0.17583005,0.18679583,0.097437456,0.19511728,0.0,0.17486584,0.18156198,0.09969919,0.13176396,0.0,0.1764763,0.22072959,0.0,0.121668085,0.0,0.15119016,0.16403896,0.11039275,0.17477432,0.122627035,0.16339631,0.14937273,0.21177715,0.14981726,0.13906898,0.14666742,0.0944868,0.040116645,0.18300389,0.093079686,0.15919104,0.0,0.1564559,0.14527398,0.15482673,0.1666635,0.121444784,0.16770877,0.17428163,0.12752934,0.16206086,0.10136153,0.08849138,0.17446576,0.13416556,0.18746695,0.21788597,0.1506896,0.12348001,0.18388472,0.02894035,0.032740865,0.21140474,0.1882773,0.19030294,0.117252134,0.047995023,0.18444093,0.09315825,0.10593175,0.18121918,0.0,0.13550112,0.132447,0.21612398,0.17214571,0.18123199,0.16585799,0.1899799,0.0,0.15606213,0.100219004,0.084574364,0.0,0.17657241,0.17582709,0.1259204,0.012454731,0.0,0.16436975,0.19757253,0.08447485,0.1313645,0.0,0.0,0.044240534,0.06739541,0.0,0.16045855,0.10920782,0.13696556,0.114091404,0.14508039,0.12696417,0.18886532,0.07906942,0.13224392,0.18779255,0.15141028,0.0,0.0,0.0,0.0,0.062373154
alitamovie,0.49737397,0.3365497,0.53841317,0.087789595,0.43190873,0.47271764,0.5263211,0.53734463,0.0,0.6910063,0.58059543,0.30298918,0.0,0.4781921,0.468959,0.61875063,0.60302895,0.5707681,0.34032786,0.9392542,0.0,0.5189787,0.6760739,0.2861342,0.24565104,0.0,0.7662903,0.90950155,0.0,0.54014987,0.0,0.6322882,0.399144,0.4332793,0.58220106,0.43066132,0.5726252,0.50184107,0.679879,0.56626695,0.46683452,0.46686915,0.26686448,0.3940064,0.8083625,0.2193131,0.6829218,0.0,0.442623,0.5115892,0.60709983,0.6912113,0.5110512,0.7166234,0.8416048,0.8029556,0.5190614,0.26464984,0.41941112,0.5470246,0.7244087,0.7034173,0.70008814,0.5602329,0.71211493,0.53941804,0.21428542,0.22593582,0.61168265,0.8668935,0.7319201,0.25317645,0.34847334,0.62838984,0.49348605,0.62364674,0.5335312,0.0,0.5049344,0.39402157,0.85533124,0.70283264,0.72256756,0.48928604,0.7979371,0.0,0.69154197,0.3854541,0.45300707,0.0,0.612745,0.6779969,0.6219331,0.13234225,0.0,0.6839683,0.7811594,0.42159238,0.6550799,0.0,0.0,0.10918779,0.3512387,0.0,0.6613889,0.35366523,0.5215719,0.45602173,0.6605881,0.4317284,0.76708215,0.3234041,0.50878364,0.7047647,0.62233126,0.0,0.0,0.0,0.10544471,0.11239706
