movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.99584216,1.1659116,0.0,0.8374926,0.43492198,0.76816887,0.9391545,0.8126442,0.94468385,1.222684,1.1150924,0.65587103,0.7844338,0.0,1.074261,0.89611095,1.1747788,0.5995115,0.6343536,0.96391165
47metersdown,1.045906,1.0647298,0.0,0.9437241,0.63728774,0.58327276,0.9800702,1.0717424,0.91633713,1.3220829,1.1401237,0.7584212,0.5445704,0.08393815,1.2382993,0.95906204,1.2939014,0.6392956,0.6560524,0.7144544
abeautifuldaymovie,0.8394692,0.9616117,0.0,0.6242947,0.16781038,0.61892897,0.74975586,0.7614948,0.8671408,1.1780149,0.9620641,0.50887215,0.7145329,0.06377826,0.9735914,0.85725015,1.0849457,0.34333825,0.34285185,0.7619432
abominablemovie,0.87215763,1.7308873,0.0,1.1271495,0.19551608,0.9669973,0.9836787,1.0113747,1.2324805,1.5683235,1.5231112,0.7227441,0.9491462,0.16722392,1.5282724,1.3906566,1.7653979,0.36733413,0.84593844,1.2659433
adastramovie,0.7238242,0.8096752,0.0,0.6232189,0.32514903,0.6355471,0.67335707,0.44386378,0.48519304,0.95818204,0.8949822,0.53122365,0.69220155,0.05803411,0.8979106,0.8466866,0.95682025,0.39380294,0.6489869,0.7178051
adogsjourneymovie,1.5853977,1.887572,0.0,1.6030016,0.7154122,1.4555174,1.2644811,1.3480871,1.992528,2.4036467,2.1037107,1.4309107,1.428842,0.0,1.3688437,1.407555,1.7392099,0.84414005,0.6515928,1.7250651
aftermathmovie,0.6103459,0.6426602,0.0,0.41868517,0.26171604,0.36914733,0.65611476,0.53152496,0.6478806,0.66670775,0.647083,0.3526317,0.46293652,0.08008727,0.5931031,0.5260685,0.71477604,0.14875543,0.2662353,0.6748077
aftermovie,0.885078,0.97541034,0.0,0.66234744,0.34919044,0.5205482,0.6772909,0.72033143,0.81104416,1.063418,1.0183885,0.5214945,0.5658087,0.060696162,0.84477156,0.9333873,1.1618629,0.4705806,0.55561405,0.95785123
ahiddenlifefilm,0.40548414,0.44086006,0.0,0.315329,0.17951578,0.261423,0.36132562,0.310626,0.38095605,0.51525706,0.46643016,0.25293967,0.3295297,0.040721,0.4675693,0.36925703,0.5186827,0.19655523,0.2354754,0.39765942
alitamovie,1.1567062,1.2092186,0.0,1.1421566,0.5455961,0.8462452,0.8541248,1.1389883,0.96252435,1.4734849,1.5211799,0.7877488,0.97749895,0.0924812,1.4473099,1.0058981,1.8717718,0.5275027,0.80997044,1.1295558
