movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109
21bridgesmovie,0.4584654,0.2008099,0.46957165,0.47355413,0.5203383,0.36161628,0.52916676,0.2228675,0.26118153,0.22204697,0.49427047,0.0,0.20235687,0.3051393,0.3614907,0.5583232,0.37351495,0.55128306,0.0,0.36870185,0.0,0.3321137,0.38587156,0.36028743,0.16086727,0.0,0.38017344,0.09843741,0.30348015,0.006765128,0.43493974,0.14375688,0.29226008,0.4441756,0.55495393,0.3586381,0.26436952,0.038998112,0.0,0.0,0.4066588,0.34525993,0.2856248,0.0,0.0,0.38164067,0.41954008,0.51131374,0.0,0.5180552,0.53507006,0.51890635,0.11301191,0.35061824,0.32853276,0.26742065,0.36946473,0.0,0.27741796,0.26096198,0.034031346,0.35937557,0.1401432,0.47496706,0.1361226,0.569925,0.22010899,0.18919207,0.7888553,0.0,0.2968132,0.489852,0.5402177,0.30156484,0.3287567,0.10889673,0.15420112,0.33186397,0.41934285,0.19413976,0.16985172,0.27897528,0.18024349,0.25288638,0.1967761,0.57342327,0.24442406,0.46103534,0.28839925,0.5181358,0.48162982,0.28429002,0.37541604,0.35927477,0.4257754,0.5109208,0.0,0.10136457,0.29431695,0.35074702,0.0,0.21284544,0.67510885,0.39241725,0.13712098,0.3388908,0.6208688,0.21520415,0.23622164,0.41116634
47metersdown,0.7549848,0.16123761,0.62266904,0.72112465,0.77371246,0.22125304,0.61531276,0.5517615,0.31901073,0.5145909,0.7874811,0.0,0.33985633,0.3549757,0.4614815,0.80726653,0.5478181,0.50554186,0.0,0.47573948,0.0,0.63185894,0.53880066,0.22353064,0.24497363,0.0,0.7950427,0.27330336,0.4093979,0.14233653,0.86436385,0.15662552,0.19719021,0.5462099,0.8169488,0.42955843,0.5377326,0.080741666,0.0,0.0,0.58597344,0.3705431,0.2982578,0.0,0.0,0.46050394,0.50028044,0.7595923,0.0,0.5876546,0.7955089,0.590075,0.43707523,0.2865411,0.5960061,0.2650773,0.47235447,0.0,0.12585194,0.16392271,0.16842583,0.58293796,0.10112765,0.60130286,0.5459817,0.6152845,0.3578545,0.0,0.76561475,0.0,0.40267766,0.5966411,0.6556882,0.51872885,0.5018156,0.0,0.33824822,0.37723845,0.39819422,0.13427916,0.16725181,0.2572561,0.52472866,0.32422334,0.44439217,0.48167866,0.4767859,0.7697544,0.3939018,0.75367725,0.6000619,0.7298407,0.654092,0.40135643,0.6965476,0.5813584,0.0,0.0,0.18831673,0.244523,0.088808805,0.058862716,1.0216764,0.5529679,0.27956527,0.41171217,0.62391764,0.38989934,0.5703786,0.6877031
abeautifuldaymovie,0.5177713,0.028138109,0.39607978,0.34285536,0.41514578,0.3295711,0.42009753,0.29110384,0.37747797,0.25261378,0.48626903,0.0,0.23052925,0.44573158,0.20894514,0.46949905,0.5379011,0.53660256,0.0,0.33195558,0.0,0.5123896,0.4157134,0.23240082,0.0,0.0,0.30011708,0.047760073,0.2508783,0.0,0.3209473,0.18886118,0.20991802,0.3840927,0.4482932,0.38179624,0.36489806,0.046574764,0.0,0.0,0.3693811,0.29685268,0.17499186,0.0,0.0,0.2947997,0.60250795,0.35222903,0.0,0.30380806,0.5475865,0.4970402,0.26183417,0.2450031,0.30881637,0.26368356,0.2592132,0.0,0.20200703,0.16542293,0.36289245,0.5813072,0.08471617,0.39280504,0.19565883,0.3747421,0.29785287,0.11502854,0.7173197,0.07668261,0.316084,0.38986677,0.39680177,0.478184,0.43141907,0.15173952,0.06540665,0.32171917,0.1955324,0.23561017,0.1115976,0.23971109,0.21977507,0.42445832,0.228277,0.37302417,0.24840681,0.4548781,0.29480407,0.44413882,0.39080438,0.3988467,0.32284626,0.27450246,0.5763771,0.415395,0.0,0.0,0.11716311,0.26240858,0.10941789,0.25298193,0.6405906,0.37439,0.040028576,0.3598106,0.4436441,0.3312486,0.39001647,0.30304438
abominablemovie,0.74275464,0.13379586,0.41514766,0.80608654,0.3320447,0.34708112,0.8660576,0.39340037,0.33344015,0.29334083,0.64084554,0.0,0.38035154,0.44673073,0.35304406,0.47075802,0.43138468,0.57893354,0.0,0.545374,0.0,0.31742543,0.5026586,0.3540261,0.2771005,0.0,0.71361375,0.2853188,0.31109792,0.0,0.5767983,0.39351296,0.40497723,0.62596667,0.53558654,0.697258,0.26773703,0.07962541,0.12395521,0.0,0.44206092,0.5276673,0.37801662,0.0,0.0,0.37387872,0.84166455,0.8806155,0.0,0.64352334,0.6953481,0.4563779,0.2381441,0.09968504,0.61440015,0.3562742,0.35462627,0.0,0.21280855,0.26171058,0.12786876,0.58510256,0.0,0.59188044,0.3559037,0.68097824,0.22275957,0.4217095,1.0200083,0.0,0.36995664,0.47502607,0.65805215,0.59300166,0.37689373,0.19187802,0.39081943,0.46856552,0.56560487,0.36686608,0.03101414,0.40437153,0.44093674,0.32376912,0.40787104,0.74657905,0.5965968,0.74784434,0.40615815,0.6807586,0.3592864,0.62317115,0.5119576,0.2760181,0.6837296,0.7310904,0.0,0.24528146,0.14932509,0.5600366,0.2376915,0.09329395,0.72914934,0.68933547,0.05479257,0.6435155,0.74035305,0.6175339,0.3868654,0.36985543
adastramovie,0.6112912,0.007217289,0.24092554,0.49230805,0.37778622,0.2896205,0.50307065,0.23807642,0.34007493,0.3282789,0.42297882,0.0,0.1907183,0.4027822,0.2724788,0.49063474,0.4244506,0.2951169,0.0,0.31872532,0.0,0.44312423,0.42397365,0.3263912,0.15848967,0.0,0.42918605,0.2508285,0.250219,0.0,0.41767436,0.1967503,0.17572565,0.3617873,0.4037012,0.29498827,0.17368013,0.28047603,0.032798283,0.0,0.5085707,0.26265982,0.32013246,0.0,0.0,0.27997053,0.50511587,0.36864167,0.0,0.28656068,0.434923,0.5329838,0.288042,0.34181547,0.34755996,0.2851427,0.18438706,0.0,0.11523704,0.15625454,0.14030322,0.37171105,0.021843322,0.31151384,0.22131006,0.4576017,0.18855831,0.19536239,0.5992732,0.0,0.24049748,0.513322,0.43047914,0.38664463,0.37424168,0.06678036,0.28445798,0.24962392,0.2484609,0.22411895,0.008409656,0.282124,0.36703452,0.43565482,0.13660428,0.40457487,0.23728535,0.3223382,0.34539446,0.4592412,0.35133228,0.41561952,0.3062642,0.250509,0.49207884,0.42781848,0.0,0.003772162,0.19948378,0.16667163,0.0,0.37086797,0.55858934,0.30423212,0.1535228,0.3256814,0.58112115,0.36230624,0.24195024,0.3372065
adogsjourneymovie,0.9817361,0.123345464,0.7177363,0.7651896,0.7414461,0.41191167,0.9893138,0.67553353,0.58677113,0.3992348,1.4042434,0.0,0.38112977,1.1165419,0.5922668,1.329698,0.96721333,0.6420353,0.0,0.9924062,0.0,0.48365763,0.9516309,1.1130462,0.6282785,0.0,1.2329178,0.0968703,0.50292313,0.0,0.5402052,0.43918014,0.44706205,1.218496,1.2278544,0.4255791,0.25395936,0.12697257,0.0,0.0,0.8223734,0.5791325,0.4345959,0.0,0.0,0.7184207,0.70003504,1.2171949,0.0,0.93871796,1.0689621,0.84270006,0.6579603,0.7448533,0.87962466,0.5179394,0.8072491,0.0,0.20138913,0.5522334,0.6382536,0.7029996,0.3087631,0.8535875,0.4475467,0.961507,0.8924939,0.44114977,1.3802997,0.028387224,0.7472973,0.8645678,0.94279474,1.0309622,0.8951653,0.066851564,0.35129938,0.6450865,0.5296716,0.5017546,0.094579145,0.8136194,0.7398319,0.7445559,0.2719006,0.41858625,0.9361702,0.7277641,0.65507704,0.9520757,1.2952718,0.9437596,0.64402443,0.6056099,1.1436826,1.2144254,0.0,0.13407111,0.31877893,0.50895166,0.15532391,0.3845637,1.319115,0.70912355,0.12172368,0.7493313,1.0772835,0.6307889,0.6711611,0.97931355
aftermathmovie,0.37049,0.065583594,0.23765701,0.3175352,0.23000427,0.21639591,0.48787427,0.22668234,0.28902635,0.33693334,0.39661732,0.0,0.113057494,0.30664796,0.31806234,0.4065889,0.32254893,0.37812805,0.0,0.31180835,0.0,0.35017663,0.41603908,0.24561921,0.17853588,0.0,0.32415512,0.08133744,0.3688445,0.069372065,0.3314552,0.13339677,0.1723804,0.33718058,0.41184282,0.3533004,0.22739571,0.10695045,0.0,0.0,0.36748093,0.4153783,0.24064639,0.0,0.0,0.2176357,0.40534964,0.3385583,0.0,0.39076754,0.43752882,0.3805664,0.16961189,0.3009956,0.27335,0.21536839,0.31326583,0.0,0.15408203,0.15121518,0.17008454,0.30920693,0.14310595,0.33606875,0.24617185,0.3515302,0.19134244,0.21893741,0.5661721,0.0,0.30551237,0.30939156,0.3569042,0.28747475,0.34935287,0.1661927,0.14662255,0.30750388,0.31188458,0.21561672,0.13134298,0.2623719,0.19488238,0.32148257,0.28161454,0.3256722,0.21371771,0.31850478,0.2800182,0.3601067,0.27424246,0.38911057,0.31215212,0.24505179,0.3580861,0.42097494,0.0,0.052503344,0.22120857,0.21029522,0.088518806,0.25831243,0.5009767,0.36230165,0.0537154,0.21923624,0.39903426,0.21576929,0.28391722,0.21375738
aftermovie,0.5578676,0.027262311,0.3054936,0.4334267,0.28503585,0.2635921,0.4955616,0.33955488,0.3226312,0.21958183,0.49914432,0.0,0.11436266,0.5880936,0.26085997,0.5172868,0.30874932,0.35397893,0.0,0.3666955,0.0,0.3507563,0.40425804,0.3461945,0.1730093,0.0,0.34469196,0.20047839,0.1991061,0.0,0.45329618,0.30275142,0.25677276,0.3679015,0.44211364,0.41910794,0.22758475,0.12406516,0.0,0.0,0.41808626,0.3751293,0.23748562,0.0,0.0,0.34002113,0.50517905,0.4548172,0.0,0.3735022,0.46241,0.45881546,0.26430222,0.17113958,0.4906758,0.2353785,0.24047828,0.0,0.35208562,0.2856473,0.16141033,0.454197,0.11293952,0.46673316,0.3183136,0.5557244,0.20775443,0.08395137,0.7900107,0.0,0.38233387,0.40571845,0.5460206,0.4673034,0.5554962,0.038980525,0.14066206,0.3464002,0.21612106,0.17511833,0.046985827,0.31055975,0.218996,0.4433292,0.18505597,0.24323753,0.39073318,0.48450753,0.3035456,0.3298155,0.26741078,0.51173455,0.31248417,0.30040428,0.49294734,0.45773238,0.0,0.14117746,0.19430886,0.21706699,0.16799699,0.16866523,0.5856899,0.34308165,0.0,0.3117727,0.44051027,0.33813563,0.31347293,0.2839295
ahiddenlifefilm,0.2155441,0.044076987,0.14897846,0.1773734,0.18721244,0.121279806,0.18100846,0.124698356,0.13927983,0.13506997,0.21246165,0.0,0.098881915,0.1821029,0.11722346,0.2264277,0.1709445,0.16754992,0.0,0.15897046,0.0,0.17023054,0.18078208,0.124294706,0.079717666,0.0,0.16786811,0.061180744,0.12485107,0.020109344,0.16458964,0.09445058,0.11069695,0.18994723,0.23143801,0.16455689,0.12717977,0.057831377,0.0,0.0,0.18753842,0.15941826,0.110034965,0.0,0.0,0.1441755,0.22441764,0.18810597,0.0,0.17406815,0.21769358,0.22247508,0.12155548,0.13598442,0.1552789,0.14181043,0.15065823,0.0,0.09074701,0.06939493,0.107344195,0.1779637,0.04173034,0.1958189,0.099485345,0.19632618,0.115677185,0.083715595,0.30165637,0.0,0.14238821,0.18538621,0.19084634,0.16756006,0.15082544,0.05497542,0.08736189,0.14509895,0.16188483,0.099654436,0.03766412,0.118578,0.12368261,0.14152418,0.11468509,0.18355812,0.13763145,0.17958319,0.1139949,0.1999492,0.15960759,0.17006695,0.1435337,0.11616322,0.21468881,0.21031843,0.0,0.028016672,0.08751592,0.13641717,0.02471989,0.14201757,0.27540442,0.17965418,0.03127307,0.17569327,0.19882238,0.12623522,0.15446812,0.12994735
alitamovie,0.82335025,0.15599047,0.31997716,0.87231886,0.5404202,0.3136898,0.3038848,0.26814845,0.34244686,0.59110695,0.9040291,0.0,0.339697,0.45950848,0.034184977,0.79483646,0.4992894,0.5266075,0.0,0.679549,0.0,0.5301913,0.76392174,0.35424423,0.26661235,0.0,0.77788895,0.25184396,0.5658561,0.0,0.50579613,0.26885277,0.37140456,0.8742405,0.7844285,0.41182682,0.3768424,0.064983375,0.10585498,0.0,0.7276506,0.45981255,0.5466364,0.0,0.0,0.4727797,0.7907597,0.7830604,0.0,0.54156375,0.7440775,0.67851263,0.43743312,0.39337248,0.40995243,0.3014908,0.66051275,0.0,0.27697942,0.3056648,0.18205276,0.4251069,0.30985072,0.64480776,0.31772038,0.79431075,0.23947203,0.2792599,0.90889287,0.0,0.6048125,0.6874896,0.741955,0.69604987,0.5877163,0.3543326,0.33686486,0.670303,0.8025865,0.23417804,0.20817764,0.3970215,0.22893894,0.48948157,0.390391,0.49464154,0.44219014,0.56114364,0.5216789,0.79014224,0.5277884,0.50058836,0.42229363,0.38838154,0.878186,0.55836177,0.0,0.0,0.2913498,0.39274907,0.2713954,0.2996651,0.81677824,0.6322032,0.19754311,0.8252371,0.8078399,0.23843345,0.3051297,0.59185594
