movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.5887411,0.88953626,0.739895,0.81759626,0.68361694,0.70218,0.6934316,1.0070583,0.5316618,0.6281613,0.40482867,0.8599686,0.49761212,0.8448343,0.83919966,0.64012927,0.22073731,0.9412766,0.56685764,0.5111457
47metersdown,0.3955825,1.1250622,0.9074645,0.9644044,0.95656466,0.63784057,0.855583,0.95562583,0.511666,0.7382095,0.59836334,0.88896185,0.50251305,1.4450473,0.8737061,0.38674155,0.0015669689,0.8852073,0.73801774,0.5244615
abeautifuldaymovie,0.80894554,1.1508206,0.8205141,0.79652995,0.6328624,0.4946293,0.74389106,1.03908,0.42960086,0.7585086,0.36642563,0.9558585,0.50991124,0.9756555,0.7874923,0.47920725,0.021836273,0.6861755,0.7700915,0.66961056
abominablemovie,0.8016467,1.3565049,0.8558264,1.6035372,0.90202826,0.62004584,1.2470042,1.4234189,0.78320247,1.1353369,0.2621108,1.3280749,0.6775044,1.5612572,1.0511776,0.50576216,0.007809736,0.9788185,0.9132138,0.75227135
adastramovie,0.3935147,0.88900435,0.84010553,0.65167004,0.74975383,0.4989654,0.6966814,0.90251005,0.46717983,0.6994325,0.38775533,0.68022686,0.67081016,0.82137686,1.0508264,0.5087072,0.034095407,0.90548044,0.47812155,0.6428203
adogsjourneymovie,1.9899482,1.7422533,1.3713684,1.7237955,1.0847524,1.8108895,1.3465555,1.9015894,0.6021076,1.0301366,0.7880213,2.2386992,0.72866726,2.0313232,0.8927376,1.1430478,0.0,1.1825898,1.6330266,0.9826278
aftermathmovie,0.44090664,0.6257484,0.5115187,0.74696344,0.4819955,0.45401683,0.6498187,0.5950199,0.37659568,0.54078734,0.21501383,0.5643797,0.46713865,0.57901865,0.4907654,0.35776708,0.0,0.53828824,0.49556798,0.3568386
aftermovie,0.7368761,0.7570678,0.59506416,0.6666375,0.507766,0.6321567,0.80824417,0.87332827,0.35750726,0.71144587,0.31100017,0.65525347,0.7273132,0.98887223,0.62664866,0.22541367,0.0,0.73309976,0.74234366,0.38274914
ahiddenlifefilm,0.3033628,0.4301977,0.39127567,0.4392514,0.3033725,0.32022193,0.40099108,0.4502166,0.20586818,0.36033002,0.15563725,0.39973468,0.27335197,0.48369026,0.351738,0.23389055,0.030070525,0.3735458,0.33716714,0.27250645
alitamovie,0.71488506,1.3074805,0.9037912,1.1379945,0.9422863,1.2623041,0.9793123,1.1297847,0.39352122,0.83632433,0.23453552,1.0443091,0.8118609,1.1114188,1.2081732,0.5123086,0.0,0.9535168,0.7451174,0.67478937
angelhasfallen,0.8592749,1.0517032,1.2435471,1.389431,0.77144414,1.1381276,1.1308917,1.0517014,0.3920799,1.0319178,0.54182047,1.0919679,0.8923709,1.0799998,0.82418585,0.34532708,0.08937298,1.4716945,0.81274414,0.61918324
angrybirdsmovie,1.0936608,2.4546955,2.324284,1.2294813,1.4174529,1.6664479,1.3070556,2.4025524,0.5061269,1.095346,0.037269298,2.2314074,0.5298905,2.2289386,1.9121716,0.94552046,0.0,1.9793887,1.9066566,1.3535326
annabellemovie,1.1650339,1.5384452,1.4275438,1.779783,0.82929665,1.1915029,1.1166285,1.4127926,0.57782286,1.5713475,0.75917494,1.4380261,0.8841117,1.5888883,1.3945712,0.78406304,0.18889305,1.5526237,0.7575368,0.9744058
annamovie,0.8156002,0.9241595,0.6689544,1.048176,0.6906516,0.9755239,0.7386326,0.9570581,0.6253084,0.73919004,0.3498356,1.2253808,0.579615,1.1126341,0.69935215,0.45859617,0.0355459,0.7059614,0.7745325,0.59781647
apollo11movie,0.3926019,0.5766144,0.55190086,0.5879464,0.36331218,0.41607383,0.5764639,0.49340415,0.24791555,0.58812785,0.23179014,0.7005957,0.2635725,0.58686346,0.4785379,0.38254365,0.09996372,0.48577788,0.464052,0.47031495
arcticdogsmovie,0.34700632,0.8896166,0.6986054,0.80937076,0.6267227,0.5842492,0.762154,0.82160217,0.2897093,0.7577066,0.56749856,0.6872135,0.558401,1.0878092,0.7496575,0.46619785,0.17978871,0.7239502,0.6249439,0.40225008
arcticmovie,0.37237424,0.63907385,0.5843458,0.85795444,0.38130167,0.36327207,0.61199754,0.6990024,0.24057262,0.6174861,0.26656982,0.60051954,0.41825873,0.6770731,0.5974461,0.36565638,0.0722311,0.4656552,0.4358885,0.3476909
artofracingmovie,0.5956909,1.1839721,0.8127972,0.78100353,0.5361284,0.5763677,0.8924239,1.1486355,0.57310265,0.67073905,0.22723241,0.72883475,0.7279816,1.10278,0.80550873,0.42215392,0.0,1.0648296,0.6067727,0.5224093
avengers,0.3671766,0.69975376,0.7825078,0.5615805,0.62732047,0.5173536,0.653876,0.84941137,0.39369568,0.3771088,0.3218317,0.60045683,0.41272378,0.7763767,0.6755817,0.4923599,0.02633366,0.8175504,0.512898,0.5210893
beachbummovie,0.4200461,0.62313366,0.7571739,0.7908699,0.50462216,0.4823001,0.8178509,0.78246105,0.529775,0.8739476,0.37647098,1.0408071,0.5100816,0.9243069,0.6373396,0.54155725,0.34365043,0.6047208,0.5977362,0.7575817
bernadettefilm,0.9055907,0.7671808,0.9574591,0.9892946,0.5044532,0.6300225,0.72180235,0.7380538,0.5186188,0.8868038,0.29058588,0.8700108,0.44720298,0.84845316,0.73499215,0.5993518,0.075907804,0.8351442,0.7547399,0.73890305
blackandbluemovie,1.1120961,1.9924927,1.3655558,1.801731,0.82507163,1.0777559,1.444303,2.1891782,0.88330996,1.6098187,0.86241305,1.8213476,0.8556517,2.0326939,1.5186479,0.9367508,0.13531193,1.3016284,1.3974999,1.5976086
blackchristmas,0.6608579,0.79634356,1.0890837,0.9749823,0.7504317,0.88062114,0.97281927,0.9390666,0.3510957,0.8061328,0.52011,0.99660486,0.5838058,0.9325956,0.7587031,0.44425482,0.0,0.6597375,0.61505604,0.531164
blindedbythelightmovie,0.39160746,0.53356993,0.48592737,0.58711845,0.32497296,0.43672892,0.38396272,0.5761101,0.1979614,0.4094332,0.23931208,0.45451063,0.3557129,0.5893536,0.41580778,0.25207493,0.07960301,0.44848245,0.32137144,0.2515419
bombshellmovie,0.9757423,0.91015923,1.2190915,1.0493727,0.8961065,0.644475,0.8845752,0.94554085,0.39759114,0.8086947,0.20982836,0.868867,0.8275163,1.0957793,0.7332847,0.5941175,0.0,0.7400828,0.82325155,0.78464085
booksmart,0.30234987,0.8079264,0.39585194,0.4861342,0.405234,0.30730218,0.62093717,0.7250386,0.0,0.5918989,0.12290737,0.41386747,0.08875093,0.5086165,0.54653037,0.35296208,0.0,0.38592118,0.23979066,0.0
breakthroughmovie,1.4776441,1.5693614,1.7431489,1.9502039,0.7826256,1.9659992,1.5497876,1.8393347,0.6969162,1.2510657,0.54376256,1.6256334,0.9833472,2.0995781,1.2584308,0.8904341,0.0,1.5597022,0.9253681,0.91570675
brianbanksmovie,0.78544986,1.4272902,0.87607145,1.1756011,0.61274993,0.64997375,1.1867278,1.4674648,0.7879581,0.788985,0.38544208,1.1218969,0.87605363,1.4284722,0.95392776,0.55726904,0.06261211,0.8694511,0.8300224,0.9057112
brightburnmovie,0.8388704,1.1590621,1.1368555,0.9228777,0.6899831,0.8528636,1.0165437,1.1668452,0.59468657,0.83118314,0.48824185,1.2340662,0.4291249,1.1886462,0.8978629,0.6155458,0.14611691,0.89822584,0.95783466,0.8809774
brittanyrunsmov,0.38642216,0.56190586,0.55082035,0.4784321,0.36744133,0.45679805,0.6494877,0.5680864,0.3262234,0.4563202,0.25631338,0.50945807,0.44406024,0.70023435,0.52362525,0.29932332,0.0010012686,0.42382148,0.5624878,0.3075547
captainmarvelofficial,0.51694924,0.94029474,1.1405548,0.79368,0.7434843,0.6387039,0.795537,0.771179,0.3604861,0.59756523,0.35313743,0.83429503,0.570392,1.0324122,1.0675436,0.4292944,0.0019478425,0.95412076,0.8401016,0.5945992
captivestatemovie,0.9104826,1.2591068,1.0886616,1.2988784,0.6784901,0.9268988,1.0629538,1.3653294,0.7291999,0.9865186,0.53580046,1.2144493,0.857957,1.2400559,1.0440584,0.79157263,0.13708681,1.121457,0.98707855,0.7318016
catsmovie,0.7679166,1.9977586,1.7272043,1.3387246,1.2026088,0.78074545,1.3606485,1.4159609,0.7682486,0.80102587,0.5781456,1.3309134,0.50969625,1.1084546,1.2339481,0.8604242,0.0,1.0514889,1.0357745,0.79157466
charliesangels,0.9003811,2.1156132,1.592902,1.5733249,0.89771754,1.8793755,1.2575158,1.702849,0.595818,1.2893487,0.47912169,1.6800332,1.1406993,1.5256683,1.3879255,1.1610575,0.0,1.1681881,1.4814144,1.4415796
