movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.21316028,0.39754263,0.6348244,0.41556415,0.4920652,0.0,0.50533235,0.46911415,0.7644454,0.5775233,0.52372855,0.5484667,0.48133236,0.554955,0.20788419,0.3363271,0.31498015,0.24770229,0.32366273,0.20566687,0.2845131,0.5955403,0.4878052,0.2998793,0.0,0.5701251,0.0,0.4585229,0.15455346,0.72167104,0.16836609,0.12516177,0.43051425,0.24430627,0.27653894,0.3892125,0.105636396,0.35801196,0.55985993,0.32189897,0.44765612,0.16413026,0.047422778,0.6432134,0.46736813,0.59754914,0.0,0.5801136,0.29770887,0.5128665,0.6292907,0.4315585,0.48010567,0.39109582,0.54762405,0.0,0.49176788,0.0,0.0,0.59357184,0.25428975,0.61303866,0.73373157,0.36659315,0.5507491,0.62487507,0.5620677,0.0,0.55152154,0.5721384,0.45014834,0.44913304,0.28177208,0.45439962,0.32709518,0.6250845,0.5110559,0.37156773,0.719465,0.0
47metersdown,0.59351057,0.79579747,0.6881584,0.3615879,0.74150085,0.0,0.39335024,0.52284014,0.57526886,0.51449716,0.4851231,0.60648793,0.47604078,0.75141215,0.41403517,0.5700717,0.6592281,0.51927346,0.32877156,0.36304185,0.47639465,0.6937704,0.53172463,0.22986792,0.0,0.52220947,0.0,0.6101058,0.3414224,0.71098894,0.27885953,0.11409094,0.58431756,0.27288097,0.25971106,0.66410035,0.22706793,0.40947473,0.6135551,0.48396882,0.43175,0.25049067,0.23379613,0.8497607,0.5247897,0.4753267,0.0,0.5632395,0.08092672,0.69919527,0.61723214,0.47512975,0.5168135,0.47481066,0.45866823,0.0,0.55886984,0.0,0.0,0.83777916,0.45732087,0.6911571,0.8247459,0.46238205,0.50759554,0.5914494,0.51981276,0.0,0.7577174,0.6969041,0.45741004,0.37827843,0.1898612,0.64879405,0.58018965,0.5282251,0.61454463,0.41137016,0.57803136,0.0
abeautifuldaymovie,0.2632291,0.4762898,0.5778696,0.49609986,0.5994963,0.0,0.5249352,0.43169215,0.41981646,0.43476814,0.4605937,0.54838383,0.5951162,0.61046386,0.17121728,0.5402141,0.38949662,0.19958957,0.37254393,0.15923153,0.29427645,0.46191794,0.30522484,0.1318866,0.0,0.41372067,0.0,0.5658165,0.21319443,0.63158303,0.24102888,0.04899344,0.27234867,0.20427422,0.2502725,0.3689581,0.09939281,0.35180345,0.47484007,0.34095237,0.39019257,0.12795073,0.12358202,0.62507933,0.53012156,0.53396326,0.0,0.44187242,0.22325118,0.4518986,0.52248925,0.34578082,0.4437711,0.3612895,0.47097892,0.0,0.53182936,0.0,0.0,0.7049489,0.3149015,0.47639066,0.6942312,0.26286253,0.47117075,0.35060325,0.51383877,0.0,0.5445413,0.46556923,0.4546536,0.4177894,0.3308967,0.5177545,0.34635141,0.47965598,0.55565304,0.45065826,0.46098083,0.0
abominablemovie,0.15246063,0.71030056,0.91693455,0.38853046,0.71033645,0.0,0.78660506,0.80870444,0.8172102,0.81275046,0.6518707,0.86226565,0.7623011,0.5977839,0.11330226,0.53048295,0.5497407,0.33933425,0.5738858,0.31485805,0.51021236,0.6952468,0.6292523,0.355011,0.0,0.62262875,0.0,1.0205734,0.36255646,0.93048364,0.06375848,0.12975177,0.61199033,0.18028362,0.3389392,0.5909535,0.51563424,0.48837793,0.52209413,0.6279254,0.4504146,0.20963648,0.0,0.94060636,0.47007358,0.81834275,0.0,0.78275007,0.59284854,0.60533285,0.8186489,0.46939167,0.57602215,0.62552506,0.84526336,0.0,0.6722565,0.0,0.0,0.7740194,0.3486771,0.9613702,1.0735166,0.57704514,0.73874575,0.6971109,0.64630276,0.0,0.77531,0.84485644,0.8369708,0.518657,0.48574466,0.6322853,0.34306264,0.91230494,0.95138675,0.58432335,0.54817677,0.0
adastramovie,0.16933748,0.3656073,0.5744787,0.40888608,0.47321185,0.0,0.43084317,0.37019405,0.40810284,0.5129139,0.3459377,0.45508432,0.34942436,0.4144938,0.16828811,0.45737845,0.38054574,0.31948632,0.21778972,0.11235336,0.27407408,0.5657475,0.28649253,0.32693517,0.0,0.4498284,0.0,0.42397198,0.37565184,0.53284323,0.0824666,0.16389988,0.4852269,0.15680213,0.23856217,0.2575256,0.13230512,0.13521615,0.39334357,0.2907203,0.46000624,0.13194768,0.015170313,0.4271241,0.3276092,0.5135974,0.0,0.2296135,0.24864775,0.5659127,0.59820473,0.27415794,0.42576733,0.26128325,0.43482447,0.0,0.39274204,0.0,0.0,0.50872064,0.21330005,0.5131648,0.55738854,0.337005,0.4246911,0.4435421,0.45322484,0.0,0.49889487,0.38960734,0.4155065,0.23467746,0.33982232,0.40062204,0.2825463,0.3918074,0.5308065,0.4492347,0.43127537,0.0
adogsjourneymovie,0.35069582,0.96119446,1.3489839,0.7826846,1.5258534,0.0,0.5938313,1.2000669,1.4583207,1.2146453,0.7427872,1.6134965,1.4979894,1.3440051,0.6282323,0.77634585,0.5528964,0.57624143,0.5321198,0.230678,1.1832914,0.89584905,1.251825,0.65401554,0.0,1.2902619,0.0,1.3872819,0.31826246,1.4239316,0.33012968,0.0,1.0577862,0.38884416,0.25084546,0.5648255,0.3884374,0.56261784,1.1854609,0.68711036,0.8355183,0.292539,0.49269447,1.3455105,1.105178,1.0839633,0.0,1.0008569,0.44509676,1.3954537,1.5078785,1.0141336,0.8245417,0.83078957,0.9623297,0.0,1.1331584,0.0,0.0,1.3037969,0.51779306,1.5547441,1.5225321,0.9430494,1.1924764,0.8115119,1.2528199,0.057360914,1.0279095,1.7338351,0.9641096,1.3519295,0.6077319,1.1742903,0.6835446,1.5401051,0.80881274,1.0131779,1.4232801,0.0
aftermathmovie,0.16569173,0.3788049,0.43850863,0.27072924,0.32240787,0.0,0.32518446,0.30989704,0.45910642,0.30224162,0.3195381,0.32021117,0.44553638,0.3686701,0.13637719,0.31967366,0.27030373,0.17395784,0.25761312,0.14226875,0.11677426,0.42118156,0.33047792,0.26741642,0.0,0.33483392,0.0,0.43539733,0.17000088,0.4262692,0.095656216,0.0,0.31838098,0.14996229,0.14554825,0.31836098,0.122977614,0.27219778,0.2674754,0.27117983,0.24680111,0.13889879,0.10512216,0.41025737,0.267277,0.35911432,0.0,0.2698868,0.29928097,0.35875693,0.42009345,0.25056732,0.23826325,0.31506133,0.3429635,0.0,0.26906654,0.0,0.0,0.39604288,0.23174894,0.48733088,0.5475097,0.31095922,0.25906947,0.36139682,0.29956615,0.0,0.34282655,0.44424853,0.33710033,0.27052778,0.257575,0.39382458,0.18604729,0.44634828,0.40506822,0.30028588,0.29353923,0.0
aftermovie,0.3102449,0.47641113,0.56788594,0.34406352,0.5008378,0.0,0.42166728,0.6328304,0.58829206,0.3742809,0.45798856,0.65790665,0.5131614,0.64685196,0.14309824,0.34565136,0.24851212,0.341369,0.3689793,0.113919735,0.2935092,0.64846593,0.40237817,0.36795443,0.0,0.44899434,0.0,0.61714643,0.25403386,0.51284814,0.23401144,0.09861621,0.4230281,0.10476825,0.13369347,0.22681373,0.16832328,0.4461587,0.43547794,0.44703314,0.30157176,0.19892839,0.016915802,0.4054105,0.41861567,0.5033276,0.0,0.56147075,0.30177358,0.29893708,0.5469464,0.40164846,0.56647265,0.40347046,0.41684365,0.0,0.5355229,0.0,0.0,0.6218342,0.4321353,0.4355028,0.6796505,0.261933,0.3840123,0.51362455,0.29715282,0.0,0.48695707,0.59279084,0.36413667,0.39112693,0.3668,0.49752033,0.4139864,0.54614735,0.47107434,0.38419205,0.4140789,0.0
ahiddenlifefilm,0.085543245,0.1979022,0.2407964,0.17012683,0.21808408,0.0,0.155726,0.1988593,0.22753575,0.15917127,0.1789694,0.22642764,0.18544072,0.23165038,0.0843397,0.18209657,0.13396262,0.1081034,0.11771264,0.055858634,0.12892252,0.24047634,0.15391476,0.13163972,0.0,0.22429584,0.0,0.23165219,0.09331898,0.2553723,0.06734534,0.02675203,0.16397272,0.07028781,0.093250975,0.14067486,0.09325466,0.11945957,0.18698315,0.15664929,0.1407434,0.07707581,0.05045982,0.23882963,0.1669887,0.2337436,0.0,0.20396638,0.114380375,0.20080116,0.2471909,0.1433733,0.1643584,0.16262095,0.19202235,0.0,0.17355925,0.0,0.0,0.24675798,0.14264786,0.2442814,0.28179803,0.14526549,0.18622944,0.18291725,0.18696477,0.0,0.22288793,0.23057675,0.17859867,0.14498682,0.12515943,0.2044286,0.12866974,0.22455049,0.21937415,0.16792484,0.21165851,0.0
alitamovie,0.28147897,0.7020396,0.84897506,0.36287564,0.9924772,0.0,0.46847963,0.8708158,0.9999479,0.8668343,0.6036032,0.8894298,0.50481534,0.94576585,0.52817243,0.75155365,0.60631496,0.40856424,0.31679034,0.3602508,0.6026518,0.78327566,0.6098646,0.6230028,0.0,0.7221172,0.0,1.0747204,0.42213726,0.9788051,0.29085916,0.2244049,0.7239891,0.21902923,0.25582373,0.43991083,0.3877325,0.63542527,0.7051358,0.50468755,0.6732938,0.18610884,0.2367548,0.8941031,0.6585705,1.0190016,0.0,0.70702094,0.5814348,0.82263887,1.042833,0.5812835,0.68131924,0.5949373,0.8366356,0.0,0.74608,0.0,0.0,0.92846245,0.37937844,0.64880544,0.9582526,0.7391968,0.7449359,0.6457219,0.78156894,0.0,0.92661196,1.0750738,0.4130321,0.6690636,0.47697115,0.82802945,0.5578877,0.7399142,0.79776835,0.8445151,0.87713706,0.0
