movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.15542684,0.4197517,0.39613503,0.24239558,0.25054574,0.69915855,0.0,0.69962376,0.0,0.0,0.37475002,0.4907151,0.24513125,0.5441765,0.1973788,0.0,0.5470359,0.50481564,0.31236896,0.0,0.6073055,0.61803645,0.5728208,0.54094493,0.0,0.24933243,0.24004331,0.3693407,0.35040668,0.40883335,0.61020243,0.0,0.0,0.49929732,0.4417896,0.4584406,0.21973453,0.31893092,0.72553205,0.42591006,0.41301087,0.0,0.26796353,0.0,0.37619817,0.46091682,0.6351288,0.4496681,0.25011337,0.45008975,0.34986573,0.42799816,0.30244952,0.29847378,0.5554023,0.3298289,0.15998246,0.36701486,0.5524195,0.38135347,0.31310472,0.45536485,0.024735127,0.4728892,0.517289,0.15744026,0.063357696,0.46123907,0.61486065,0.54442394,0.43415123,0.31981263,0.31481016,0.0,0.35351416,0.37415582,0.31784457,0.59422493,0.25805324,0.063497916
47metersdown,0.2068471,0.51248676,0.7200477,0.0,0.01196165,0.53553045,0.0,0.6314266,0.0,0.0,0.5623607,0.5661943,0.36237678,0.7957497,0.31070283,0.0,0.5755552,0.7653193,0.48844597,0.0,0.50639653,0.82931393,0.46543488,0.39490902,0.0,0.21892495,0.63027155,0.7557594,0.54796344,0.4456066,0.77324635,0.0,0.0,0.82948786,0.7840348,1.0574002,0.7068716,0.61188436,0.7709209,0.6138871,0.67231137,0.0,0.2434603,0.0,0.54515207,0.45585823,0.9887642,0.6254217,0.43579343,0.5361061,0.7691587,0.67740464,0.38970518,0.057942618,0.698957,0.6614914,0.19442545,0.13993444,0.73259205,0.7311829,0.5165661,0.5385637,0.372406,0.5735311,0.7241277,0.3242148,0.30128938,0.24689297,0.62919843,0.7671668,0.82747006,0.1773231,0.6202372,0.17678452,0.426806,0.25040156,0.27015272,0.42887813,0.0,0.22248793
abeautifuldaymovie,0.26096085,0.34337255,0.33564204,0.35850373,0.20531115,0.33451694,0.0,0.46971363,0.0,0.0,0.21110606,0.34535727,0.32394043,0.5183011,0.31792155,0.0,0.5415851,0.5489253,0.36352542,0.0,0.7041945,0.5801458,0.55549365,0.54412204,0.0,0.32975477,0.23083237,0.64498645,0.16344579,0.41323394,0.5620522,0.0,0.0,0.2874452,0.46227074,0.5182961,0.3310755,0.13459231,0.55857444,0.52110374,0.3527003,0.0,0.33209187,0.0,0.37395152,0.35936213,0.7505372,0.4673491,0.0703583,0.33909214,0.3197458,0.33018818,0.3611911,0.30640316,0.66188574,0.31065124,0.051678024,0.36209452,0.39878368,0.55931824,0.42563695,0.46428052,0.05044036,0.44493452,0.37088403,0.0076462515,0.18864469,0.32155278,0.49532893,0.44267783,0.27986825,0.119925395,0.34206185,0.10086042,0.30559582,0.32445306,0.16318181,0.41954368,0.32393855,0.11782369
abominablemovie,0.26772785,0.24112654,0.25024396,0.38204503,0.28399786,0.93152493,0.0,0.56443983,0.0,0.0,0.5378198,0.97537816,0.1292986,0.7552559,0.6760622,0.0,0.80209273,0.77281386,0.6001007,0.0,1.3537356,0.7422577,0.9843789,0.54581743,0.0,0.5597566,0.42711395,0.56317043,0.4696358,0.33160216,0.67538834,0.0,0.0,0.5781647,0.4713732,0.83935666,0.5917733,0.30489987,0.88855314,0.7077942,0.6627819,0.0,0.4644991,0.0,0.24895096,0.8681369,0.7214753,0.66289705,0.21899495,0.6962054,0.51438975,0.5824115,0.13539937,0.14910749,1.0202118,0.60133,0.22557345,0.10970588,0.69649917,0.8585296,0.45060226,0.43519256,0.0,0.5250044,1.0879706,0.033955734,0.2250096,0.7138336,0.7278499,0.6456496,0.50940204,0.22956404,0.6645011,0.26862496,0.34527946,0.9327585,0.479908,0.5746327,0.1959851,0.10621488
adastramovie,0.0575126,0.33655483,0.29081154,0.09990444,0.14805636,0.44548446,0.0,0.23604758,0.0,0.0,0.07851141,0.3992829,0.24334863,0.36590326,0.26500598,0.0,0.45756835,0.34037387,0.2294018,0.0,0.334479,0.5604993,0.48763552,0.47902867,0.0,0.11665261,0.28470016,0.41903198,0.2912581,0.30797362,0.6385601,0.0,0.0,0.26132065,0.53919667,0.54692906,0.28833786,0.114461094,0.5446521,0.36356652,0.32891536,0.0,0.18477531,0.0,0.24294339,0.27802408,0.42402387,0.2910145,0.38725162,0.29542133,0.49498817,0.29218376,0.25476295,0.09457925,0.33624238,0.031542547,0.0,0.18298891,0.4650394,0.4926043,0.29116663,0.40695712,0.18685976,0.33468834,0.42640772,0.12063222,0.10014754,0.344092,0.34317097,0.34560195,0.23994087,0.21043482,0.21062666,0.07855041,0.35222802,0.15306056,0.33446828,0.41200018,0.18279544,0.15285373
adogsjourneymovie,0.17899248,0.7197711,0.45530176,0.9361461,0.3191289,1.4467206,0.0,1.2722561,0.0,0.0,0.32025418,0.9530029,0.07027231,1.2369062,0.28605905,0.0,1.3630083,1.2366414,0.95250446,0.0,1.5293666,1.1749504,1.1620408,1.5061485,0.0,0.47369757,0.73680675,1.692571,0.11469534,0.4695434,1.3929626,0.0,0.0,0.7674625,1.544521,1.5368165,0.5966835,0.27767769,1.4383316,1.3779497,0.613443,0.0,1.111275,0.0,0.8975842,1.311227,1.0237268,1.0476991,0.6788955,1.3532369,0.9661777,0.5375407,0.72490245,0.5936841,1.3949033,0.7965462,0.33766815,0.9137181,1.319178,1.5503709,1.0839375,0.64325666,0.05966668,1.4168245,0.59066594,0.0,0.15391307,0.49432364,1.0002117,1.210544,1.5743124,0.28570727,0.60143423,0.0,0.56864256,0.40441304,0.8619321,0.7590535,0.77487725,0.12815699
aftermathmovie,0.18432236,0.34309477,0.27649635,0.3034842,0.20897944,0.42698073,0.0,0.44608828,0.0,0.0,0.31282014,0.29017872,0.10279117,0.4469722,0.14152865,0.0,0.39484978,0.51869136,0.18747473,0.0,0.38425022,0.6117652,0.36991802,0.36902183,0.0,0.30747354,0.33274367,0.57532865,0.29325664,0.15660241,0.49002066,0.0,0.0,0.46523058,0.3406092,0.45599693,0.15309078,0.2493149,0.6330286,0.5773004,0.21832946,0.0,0.28655115,0.0,0.34696138,0.39882633,0.3792097,0.42970783,0.13818145,0.43049297,0.41600877,0.34724614,0.24611224,0.28049952,0.4076933,0.23906168,0.13601504,0.23429802,0.4386503,0.501342,0.35467663,0.23193151,0.0892418,0.42142728,0.378962,0.15048325,0.20021634,0.23052129,0.4694747,0.35389563,0.48467314,0.20135057,0.24342519,0.089846514,0.22086066,0.22872917,0.23578024,0.43673965,0.3571734,0.25992167
aftermovie,0.18858618,0.15444408,0.23741716,0.35478744,0.2741122,0.4008326,0.0,0.45018825,0.0,0.0,0.1559976,0.4947869,0.21045998,0.7087321,0.24193694,0.0,0.64360815,0.47186482,0.5268019,0.0,0.6662957,0.88809794,0.5679251,0.57651335,0.0,0.36836052,0.3126526,0.70910794,0.07608494,0.3034621,0.6872365,0.0,0.0,0.4443155,0.4615131,0.62156117,0.37418476,0.15349531,0.88784134,0.40199977,0.5317509,0.0,0.34783006,0.0,0.48155922,0.41438326,0.5169889,0.46533936,0.25457716,0.51183176,0.4164695,0.39665395,0.29405475,0.39242765,0.74420476,0.41396993,0.17681038,0.28878653,0.41990563,0.5363792,0.47329655,0.6160049,0.052577537,0.4126787,0.52210975,0.26685056,0.1914257,0.25301626,0.74683845,0.41799158,0.4603837,0.12496591,0.342726,0.20298836,0.46652624,0.47140527,0.22960135,0.5219832,0.423301,0.048805185
ahiddenlifefilm,0.097159185,0.2070724,0.18313605,0.13186373,0.11954664,0.29500884,0.0,0.24559602,0.0,0.0,0.12039015,0.21316054,0.12735388,0.26896012,0.13942343,0.0,0.27836657,0.28841826,0.18920909,0.0,0.29651558,0.33550006,0.28187063,0.2826333,0.0,0.14588368,0.16948369,0.324339,0.13799933,0.19070311,0.33105138,0.0,0.0,0.23145124,0.2509856,0.32540524,0.15404476,0.12890211,0.34380183,0.28106654,0.21826062,0.0,0.17099041,0.0,0.21383582,0.21694267,0.30356413,0.23391548,0.1269112,0.25166625,0.24226934,0.2085844,0.17084177,0.13069105,0.29247984,0.17458797,0.070883796,0.15911329,0.2726241,0.2956243,0.24480298,0.2522492,0.03368402,0.22871724,0.26388314,0.08833745,0.10157258,0.19847642,0.2883392,0.24432527,0.24413481,0.11013655,0.17125385,0.05692448,0.16676953,0.19056639,0.17243998,0.24327038,0.12133974,0.07880395
alitamovie,0.0048646107,0.4068967,0.59610707,0.09726349,0.34934437,0.7340466,0.0,0.512845,0.0,0.0,0.16204628,0.6002315,0.05843406,0.7345567,0.43422917,0.0,0.5951198,0.3264886,0.54044604,0.0,0.56127816,0.69057566,0.6061671,0.4008558,0.0,0.2320981,0.3307804,0.49709034,0.39720753,0.3838416,0.57678586,0.0,0.0,0.57732564,0.7066634,0.6182364,0.32502374,0.0,0.7196599,0.46479475,0.6218764,0.0,0.2845139,0.0,0.36327487,0.4148342,0.77886313,0.48288077,0.39692742,0.4682746,0.85924083,0.4917363,0.09428701,0.116823494,0.40470716,0.34915933,0.120878994,0.20434862,0.5411718,0.70384985,0.29101285,0.42820415,0.04937132,0.50707954,0.7397701,0.3473905,0.27080226,0.340356,0.5928076,0.43788436,0.26981345,0.1998578,0.52371407,0.22557253,0.3045656,0.34101015,0.42230296,0.67200416,0.017348323,0.16760488
