movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59
21bridgesmovie,0.73188066,0.20496517,0.0,0.66946644,0.52348864,0.59921575,0.49389526,0.4810954,0.20403713,0.6419944,0.32927763,0.0,0.29756874,0.42693532,0.8233817,0.7722456,0.5338216,0.26557764,0.31001067,0.0,0.5855668,0.1830271,0.56476915,0.0,0.0,0.39770126,0.4262903,0.6577722,0.3487763,0.44864005,0.46247318,0.53859806,0.38897455,0.31404933,0.3145347,0.0,0.29420707,0.5255554,0.3821409,0.8884743,0.417678,0.8419995,0.66136134,0.50443596,0.39059088,0.93772,0.40898582,0.061787024,0.5248026,0.6671475,0.4414242,0.5426227,0.42803332,0.57093936,0.45808774,0.0,0.5248156,0.7053294,0.6264387,0.0
47metersdown,0.9647607,0.15016294,0.0,0.3561099,0.5776235,0.398024,0.29803237,0.79211944,0.23281227,0.8624098,0.36556846,0.0,0.44062293,0.5259423,0.98542285,0.6708082,0.50273216,0.1958402,0.5904968,0.0,0.5749294,0.054097988,0.7132284,0.0,0.0,0.45716876,0.5941148,0.8653495,0.3677288,0.6625864,0.66073143,0.29575443,0.65923494,0.4361016,0.3944546,0.0,0.35813916,0.63208514,0.5116405,0.702287,0.41682613,0.64003295,0.75532705,0.79856825,0.58362204,1.1536664,0.59524035,0.22655591,0.61680716,0.8286426,0.55260843,0.8063669,0.5910745,0.5336284,0.7443417,0.0,0.81351703,0.95125914,0.7974147,0.0
abeautifuldaymovie,0.8278487,0.19141793,0.0,0.5745664,0.5205725,0.59076923,0.41160294,0.6703724,0.26034975,0.7472994,0.3546543,0.0,0.39310324,0.37250352,0.73421234,0.55150706,0.55086005,0.516142,0.44096822,0.0,0.43160298,0.07273871,0.48402116,0.0,0.0,0.49705327,0.5341183,0.7390689,0.49295053,0.62885106,0.51475626,0.5928705,0.44615582,0.329219,0.29853112,0.0,0.4446548,0.35983118,0.41234103,0.886555,0.5167914,0.640642,0.41349044,0.679974,0.53453696,0.9050172,0.40081796,0.15308075,0.5210392,0.61399066,0.6516718,0.6551702,0.46836665,0.44604042,0.40480632,0.0,0.817149,0.63960886,0.52857107,0.0
abominablemovie,1.2953769,0.3855794,0.0,1.2444271,0.8335597,0.91775155,0.46058434,0.7699521,0.5936753,1.029391,0.4712329,0.0,0.87462425,0.22026595,1.304187,1.2130808,0.42875502,0.9134892,0.7320257,0.0,0.8773514,0.30089888,0.8699944,0.0,0.0,0.85632676,0.7212732,1.0768468,0.8077892,0.7627652,0.7105857,0.5555873,0.59119946,0.5870978,0.4395555,0.0,0.31008667,0.640492,0.40229198,1.5094234,0.67743397,1.161788,1.1264708,1.1355673,0.82268023,1.6198865,0.4039974,0.23752198,0.81611925,1.069952,0.9051341,1.0977381,0.52672374,0.8531611,0.8029375,0.0,1.051519,1.029652,0.9306838,0.0
adastramovie,0.656139,0.09578172,0.0,0.5531166,0.50523275,0.4053314,0.39417008,0.41672474,0.21064761,0.683296,0.17873667,0.0,0.27131456,0.3507216,0.5446186,0.6478837,0.34773877,0.4377774,0.3657605,0.0,0.3497051,0.17149533,0.25459543,0.054818064,0.0,0.36196876,0.362405,0.45394608,0.35338262,0.43616804,0.35690662,0.30270317,0.24620596,0.22995226,0.21725161,0.0,0.27820298,0.39231485,0.23529433,0.6780767,0.31757122,0.5128193,0.50733894,0.40995795,0.3686289,0.7293384,0.32754487,0.2098671,0.20426567,0.39366978,0.30071658,0.4545851,0.3914877,0.38643163,0.36691058,0.0,0.55862325,0.508992,0.4703061,0.0
adogsjourneymovie,1.7373432,0.35758364,0.0,1.4335498,1.432141,0.76353204,1.0144148,1.629801,0.842241,1.7998741,0.35767812,0.0,0.6199861,1.1736139,1.2785797,1.2774315,1.2961651,0.84185576,0.9852999,0.0,1.2625226,0.07147615,0.7655112,0.0,0.0,0.9155901,0.8263029,1.549758,0.9053405,1.1680411,0.8348024,1.0546192,0.8523932,0.72488105,0.80954707,0.0,0.99231976,0.60150737,0.52807605,1.8746375,0.9582883,1.0696762,1.60424,1.3212167,1.1612041,1.7105662,1.1891218,0.24175088,0.9791294,0.98486114,1.3949057,1.0717504,1.0987301,0.9460074,1.140109,0.0,1.287264,1.5598772,1.3753026,0.0
aftermathmovie,0.5633914,0.21843067,0.0,0.37276718,0.44141892,0.4316664,0.36124948,0.3982958,0.21470836,0.48772722,0.2347167,0.0,0.32770017,0.3152601,0.4762221,0.51067156,0.28425246,0.35913444,0.3437804,0.0,0.38036022,0.15256597,0.340314,0.0,0.0,0.3623157,0.41494122,0.38542643,0.29295954,0.43313915,0.31527075,0.30444986,0.23913038,0.23277828,0.1955634,0.0,0.25495693,0.3352061,0.3677486,0.45260325,0.2075143,0.39086926,0.42959282,0.469371,0.26362672,0.62569064,0.1818192,0.24659194,0.3090252,0.35410428,0.39614278,0.44781372,0.23143528,0.3668653,0.28012443,0.0,0.5550747,0.4895037,0.44794205,0.0
aftermovie,0.7638884,0.31482437,0.0,0.59676546,0.49412844,0.5116546,0.3941089,0.47890496,0.32095817,0.73772794,0.34059358,0.0,0.21761875,0.39484322,0.5931142,0.6243751,0.5583843,0.3665679,0.44488305,0.0,0.55887264,0.18373199,0.37356135,0.0,0.0,0.4283486,0.4612514,0.63463366,0.22156312,0.44687214,0.5116048,0.30471736,0.24563223,0.34528333,0.31649077,0.0,0.26938525,0.39897668,0.31325984,0.68050927,0.44931686,0.5622737,0.65214044,0.67442125,0.5685268,0.82927406,0.32404038,0.21717744,0.54345304,0.5425763,0.582792,0.49716115,0.4501457,0.35589898,0.38210428,0.0,0.55186194,0.64186436,0.65893215,0.0
ahiddenlifefilm,0.34660077,0.092488065,0.0,0.25057822,0.22676636,0.22035697,0.20122185,0.24097063,0.134469,0.30752075,0.109068125,0.0,0.17236622,0.15396519,0.30203235,0.28770718,0.2124445,0.1563754,0.16613193,0.0,0.18867992,0.06408398,0.19078866,0.0,0.0,0.20381176,0.20915678,0.27446,0.18072723,0.2285013,0.19659805,0.18000469,0.17905116,0.1451258,0.1251719,0.0,0.14455292,0.18412559,0.1590529,0.31869492,0.189884,0.26360583,0.23550251,0.26519334,0.21565768,0.37816334,0.16778266,0.061425734,0.21358328,0.21999927,0.22668883,0.24015822,0.18589713,0.22155058,0.17960548,0.0,0.30917248,0.29381675,0.26959676,0.0
alitamovie,1.1404613,0.16621026,0.0,0.76706684,0.8617613,0.7438653,0.80431676,0.9001599,0.33425844,1.0595633,0.5587426,0.0,0.4188802,0.46792698,0.88352954,0.70526594,0.4135271,0.8409548,0.52101487,0.0,0.55865437,0.27240574,0.5169609,0.0,0.0,0.55656856,0.83270466,0.7787238,0.6277342,0.75392073,0.60595345,0.3931674,0.61953086,0.5046165,0.11290278,0.0,0.52813745,0.32626253,0.45084,1.0681937,0.42187798,0.8863022,0.77366406,0.82119775,0.720502,1.1626925,0.8123629,0.17472124,0.29805705,0.73480487,0.78616923,0.80574864,0.78543425,0.7511115,0.56271255,0.0,0.77769095,0.84124595,0.7589044,0.0
