movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139
21bridgesmovie,0.04893855,0.05691942,0.0,0.40721115,0.15688336,0.34919706,0.1968243,0.57416135,0.0,0.0,0.34914497,0.26711822,0.47355697,0.5104976,0.32064545,0.39530477,0.45805287,0.22898574,0.5203988,0.5456424,0.48367903,0.5890647,0.3258862,0.3084116,0.3256713,0.27777502,0.317849,0.1628593,0.45760354,0.34387252,0.39174953,0.13033733,0.2752934,0.17078316,0.0,0.0,0.41584772,0.3486985,0.36277634,0.37018734,0.40713462,0.5630639,0.0,0.5484182,0.30381787,0.37326252,0.13999173,0.57737386,0.37626192,0.2308659,0.0,0.0,0.2571783,0.20446742,0.41838026,0.30003756,0.22338213,0.0,0.2270224,0.12980866,0.0,0.31816185,0.4695857,0.22304451,0.3062505,0.40215108,0.0,0.28729078,0.29884258,0.49531937,0.4762401,0.3683912,0.33951628,0.33224037,0.0,0.0,0.44905755,0.36849135,0.28868532,0.31545305,0.38999695,0.0,0.36127955,0.0,0.3177366,0.5253058,0.1713312,0.22252078,0.34900594,0.46861923,0.0,0.0,0.3235305,0.4398453,0.34009132,0.14774217,0.39486176,0.3456993,0.45370048,0.15225317,0.50409687,0.0,0.29509267,0.0,0.25488633,0.3440603,0.0,0.11351462,0.52043855,0.2720642,0.48253804,0.0,0.4683107,0.5598511,0.48115897,0.0,0.38480252,0.22749643,0.13148351,0.0,0.36066556,0.14734028,0.037811197,0.19680136,0.3376624,0.2346721,0.356285,0.0,0.18222,0.30333596,0.0,0.39522767,0.04310076,0.31176525,0.18631701,0.23555434,0.3752327,0.48474208,0.6005674,0.28290722
47metersdown,0.1333994,0.0,0.0,0.27782807,0.37058705,0.4567087,0.26852977,0.5628064,0.0,0.0,0.37349248,0.41249165,0.5785544,0.6873763,0.25705352,0.23096538,0.29862317,0.11864519,0.3266161,0.4111597,0.24995168,0.5531088,0.19779344,0.47541738,0.6946801,0.40737316,0.37092718,0.25295714,0.32624194,0.59030807,0.3076979,0.0,0.22946222,0.27581975,0.0,0.0,0.4684181,0.44829446,0.50303906,0.6690122,0.35584566,0.38574922,0.0,0.5259099,0.44976038,0.35767013,0.36298418,0.374277,0.34410277,0.32436794,0.0,0.0,0.32668087,0.0,0.43759993,0.3176961,0.20805296,0.0,0.40647578,0.16498643,0.0,0.4996719,0.5405319,0.29758993,0.37080732,0.4257775,0.0,0.02824281,0.46730676,0.4829935,0.20220412,0.57273334,0.3686143,0.46373796,0.0,0.0,0.6334967,0.1944611,0.20836088,0.1831884,0.2847259,0.0,0.28427193,0.0,0.42396903,0.25880855,0.31016514,0.34336933,0.29272163,0.4468389,0.11371271,0.0,0.2723221,0.26844144,0.21859299,0.24748103,0.15081821,0.44015932,0.16838776,0.36483186,0.3088454,0.0,0.23844925,0.0,0.2660755,0.24971032,0.0,0.22544345,0.45874014,0.3595361,0.5122877,0.0,0.5161153,0.50632966,0.30900156,0.0,0.12570488,0.38226485,0.21841337,0.0,0.53458065,0.0,0.22142595,0.37263095,0.41693312,0.6108938,0.30085614,0.0,0.27018866,0.48142475,0.0,0.48315376,0.091396645,0.33426967,0.0,0.065786645,0.46664894,0.4603108,0.5770062,0.52571255
abeautifuldaymovie,0.0697158,0.0,0.0,0.33804584,0.29207143,0.33918712,0.33679608,0.45814642,0.0,0.0,0.32454377,0.20674314,0.4695141,0.5382109,0.30908942,0.29488432,0.370216,0.11837836,0.42660624,0.37653953,0.41202545,0.2719138,0.26518953,0.30204612,0.28520882,0.32664686,0.2650282,0.16232523,0.21793318,0.48133552,0.4255585,0.050179146,0.2313934,0.15641877,0.007240783,0.0,0.34204778,0.36143702,0.36887798,0.50114805,0.30512542,0.3909625,0.0,0.41100547,0.3485945,0.19171572,0.26349702,0.28266168,0.27805302,0.29276827,0.0,0.0,0.29276296,0.10136946,0.4843605,0.24194221,0.16828951,0.0,0.3521583,0.2557824,0.0,0.43464687,0.4832632,0.42309868,0.29375914,0.41962048,0.0,0.16285168,0.45808035,0.40333387,0.34625137,0.3086874,0.260281,0.51128244,0.0,0.0,0.48165888,0.2610064,0.28938204,0.08041693,0.37641352,0.0,0.4401768,0.0,0.32074696,0.32564396,0.2710329,0.28601676,0.42665654,0.44728586,0.0,0.0,0.26221156,0.31521046,0.29697362,0.257486,0.5184371,0.30366796,0.25651264,0.17097947,0.3691008,0.0,0.29831216,0.0,0.26382285,0.2274945,0.0,0.18704642,0.39990503,0.22905292,0.33967197,0.0,0.5333781,0.38323644,0.24776785,0.0,0.3576088,0.41023225,0.23020786,0.0,0.45403638,0.0021519042,0.22893652,0.4080193,0.48189858,0.3192256,0.4191441,0.0,0.25161994,0.16893336,0.0,0.36470276,0.07819496,0.26413578,0.0,0.31384912,0.34389305,0.34769294,0.40885144,0.43607846
abominablemovie,0.09461865,0.009248376,0.0,0.6515867,0.27791172,0.42329407,0.53691703,0.9108774,0.0,0.0,0.30374506,0.39932027,0.791769,0.6309727,0.28567538,0.5098204,0.6627917,0.08289333,0.6436203,0.5205943,0.49736524,0.5011612,0.22328001,0.4755752,0.6812657,0.53991085,0.352429,0.15646884,0.42099965,0.5006563,0.67933214,0.0072054025,0.10252558,0.185994,0.0,0.0,0.58802956,0.4114269,0.5619026,0.68479425,0.40291288,0.72220904,0.0,0.8668131,0.6427895,0.43797064,0.36927474,0.5545772,0.41643348,0.36066517,0.0,0.0,0.5894787,0.1377,0.5943502,0.17828932,0.48907307,0.0,0.35651296,0.01201763,0.0,0.38801372,0.75317067,0.3237309,0.30711251,0.77094114,0.0,0.46099362,0.63579696,0.6237509,0.38312787,0.39357919,0.6248652,0.48626748,0.0,0.0,0.7829543,0.679018,0.16895708,0.10921667,0.4277769,0.0,0.7606205,0.0,0.5689156,0.7660513,0.33454743,0.596369,0.45143136,0.536325,0.026420088,0.0,0.5612157,0.4115467,0.49595055,0.29079035,0.9726398,0.66336715,0.6011119,0.0,0.47090125,0.0,0.4005095,0.0,0.34741777,0.4529135,0.19788729,0.2999179,0.6498967,0.31117696,0.90374774,0.0,0.6694925,0.9207263,0.6010775,0.064132534,0.6209788,0.6382007,0.44626388,0.0,0.80711913,0.11159814,0.17441589,0.6466921,0.6420339,0.5807925,0.56721693,0.0,0.21846397,0.535571,0.0,0.6224846,0.18802123,0.61035854,0.07408025,0.40791634,0.5207751,0.54670936,0.92134124,0.5313515
adastramovie,0.13886905,0.0,0.0,0.29322243,0.09175684,0.24863103,0.33855373,0.2644785,0.0,0.0,0.38483787,0.2603718,0.31909114,0.44583687,0.21753927,0.30663568,0.17660248,0.19259042,0.36424527,0.30754092,0.28913078,0.15209505,0.0,0.41906863,0.5569729,0.2936042,0.28519484,0.29817426,0.12120466,0.29618734,0.27594256,0.0,0.16806774,0.34278882,0.046348214,0.0,0.21852355,0.34195113,0.3715276,0.45380223,0.37968335,0.25660756,0.0,0.39629865,0.26718047,0.12656623,0.18881413,0.24430582,0.24783707,0.24966574,0.0,0.0,0.35602984,0.17578094,0.40876245,0.16901538,0.24713844,0.0,0.24099815,0.11784037,0.0,0.38079935,0.49699026,0.20774451,0.25663224,0.49244186,0.0,0.18010889,0.29999247,0.2190984,0.2365645,0.2786395,0.2957575,0.28322795,0.0,0.0,0.43046206,0.29059052,0.18025717,0.1632954,0.27136117,0.0,0.5092164,0.0,0.31685188,0.29417166,0.2245696,0.26584956,0.40115148,0.37042075,0.10739936,0.0,0.2359191,0.18552728,0.32705286,0.19814523,0.39003357,0.41688138,0.26596308,0.038996235,0.30350065,0.0,0.20050567,0.0,0.20571588,0.2631914,0.0030165776,0.22795871,0.2628357,0.2142132,0.394392,0.0,0.51600444,0.40863594,0.29419082,0.0,0.17116085,0.28073627,0.1602912,0.0,0.33724958,0.009557402,0.0908327,0.34033912,0.414405,0.55666953,0.26469973,0.0,0.35975134,0.21456909,0.0,0.30044162,0.106700644,0.26665837,0.08602225,0.2540267,0.35926545,0.3681057,0.38400215,0.44542634
adogsjourneymovie,0.25418228,0.0,0.0,0.5384837,0.08494329,0.5894244,0.41626793,0.6997408,0.0,0.0,0.6177944,0.60543346,0.97037995,0.8682346,0.46147513,1.0143121,0.90868795,0.55049276,0.776546,0.59795403,0.7115761,0.71482563,0.39000803,0.6155531,0.8484649,0.7167617,0.4638621,0.28094313,0.4603707,0.75832343,0.6774826,0.0,0.2289967,0.76029843,0.0,0.0,0.9322843,0.62100786,0.83813626,0.690508,0.84214306,0.7537314,0.0,1.0248088,0.71768403,0.2769105,0.10868476,0.3527408,0.3543882,0.4293807,0.0,0.0,0.5098103,0.4346267,0.7210126,0.5588226,0.5965956,0.0,0.28386524,0.3847121,0.0,0.7401107,1.0560564,0.536431,0.78208435,0.89029896,0.0,0.16167817,0.54254097,0.56474346,0.64113325,0.6358305,0.6363298,0.27900225,0.0,0.0,0.71796507,0.5859852,0.38142654,0.22412342,0.6994136,0.0,0.45262563,0.0,0.8344263,0.7254652,0.52252454,0.5701789,0.80657184,0.79122853,0.2223637,0.0,0.39056674,0.6496862,0.6475711,0.22074251,0.8277298,0.5660536,0.47405455,0.27771598,0.9030234,0.0,0.15363695,0.0,0.30352917,0.2861299,0.0,0.0,0.66708654,0.6373271,0.74578214,0.0,0.81452465,0.710111,0.81709516,0.0,0.5334683,0.4667282,0.4511567,0.0,0.80958694,0.015698401,0.18563017,0.8092201,0.91190845,0.63946396,0.51484823,0.0,0.39761752,0.6348689,0.0,0.84085363,0.47899064,0.9891973,0.0,0.31500587,0.6855899,0.606894,0.5696381,0.7650476
aftermathmovie,0.0,0.0,0.0,0.25302428,0.10071189,0.3043342,0.25390542,0.34065717,0.0,0.0,0.24829903,0.17605816,0.32989576,0.278399,0.14525947,0.29337198,0.26730466,0.124097355,0.388173,0.38054425,0.23389752,0.27659497,0.14408456,0.30283308,0.25685173,0.23466404,0.22574848,0.09922302,0.2128138,0.3406398,0.36151877,0.0,0.07684852,0.14910078,0.0,0.0,0.26520896,0.19532311,0.26170933,0.39299527,0.27836284,0.3568985,0.0,0.32525462,0.34018928,0.30400547,0.1470914,0.17946924,0.22233406,0.18937215,0.0,0.0,0.27837774,0.17262219,0.23129487,0.24118716,0.21142802,0.0,0.24224028,0.20736685,0.0,0.22673161,0.25466317,0.27514708,0.24000077,0.30349,0.0,0.1763584,0.23135756,0.20449051,0.15661754,0.19229841,0.26262137,0.31387198,0.0,0.0,0.31769314,0.17909819,0.19890828,0.24072772,0.27509338,0.0,0.2918494,0.0,0.23822027,0.2907129,0.2076682,0.24793942,0.3033284,0.22046506,0.03560223,0.0,0.19920729,0.40366867,0.33684066,0.119066015,0.30163842,0.30314735,0.28613558,0.1062326,0.347076,0.0,0.09529164,0.039426193,0.16168003,0.1351409,0.02425755,0.16108103,0.2903346,0.26105225,0.37606567,0.0,0.21308199,0.41837958,0.26997614,0.0,0.23606671,0.19410661,0.166424,0.0,0.25743848,0.107608266,0.10613251,0.13125423,0.36191118,0.23015547,0.20400158,0.0,0.19765651,0.17712048,0.0,0.3220713,0.08103463,0.15551223,0.044092946,0.19885737,0.2834734,0.21352714,0.3110104,0.3336911
aftermovie,0.12855044,0.048297435,0.0,0.570208,0.37910688,0.36803785,0.31510857,0.6520038,0.0,0.0,0.42284626,0.27868694,0.35495695,0.44923016,0.32806396,0.33024997,0.2973872,0.13782409,0.41625342,0.2907884,0.3146478,0.63398755,0.1719939,0.47450584,0.54640937,0.34411848,0.2072064,0.27260002,0.09016404,0.36379546,0.49557284,0.14769869,0.17400546,0.19851801,0.0,0.0,0.37978902,0.41132948,0.4865886,0.5843979,0.4069334,0.41503146,0.0,0.44856936,0.25085983,0.2900762,0.2528494,0.3401733,0.21115834,0.28206968,0.0,0.0,0.35608304,0.15578367,0.36462542,0.42153674,0.13212137,0.0,0.18720995,0.2065075,0.0,0.33972287,0.62216663,0.29719117,0.3397987,0.4104518,0.0,0.14940067,0.4874707,0.35332724,0.26625094,0.26467904,0.2858056,0.3029631,0.0,0.0,0.572872,0.35916987,0.16941538,0.24959494,0.22973168,0.0,0.3436641,0.0,0.3964494,0.53478384,0.3110345,0.26337206,0.28402933,0.43526804,0.14932954,0.0,0.25369194,0.41646454,0.25600508,0.21089022,0.36677387,0.447702,0.27480248,0.22216988,0.27215385,0.0,0.24577472,0.0,0.22597864,0.35102507,0.0012227125,0.29357323,0.41373163,0.4103803,0.37942368,0.0,0.5340419,0.4173082,0.40696043,0.0,0.30215746,0.37409836,0.16803724,0.0,0.5308684,0.16711122,0.14844343,0.38719463,0.30281484,0.27670395,0.4497737,0.0,0.32546285,0.37306625,0.0,0.37079126,0.14138696,0.3466621,0.062027805,0.13192517,0.27988446,0.3730397,0.42288026,0.45413432
ahiddenlifefilm,0.0370901,0.0,0.0,0.1601869,0.12308017,0.16491483,0.1507882,0.22643016,0.0,0.0,0.16276076,0.124612525,0.18800393,0.2274874,0.1278162,0.15196292,0.1551257,0.0768555,0.19193229,0.1874493,0.14485715,0.19199085,0.07236851,0.18863244,0.20070267,0.15323286,0.14079683,0.084617496,0.12534517,0.18843111,0.18570663,0.016604839,0.08112912,0.11783372,0.0,0.0,0.17013367,0.1751065,0.1822384,0.20421915,0.1831308,0.18762568,0.0,0.21400544,0.15042779,0.1302621,0.10887189,0.16811806,0.14180693,0.089722745,0.0,0.0,0.16931362,0.07185237,0.19108672,0.1309304,0.11898041,0.0,0.13451326,0.07193228,0.0,0.17441562,0.23182882,0.14867198,0.13561904,0.22198994,0.0,0.085549876,0.17353044,0.16102752,0.1427236,0.15516615,0.14378373,0.15669549,0.0,0.0,0.2300902,0.12901737,0.09353821,0.09946303,0.15348504,0.0,0.183717,0.0,0.17387661,0.16548477,0.11493018,0.11424072,0.14179333,0.18245414,0.048535027,0.0,0.14183731,0.16894278,0.15062743,0.07342406,0.19055487,0.16362736,0.14145707,0.069359384,0.18544674,0.0,0.093065195,0.0,0.10462425,0.13283524,0.0,0.083008945,0.17464232,0.11775627,0.20628104,0.0,0.20485035,0.20885904,0.15818475,0.0,0.13248558,0.16660815,0.10131456,0.0,0.18198715,0.03808008,0.07687626,0.15910919,0.18960312,0.15446067,0.16586068,0.0,0.12387826,0.13158238,0.0,0.17949249,0.0488142,0.13535617,0.0035092067,0.117828436,0.18904835,0.15020534,0.19848178,0.1949367
alitamovie,0.0,0.0,0.0,0.4564686,0.2703646,0.6386257,0.30479234,0.42455882,0.0,0.0,0.6104182,0.48608032,0.6705456,0.6716227,0.34491575,0.37746647,0.41675764,0.044229038,0.48577693,0.6604718,0.55070496,0.31726274,0.23345003,0.81139266,0.9129613,0.39906114,0.52741754,0.26169005,0.47786307,0.63574076,0.48763582,0.0,0.1897976,0.5309443,0.0,0.0,0.492878,0.6277015,0.6100583,0.7970123,0.6263449,0.4188483,0.0,0.49467582,0.48090428,0.22432047,0.44059694,0.5135969,0.44571504,0.36096975,0.0,0.0,0.4720983,0.45768374,0.7602844,0.36893815,0.29529938,0.0,0.3869994,0.30361027,0.0,0.58466655,0.59186107,0.5261138,0.35415766,0.88080466,0.0,0.24367133,0.3369287,0.52566755,0.43300766,0.511173,0.3279097,0.48389688,0.0,0.0,0.5356062,0.49845743,0.32633877,0.2955602,0.50402725,0.0,0.52328,0.0,0.78301924,0.4414333,0.2775876,0.29168522,0.8292847,0.6548444,0.23834383,0.0,0.2621432,0.31589124,0.6308769,0.26850706,0.5573605,0.5552789,0.3236215,0.16491386,0.6507955,0.0,0.41140726,0.026899822,0.34225756,0.4080924,0.1370834,0.2678106,0.47507495,0.32567096,0.5508096,0.0,0.67816985,0.8932336,0.71975726,0.028564794,0.29052922,0.48858565,0.26852757,0.0,0.5269378,0.16230525,0.15314844,0.7207049,0.67192066,0.84554243,0.4071323,0.0,0.4610335,0.5096245,0.05003947,0.47591472,0.17007545,0.49656707,0.038797833,0.4341588,0.5541109,0.7521624,0.5623891,0.73707885
