movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99
21bridgesmovie,0.4223322,0.49355775,0.36990485,0.48826668,0.30643088,0.35474464,0.397133,0.14432842,0.37584817,0.39400405,0.038901635,0.25733826,0.3971358,0.0,0.0,0.46330744,0.304308,0.0,0.2318643,0.45176256,0.22847341,0.4534026,0.5693423,0.0,0.0,0.34752056,0.43708503,0.30396694,0.33917105,0.0,0.4752748,0.35908055,0.43329462,0.37522197,0.4885442,0.38932824,0.3512313,0.39999107,0.33038086,0.53602403,0.47205338,0.17671637,0.0,0.0,0.33270046,0.39001554,0.24300763,0.24622,0.3105209,0.2473843,0.28239194,0.2930522,0.08876764,0.44974366,0.0,0.59010834,0.52165204,0.0,0.44633034,0.1936185,0.28922212,0.4635707,0.406098,0.3519321,0.5909345,0.34590682,0.21520677,0.5389283,0.31352428,0.2729548,0.12817363,0.0,0.42412224,0.3933898,0.15312576,0.23949632,0.37995616,0.0,0.0,0.48449594,0.28567186,0.3232773,0.19039048,0.46584842,0.34430254,0.48338506,0.4195932,0.37505913,0.607914,0.3058467,0.0,0.0,0.612045,0.5682212,0.22759904,0.0,0.0,0.17427897,0.31756425,0.46424043
47metersdown,0.3951984,0.60031265,0.4611821,0.60315186,0.2716683,0.26658276,0.6609923,0.119699866,0.28108367,0.52952063,0.040468402,0.24543023,0.7021819,0.0,0.0,0.59633887,0.36700353,0.0,0.25166073,0.48374477,0.5176061,0.47765267,0.625351,0.0,0.0,0.47020096,0.57729316,0.2520008,0.46655977,0.0,0.4988844,0.5660792,0.64157903,0.38590923,0.6952703,0.6105673,0.5391138,0.5850077,0.31588966,0.52292967,0.6860749,0.42934704,0.0,0.0,0.41219023,0.53040993,0.60707456,0.32444707,0.35705003,0.25718218,0.41268095,0.34871146,0.11173181,0.46689197,0.0,0.46068886,0.51569074,0.0,0.49826103,0.4528564,0.27258936,0.58947974,0.36179537,0.5145488,0.87033933,0.3175734,0.25759277,0.68716997,0.43534258,0.3997605,0.15421577,0.060166847,0.36462072,0.47202748,0.31261873,0.42994967,0.35374507,0.0,0.0,0.6209043,0.33238247,0.29101658,0.42060286,0.5567194,0.27668342,0.44466302,0.4746636,0.6424815,0.72045857,0.3966751,0.0,0.0,0.50252414,0.6185584,0.43370008,0.0,0.0,0.05823152,0.3266911,0.5760274
abeautifuldaymovie,0.46598372,0.49790314,0.45850253,0.29298648,0.0,0.22744843,0.24177432,0.22904424,0.32693735,0.28904632,0.23731807,0.15722072,0.45247376,0.0,0.0,0.41984907,0.24114618,0.0,0.19725104,0.4321804,0.24678756,0.42831668,0.45027524,0.0,0.0,0.44438723,0.3887282,0.23826359,0.19074808,0.0,0.3674152,0.25585097,0.30991408,0.32460093,0.3637821,0.36773273,0.28839666,0.352445,0.38837057,0.3866141,0.42242092,0.31041554,0.0,0.0,0.36032888,0.5144149,0.10389002,0.082873106,0.34339598,0.19906256,0.24781008,0.20215246,0.33388594,0.34680012,0.0,0.4599799,0.45060557,0.0,0.53083843,0.09941468,0.26489383,0.42751107,0.42151153,0.20877387,0.48687333,0.18388957,0.32418653,0.587951,0.3031359,0.2369147,0.041553024,0.0,0.4395567,0.24265186,0.16150635,0.38685158,0.42577434,0.0,0.0,0.4842355,0.29575583,0.36417484,0.23024254,0.2458985,0.33946678,0.43137598,0.30734533,0.3729975,0.4993508,0.42596257,0.0,0.0,0.3833072,0.44458738,0.3358984,0.0,0.0,0.032826625,0.24567066,0.36536857
abominablemovie,0.43379495,0.72394496,0.6969544,0.770428,0.13471495,0.64659846,1.010213,0.12381076,0.73817205,0.7275977,0.6017109,0.46908656,0.8751764,0.0,0.0,0.7613423,0.7480143,0.0,0.14933862,0.98811513,0.53661174,0.813057,0.82036024,0.0,0.0,0.5362037,0.861154,0.4683836,0.52888894,0.0,0.45860282,0.3661884,0.8329207,0.44805276,0.58068126,0.69931275,0.61283714,0.6782555,0.44723183,0.49398246,0.64741194,0.3236454,0.0,0.0,0.38843724,0.7741897,0.6357127,0.1905247,0.48741177,0.32910776,0.47855088,0.5598308,0.41458225,0.51379293,0.0,0.88520336,0.6882441,0.0,0.70822,0.34607807,0.5462942,1.0097281,0.728981,0.40607506,0.9685643,0.52094585,0.3106087,0.84283465,0.419483,0.77177733,0.32086244,0.0,0.6470162,0.55502164,0.15113625,0.7484993,0.46646193,0.0,0.0,0.5463906,0.71298075,0.552665,0.44721782,0.8348575,0.4506708,0.50196624,0.6171218,0.76440436,1.0311885,0.4886642,0.0,0.0,0.75874496,0.79859006,0.37203065,0.0,0.0,0.13194922,0.7722113,0.6897058
adastramovie,0.38765836,0.40035212,0.35945758,0.6450293,0.09368498,0.33664432,0.49174717,0.19583814,0.31169626,0.42790943,0.0813427,0.05848162,0.48596925,0.0,0.0,0.4899629,0.3454317,0.0,0.21745987,0.5423716,0.29036877,0.47531942,0.32992208,0.0,0.0,0.2795091,0.43242842,0.33434704,0.36119488,0.0,0.36836004,0.43277997,0.37008464,0.22586678,0.5997487,0.5738993,0.50177556,0.47820216,0.29447335,0.20181796,0.44935504,0.19294329,0.0,0.0,0.3012013,0.46286756,0.24879089,0.18493491,0.30239496,0.06725268,0.29782507,0.3285201,0.127207,0.39235702,0.0,0.54321223,0.4407289,0.0,0.37872803,0.27622786,0.31344786,0.47812554,0.4300508,0.48363793,0.47967398,0.281397,0.27511337,0.5195017,0.33665997,0.4268325,0.0,0.0,0.26332572,0.25714955,0.08731229,0.3554391,0.3224535,0.0,0.0,0.50588834,0.234653,0.23248774,0.31111193,0.464055,0.3165702,0.37053967,0.34404528,0.42265716,0.43162736,0.4195736,0.0,0.0,0.3576141,0.39735156,0.19990776,0.0,0.0,0.16410546,0.3803305,0.37808326
adogsjourneymovie,0.77593505,1.1125796,0.9915319,0.737555,0.22184347,0.6064961,0.9934085,0.444067,0.5638356,0.6860218,0.15026762,0.3938991,1.1470023,0.0,0.0,0.9633832,0.65453583,0.0,0.31304523,0.8356097,0.45910203,1.3584157,0.8415151,0.0,0.0,0.57677627,1.0107237,0.35719284,0.5783633,0.0,0.58067787,0.9123324,0.8982855,0.6387022,1.400688,0.93795216,1.0282981,1.0203569,0.5654676,0.85603464,0.85488254,0.837108,0.0,0.0,0.7209567,1.041503,0.43698898,0.25764784,0.60412574,0.60647404,0.69936156,0.9289368,0.35755166,0.871396,0.0,0.806668,0.98934096,0.0,1.277192,0.8503941,1.0593982,0.8835014,0.8956692,0.5347035,1.0934199,0.7702655,0.29118237,1.5319992,0.6560463,0.70386845,0.0,0.0,0.6518533,0.90928715,0.7168091,0.71377236,0.69581354,0.0,0.0,1.3125076,0.82330036,0.71825314,0.49166384,1.1028206,0.61934215,0.7003872,0.95717037,1.2605553,1.421744,1.1461977,0.0,0.0,1.087334,0.8185115,0.7048016,0.0,0.0,0.25488767,1.0010045,1.201544
aftermathmovie,0.27332485,0.2953838,0.35143778,0.38483244,0.13061967,0.37966752,0.32613185,0.061556518,0.3395374,0.31223947,0.15114819,0.24182528,0.43975514,0.0,0.0,0.27377114,0.31531197,0.0,0.3262118,0.3831415,0.23567852,0.39408633,0.36476535,0.0,0.0,0.26257756,0.32417536,0.19510095,0.28375426,0.0,0.28780857,0.28000844,0.31645885,0.34467977,0.34082878,0.28261536,0.36773828,0.35016698,0.14659305,0.34960648,0.34416115,0.18370292,0.0,0.0,0.20789537,0.4241643,0.24679324,0.23970628,0.3174114,0.15216148,0.16016111,0.33827025,0.11371391,0.22585177,0.0,0.43637192,0.40996462,0.0,0.38837555,0.21939492,0.31055745,0.46345857,0.31127888,0.24519031,0.4357186,0.26011837,0.15426607,0.40122175,0.29717913,0.2916926,0.114447154,0.0,0.2949869,0.2855612,0.2272721,0.23656705,0.25872093,0.0,0.0,0.37237307,0.3450249,0.29192257,0.14609617,0.33947945,0.2388859,0.26629612,0.3249411,0.3572094,0.36819214,0.39756244,0.0,0.0,0.29787815,0.40913987,0.15891905,0.0,0.0,0.104685515,0.4141936,0.3261465
aftermovie,0.33383533,0.337399,0.334487,0.4605528,0.0984505,0.3416469,0.27195728,0.22549196,0.41950074,0.31976372,0.16992307,0.2498017,0.33109805,0.0,0.0,0.39588317,0.2179378,0.0,0.29251578,0.5049405,0.24875244,0.4166852,0.3749728,0.0,0.0,0.45238084,0.31964812,0.2632931,0.2672389,0.0,0.39675328,0.37368447,0.48295158,0.42336994,0.48389083,0.4259401,0.3622565,0.31740385,0.23267658,0.3363153,0.57138866,0.30488333,0.0,0.0,0.26384854,0.3674376,0.12672989,0.21855378,0.21836457,0.16150351,0.17784327,0.29210863,0.22748429,0.5554291,0.0,0.40286297,0.43880808,0.0,0.44276607,0.11926508,0.28689292,0.47005308,0.32653493,0.31399035,0.5637683,0.17449555,0.17500757,0.46429572,0.16642311,0.3219959,0.08155006,0.05401857,0.3641989,0.3675006,0.21474704,0.18230718,0.34596285,0.0,0.0,0.20007384,0.3854758,0.3051957,0.23110935,0.41785505,0.3509626,0.48834342,0.35284925,0.35153368,0.55363894,0.3967201,0.0,0.0,0.33176094,0.45084396,0.16899823,0.0,0.0,0.10436751,0.38259563,0.4623775
ahiddenlifefilm,0.17439651,0.1953709,0.17877571,0.1891245,0.07137939,0.15729147,0.18627895,0.07844776,0.1815322,0.1434884,0.081127234,0.10731987,0.20605226,0.0,0.0,0.16839102,0.14808875,0.0,0.12011856,0.22886814,0.13277423,0.19320607,0.22770932,0.0,0.0,0.17215548,0.17566381,0.11798054,0.15269877,0.0,0.17279352,0.1490256,0.18504505,0.15170774,0.2010796,0.18241052,0.17166401,0.19012602,0.12629165,0.19407615,0.21178968,0.12398688,0.0,0.0,0.14201511,0.20608844,0.104726106,0.08489667,0.13124458,0.083488,0.10385929,0.15215243,0.0763522,0.18684185,0.0,0.20942181,0.19716778,0.0,0.21238881,0.11707853,0.15267353,0.2168871,0.17848502,0.12747581,0.24807149,0.12726039,0.09572135,0.22048472,0.13774587,0.17894952,0.034266792,0.0,0.1607961,0.1488889,0.10619548,0.15408197,0.15386032,0.0,0.0,0.21497008,0.15859833,0.1539511,0.101775795,0.17851804,0.14903079,0.17504689,0.17271876,0.20822084,0.26074097,0.18217777,0.0,0.0,0.20105806,0.23732509,0.12587988,0.0,0.0,0.03724371,0.18138109,0.19226554
alitamovie,0.45454037,0.8879326,0.4749224,0.71276116,0.26648334,0.60730565,0.8972,0.22878307,0.44562277,0.5634545,0.11958761,0.40411505,0.8289791,0.0,0.0,0.7460319,0.62089896,0.0,0.35153693,0.67577773,0.39065167,0.7906168,0.6362256,0.0,0.0,0.50098026,0.70964897,0.489202,0.52510834,0.0,0.45329487,0.570072,0.66867924,0.25602576,0.8846656,0.90255696,0.6110547,0.45514256,0.39229906,0.44167694,0.69445044,0.42198595,0.0,0.0,0.47900695,0.6662239,0.38337004,0.38250208,0.44759467,0.23834652,0.26234838,0.6986766,0.036419306,0.7126268,0.0,0.6667817,0.81233054,0.0,0.67288864,0.5076584,0.41372478,0.816848,0.56913126,0.33763888,1.0809355,0.45781907,0.33843195,0.8009177,0.67952913,0.38849193,0.061366737,0.0,0.44369826,0.41686952,0.18021274,0.57391727,0.39195192,0.0,0.0,0.6021015,0.4591303,0.2828735,0.61308306,0.741298,0.64949876,0.64528143,0.6641728,0.7161866,0.856071,0.51164055,0.0,0.0,0.6892258,0.7816838,0.40023488,0.0,0.0,0.23051406,0.591742,0.6403527
