movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.6638236,0.9740069,0.14421052,0.5611605,0.0,0.5552245,0.32237744,0.28739756,0.28485104,0.67698246,0.7278874,0.5418735,0.433815,0.6256339,0.48603764,0.6597823,0.56379044,0.60667545,0.32886034,0.35806283,0.59385127,0.7085197,0.6257373,0.42594284,0.030411601,0.163779,0.46490368,0.620754,0.6162972,0.37181056,0.6783335,0.2906021,0.59860504,0.5255466,0.453704,0.5874754,0.0,0.6211759,0.85093015,0.6932884
47metersdown,0.62248564,0.92219186,0.4751651,0.77869564,0.0,0.5327935,0.44698682,0.34164613,0.36273184,0.8547744,0.7036978,0.446376,0.4327852,0.7555616,0.6811768,0.8959766,0.7478564,0.8392867,0.23692964,0.33634114,0.69961566,0.76132536,0.8240259,0.7772065,0.0,0.2697068,0.52739716,0.5043062,0.7656661,0.55565274,0.59212625,0.20864466,0.54353696,0.77968836,0.43501782,0.78783745,0.0,0.7330339,0.9182616,0.7807189
abeautifuldaymovie,0.3648695,0.88744783,0.42018893,0.9357038,0.039390355,0.5576563,0.4547676,0.29453707,0.24809785,0.5978852,0.676368,0.45313382,0.24892199,0.55378526,0.7335885,0.6230955,0.64229774,0.6134964,0.43816996,0.26940823,0.5306659,0.79616964,0.6669861,0.60469794,0.0,0.2686564,0.58780175,0.75941426,0.52728295,0.68934613,0.55579925,0.29708952,0.2825763,0.7904694,0.46765018,0.6241492,0.0,0.70364726,0.85134166,0.7333928
abominablemovie,1.0521535,1.2917788,0.8832859,1.0391709,0.0,0.9072043,0.455364,0.3750422,0.5607624,0.8820271,1.0967326,0.571081,0.8440279,0.9256484,0.6016716,1.1490684,0.78366894,0.9591997,0.596383,0.27030587,0.74765974,1.1252738,0.816965,0.9544105,0.0,0.22386561,0.32961366,0.97966975,0.59974414,0.3747998,0.92125195,0.403647,0.59410286,0.6977627,0.3579147,0.8226945,0.0,0.8742105,1.066235,1.0451479
adastramovie,0.37490773,0.7661716,0.44899198,0.5251457,0.004541979,0.4353784,0.34670353,0.23118223,0.18234548,0.4478907,0.54283017,0.14163303,0.2998866,0.5393428,0.57157445,0.46078342,0.46567807,0.43978226,0.34124017,0.36696047,0.3164441,0.43114462,0.37297082,0.48677564,0.0,0.18799023,0.2968251,0.49560553,0.25083312,0.4855317,0.42008284,0.3423158,0.32771394,0.44585755,0.34618115,0.6278295,0.0,0.5365453,0.47475618,0.564516
adogsjourneymovie,1.1175318,1.9854286,0.6650897,1.6253145,0.13440971,1.4115665,0.6680691,0.55634916,0.92910177,1.0114264,1.1610596,0.8347656,0.70962906,1.38818,1.6027473,1.0597218,1.3661048,1.3866841,0.7183521,1.0564371,1.177679,1.6659136,0.8360007,1.1944408,0.0,0.2675513,1.0447437,1.3436713,1.0210507,1.3064499,0.8888658,0.71205616,0.86614335,1.6199687,0.95203084,1.6207594,0.0,1.5709726,1.3298889,1.200862
aftermathmovie,0.55017805,0.66643107,0.2506397,0.4571491,0.08479036,0.43536195,0.2585594,0.25065064,0.24307746,0.5426895,0.52551097,0.37596858,0.33918515,0.5864336,0.57221055,0.5762893,0.51864123,0.47604668,0.2753624,0.33569065,0.3440365,0.5812561,0.47290713,0.3612486,0.0,0.3244739,0.3784096,0.44444573,0.5204935,0.3676777,0.47690347,0.4090226,0.3150768,0.4918128,0.35923338,0.47641176,0.0,0.49795005,0.6401935,0.59664226
aftermovie,0.5770625,0.846242,0.3838268,0.55208844,0.0,0.54563415,0.31198132,0.45346338,0.28805885,0.61990494,0.46275637,0.4072876,0.39780572,0.45654792,0.64538103,0.6402088,0.59207064,0.45700532,0.24500975,0.4199309,0.40544292,0.7248148,0.4821785,0.49118763,0.0,0.27787253,0.43795133,0.5793018,0.57831395,0.44526964,0.45405805,0.3361886,0.37645674,0.51236665,0.41148037,0.594718,0.0,0.73150957,0.85109955,0.5949155
ahiddenlifefilm,0.25773668,0.42241994,0.16133481,0.32924798,0.0,0.26241755,0.14667234,0.13760613,0.12644468,0.28649557,0.29583746,0.20340028,0.16594574,0.25650448,0.31431174,0.30652323,0.29280064,0.3022591,0.1529229,0.15931854,0.24551508,0.321202,0.27222607,0.23380868,0.0,0.11005692,0.23263691,0.2797621,0.24642473,0.23183487,0.2732986,0.14895234,0.18708602,0.29933396,0.18636535,0.26345012,0.0,0.31124133,0.35572752,0.30983326
alitamovie,0.6886376,1.4079674,0.7353834,0.8588436,0.05306744,0.8633466,0.4522114,0.30872405,0.32959595,0.71443504,1.0452952,0.66931885,0.6910486,0.84805304,0.9334528,0.7846089,0.96365076,1.0093018,0.40783978,0.5316399,0.53286,0.86382675,0.85640836,0.9590514,0.0,0.40731183,0.6550582,1.1049256,0.68702203,0.6761167,0.84921956,0.44324484,0.72211874,0.93903255,0.72052866,0.9140268,0.0,0.9766573,0.94189084,1.1357906
angelhasfallen,0.7353833,1.2100775,0.4386207,0.77588826,0.0,0.6822273,0.42125222,0.42933285,0.3973861,1.0859481,0.916968,0.34940964,0.40810674,0.6774403,0.7760168,0.8660553,1.1048028,0.92158014,0.47881198,0.28258198,0.8450604,0.91427904,0.75713885,0.62817025,0.0,0.39014968,0.9164807,0.5936735,0.8858734,0.90466654,0.89326537,0.2896188,0.74631953,0.89942765,0.44100344,0.7659213,0.0,0.9673148,0.9801981,0.91378367
angrybirdsmovie,1.61472,1.7499813,0.6610123,1.9818443,0.0,2.0082622,0.8049483,0.5264275,0.41557398,1.0084759,1.8070133,1.1950866,0.7213262,1.421296,1.5157794,1.1022742,1.2415111,1.5767916,0.8827369,0.44737354,1.2750605,2.151175,1.5849798,1.1311194,0.0,0.41325983,0.95382994,1.6991212,1.3960068,1.3880284,1.5820143,0.6228309,0.58580136,2.0519767,0.77125514,1.3236483,0.0,1.6922164,2.1184866,0.89627033
annabellemovie,0.7430606,1.7042017,0.7219789,1.0910916,0.0,1.1203177,0.93923944,0.5045302,0.36650786,1.0643438,1.3216301,0.66989964,0.53585875,0.99523634,1.080687,1.2843947,1.2986376,1.205314,0.62189853,0.539985,0.95929205,1.3547977,1.2328534,1.0782042,0.0,0.30027947,0.71374804,1.2759247,1.0089631,0.8324569,1.0445788,0.5855853,0.74519056,1.219446,0.91764295,0.98214334,0.0,1.0291113,1.0309818,1.1028447
annamovie,0.5247791,1.0204865,0.23857512,0.6681491,0.0,0.56578535,0.38917747,0.229436,0.13815579,0.6974594,0.54295874,0.47334564,0.51443833,0.6078698,0.5588197,0.7305301,0.7645218,0.7567172,0.27348328,0.36754435,0.4835452,0.67910004,0.6352436,0.46038115,0.0,0.1386692,0.48504278,0.62826085,0.48942834,0.57981205,0.5016034,0.31898493,0.39998338,0.5942267,0.46620774,0.699806,0.0,0.85150504,0.8345594,0.7045111
apollo11movie,0.43590432,0.6797319,0.21529675,0.5681681,0.012995989,0.4279324,0.2755373,0.21695487,0.19044347,0.44847092,0.30171314,0.25486746,0.27260584,0.3208053,0.38417196,0.4840844,0.4045594,0.545701,0.24432492,0.21007879,0.37264737,0.49405462,0.44725725,0.42561048,0.0,0.0,0.31569636,0.34195775,0.35498422,0.37165114,0.43629947,0.21342146,0.384622,0.42273307,0.28629202,0.34801465,0.0,0.48607373,0.5105346,0.41015792
arcticdogsmovie,0.69418085,0.84427845,0.462234,0.7303871,0.0,0.63659215,0.4015521,0.3449874,0.29766032,0.49331915,0.5682548,0.43379676,0.37874982,0.59516424,0.8174345,0.69114333,0.5515623,0.73056746,0.40096086,0.34327677,0.62670416,0.81480795,0.52971023,0.7718879,0.0,0.12085984,0.6172685,0.50290436,0.44405544,0.45463988,0.6309271,0.3211957,0.3424068,0.65186393,0.34841996,0.5960589,0.0,0.66357136,0.6181672,0.45309126
arcticmovie,0.46771052,0.7772608,0.24577919,0.579977,0.0,0.44257122,0.2922002,0.20286548,0.25764287,0.44359696,0.6057062,0.3541675,0.42091626,0.45184213,0.4815261,0.46424562,0.6332029,0.5465291,0.26860094,0.3575586,0.35933223,0.5606221,0.596059,0.40823355,0.0,0.23936112,0.33019376,0.3388155,0.5296242,0.40774798,0.56407666,0.21430317,0.38065073,0.5269503,0.3928725,0.48767573,0.0,0.57788604,0.6993812,0.45657742
artofracingmovie,0.5541456,0.96895766,0.6412109,0.799215,0.054771565,0.5112306,0.45231575,0.24311693,0.3138696,0.7841835,0.8400947,0.42605862,0.3292687,0.84083253,0.7794329,0.6943123,0.7457151,0.6046276,0.48865747,0.39060262,0.40424144,0.80731714,0.6062992,0.72502446,0.0,0.21453084,0.6674834,0.9290858,0.44868246,0.62950146,0.62142366,0.42544824,0.53094804,0.8006222,0.6469686,0.76439613,0.0,0.8376,0.69632095,0.817191
