movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,1.4398148,0.9320199,0.679544,1.0261033,1.4008739,1.7700065,0.9276305,1.1401092,1.7333786,1.4431088
47metersdown,1.3407665,0.9186409,0.6111557,1.0087821,1.3029346,1.6435968,1.0605265,0.9533086,1.6795973,1.2841518
abeautifuldaymovie,0.97089094,0.7999855,0.4141337,0.76230496,1.0969424,1.3088696,0.6924156,0.9754855,1.1437399,0.9592941
abominablemovie,1.7632903,0.7861308,0.7798506,1.219858,1.1963856,1.5533798,0.67824244,1.1247846,1.7352939,1.1049547
adastramovie,0.938503,0.88168883,0.51880383,0.74230283,1.000161,1.192876,0.5357518,0.88315886,1.2379324,0.8690358
adogsjourneymovie,2.4139357,2.1387239,0.76096463,1.9313384,1.7649404,2.670264,0.7067584,1.9907714,2.1110117,2.263157
aftermathmovie,1.0069875,0.7142704,0.49364975,0.6001966,0.7248721,1.2089792,0.659505,0.63063735,1.0092969,1.0177727
aftermovie,1.2840053,0.9413489,0.7008019,0.7148676,0.9164008,1.2436842,0.8236938,0.9936575,1.4931297,0.85961926
ahiddenlifefilm,0.63722277,0.49354583,0.2813709,0.40646166,0.5323711,0.6839906,0.35468465,0.5055023,0.67979646,0.55887353
alitamovie,1.363695,1.127825,0.7542991,1.1555558,1.0934772,1.4341339,0.66514146,1.0064864,1.3448865,1.3667552
angelhasfallen,1.6455284,1.3106109,0.64406836,1.062487,1.2968367,1.8277084,0.5016485,1.5981787,1.5309435,1.3271934
angrybirdsmovie,2.1570096,2.2947493,0.82209957,2.1629796,2.1575816,2.8517845,1.0197569,2.2024133,2.787275,1.6019294
annabellemovie,1.7798386,1.5408888,0.8768704,1.6002191,1.4751571,2.1050713,1.1445535,1.4901234,2.032985,1.7098795
annamovie,1.3840463,1.023117,0.6059141,0.7597452,1.255707,1.4967383,0.7355106,0.9155293,1.2942257,1.2243102
apollo11movie,0.8558828,0.65691733,0.44402817,0.6317594,0.8014583,0.8668638,0.38656157,0.6916709,0.86005527,0.588902
arcticdogsmovie,0.8448124,0.7769289,0.6244342,0.82147115,0.9785532,1.1551229,0.47579336,0.8623428,1.197463,0.9840364
arcticmovie,0.9155158,0.6940328,0.43879724,0.6665177,0.84663653,1.031622,0.5303136,0.8699138,0.84325016,0.8297815
artofracingmovie,1.2255477,1.294541,0.8218156,0.91381454,0.8809911,1.4236516,0.6658579,1.0720938,1.5419366,1.5944226
avengers,0.96257967,0.800201,0.35471067,0.8417454,0.7429058,1.0602661,0.56634545,1.0106825,0.9609747,0.71685284
beachbummovie,0.9713433,0.9540465,0.4730239,0.95528257,0.9331013,0.8410191,0.57995594,0.9130661,0.98896307,0.9222966
bernadettefilm,1.4989232,0.9190402,0.79974246,0.9058796,1.2121766,1.5227102,0.89825875,0.86260384,1.3281345,1.0595734
blackandbluemovie,2.4618428,1.5422707,0.6257101,1.4026062,2.1671135,2.4328177,1.2073522,1.9169383,2.7520635,2.2575989
blackchristmas,1.456613,1.1407293,0.6550579,0.99305624,1.4062923,1.4994175,0.75509614,1.217152,1.5227582,1.2413952
blindedbythelightmovie,0.86635745,0.6590117,0.5471695,0.37012476,0.73209345,0.879555,0.62361157,0.60155267,0.8652164,0.5943876
bombshellmovie,1.431954,0.8428055,0.48231593,0.7707977,0.97490114,1.0312364,0.5352202,0.84321195,1.2748315,0.7072001
booksmart,0.20134652,0.48411775,0.0,0.3581725,0.0,0.20596644,0.0,0.5417367,0.26959416,0.0
breakthroughmovie,2.614225,2.525179,0.5263753,1.8071212,0.9488174,2.7366269,1.1637918,1.7310077,2.5331888,1.922914
brianbanksmovie,1.3350117,1.2957046,0.5469216,1.0055029,1.3463328,1.878466,0.65740526,1.390117,1.6194534,1.5759457
brightburnmovie,1.1238058,0.9526161,0.42420575,0.8512727,1.4800593,1.4073871,0.9242424,1.0691601,1.4989209,1.0268639
brittanyrunsmov,0.6089675,0.72870183,0.3658878,0.6087347,0.5759515,0.9123245,0.38396084,0.5321029,0.845735,0.60905486
captainmarvelofficial,1.2809353,1.1432034,0.5160617,0.89391524,0.7656175,1.4299159,0.6694084,1.2182187,1.206094,1.1822894
captivestatemovie,1.7372917,1.2269499,0.33517298,1.2774438,1.3811923,1.9179165,1.1640433,1.268931,1.8461125,1.3079627
catsmovie,1.9108646,1.3683058,1.2428244,0.8152139,1.8983185,1.8146561,0.7473132,1.2074581,1.8661398,1.6541666
charliesangels,1.9437455,1.6722304,1.0600433,1.5821407,1.8716338,2.4357185,1.3404484,1.4386017,2.53432,2.2236927
childsplaymovie,1.6107315,1.5471655,0.090120755,1.6433237,1.2027736,2.005548,0.71729225,1.3601153,2.8170462,1.1851013
clarathefilm,0.957714,0.7086103,0.124985285,0.7725781,0.42712516,1.2121832,0.5458036,0.712842,1.6044114,0.51152134
coldpursuitmovie,1.0280204,0.8559349,0.4596273,0.5407934,0.7798301,1.0872492,0.5670395,0.8194311,0.8703016,0.8934191
countdown,2.0145051,1.5654792,0.83305913,1.361563,1.675271,2.1538284,1.0366304,1.140109,1.9498353,1.4733365
currentwarmovie,1.5616189,1.3973305,0.60479176,0.988687,1.2319309,1.6030573,1.0358444,1.093872,2.006046,1.251522
darkwatersmovie,1.7779573,1.5299962,0.629198,1.3069632,1.8406297,2.1004896,1.0564921,1.5646311,2.0636256,1.6453552
detectivepikachumovie,1.6469127,1.1528339,0.8092379,0.92889804,1.3994691,1.5080355,0.5047345,1.2449387,1.6555312,1.2834351
disneyaladdin,1.7617062,1.7593806,0.6748853,1.380558,1.4501078,2.3410962,0.9860764,1.2860228,2.0162308,1.9534862
disneyfrozen,1.7072971,2.2281702,0.3650126,1.0798832,0.8609794,1.855415,1.213337,1.0280739,1.0261903,1.7352417
disneymaleficent,1.3341187,1.2197704,0.58522147,0.9927921,1.1595995,1.7815623,0.95732784,1.0202807,1.4939454,1.5627899
doctorsleepmovie,1.4807292,1.0282056,0.6658062,0.7943585,1.0702852,1.3231336,0.9003334,0.98758453,1.5174814,1.3939326
dolemiteismyname,1.9283596,1.5623498,1.156941,1.067194,1.4783357,1.8813015,0.8336055,1.8105887,2.230093,1.8950561
