movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.6770934,0.5783853,0.88857716,0.6458579,0.7101039,0.0,0.63486874,0.6940231,0.8427793,0.4552404,0.65842444,0.80459684,1.0306304,0.0,0.89261895,0.80798113,0.74646944,0.8280774,0.5951021,0.8955648
47metersdown,1.1193589,0.63802296,0.9248518,0.64322996,0.6200777,0.0,0.7008174,0.8236888,0.90920115,0.49179116,0.8574088,0.79619646,0.83936137,0.0,1.1158677,1.4732963,0.8137111,0.72008646,0.8139346,0.4765225
abeautifuldaymovie,0.74667484,0.67350614,1.0456964,0.6024595,0.59943503,0.0,0.5768117,0.6705062,0.8440807,0.64311606,0.6227757,0.75485164,0.7550261,0.0,0.7394121,0.90305257,0.86910534,0.6969418,0.826663,0.6795917
abominablemovie,0.756759,0.57216555,1.0350354,0.90002155,0.5145374,0.0,0.81676215,1.2026956,1.4455608,1.1527525,0.79172903,0.6597407,1.2224926,0.0,1.2166733,0.9555559,0.79558486,1.4589645,0.74582994,1.141683
adastramovie,0.63744396,0.6033193,0.83192015,0.6004257,0.594161,0.07545571,0.59120905,0.62238187,0.6844957,0.45061913,0.68741125,0.7213395,0.8987327,0.0,0.73807085,0.94266427,0.9240254,0.77340895,0.6930669,0.5497858
adogsjourneymovie,1.4092547,1.1985519,1.0226964,0.86968946,1.0283487,0.0,1.1359088,0.8768354,1.2653704,0.59131855,1.0241207,1.4989626,1.8726127,0.0,1.6397574,1.8420173,2.2611291,1.8235632,1.739471,0.8307712
aftermathmovie,0.4886685,0.55079246,0.66043204,0.5034101,0.52794963,0.0,0.61282897,0.4692961,0.7463182,0.4452343,0.7450436,0.612836,0.73994446,0.0,0.7042095,0.8710832,0.5074247,0.5643183,0.56637216,0.51886916
aftermovie,0.6815468,0.77791566,0.9826509,0.8793691,0.80002666,0.0,0.53332675,0.7579331,0.62845206,0.5231152,0.80060744,0.89795095,0.83699733,0.0,0.8849411,1.0797297,0.8052797,0.70331687,0.50840765,0.8526143
ahiddenlifefilm,0.36435264,0.3297071,0.4944059,0.32388437,0.30516592,0.0,0.34772962,0.34409845,0.42547476,0.22550492,0.38825166,0.37213954,0.46573412,0.0,0.48547864,0.47593963,0.40775102,0.39035887,0.34443492,0.3631857
alitamovie,0.78698033,0.91593766,0.94923687,0.69654596,0.80380297,0.0,0.8089439,0.97044367,0.9396125,0.7482926,0.8642296,0.64178944,1.1913539,0.0,1.028804,1.3280572,1.0996981,0.99997175,0.59573084,0.687485
angelhasfallen,0.99680215,0.9740989,1.1054169,0.43221265,0.7759094,0.0,0.8927103,0.7358714,1.4240044,0.52830386,1.1621174,0.91500455,0.9639991,0.0,1.2540708,1.1733427,0.96931475,1.0886924,0.8268356,1.0420465
angrybirdsmovie,1.4634011,0.67029214,2.1541948,2.1714787,1.6572291,0.0,1.0491158,0.8172893,1.3338635,0.8281595,1.3042116,1.5142248,1.7287608,0.0,2.230357,1.6400365,1.3971872,1.4406611,1.230473,1.0016495
annabellemovie,0.9305178,0.5941227,1.6041036,1.1776956,0.7692096,0.0,1.155682,1.1349351,1.2258558,0.77616143,1.1193968,1.3033302,1.5212862,0.0,1.3573495,1.299995,1.0802321,1.3705541,0.93629783,1.4312161
annamovie,0.8635337,0.7531045,1.0318267,0.80897284,0.7927332,0.0,0.5994229,0.74252933,0.9345076,0.4875572,0.90580934,0.89942986,1.2278587,0.0,1.2538698,1.1437765,0.89520186,0.8229809,0.84105587,0.6356199
apollo11movie,0.55863214,0.2504535,0.72183645,0.47621208,0.45458737,0.0,0.43685257,0.54805386,0.5920352,0.2515111,0.5369589,0.45106658,0.648279,0.0,0.58696574,0.49541855,0.46802682,0.60955924,0.3087144,0.4949843
arcticdogsmovie,0.67862004,0.45753044,0.9983235,0.7250296,0.7965561,0.0,0.7730732,0.81834984,1.02479,0.5408223,0.6940737,0.81759393,0.9271169,0.0,0.90531415,1.1600844,1.028758,0.9056572,0.81860715,0.58316165
arcticmovie,0.44402266,0.42819208,0.5369372,0.43068016,0.5322529,0.0,0.49475676,0.39834756,0.53944296,0.2313539,0.41991204,0.5478067,0.52381027,0.0,0.55410105,0.57546175,0.49746537,0.46102202,0.421641,0.4734738
artofracingmovie,0.83001345,0.98106813,1.2225772,0.8358737,0.91644615,0.0,0.5451181,0.8510956,0.81980443,0.59238344,1.0972977,0.4905132,0.943784,0.0,1.0988319,1.0503969,1.0717094,0.94816124,0.89372647,0.80427134
avengers,0.6201113,0.5428327,0.6682654,0.49520433,0.68949616,0.0,0.60844535,0.6502648,0.71136075,0.33369452,0.6679488,0.62446535,0.85087,0.0,0.7218702,0.67700285,0.63965863,0.7784731,0.5441831,0.79698753
