movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,0.9510507,1.2685944,1.344688,1.3892798,0.8367432,1.2583461,0.0,0.9413381,1.320379,1.6643217
47metersdown,0.9920814,0.6642827,1.3640313,1.3702756,0.62819666,0.7247812,0.0,1.1429332,1.3751636,1.3079559
abeautifuldaymovie,0.7938679,1.0441611,0.72906005,1.0671201,0.74493045,1.0056813,0.0,0.44088805,0.73835856,1.2295345
abominablemovie,0.8941674,1.082887,2.0122123,1.0654311,1.1295266,0.94265354,0.0,1.5312308,2.2512748,1.562524
adastramovie,1.0207893,0.75647086,0.9446165,1.2728909,0.57540524,0.9636382,0.0,0.5947595,0.7504079,1.3654426
adogsjourneymovie,1.3498218,1.5576221,0.69720846,1.2224474,0.5786047,1.4916444,0.0,1.4987878,1.5457757,3.0873659
aftermathmovie,0.85822135,1.0128962,0.84696233,1.0556768,0.7914762,0.96663576,0.0,0.71907765,1.0251336,1.2847763
aftermovie,1.0250098,1.0423614,0.9216329,1.1978376,0.7624576,0.79723185,0.0,0.6087956,1.0482705,1.4277133
ahiddenlifefilm,0.48569304,0.5513361,0.5386468,0.6405474,0.4175724,0.54032403,0.0,0.4659294,0.61928004,0.7806083
alitamovie,0.9824198,0.49897575,0.81906974,1.3556952,0.39340854,1.0727155,0.0,0.4055946,1.2099962,1.5543141
angelhasfallen,1.2198665,0.89271605,1.1311072,1.4466356,0.6154142,1.092726,0.0,0.98639745,1.5754316,1.6524503
angrybirdsmovie,0.9752927,0.9700774,1.1106979,2.2144063,1.2232684,1.1641781,0.0,1.0631113,1.9685254,2.8273284
annabellemovie,0.99273795,1.6275213,2.038897,1.8188057,1.3030308,1.611269,0.0,1.6347228,1.9199884,2.4138978
annamovie,1.0357757,1.0274987,1.0945758,1.5336137,0.68841505,0.9290027,0.0,0.9497195,1.3990943,1.6454135
apollo11movie,0.6426243,0.596188,0.8410132,0.91088957,0.5927218,0.7070435,0.0,0.658024,0.9220877,0.9436846
arcticdogsmovie,0.76707673,0.7013928,0.9677496,1.3792579,0.62356603,0.8187712,0.0,0.78318006,1.0812542,1.3354465
arcticmovie,0.5350393,0.59157616,0.54579324,0.6995921,0.4961147,0.4768067,0.0,0.5096981,0.70961815,0.9688251
artofracingmovie,1.2991092,1.1617495,1.0760018,1.4909283,0.79853255,1.2741516,0.0,0.68680304,1.0118589,1.6329772
avengers,0.6141819,0.87768227,0.87647754,1.090675,0.60529137,0.74996877,0.0,0.5291006,0.72792023,1.0343429
beachbummovie,0.73275054,0.82071966,0.8597063,1.1089618,0.8875476,0.85728717,0.0,0.7036551,1.2570903,0.9451085
bernadettefilm,0.7679734,1.0954077,1.4460388,1.213604,1.0030876,1.3321202,0.0,0.94432616,1.1123672,1.3990965
blackandbluemovie,1.3475571,1.4108343,1.7897403,2.0386646,1.1894736,1.6377425,0.0,1.2470014,2.18428,2.7304358
blackchristmas,0.829602,0.8225156,0.953946,0.9819702,0.78800166,0.9551474,0.0,1.0154029,0.9985377,1.5272715
blindedbythelightmovie,0.63906145,0.6260679,0.8892836,0.7016317,0.6465572,0.47508714,0.0,0.63250536,1.0165492,0.8431223
bombshellmovie,0.67440784,0.6840509,0.85251886,1.1241847,0.5815017,0.8011923,0.0,0.8428491,1.0026159,1.0826306
booksmart,0.24240023,0.0,0.0,0.0,0.0,0.0,0.0,0.109567806,1.0792408,0.6517945
breakthroughmovie,1.3409383,1.305116,2.2508447,2.2062166,0.94487065,1.9103503,0.0,1.1898354,1.7676446,2.4022343
brianbanksmovie,1.0806084,1.1216812,1.0179927,1.606639,1.1522634,0.94622785,0.0,0.93778366,1.5128729,1.8383142
brightburnmovie,0.7780524,1.022698,0.9938011,1.5030402,0.9598143,1.0502725,0.0,0.62377745,1.3096106,1.593011
brittanyrunsmov,0.6030026,0.47911838,0.5164224,0.47043404,0.42681497,0.60128504,0.0,0.32233512,0.53190196,0.79346687
captainmarvelofficial,0.7707102,0.89620614,0.98446727,1.3540809,0.54716694,0.72942513,0.0,0.5249071,0.9509164,1.4623486
captivestatemovie,1.0021265,0.89549685,0.9025989,1.1225064,0.80521494,0.9998705,0.0,1.0854523,1.2313914,1.8075218
catsmovie,1.4603102,0.8010487,1.1776663,1.214468,0.9576969,1.0537041,0.0,1.2419448,1.2205315,2.2418728
charliesangels,0.60026175,0.98095566,1.2744122,2.1145003,1.3251243,1.1214805,0.0,0.72685325,1.8695619,2.292371
childsplaymovie,0.67615837,0.80142534,0.7975079,0.6188172,0.3427653,0.70560527,0.0,0.47687173,0.6734713,1.7461873
clarathefilm,0.0,0.36906993,0.38557106,0.5310869,0.54171216,0.17663613,0.0,1.1773437,0.2673772,1.746078
