movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149
21bridgesmovie,0.0,0.25253853,0.5153789,0.15817557,0.4373525,0.08664128,0.372098,0.4535461,0.3333475,0.3905625,0.28028688,0.3434786,0.0,0.0,0.6366956,0.20458561,0.41994262,0.49936995,0.36812085,0.0,0.0,0.1510166,0.2506786,0.28733388,0.0,0.4710331,0.31805888,0.433556,0.2791077,0.21408464,0.40090713,0.0,0.42173406,0.0,0.16748829,0.0,0.32250413,0.4175958,0.0,0.31993413,0.42763147,0.4301436,0.12673387,0.07473038,0.0,0.18078057,0.39240798,0.25998783,0.0,0.39248252,0.3574387,0.35489732,0.30689618,0.29868272,0.3408008,0.24675077,0.20011146,0.2896842,0.0,0.27147904,0.12931767,0.20415795,0.0,0.30841494,0.47260016,0.03299353,0.35797495,0.23942947,0.14874008,0.0,0.4321605,0.0,0.37204748,0.24777746,0.36966068,0.19239701,0.123707265,0.31650367,0.0,0.0,0.0,0.24647272,0.0,0.093174145,0.33957332,0.1855298,0.45803568,0.0,0.16335931,0.426204,0.0,0.32188815,0.27949363,0.2558966,0.0,0.29244265,0.14821549,0.17179886,0.29594943,0.0,0.354139,0.22963722,0.5210114,0.21575637,0.29519692,0.15572609,0.0,0.0,0.3272019,0.38171634,0.3924908,0.24743697,0.0,0.15401712,0.0,0.21177213,0.31043658,0.4020454,0.32366672,0.19226299,0.0,0.4415617,0.44402248,0.40218756,0.23632194,0.33681962,0.36563236,0.36139053,0.26486498,0.0,0.38327882,0.370998,0.41116208,0.0,0.70540035,0.61481243,0.32517403,0.55069023,0.3741301,0.2707942,0.45937046,0.4375883,0.42163712,0.06783105,0.5819743,0.4536056,0.5229031,0.2376614,0.26020363,0.16027644
47metersdown,0.1803772,0.3026855,0.47128472,0.0,0.60585415,0.30256695,0.45992085,0.37772328,0.23761846,0.4476776,0.391633,0.33679473,0.0,0.0,0.5002014,0.50020957,0.65421283,0.58889717,0.5305049,0.0,0.057229053,0.46968436,0.32584321,0.36861414,0.0,0.4946103,0.5434769,0.37401167,0.45344877,0.1510279,0.36431786,0.0,0.26705682,0.0,0.34451538,0.0,0.3509829,0.33269852,0.0,0.5288261,0.35729882,0.49197608,0.36446324,0.1836469,0.0,0.21609074,0.53348476,0.41730678,0.0,0.43592933,0.512967,0.43912694,0.3640294,0.45404705,0.47226167,0.20925206,0.33005148,0.1869725,0.0,0.28735915,0.16709763,0.278447,0.0,0.37509632,0.34228235,0.25579497,0.3687488,0.18416859,0.3332261,0.0,0.4290799,0.0,0.45097378,0.4729573,0.3075087,0.3294772,0.03577636,0.53418195,0.0,0.0,0.04900009,0.36115777,0.11209343,0.13101548,0.39101255,0.19181956,0.5092894,0.0,0.2519906,0.4470056,0.0,0.45522133,0.36893243,0.2659558,0.0,0.26225966,0.25838107,0.47161654,0.5337777,0.0,0.27448517,0.33307302,0.5157773,0.4038227,0.51869416,0.16193512,0.0,0.0,0.45175317,0.62375957,0.40652892,0.25329143,0.0,0.3030653,0.0,0.24610852,0.4426736,0.5580119,0.43328565,0.18260026,0.0,0.5300007,0.4222209,0.4694686,0.4613053,0.2634453,0.51907265,0.41821358,0.45148888,0.15061754,0.5886558,0.3662437,0.56021345,0.0,0.66256624,0.7789416,0.2581668,0.6250918,0.394305,0.13253115,0.4094866,0.34454402,0.4513043,0.16014995,0.70530707,0.30903938,0.41272092,0.48607054,0.3892816,0.45659876
abeautifuldaymovie,0.0,0.17023191,0.44288144,0.22996946,0.38516375,0.10804523,0.17347266,0.28220004,0.42773378,0.3772263,0.20223108,0.29377374,0.0,0.0,0.6207369,0.19437222,0.34894693,0.51890343,0.33351257,0.0,0.0,0.2902053,0.29406327,0.33612093,0.0,0.3742631,0.2534064,0.35900578,0.31421706,0.30397713,0.28267524,0.0,0.2972538,0.0,0.17385177,0.0,0.2719515,0.39779603,0.0,0.28476962,0.44744924,0.37777478,0.17613955,0.016315388,0.0,0.3286112,0.3289766,0.23523155,0.0,0.47971654,0.43253022,0.23649651,0.35912505,0.21405248,0.3603896,0.25860888,0.17200908,0.19954664,0.0,0.0,0.3255419,0.2206644,0.0,0.5095567,0.345593,0.09885371,0.29815188,0.2501099,0.30829152,0.0,0.3833661,0.0,0.16981447,0.17091256,0.38699833,0.33509347,0.13756682,0.28250048,0.0,0.0,0.0,0.11349786,0.0,0.1144919,0.22326791,0.066088356,0.37573856,0.0,0.22867064,0.411029,0.0,0.26761386,0.2597285,0.31698897,0.0,0.40115926,0.22692764,0.2640095,0.3177836,0.0,0.17543067,0.20666659,0.36957258,0.17840084,0.18156202,0.25955164,0.0,0.0,0.3458972,0.33437276,0.28577682,0.28614372,0.0,0.13233712,0.0,0.09011633,0.34126422,0.2688276,0.29122126,0.1501168,0.0,0.42476535,0.32874188,0.31483206,0.2588491,0.35265288,0.3074358,0.3534954,0.37628934,0.0,0.35351005,0.2313314,0.30202472,0.0,0.5828123,0.4964344,0.17153224,0.38797197,0.25938246,0.10640496,0.2686831,0.17336686,0.3062221,0.16800998,0.4948016,0.48047265,0.40054026,0.36103326,0.32937127,0.16140816
abominablemovie,0.19366227,0.6219943,0.73914886,0.24702641,0.5202015,0.4430263,0.47271404,0.2857352,0.48596263,0.66269654,0.66551685,0.51192135,0.0,0.0,0.9703341,0.5093936,0.8436073,1.0991099,0.5846235,0.0,0.0,0.62634826,0.4764582,0.52936596,0.0,0.71942985,0.4245386,0.30026737,0.6374761,0.51625013,0.6411912,0.0,0.8067704,0.0,0.38769692,0.0,0.4853456,0.5997233,0.0,0.41196418,0.8308012,0.8909328,0.20125309,0.067677744,0.0,0.28356352,0.62057954,0.45621568,0.0,0.61687624,0.96253777,0.79500395,0.6535471,0.41719487,0.91424775,0.49825788,0.37647492,0.64763814,0.0,0.22763796,0.20109828,0.37942514,0.0,0.30580541,0.66223043,0.17722352,0.64504504,0.5702383,0.40079278,0.0,1.0151178,0.0,0.32339486,0.2330754,0.6520775,0.6759921,0.0,0.67883873,0.0,0.0,0.0,0.2753019,0.16803402,0.09762802,0.75900894,0.26199314,0.6969134,0.0,0.48152974,0.52260107,0.0,0.29336393,0.32994902,0.72804946,0.0,0.6639223,0.4147144,0.29349256,0.5900057,0.0,0.581579,0.3708006,0.73382956,0.17567311,0.52231055,0.5401236,0.0,0.0,0.3902463,0.537802,0.1344145,0.18382315,0.0,0.043081965,0.0,0.4036431,0.72632796,0.74681437,0.5958337,0.44909948,0.0,0.54612905,0.483906,0.660448,0.50149405,0.59596795,0.49229437,0.7122814,0.47086123,0.0,0.87671787,0.42217842,0.7468535,0.0,0.9535337,0.7859687,0.3891597,0.9370681,0.64392453,0.1967238,0.56303567,0.56865144,0.5685683,0.4791813,1.2774822,0.63678867,0.7533828,0.48648274,0.6688272,0.5523752
adastramovie,0.08850895,0.3044526,0.36123273,0.13228273,0.3847369,0.23018509,0.22876298,0.15644312,0.21924241,0.31684572,0.26967978,0.25573766,0.0,0.0,0.64100426,0.3744327,0.45997366,0.523577,0.48787537,0.0,0.0,0.38184452,0.42698938,0.33411717,0.0,0.3682871,0.37330517,0.26777932,0.41531816,0.09660068,0.19271658,0.0,0.30915073,0.0,0.26066786,0.0,0.2727743,0.24761046,0.0,0.40147644,0.3557469,0.41545856,0.11707114,0.21669818,0.0,0.23889,0.32934037,0.23278365,0.0,0.44501162,0.40988708,0.27673823,0.24535105,0.25036708,0.2834313,0.16870311,0.15472977,0.26880774,0.0,0.07832088,0.10294542,0.17882952,0.0,0.39006248,0.3254323,0.11219616,0.36915565,0.13683738,0.25190774,0.0,0.31577235,0.0,0.20990239,0.3377138,0.2838349,0.31973273,0.049214717,0.38671947,0.0,0.0,0.0,0.02127708,0.0,0.105767615,0.15096791,0.18743677,0.40542108,0.0,0.09230934,0.32122058,0.0,0.28935716,0.20974341,0.39596048,0.0,0.34276778,0.08686043,0.30760026,0.3314719,0.0,0.21806437,0.32253325,0.49546716,0.17849901,0.23058139,0.18981884,0.0,0.0,0.19044448,0.17045113,0.21097143,0.2780245,0.0,0.14573728,0.0,0.065538175,0.19157532,0.5387385,0.28975406,0.20960015,0.0,0.21761985,0.36482558,0.3647389,0.17259541,0.16447526,0.36791098,0.34126058,0.18613316,0.0,0.33637527,0.14765722,0.35486612,0.0,0.3446529,0.40601575,0.1564545,0.48213503,0.30212548,0.095749326,0.31172875,0.09451281,0.35442942,0.17689334,0.44363925,0.35562497,0.31654242,0.23496264,0.33786395,0.20741919
adogsjourneymovie,0.19207463,0.5681833,0.89785814,0.038719222,1.3341296,0.42157182,0.48791754,0.9357603,0.7995856,0.7792148,0.18817952,0.30266994,0.0,0.0,1.3221216,0.9477756,1.0817109,1.2036513,0.8980692,0.0,0.2763699,0.7997885,0.49219924,0.6503974,0.0,0.97159684,0.81529397,0.44819298,0.7014133,0.62202585,0.62138236,0.0,1.1500897,0.0,0.55379206,0.0,0.2956914,1.1106937,0.0,0.91125494,0.9241515,1.1998988,0.34891286,0.3675481,0.0,0.30763882,0.6871118,0.8568018,0.0,0.50342315,0.85929704,1.0484012,0.615496,0.48594195,0.9589073,0.42243797,0.39790964,0.7355038,0.0,0.31332925,0.17400257,0.16312169,0.0,0.46184775,0.42654583,0.2549708,0.5908383,0.78259474,0.59719795,0.0,1.1337897,0.0,0.91544133,0.67065614,0.95228726,0.30764687,0.0482021,0.7188119,0.0,0.0,0.024592672,0.278172,0.0,0.0056355614,0.9707326,0.25286928,0.8779943,0.0,0.60346985,0.9599958,0.0,0.47664195,0.45661414,0.6578109,0.0,0.68269867,0.44266126,0.50427026,1.0348713,0.0,0.83134425,0.351802,0.63434345,0.7352566,0.3842117,0.23583746,0.0,0.0,0.5180368,0.57460886,0.9450022,0.3410949,0.0,0.46275973,0.0,0.28753173,0.8225815,0.9882409,0.7639297,0.32930103,0.0,1.4095912,0.9686185,0.7010412,0.8992111,0.5831943,0.98995054,0.83586055,0.7598521,0.0,1.4729775,0.96263605,0.8681349,0.0,1.2854786,1.424801,0.29932472,1.2120805,0.7987741,0.2907501,0.91527975,0.3432124,0.8817122,0.26194808,1.3485365,1.2260797,0.5121796,1.1267415,0.8557692,0.34943768
aftermathmovie,0.034329467,0.25614202,0.37933752,0.087383606,0.29790768,0.120197244,0.1967637,0.2032285,0.18022428,0.3665578,0.24861595,0.22500193,0.0,0.0,0.42989638,0.24556728,0.45472038,0.42914656,0.27520388,0.0,0.0,0.2710359,0.2071372,0.1801205,0.0,0.32393253,0.24736083,0.24214192,0.31729093,0.20181291,0.19760928,0.0,0.31685397,0.0,0.12775421,0.0,0.2822752,0.2745598,0.0,0.35473046,0.26481447,0.35920253,0.117882505,0.14180094,0.0,0.17422864,0.3306292,0.27252626,0.0,0.26983443,0.33649236,0.2073389,0.22998339,0.16622327,0.16042008,0.1752921,0.22124685,0.07738748,0.0,0.075993806,0.20296736,0.11741778,0.0,0.34122398,0.27575797,0.0886423,0.36754805,0.14320995,0.25163314,0.0,0.350048,0.0,0.32247248,0.27414736,0.19437996,0.124460116,0.034504443,0.17273828,0.0,0.0,0.0,0.12833449,0.0,0.088991195,0.20834723,0.1026517,0.3170919,0.0,0.14501995,0.27529648,0.0,0.2853038,0.26528054,0.2547693,0.0,0.27449328,0.0724539,0.15025824,0.1832836,0.0,0.19957002,0.24336529,0.41759992,0.19910134,0.22870603,0.17786112,0.0,0.0,0.30365202,0.2965711,0.21042845,0.17974092,0.0,0.11510931,0.0,0.1661957,0.25271845,0.29671645,0.19846,0.12500319,0.0,0.42259726,0.2383081,0.2602213,0.20641236,0.20952682,0.25476986,0.3336853,0.28486016,0.0,0.27682155,0.28850636,0.2498135,0.0,0.5117828,0.3377446,0.22349891,0.36071482,0.23148006,0.11093923,0.34770158,0.19092733,0.36616752,0.15238148,0.35499182,0.235028,0.2998693,0.26290932,0.33849707,0.25750053
aftermovie,0.07047862,0.22486547,0.5294092,0.16045134,0.4973034,0.13126862,0.24537607,0.34553796,0.38349158,0.29445165,0.3624299,0.32413,0.0,0.0,0.5753449,0.28865212,0.35132605,0.34824187,0.48548356,0.0,0.0,0.28371906,0.44387722,0.31107363,0.0,0.5377144,0.361267,0.27793834,0.29786205,0.29389405,0.45429763,0.0,0.29824728,0.0,0.31042445,0.0,0.15660717,0.407751,0.0,0.31319937,0.39858446,0.31814235,0.26953542,0.07448555,0.0,0.20993164,0.37426123,0.44617105,0.0,0.3575144,0.54148245,0.24246472,0.35576013,0.14083482,0.30327594,0.20420045,0.23861267,0.23313156,0.0,0.13666947,0.19009008,0.19682415,0.0,0.3363619,0.3662603,0.0,0.46962413,0.22395338,0.27280277,0.0,0.44936413,0.0,0.26778337,0.2621102,0.29981855,0.2894371,0.057415813,0.44212526,0.0,0.0,0.0,0.20063642,0.0,0.19597548,0.3309394,0.058678966,0.40697023,0.0,0.27147308,0.43959895,0.0,0.25127563,0.31688547,0.38957426,0.0,0.32627735,0.34885868,0.3662359,0.30091044,0.0,0.36127254,0.2343418,0.38335463,0.233319,0.27594292,0.307057,0.0,0.0,0.28790954,0.3287193,0.40458134,0.11790228,0.0,0.07397635,0.0,0.2816274,0.25757718,0.5055268,0.21522592,0.055722445,0.0,0.5591802,0.4038461,0.26251587,0.28709045,0.31940153,0.35068864,0.34477323,0.31233934,0.0,0.50423205,0.28663874,0.3933686,0.0,0.6230689,0.4478135,0.18711245,0.50087327,0.3979682,0.20706563,0.41651005,0.35729447,0.38367528,0.22893077,0.57369196,0.45829615,0.48129603,0.24478398,0.33816335,0.27182072
ahiddenlifefilm,0.022208797,0.13326064,0.20645571,0.0658761,0.1931559,0.090007104,0.12716413,0.13277468,0.124437965,0.18728918,0.1369161,0.14733976,0.0,0.0,0.26448086,0.1349861,0.20592543,0.25673074,0.16181146,0.0,0.0,0.16831177,0.15242141,0.15227106,0.0,0.20206553,0.15713242,0.13626063,0.17369086,0.13650735,0.17705049,0.0,0.1913577,0.0,0.07620737,0.0,0.11829882,0.17531711,0.0,0.15913756,0.17029186,0.2063744,0.069858,0.06961586,0.0,0.09904487,0.17517911,0.13773674,0.0,0.17834635,0.21125111,0.17417091,0.16063544,0.10779734,0.13708942,0.10787943,0.093201354,0.09546363,0.0,0.079534866,0.093966395,0.08681458,0.0,0.16288236,0.15274867,0.06381127,0.17019905,0.12455221,0.12246123,0.0,0.20409882,0.0,0.13299333,0.12361188,0.14306973,0.10585402,0.011892666,0.1608139,0.0,0.0,0.0,0.10304602,0.021705426,0.036496267,0.15516806,0.08858761,0.19002905,0.0,0.09141771,0.19283134,0.0,0.15597251,0.13356936,0.13331057,0.0,0.17362842,0.0900944,0.13245487,0.13568889,0.0,0.117806345,0.115964234,0.18696144,0.12671597,0.11818069,0.09988901,0.0,0.0,0.12912787,0.16997127,0.14044107,0.10193096,0.0,0.08615385,0.0,0.09099276,0.15805435,0.19909555,0.12410978,0.10633996,0.0,0.19204436,0.13986951,0.16611181,0.1364884,0.1280571,0.16807514,0.1829279,0.13020651,0.0,0.20153119,0.13064699,0.1868284,0.0,0.25702125,0.24721824,0.112338565,0.22415666,0.14929591,0.0754137,0.19527143,0.12118993,0.17290524,0.07408791,0.22985384,0.20018066,0.16807231,0.15744972,0.1654666,0.09110433
alitamovie,0.07613403,0.46895957,0.61272514,0.11367249,0.677787,0.35605413,0.6444135,0.3830198,0.22745253,0.5868254,0.43963093,0.27675435,0.0,0.0,0.994162,0.43822205,0.78210187,0.8664359,0.79762864,0.0,0.0038988562,0.5491941,0.75053114,0.51919657,0.0,0.5147783,0.5295278,0.34575677,0.4856388,0.1053562,0.34541526,0.0,0.37501857,0.0,0.4369129,0.0,0.3903664,0.5443188,0.0,0.40303925,0.5479029,0.6014626,0.44071808,0.35586756,0.0,0.2917983,0.44194227,0.5421647,0.0,0.76178086,0.66395074,0.42521515,0.5461007,0.37692872,0.31639105,0.3394997,0.35057902,0.37915444,0.0,0.0,0.22088955,0.15303399,0.092852876,0.5644533,0.52893454,0.40537238,0.64330214,0.3131483,0.21616471,0.0,0.7356669,0.0,0.33396247,0.47072133,0.54282326,0.3479824,0.0,0.66186213,0.0,0.0,0.0,0.16077787,0.057215206,0.2056562,0.55421495,0.27119845,0.6030481,0.0,0.33378926,0.52036864,0.0,0.50830156,0.47990838,0.67904085,0.0,0.48604867,0.19492254,0.43371195,0.55967593,0.0,0.43812695,0.2510492,0.58105975,0.38235724,0.33945206,0.37427685,0.0,0.0,0.38088426,0.47578794,0.46069747,0.4539749,0.0,0.21384072,0.0,0.30904946,0.3682191,0.94075644,0.3147151,0.3555036,0.0,0.48310173,0.62268996,0.44587177,0.53468883,0.3333911,0.7375685,0.61809987,0.5293193,0.0,0.36464655,0.24562158,0.5936938,0.0,0.6045488,0.6411522,0.22513941,0.67543703,0.43207815,0.20472045,0.64694774,0.37583002,0.6937189,0.5264565,0.81347024,0.698805,0.5122371,0.27172688,0.45768362,0.34128988
