movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109
21bridgesmovie,0.0,0.5253134,0.04303212,0.35134137,0.3465979,0.41140634,0.2831134,0.47814512,0.45184866,0.21048948,0.52722967,0.39473075,0.3125419,0.40292528,0.39858273,0.25588164,0.55818254,0.47333303,0.17277561,0.0,0.0,0.14906435,0.27331948,0.0,0.32890376,0.32896352,0.0,0.0,0.0,0.29663733,0.25537452,0.41408283,0.36963648,0.34971935,0.0,0.06800612,0.31131452,0.3902307,0.04438732,0.44040874,0.0,0.491475,0.0,0.34542117,0.17315406,0.5338002,0.3520207,0.3214711,0.52269536,0.52271885,0.3356413,0.36375886,0.27452523,0.4174277,0.49838972,0.3753036,0.19939448,0.0,0.51876116,0.34493738,0.59396404,0.4944217,0.41533434,0.4967135,0.63355577,0.563388,0.13029647,0.24150483,0.37408468,0.2620846,0.0,0.30056235,0.42883095,0.6141874,0.51382625,0.39192688,0.37605187,0.11563389,0.46544498,0.34062874,0.0,0.5266142,0.13656537,0.4425675,0.4818955,0.22846708,0.41985175,0.08568494,0.0,0.33868662,0.4844511,0.0,0.34156936,0.21063808,0.0,0.31830004,0.4236405,0.35409254,0.26704502,0.4378149,0.5312756,0.5497754,0.3331437,0.38347617,0.06699991,0.4912274,0.43252593,0.32798505,0.47993,0.52751225
47metersdown,0.0,0.7369267,0.27668822,0.22334544,0.5884454,0.3999815,0.46639562,0.48090437,0.29729658,0.17318359,0.44438583,0.3742043,0.29899752,0.7314331,0.46531025,0.46421564,0.74047214,0.6415896,0.09211938,0.0,0.0,0.0,0.35418823,0.0,0.43928868,0.40883464,0.0,0.0,0.0,0.3714003,0.19272187,0.55800354,0.453125,0.08158242,0.0,0.0,0.57025075,0.43244338,0.29594064,0.7047734,0.0,0.3551117,0.0,0.5068488,0.31216174,0.479243,0.6962804,0.38838235,0.6206115,0.78637064,0.51438147,0.586475,0.41880482,0.5247114,0.4989906,0.34111014,0.31464538,0.0,0.6258258,0.2977082,0.49222508,0.38427877,0.5228142,0.64462614,0.56212103,0.84519136,0.29866415,0.23393102,0.4387275,0.24313714,0.0,0.2019534,0.655773,0.71564937,0.5092304,0.5843286,0.6982451,0.07889064,0.40038285,0.36631525,0.0,0.5788791,0.085484855,0.34145474,0.51893866,0.015614456,0.5904004,0.15954547,0.0,0.7587537,0.5053508,0.0,0.4724807,0.14140472,0.0,0.35344076,0.3777371,0.63527954,0.27100518,0.71964747,0.73973453,0.6870432,0.37434,0.72163767,0.16055453,0.5028384,0.57531387,0.7360345,0.3868583,0.56660897
abeautifuldaymovie,0.02005167,0.4218071,0.097443946,0.31541026,0.41978937,0.4191686,0.24386996,0.2691,0.40786555,0.30255014,0.39431655,0.36674032,0.21876237,0.41582555,0.4900181,0.35497817,0.5277036,0.37308538,0.2582097,0.0,0.0,0.25859508,0.25198928,0.0,0.24725701,0.2017488,0.0,0.0,0.0,0.23863058,0.30475143,0.37001213,0.3286619,0.07373636,0.0,0.0,0.33556992,0.37058586,0.0,0.42853165,0.0,0.37325573,0.0,0.21674503,0.3603339,0.44779754,0.4803141,0.34944317,0.5281161,0.39915404,0.16210172,0.18778872,0.29376858,0.360486,0.28092682,0.3515642,0.15187389,0.0,0.35579684,0.2742833,0.6165319,0.27783084,0.30554116,0.35795766,0.45960873,0.42371058,0.08065543,0.18408938,0.47165927,0.29227874,0.0,0.19526918,0.44332618,0.46859366,0.39411852,0.18336728,0.34791806,0.029534997,0.41175154,0.27037817,0.0,0.34819406,0.18564434,0.46264926,0.35953748,0.17020714,0.50658065,0.17180128,0.0,0.39852068,0.4670387,0.0010689695,0.41898465,0.2885355,0.0,0.2980547,0.42201853,0.27284616,0.33854306,0.2531485,0.38165444,0.40733415,0.19680995,0.4714079,0.13769248,0.48213732,0.49446046,0.38883072,0.48791376,0.3529158
abominablemovie,0.033300385,0.691396,0.11626011,0.662314,0.73579335,0.5520489,0.5033471,0.6174691,0.6719191,0.32907572,0.7824374,0.2985106,0.21476103,0.6055367,0.6936525,0.71252716,0.90476656,0.82122666,0.496125,0.0,0.0,0.10983754,0.43383038,0.0,0.3269713,0.26264244,0.023846023,0.0,0.0,0.60439247,0.47877797,0.64663506,0.4326085,0.17542006,0.0,0.06388466,0.61257124,0.81853896,0.39332476,0.9136364,0.0,0.6895324,0.0,0.6444205,0.6210565,0.7684847,0.62999165,0.75868946,0.75858283,0.73636204,0.7336591,0.61133355,0.5778314,0.68467605,0.4507876,0.6794831,0.18921605,0.0,0.7908679,0.7368404,1.0234971,0.46404782,0.44349572,0.6725153,0.82284707,1.0633931,0.20560317,0.16691579,0.6400342,0.51067287,0.0,0.314663,0.9139156,1.0885966,0.58829546,0.37338358,0.723326,0.1755418,0.6619677,0.40809387,0.0,0.51022035,0.076299384,0.5307159,0.72450155,0.35889742,0.65208834,0.19195287,0.0,0.9939268,0.432005,0.0,0.6242473,0.33942282,0.0,0.17121086,0.6059989,0.4902999,0.3589705,0.6503181,0.951863,0.80068916,0.3675185,0.647789,0.07421684,0.64092994,0.56895125,0.67338794,0.8166152,0.5856926
adastramovie,0.0,0.3762858,0.08241073,0.34995818,0.2671567,0.297669,0.34119996,0.347428,0.29303893,0.25552106,0.35484552,0.23825191,0.27756917,0.31748667,0.38178125,0.36209807,0.31908676,0.4560696,0.34111205,0.023277557,0.0,0.08898704,0.37720856,0.0,0.33904156,0.16554905,0.0,0.0,0.0,0.36248484,0.24391598,0.45940217,0.34815776,0.15468134,0.0,0.13909766,0.39561075,0.46081743,0.068940625,0.5361927,0.0,0.286952,0.0,0.25058618,0.23496363,0.3087098,0.27775285,0.34997055,0.53873616,0.3542979,0.1514615,0.39197156,0.2613539,0.40023634,0.4511019,0.3237059,0.030751063,0.0,0.49416798,0.20608439,0.5559951,0.37544382,0.31116363,0.46692562,0.5214805,0.49340785,0.23517428,0.28245884,0.3813305,0.28691983,0.0,0.2587576,0.35421816,0.4964444,0.32740065,0.1982851,0.44839025,0.0,0.27258182,0.45122224,0.0,0.26595345,0.06326604,0.33588395,0.34329188,0.33071956,0.35808945,0.056288235,0.0,0.38517183,0.3816416,0.0,0.23028994,0.19435507,0.0,0.285795,0.41118842,0.381434,0.36112553,0.3186477,0.57997924,0.5137707,0.14745304,0.43021253,0.023561008,0.5257337,0.3288265,0.25074252,0.36465105,0.33583322
adogsjourneymovie,0.0,1.0216982,0.19801489,0.37445706,0.8247812,0.85330915,0.8061826,1.1313881,1.0370688,0.6290407,0.89427704,0.66062725,0.7411284,0.68726957,1.1028343,0.83772415,0.7822126,0.9908897,0.28091106,0.0,0.0,0.3572262,0.86275226,0.0,0.822201,0.38667387,0.0,0.0,0.0,0.7078472,0.49317524,1.0675063,0.7722446,0.42879337,0.0,0.14063075,1.0146352,0.79051965,0.3689529,1.1477319,0.0,0.75373054,0.0,0.49496502,0.45160276,0.8480853,0.9971922,0.6928056,0.9306246,0.88872105,0.966849,0.43018332,0.9230883,0.88127387,1.4737498,0.76597875,0.0,0.0,1.2377228,0.8075972,1.6184047,0.98679554,0.7222716,1.1205455,1.3321228,1.3667427,0.14307448,0.6253017,0.7537576,0.482866,0.0,0.6201059,0.8213063,1.6006778,0.8040616,0.6665743,1.282844,0.21494219,1.1015953,0.8737094,0.0,0.8971615,0.29611066,0.61976725,0.9630121,0.54769456,0.7401661,0.39399016,0.0,1.0882758,0.7570207,0.0,0.5598384,0.78621626,0.0,0.9553664,1.0857004,1.0347323,0.7333408,0.76349765,1.2599972,1.1578708,0.7178731,0.97718674,0.0,1.1156418,0.6944932,0.53929454,1.2787911,0.5894196
aftermathmovie,0.0,0.4398448,0.06496323,0.13575493,0.23308542,0.3306724,0.34970257,0.37359795,0.40825847,0.12366602,0.31531462,0.23069285,0.19074522,0.26655462,0.36142558,0.39906928,0.40621296,0.40227705,0.120187655,0.0,0.0,0.102021165,0.27276567,0.0,0.34801814,0.2266219,0.0,0.0,0.0,0.21686502,0.1824018,0.31847593,0.25233868,0.15981822,0.0,0.1026634,0.35077274,0.1724004,0.16799429,0.3711976,0.0,0.29856357,0.0,0.23935713,0.16523823,0.33644453,0.23479442,0.25651726,0.28459227,0.3515873,0.3104848,0.2689568,0.21944506,0.36700326,0.2773028,0.26805714,0.0074370317,0.0,0.34199575,0.27380115,0.3324037,0.31513143,0.3395079,0.32626402,0.31579232,0.37754166,0.092244744,0.19133835,0.29981682,0.13583514,0.0,0.2468811,0.36465696,0.3120949,0.24797659,0.38714987,0.31450424,0.056388833,0.31908342,0.28404838,0.0,0.39206746,0.06708968,0.24683905,0.3577448,0.118213646,0.32723436,0.11403701,0.0,0.2657683,0.32433435,0.0,0.26664606,0.14791659,0.0,0.1905266,0.28759134,0.26146102,0.19586919,0.33491287,0.41594416,0.39654446,0.17323421,0.29087865,0.09812136,0.3718734,0.25121576,0.25647333,0.44526196,0.2698561
aftermovie,0.0,0.39083385,0.26885635,0.3858091,0.46517003,0.22458254,0.30480376,0.39232224,0.3491875,0.20501933,0.31870306,0.36035228,0.26878932,0.4483003,0.34047732,0.33068654,0.47434974,0.43802923,0.22772107,0.0,0.0,0.19330658,0.42411625,0.0,0.29944643,0.20644106,0.0,0.0,0.0,0.37377104,0.19890012,0.42173538,0.2509477,0.26505068,0.0,0.026592886,0.4728376,0.30921063,0.1501195,0.39384142,0.0,0.31844717,0.0,0.3666846,0.27573422,0.38041115,0.48111755,0.23550081,0.49278072,0.40090144,0.48669896,0.2973668,0.40407485,0.4446049,0.4082806,0.29351047,0.069687925,0.0,0.44908035,0.35839617,0.4330793,0.30169627,0.3533152,0.44734982,0.5118478,0.55555594,0.19948292,0.24557276,0.29559052,0.14594099,0.0,0.2892232,0.29590914,0.47580647,0.34712446,0.3793388,0.5579463,0.13358971,0.2507227,0.4139498,0.0,0.32803252,0.16518828,0.2956569,0.47431988,0.17289364,0.43203765,0.21762629,0.0,0.28213766,0.3981637,0.0,0.31131542,0.21564993,0.0,0.28722575,0.3645352,0.37000984,0.29905504,0.3395273,0.501134,0.29670537,0.23485368,0.41854855,0.15333307,0.31167513,0.46044856,0.34516928,0.41039345,0.30072233
ahiddenlifefilm,0.0,0.18709284,0.05852275,0.12899959,0.16187906,0.14208534,0.14844768,0.13526773,0.16718455,0.08038561,0.18621515,0.1149956,0.11986858,0.16269642,0.17595868,0.17696026,0.19884938,0.2057772,0.09673603,0.0,0.0,0.06363355,0.15232418,0.0,0.1542203,0.10475939,0.0,0.0,0.0,0.13020751,0.09669264,0.17211823,0.13016003,0.10268313,0.0,0.023538372,0.18106973,0.15777819,0.056104816,0.19410396,0.0,0.13134183,0.0,0.114011854,0.08152226,0.18051693,0.16812205,0.15513724,0.20252019,0.17152464,0.13202512,0.13459758,0.14796762,0.1916824,0.1757435,0.15622187,0.0488476,0.0,0.21355793,0.13569495,0.2368622,0.17234655,0.13275276,0.18458301,0.22509663,0.22514485,0.05420734,0.07312122,0.17379276,0.09739873,0.0,0.1253662,0.16904315,0.22794902,0.16944359,0.13711005,0.19169384,0.051682718,0.16923483,0.14275028,0.0,0.17573397,0.032466114,0.13381165,0.18696006,0.094268695,0.15821335,0.065982416,0.0,0.1940017,0.17713057,0.0,0.15611047,0.099866115,0.0,0.11193912,0.18242797,0.1592583,0.13069269,0.15490507,0.22692272,0.21549185,0.08068226,0.16969983,0.016872965,0.1683102,0.17580242,0.16299638,0.20095646,0.16079523
alitamovie,0.0,0.51416796,0.07890546,0.33492148,0.6586566,0.47932252,0.5106572,0.6677819,0.36578748,0.31109804,0.5913908,0.35667178,0.25976112,0.637118,0.6513969,0.311732,0.53644574,0.70348734,0.34656814,0.0,0.0,0.10493744,0.83093166,0.0,0.42031553,0.14008164,0.0,0.0,0.0,0.42604706,0.43874404,0.446933,0.5335538,0.1861454,0.0,0.2152361,0.73849463,0.58444035,0.06255182,0.8826042,0.0,0.5274699,0.0,0.37804675,0.43840098,0.5870731,0.6086898,0.64954466,0.6126605,0.8563886,0.603806,0.37653223,0.36237538,0.45743927,0.924156,0.40230072,0.0,0.0,0.45939666,0.47326195,0.7670325,0.55067253,0.62482935,0.8372059,0.6801576,0.78822553,0.36833066,0.52604216,0.55528724,0.4888737,0.0,0.30398956,0.7188963,0.6442905,0.66132045,0.48597154,0.70631707,0.052991837,0.6701259,0.36972076,0.0,0.5007652,0.0,0.48497775,0.7144638,0.28336862,0.62709403,0.14208448,0.0,0.31769282,0.53084,0.0,0.3915971,0.32135382,0.0,0.33184782,0.6884433,0.69838524,0.49580738,0.41843987,0.9098419,1.0166463,0.30162805,0.6332973,0.15570675,0.9514302,0.57880795,0.27522308,0.47626832,0.77749604
