movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99
21bridgesmovie,0.47431302,0.0,0.46172273,0.34287727,0.65443176,0.16442138,0.19585454,0.40275386,0.60210866,0.2453719,0.12798476,0.5193645,0.0,0.1566132,0.2580219,0.15498745,0.3451711,0.34476653,0.6259979,0.0,0.4052895,0.4551557,0.48390552,0.0,0.49097052,0.0,0.19715652,0.497544,0.46638668,0.47879243,0.64829516,0.0,0.2521193,0.0,0.37816224,0.36312047,0.0,0.0,0.0,0.37856835,0.27168617,0.35324073,0.31253356,0.2910258,0.0,0.4225394,0.12269676,0.0,0.5376425,0.3042388,0.28940278,0.4701248,0.3232729,0.0,0.29585266,0.35351813,0.0,0.23064956,0.517592,0.621359,0.32618338,0.0,0.0,0.33026704,0.2973336,0.772769,0.24372815,0.083964676,0.0,0.53901714,0.24285622,0.6429105,0.0,0.22394213,0.0,0.56863976,0.37983933,0.0,0.209493,0.35099125,0.30556935,0.6458652,0.40201414,0.5355569,0.41979492,0.485128,0.5183346,0.0,0.16842298,0.3590559,0.57489765,0.5326846,0.48392826,0.0,0.34171382,0.06867185,0.08146195,0.31962642,0.0,0.3018973
47metersdown,0.59623986,0.23984829,0.43212032,0.50727665,0.70933264,0.051811133,0.107777804,0.19493744,0.524022,0.16542391,0.12541191,0.47025165,0.0,0.51606995,0.433904,0.0,0.38663304,0.59482306,0.49720463,0.0,0.61989576,0.321103,0.57680374,0.0,0.50700635,0.0,0.43523073,0.4133788,0.23882042,0.5826422,0.7743012,0.0,0.2104726,0.0,0.59670764,0.2461321,0.0,0.0,0.010892473,0.25288582,0.29649264,0.7627485,0.84514034,0.3593253,0.0,0.7171659,0.25577697,0.0,0.7423976,0.48082823,0.44374198,0.42043915,0.74003124,0.0,0.060865264,0.25003734,0.0,0.18574443,0.61409134,0.59117556,0.3140467,0.0,0.0,0.66639763,0.37073874,0.7096689,0.23741211,0.21275684,0.0,0.54183024,0.4186276,0.88111275,0.0,0.501918,0.0,0.66519475,0.71786726,0.0,0.2705046,0.70595455,0.064777285,0.636898,0.33234853,0.5997064,0.397854,0.5862747,0.45195878,0.0,0.24860272,0.26647922,0.62502205,0.7014713,0.6242904,0.0,0.35335693,0.09305899,0.16579193,0.6761813,0.20223264,0.24815924
abeautifuldaymovie,0.35330003,0.0081884675,0.5330413,0.15836997,0.47815317,0.3111538,0.14699511,0.34536213,0.6563223,0.203416,0.14798754,0.320615,0.0,0.12741911,0.14238697,0.0,0.16843943,0.32489523,0.49189138,0.0,0.40247685,0.37855613,0.57109207,0.0,0.69605386,0.0,0.32438034,0.42679796,0.3481326,0.3762168,0.47879535,0.0,0.2915096,0.0,0.36424395,0.20319101,0.0,0.0,0.0,0.3262685,0.045229167,0.49534836,0.27857655,0.46669912,0.0,0.46859485,0.3018278,0.0,0.5189506,0.17008184,0.15744153,0.43855786,0.4509134,0.0,0.23248392,0.21899214,0.0,0.24687155,0.3943398,0.35368714,0.47938502,0.0,0.0,0.42932954,0.5900873,0.5139547,0.07351209,0.18955614,0.0,0.4159195,0.13751091,0.5546689,0.0,0.11392954,0.0,0.6124902,0.53308314,0.0,0.18320139,0.35312116,0.1534321,0.4238883,0.53949326,0.29685575,0.37689513,0.35162476,0.3780017,0.0,0.27139232,0.229868,0.4423365,0.44442672,0.46733582,0.0,0.34029663,0.18959527,0.1344712,0.35140657,0.22870927,0.15913749
abominablemovie,0.34922397,0.14814734,0.57929933,0.39386442,0.8634719,0.4446303,0.4177021,0.3836741,0.70764446,0.3065088,0.25775886,0.32327324,0.0,0.30580488,0.306925,0.051733404,0.33588237,0.2856646,0.66650665,0.0,0.40508258,0.65278447,0.7598242,0.18408264,0.7021861,0.0,0.2685092,0.66437334,0.47350734,0.3435793,0.71991825,0.0,0.4358241,0.0,0.5538592,0.7850207,0.0,0.0,0.0,0.43319964,0.174856,0.21582553,0.6561222,0.6562638,0.0,0.9323976,0.5261942,0.0,0.78463566,0.41692337,0.17909552,0.69459546,0.51577055,0.0,0.04885916,0.18527277,0.0,0.42694452,0.769978,0.5985059,0.66135806,0.0,0.0,0.6743862,0.54550505,0.7986952,0.30418617,0.1392834,0.0,0.090562224,0.15732482,0.99080706,0.0,0.442152,0.0,1.06205,0.61290145,0.0,0.23456456,0.35559347,0.40081215,0.70508385,0.7310686,0.308915,0.42627698,0.7048686,0.5162936,0.0,0.08493778,0.55821943,0.755341,0.66139466,0.67756754,0.0,0.32964373,0.0,0.4208881,0.57595325,0.13585806,0.55788535
adastramovie,0.5317851,0.0,0.35228795,0.3266423,0.46764633,0.20473841,0.12846208,0.259425,0.45311266,0.21627568,0.07510812,0.47737616,0.0,0.20632535,0.2700159,0.0,0.15487316,0.15517071,0.5794754,0.0,0.33787075,0.35713166,0.44579217,0.0,0.44995004,0.0,0.28527683,0.3089532,0.41635925,0.42841253,0.45634183,0.0,0.37054306,0.0,0.21528631,0.2710521,0.0,0.0,0.0,0.2959364,0.07991472,0.42818287,0.5203244,0.30168718,0.0,0.45998204,0.17356132,0.0,0.51353294,0.16001652,0.27587974,0.52541995,0.45336697,0.0,0.13358705,0.11915968,0.0,0.28160325,0.39271364,0.34780276,0.40425417,0.0,0.0,0.33994138,0.4483285,0.2592292,0.13119929,0.12831491,0.0,0.22190963,0.33560163,0.54970163,0.0,0.24743302,0.0,0.51111853,0.47829458,0.0,0.19866727,0.2566954,0.089367315,0.4414461,0.48346698,0.2723404,0.14917171,0.35452923,0.5269218,0.0,0.10821962,0.40399525,0.31186053,0.67096454,0.40498176,0.0,0.25756398,0.2723993,0.2525493,0.40460792,0.12983452,0.25750524
adogsjourneymovie,1.0788138,0.01867374,0.897044,0.7080688,1.3950889,0.90516275,0.3833408,0.9645838,1.2778517,0.4474258,0.20739777,0.8862819,0.0,0.12403243,0.5718648,0.0,0.68096066,0.9603311,1.2253884,0.011543114,0.8524376,0.83042836,0.93607444,0.4435771,1.3725059,0.16214137,0.26217476,1.2908671,0.4919756,0.7449655,0.8882282,0.0,0.5145106,0.0,0.8339369,1.1622827,0.0,0.0,0.0,0.76698154,0.70634395,1.015185,0.57878375,1.1290706,0.0,1.1028037,0.2062301,0.0,0.98633367,0.50538117,0.41826797,0.9518532,1.0022551,0.0,0.5249937,0.51425874,0.0,0.5146287,0.9824322,0.4976598,1.2182287,0.0,0.0,0.7678743,0.8244485,0.94191456,0.0,0.507593,0.0,0.89173216,0.048074868,0.8440439,0.0,0.38064075,0.0,1.1747892,0.9247712,0.0,0.7754936,1.1082933,0.44187555,0.9794003,1.3148776,0.13313778,1.2044697,0.9695116,0.5213731,0.0,0.13413158,0.77508855,0.96075046,0.83238995,1.5405724,0.0,0.39682332,0.40101925,0.65887624,0.66438,0.038953964,0.85026777
aftermathmovie,0.3023324,0.0,0.24198309,0.18144305,0.34463662,0.1502204,0.14335674,0.27652365,0.35059503,0.07230387,0.057483975,0.44640788,0.0,0.12510332,0.12374368,0.0,0.18904684,0.30623022,0.4612585,0.0,0.3488688,0.28833547,0.3028751,0.0468549,0.3018152,0.0,0.16034487,0.2887829,0.26461035,0.26562095,0.4029701,0.0,0.118957,0.0,0.2305544,0.23665261,0.0,0.0,0.0,0.2817802,0.2249096,0.27721453,0.3580081,0.25805965,0.0,0.37508535,0.102635324,0.0,0.3109992,0.19573706,0.26529846,0.2928204,0.3224088,0.0,0.19005765,0.072717324,0.0,0.18339565,0.35263738,0.28120813,0.2475054,0.0,0.0,0.27366477,0.2474105,0.38602364,0.2283672,0.039565418,0.0,0.25253248,0.16738431,0.5067974,0.0,0.2616003,0.0,0.3335217,0.37023488,0.0,0.066720575,0.25403365,0.11840469,0.33188894,0.39298737,0.24012151,0.2072092,0.31078604,0.33049822,0.0,0.14642055,0.23353142,0.2753302,0.39708132,0.31365395,0.0,0.21737692,0.14920606,0.13746884,0.29164317,0.05680043,0.23595978
aftermovie,0.4626661,0.092147574,0.4525392,0.40059614,0.43730134,0.19520815,0.23770747,0.31762782,0.5599154,0.0978855,0.08031885,0.48825207,0.0,0.1988414,0.21759355,0.1869977,0.24021567,0.32328066,0.33319792,0.0,0.5322541,0.44286466,0.5016115,0.0923997,0.43924946,0.0,0.24729726,0.36499363,0.36682814,0.31773797,0.3953235,0.0,0.19497952,0.0,0.40551135,0.40348837,0.0,0.0,0.0,0.28706762,0.16000983,0.47151828,0.29445222,0.3767825,0.0,0.51147085,0.3130138,0.0,0.5850598,0.2917485,0.30497444,0.50082856,0.44494352,0.0,0.07312707,0.20796385,0.0,0.23489818,0.4173064,0.49979544,0.43228945,0.0,0.0,0.53389394,0.46195865,0.50820976,0.15593669,0.114359245,0.0,0.2683794,0.25169116,0.57075953,0.0,0.38068068,0.0,0.49417466,0.48261434,0.0,0.19195485,0.4528362,0.2360318,0.44351235,0.41653353,0.2416046,0.24006605,0.5057652,0.23880477,0.0,0.19362576,0.19381565,0.5742385,0.49194908,0.40831625,0.0,0.2576953,0.12995747,0.2802145,0.42667297,0.09489776,0.42324868
ahiddenlifefilm,0.21275985,0.06864665,0.21233343,0.15086299,0.26993096,0.10618475,0.11596754,0.17950359,0.26361245,0.12091924,0.04741161,0.19053054,0.0,0.105206914,0.12390573,0.028262544,0.14533053,0.15043575,0.259768,0.0,0.20185941,0.22202289,0.24700235,0.008361185,0.28293782,0.0,0.109937996,0.22368677,0.1657198,0.20574385,0.26753715,0.0,0.15300111,0.0,0.19402474,0.18251702,0.0,0.0,0.0,0.15670519,0.09616751,0.19494988,0.20832863,0.20416662,0.0,0.26265824,0.13370717,0.0,0.26382568,0.1468889,0.12144357,0.1974821,0.19790162,0.0,0.08403376,0.1136703,0.0,0.11651257,0.2285797,0.203038,0.21997868,0.0,0.0,0.2135095,0.1976796,0.26772198,0.05783233,0.06493853,0.0,0.17982839,0.11222358,0.30985308,0.0,0.13080117,0.0,0.2639946,0.22898662,0.0,0.120431006,0.19069415,0.10488278,0.24369283,0.22321035,0.16323279,0.17927226,0.2355608,0.18735467,0.0,0.090719044,0.13890947,0.22888523,0.238567,0.23900716,0.0,0.14998408,0.107237116,0.09309298,0.22003275,0.051778693,0.15835385
alitamovie,0.5754333,0.20340362,0.54339355,0.5373798,0.81864023,0.12649016,0.20373015,0.44697326,0.766356,0.37643218,0.11306986,0.7150083,0.0,0.4563297,0.40192914,0.0,0.50255704,0.51466787,0.6265576,0.0,0.5410889,0.6571659,0.75307554,0.0,0.8077526,0.0,0.43750873,0.6610842,0.48135257,0.7747236,0.67759645,0.0,0.3848913,0.0,0.6807783,0.44888666,0.0,0.0,0.0,0.58262026,0.30748087,0.66884106,0.70858634,0.64667845,0.0,0.8402664,0.22883193,0.0,0.731612,0.42404526,0.5382227,0.71527374,0.6287614,0.0,0.23465188,0.07004307,0.0,0.4050341,0.42403218,0.37502134,0.6411928,0.0,0.0,0.6459362,0.6064761,0.80338717,0.15081017,0.21671185,0.0,0.3841704,0.5262933,1.0125041,0.0,0.3504801,0.0,0.9168205,0.6707349,0.0,0.40122333,0.50689816,0.007501092,0.7550338,0.73648286,0.53192145,0.5291018,0.5865239,0.7729544,0.0,0.19162892,0.5420878,0.8403326,0.7151059,0.800073,0.0,0.32769316,0.41096374,0.4026314,0.64964217,0.013481747,0.3845056
