movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.0,0.42348897,0.80697733,0.72036386,0.8938077,0.6113006,0.80444896,0.3221175,0.4987511,0.2851648,0.0,0.7506517,0.0,0.0,0.2797867,0.602866,0.61859065,1.1994593,0.4870767,0.52623814,0.4935512,0.642849,0.67143863,0.7302671,0.60761964,0.6598799,0.0,0.7922975,0.9780816,0.812023,0.70385337,0.40803364,0.5048791,0.46086046,0.46320605,0.7143887,0.12269619,0.6343044,0.60674775,0.0
47metersdown,0.0,0.5173774,0.5136152,0.77516544,1.0092295,0.51342726,0.80427843,0.4927122,0.49025986,0.51539034,0.0,0.9047903,0.0,0.0,0.27902317,0.39213496,0.767205,1.2323542,0.613502,0.8643207,0.48139685,0.51276517,0.6294408,0.7609862,0.6175748,0.8795154,0.0,0.97884524,1.0834738,0.7961812,0.8344062,0.64867145,0.39258856,0.40599024,0.5439117,0.42330095,0.13253504,0.62164253,0.7437804,0.0
abeautifuldaymovie,0.0,0.4115547,0.5156834,0.43135813,0.7227675,0.45018482,0.61101943,0.2994036,0.58675677,0.29564553,0.0,0.6701811,0.0,0.0,0.20382805,0.53292626,0.6737678,0.9932393,0.30155948,0.3649093,0.36560312,0.5245333,0.44523028,0.63029486,0.68429416,0.6446879,0.0,0.64969176,0.7575567,0.70193654,0.5648555,0.28591654,0.29793823,0.45316616,0.40879798,0.5068693,0.06826196,0.7086268,0.41852307,0.0
abominablemovie,0.0,0.6636253,0.93154174,0.9278203,1.2604344,0.8520316,0.7550579,0.4758493,0.82989603,0.64561707,0.0,0.8575293,0.0,0.0,0.65565443,0.7044657,0.9352036,1.4234769,0.8321412,0.59409404,0.5612232,0.8085561,0.57318103,0.8153866,0.74869525,0.733423,0.06481794,0.77258897,1.2191031,0.9339161,0.52351785,0.29828444,0.6078238,0.62140065,0.5855013,0.47389653,0.21539345,0.71366376,0.54519314,0.0
adastramovie,0.0,0.42138296,0.475874,0.4234213,0.8458434,0.36643994,0.4251841,0.36646912,0.6007754,0.30701682,0.0,0.6897547,0.0,0.0,0.28928742,0.31082278,0.69517857,0.8398313,0.58837765,0.45819154,0.21410172,0.5164991,0.40681863,0.74560434,0.7101145,0.68494445,0.0,0.6183318,0.8284084,0.5941354,0.4820165,0.4827443,0.3103274,0.5679718,0.5620185,0.43710348,0.122188926,0.5743001,0.40079707,0.0
adogsjourneymovie,0.0,0.6600346,1.3618969,0.90655243,2.0024915,0.96939504,1.4776816,0.45592654,1.2741511,0.8430572,0.0,1.1386478,0.0,0.0,0.4357795,1.0744244,1.4562414,1.9479349,0.8681288,0.8720822,0.3726642,0.8747857,0.75891596,1.510718,0.8914065,1.2637566,0.0,1.3609749,1.9142165,1.3384603,0.9297774,0.68832016,0.72114027,0.84842676,1.217288,1.1836656,0.0,1.433455,0.8685101,0.0
aftermathmovie,0.0,0.44511294,0.38761985,0.43395588,0.58716404,0.4468966,0.4938955,0.20590073,0.4719873,0.27414495,0.0,0.54055655,0.0,0.0,0.20050317,0.5104325,0.5037709,0.75827485,0.40155914,0.33268413,0.21776973,0.37299332,0.46698943,0.46738657,0.40201375,0.55803657,0.044834547,0.46141654,0.65834826,0.5079229,0.44504416,0.27378872,0.43237308,0.41298354,0.36923647,0.38556883,0.04096911,0.5389268,0.59146535,0.0
aftermovie,0.0,0.3598751,0.48678398,0.6990497,0.82101184,0.6348336,0.7737798,0.18779874,0.62242657,0.47178122,0.0,0.67278063,0.0,0.0,0.33789158,0.47071838,0.5698412,1.0064907,0.52532166,0.5739265,0.3474038,0.6707209,0.6652194,0.74437684,0.545619,0.7393995,0.06440223,0.49644554,0.6768254,0.56033695,0.6347618,0.42807338,0.34039706,0.59624946,0.43986678,0.5642051,0.025839515,0.45402518,0.4501801,0.0
ahiddenlifefilm,0.0,0.20359626,0.24295114,0.25825208,0.40130746,0.23145087,0.3230952,0.15161005,0.26154214,0.17440188,0.0,0.3086938,0.0,0.0,0.11751537,0.2374304,0.30308726,0.46114534,0.1905269,0.20379312,0.13993607,0.25528154,0.21968599,0.32400432,0.28619513,0.32179993,0.0,0.3307497,0.40276808,0.3315935,0.24565183,0.16431366,0.17676517,0.20824327,0.22845127,0.26564038,0.056425657,0.2625378,0.25667775,0.0
alitamovie,0.0,0.5395371,0.7997549,0.86271834,1.12562,0.60166806,0.9279681,0.51588196,0.9701648,0.5071706,0.0,0.9427772,0.0,0.0,0.48496628,0.4431752,0.8303036,1.1476789,0.86746824,0.8376514,0.37383556,0.90712523,0.5521377,0.990141,1.0270529,0.89603317,0.0,1.0271192,1.0935014,0.91443026,0.91742283,0.5470733,0.25094464,0.4928853,0.8221425,0.71463,0.0,0.9470205,0.8838028,0.0
