movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59
21bridgesmovie,0.6304912,0.40115198,0.43651158,0.55974853,0.0,0.7212264,0.547913,0.6654006,0.0,0.32498384,0.41450918,0.0,0.43279657,0.72329086,0.32495987,0.58138037,0.49873897,0.4391992,0.6649025,0.41657338,0.72556245,0.21100734,0.38613313,0.6717168,0.43129814,0.3293806,0.37599784,0.47466326,0.42082372,0.0,0.574022,0.51151186,0.0,0.5024742,0.10782591,0.77134097,0.6314333,0.70253694,0.0,0.8073668,0.38580495,0.0,0.51370186,0.74715567,0.30360177,0.38843653,0.0,0.41888034,0.49785092,0.62833077,0.43958706,0.55351406,0.7657244,0.7042945,0.31488127,0.34591702,0.2341735,0.0,0.32441136,0.54430884
47metersdown,0.44012073,0.48955962,0.54708016,0.40971312,0.0,0.57361144,0.7002465,0.64724696,0.0,0.58935577,0.32623327,0.0,0.4853753,1.0656719,0.4534554,0.37512124,0.5653352,0.6232679,0.5661332,0.57891464,0.5363463,0.49704185,0.33445165,0.7819654,0.53709084,0.3664989,0.61317766,0.39741772,0.33469394,0.05069289,0.56480044,0.5226322,0.0,0.48067752,0.20759557,0.98110765,0.6881545,0.7401849,0.0,0.7286843,0.59855884,0.0,0.76947165,0.7547091,0.2806143,0.28942975,0.0,0.52717286,0.42853215,0.61308974,0.6038331,0.5623447,0.87622106,0.67961144,0.3939112,0.33665842,0.4717306,0.0,0.33921635,0.9722187
abeautifuldaymovie,0.57826227,0.30448395,0.24939811,0.5615876,0.0,0.44868353,0.43165958,0.7999082,0.0,0.5576237,0.156437,0.0,0.41785344,0.5666135,0.35694793,0.5524301,0.4965872,0.60935265,0.4957198,0.27203226,0.5074383,0.3035598,0.28008693,0.7910732,0.46563247,0.41698137,0.4262575,0.64653325,0.3805721,0.0,0.48726022,0.4259439,0.0,0.7399892,0.26305884,0.5416496,0.58169633,0.66784835,0.0,0.53530645,0.54474556,0.0,0.6301189,0.64873326,0.3080129,0.37036973,0.0,0.3223231,0.4657473,0.48418236,0.32948163,0.47840488,0.7274328,0.55521125,0.28147292,0.37244624,0.363015,0.0,0.52120733,0.43873522
abominablemovie,0.57132286,0.5558374,0.5701496,0.951955,0.0,0.7800448,0.5835489,1.108915,0.0,0.7949763,0.48903942,0.0,0.4089822,0.96497,0.3339778,0.60630184,0.81675935,0.57110363,0.9534257,0.6775894,0.5179096,0.6359968,0.33878705,0.70541465,0.70432174,0.5109575,0.60957134,0.8610039,0.8025829,0.16147299,0.5329282,0.83015066,0.0,0.87393004,0.5446627,0.83164287,0.7829791,0.81842995,0.0,0.90924317,0.76387435,0.0,0.5767959,0.92371476,0.41650802,0.8158506,0.0,0.72507924,0.5213181,0.80394393,0.52657664,0.43818414,1.4344678,0.8203556,0.26571843,0.2994277,0.5308495,0.0,0.19511189,0.70124966
adastramovie,0.5453548,0.28888166,0.4790144,0.49197733,0.0,0.48639363,0.42925352,0.4771062,0.0,0.14251296,0.09624563,0.0,0.44546703,0.60304874,0.3157639,0.41829252,0.47422996,0.30803937,0.6120904,0.34810835,0.3299759,0.34805527,0.4010898,0.63042974,0.22030841,0.18949491,0.49676925,0.46826726,0.39188418,0.0,0.2987415,0.30767673,0.0,0.4183918,0.25044292,0.6146804,0.5635347,0.3918616,0.0,0.46669197,0.21283899,0.0,0.33091882,0.63567597,0.35153002,0.33440796,0.0,0.20711416,0.34039026,0.56943715,0.3333232,0.48430157,0.57971334,0.5396788,0.28904033,0.30965468,0.29722214,0.0,0.15323114,0.40556985
adogsjourneymovie,1.2066393,0.21218728,0.59313864,0.71549577,0.0,0.9613732,0.71760124,1.4442912,0.0,0.7923318,0.58928674,0.0,0.7639341,1.1264132,0.922287,0.9620583,1.1012087,0.871522,1.0953935,1.0116484,1.0853525,0.5046597,0.55053425,1.2865556,0.740379,0.42677823,1.1741827,1.1539174,0.83022463,0.13310306,1.0670141,0.84549296,0.0,1.4136145,0.54566777,1.0575652,0.99179053,1.4482965,0.0,1.5919172,0.6243316,0.0,1.2061265,1.1996979,0.5650285,1.0074664,0.0,0.46610647,1.2005424,1.0451813,0.95772135,0.93394357,1.2867821,0.765684,0.71878016,1.0538466,0.9230283,0.0,0.4372501,0.77279145
aftermathmovie,0.5367674,0.20355874,0.36355335,0.37075803,0.0,0.40951398,0.28070873,0.45257744,0.0,0.37564573,0.09980131,0.0,0.36517337,0.55708843,0.2773683,0.38260064,0.51073575,0.3628288,0.3862188,0.28976443,0.45521533,0.2558934,0.24774988,0.49956325,0.27239233,0.28719363,0.25234118,0.25399435,0.17345215,0.0,0.38140193,0.3283164,0.0,0.46356165,0.106559396,0.47480312,0.44898683,0.3903256,0.0,0.48641956,0.3190175,0.0,0.3478272,0.533007,0.26377144,0.30058798,0.0,0.28489512,0.2885592,0.44276446,0.37037015,0.38446635,0.5774601,0.5885132,0.17461547,0.35295874,0.31285304,0.0,0.22256231,0.4506837
aftermovie,0.5477814,0.48440605,0.3446165,0.47002855,0.0,0.5719816,0.56238097,0.6511171,0.0,0.38970274,0.26645872,0.0,0.3164091,0.65233713,0.38515344,0.47083873,0.36627898,0.33199608,0.47288954,0.32940036,0.5398514,0.3432029,0.22129607,0.507883,0.44991872,0.35908648,0.33217242,0.3595574,0.3227426,0.0,0.39392936,0.48484546,0.0,0.4835427,0.042373486,0.6050186,0.5655586,0.6677015,0.0,0.66738886,0.52063626,0.0,0.43960255,0.5666866,0.24842729,0.3846543,0.0,0.42860153,0.29772294,0.53030217,0.38502362,0.46744412,0.7022135,0.5668475,0.35751906,0.32806045,0.20762917,0.0,0.3195597,0.40727833
ahiddenlifefilm,0.2548685,0.14596969,0.195247,0.23277758,0.0,0.2366055,0.23046722,0.32588208,0.0,0.20542097,0.1398417,0.0,0.20163475,0.30079418,0.16784698,0.20874077,0.23998442,0.2175052,0.26113725,0.19135912,0.23007421,0.13941407,0.13845885,0.29258698,0.20670162,0.15584227,0.21597402,0.23516317,0.15015627,0.025262147,0.2305131,0.20995505,0.0,0.29021195,0.08649733,0.30454054,0.30062765,0.28093138,0.0,0.31235984,0.20408885,0.0,0.24059185,0.2760221,0.15752289,0.20216247,0.0,0.16125311,0.215354,0.2740638,0.20297971,0.2388566,0.35201538,0.25977737,0.1441127,0.17897135,0.16455106,0.0,0.11258902,0.24402052
alitamovie,0.48776746,0.4909541,0.5097641,0.5485957,0.0,0.8688356,0.6840447,0.61122954,0.0,0.21671556,0.35776883,0.0,0.7694521,0.90166074,0.39274293,0.4509876,0.80578285,0.4703995,0.8686705,0.5850744,0.6586516,0.40475112,0.7448541,0.60872006,0.30757338,0.25634223,0.5963684,0.7976087,0.7924586,0.0,0.4994568,0.394408,0.0,0.99524057,0.148516,0.73318565,0.6159099,0.83841896,0.0,0.7286336,0.54927975,0.0,0.43252835,0.9438591,0.53519076,0.64752054,0.0,0.5466091,0.4550857,0.71123075,0.83455956,0.79561603,0.7670902,0.61371607,0.45457256,0.3711677,0.56130314,0.0,0.48352855,0.624463
