movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149
21bridgesmovie,0.47086394,0.35924914,0.42922997,0.46314305,0.565599,0.11598387,0.5361762,0.23373185,0.09053761,0.27168182,0.0,0.18567562,0.56702423,0.38063055,0.3480337,0.3843439,0.17201668,0.54625344,0.17570883,0.24113095,0.27763316,0.5560791,0.2698426,0.11839791,0.3614827,0.11062031,0.0,0.3372451,0.32637048,0.29749888,0.0,0.372236,0.45989278,0.35999689,0.0,0.24005857,0.07808877,0.39466467,0.40201223,0.0,0.58462834,0.2570653,0.10496084,0.35703298,0.0,0.6562082,0.036413155,0.0,0.0,0.36151314,0.5847134,0.0,0.0,0.4601684,0.18101557,0.060786106,0.11515646,0.28900886,0.5364021,0.39463532,0.30635625,0.30665827,0.0,0.42595065,0.24602646,0.0,0.0,0.20663556,0.3803213,0.3055896,0.3323009,0.3916822,0.5216257,0.0,0.5498151,0.344915,0.41057807,0.0,0.4088859,0.0,0.0,0.1863979,0.36319762,0.0429704,0.31583533,0.24828023,0.35555887,0.60177433,0.51257235,0.33129612,0.4397426,0.2197941,0.38454068,0.2726412,0.43030012,0.306005,0.0,0.26909453,0.4784323,0.0,0.37347254,0.40743673,0.0,0.45412228,0.5463859,0.0,0.4954297,0.41016507,0.38258737,0.2892543,0.19710411,0.4714642,0.41329017,0.1264725,0.30333593,0.51100194,0.37270832,0.4196323,0.3955568,0.4563724,0.53536147,0.20729356,0.0,0.55586255,0.297208,0.4825439,0.5057154,0.0,0.0,0.0,0.35609746,0.22095382,0.47041053,0.6426665,0.48485607,0.49875784,0.4288434,0.3175618,0.488599,0.32191557,0.55292535,0.0,0.2618482,0.36880332,0.4945794,0.15951678,0.3187734,0.25880143,0.2846292,0.599331
47metersdown,0.714574,0.29000777,0.37523907,0.42919025,0.38423124,0.0,0.59588885,0.11995145,0.32541037,0.44894785,0.0,0.47889498,0.7997199,0.5592907,0.6968007,0.5099998,0.2591056,0.5902349,0.19113666,0.1961674,0.31321695,0.55634695,0.45463985,0.3920201,0.6147284,0.0005153171,0.0,0.36918223,0.34100002,0.54654306,0.0,0.42155573,0.4202138,0.6289967,0.0,0.3963043,0.08369842,0.5007011,0.24254863,0.0,0.72785324,0.6087594,0.22303727,0.41005558,0.0,0.6070685,0.0,0.0,0.03822968,0.62235916,0.5722392,0.0,0.0,0.5095916,0.058778018,0.0,0.10563735,0.37480497,0.81497955,0.51569915,0.51579684,0.11878461,0.0,0.7353956,0.45961428,0.0,0.0,0.062296532,0.47489855,0.17782688,0.48084986,0.45531327,0.72339445,0.0,0.68358564,0.45413974,0.5885792,0.0,0.5420885,0.0,0.0,0.20815161,0.65526134,0.027070124,0.2453053,0.52250624,0.30210346,0.71753424,0.63595647,0.16479482,0.7782607,0.40217376,0.586386,0.47368032,0.7068983,0.17787853,0.0,0.48219892,0.6688931,0.0,0.62500685,0.2271394,0.0,0.6580447,0.5964238,0.0,0.5619806,0.5782195,0.41672182,0.32091457,0.34690982,0.78558624,0.6115408,0.35302752,0.30253264,0.71213275,0.13332881,0.68286246,0.660078,0.611765,0.84089744,0.57843345,0.0,0.47337994,0.48087198,0.63811386,0.39524797,0.0,0.0,0.0,0.5663302,0.1612951,0.6642658,0.7249742,0.3625641,0.33249936,0.87995756,0.4443497,0.5448704,0.24149497,0.7016753,0.0,0.2776733,0.59739447,0.7690099,0.0,0.4860029,0.51580185,0.48560256,0.8115023
abeautifuldaymovie,0.39560062,0.21190648,0.30960613,0.37079862,0.45541984,0.07228156,0.29572803,0.06411091,0.09858189,0.4260565,0.070429936,0.3447052,0.5250125,0.30441925,0.43322384,0.19269958,0.25942808,0.43772358,0.22753508,0.06812727,0.1332787,0.3265785,0.1631365,0.22643903,0.43857938,0.08234442,0.0,0.43707654,0.36529708,0.44170526,0.0,0.25158298,0.32684812,0.39647692,0.0,0.21759027,0.07839069,0.34997824,0.32061946,0.0,0.37456304,0.31895447,0.14709203,0.23252961,0.0,0.44111687,0.0,0.0,0.058563396,0.353585,0.36438233,0.0,0.0,0.3934662,0.17488095,0.0,0.15542941,0.120458305,0.3462173,0.45150658,0.40620306,0.25382683,0.0,0.5623762,0.25670314,0.055082325,0.0,0.14814186,0.39767653,0.41631877,0.3463378,0.32970628,0.41287285,0.0,0.41390008,0.3915078,0.32534182,0.0,0.3617821,0.0,0.0,0.04107804,0.334969,0.08067768,0.15263386,0.3936021,0.26575002,0.44065195,0.44638127,0.13966464,0.5473606,0.3756299,0.49777317,0.34656966,0.35603046,0.29370695,0.0,0.29185513,0.5226519,0.0,0.26831087,0.28441933,0.0,0.39455834,0.43228886,0.0,0.5289231,0.26928818,0.3929118,0.3236485,0.29607165,0.4544723,0.5403002,0.17681393,0.23789424,0.5070776,0.4877382,0.43980142,0.17897712,0.44986796,0.56257015,0.2389688,0.041217178,0.35710955,0.39976272,0.5361179,0.5011061,0.0,0.0,0.0,0.3936832,0.18827307,0.4638623,0.4722979,0.4699091,0.43057162,0.55403596,0.16637383,0.58239347,0.44233024,0.5460924,0.0,0.301065,0.2630815,0.42226917,0.16188432,0.26347703,0.26004657,0.42202678,0.41717255
abominablemovie,0.9483133,0.32310936,0.34867302,0.69343615,0.64192796,0.0,0.7236084,0.21209387,0.029689627,0.15432376,0.16300137,0.45705757,0.7754687,0.45952016,0.6214624,0.34347185,0.52659154,0.5390913,0.2606397,0.23490462,0.43111873,0.73035365,0.23843205,0.0,0.6409245,0.0,0.0,0.29338437,0.42546558,0.7124451,0.0,0.2962268,0.38980404,0.28863442,0.0,0.42464963,0.060894825,0.58021104,0.56996316,0.0,0.80641407,0.6810995,0.25407434,0.6130904,0.0,0.62233067,0.12878634,0.0,0.34769675,0.34438896,0.47146937,0.0,0.0,0.6499757,0.0,0.041850813,0.18837354,0.3875997,0.3600836,0.74475443,0.54258335,0.3305925,0.0,0.8793693,0.36324367,0.044069607,0.0,0.0,0.6401884,0.57726836,0.23873383,0.7524983,0.6900657,0.0,0.8925583,0.5753835,0.35640162,0.0,0.7023314,0.0,0.0,0.15494661,0.6471311,0.0,0.38765645,0.6714653,0.12374537,0.8340473,0.64435065,0.2533995,0.90384907,0.63591295,0.7727743,0.31389377,0.32896912,0.2845537,0.0,0.549052,0.86619705,0.0,0.35889772,0.26137742,0.0,0.8732561,0.55693305,0.0,0.65606886,0.4069809,0.6774952,0.24800842,0.48627532,0.5669851,0.7211121,0.29673332,0.25873083,0.64154094,0.4717281,0.63763565,0.43547028,0.6351692,0.7259454,0.46895957,0.0,0.5610531,0.63636863,0.80933297,0.5844674,0.0,0.0,0.0,0.5978999,0.51852274,0.52651256,0.63001853,0.73168707,0.80535233,0.7590948,0.46275753,0.70657563,0.49474967,0.77853847,0.0,0.45567268,0.5655727,0.81123096,0.0,0.55190957,0.40475026,0.72504866,0.8036986
adastramovie,0.45202303,0.23847322,0.26971042,0.44280657,0.3228281,0.10756275,0.23770185,0.23106359,0.03744311,0.36842996,0.0,0.32047158,0.43668956,0.32079953,0.31085137,0.261083,0.15697387,0.31940514,0.14958625,0.11838098,0.09655573,0.3926166,0.14542906,0.028539404,0.3817284,0.12118116,0.0,0.20284107,0.2763276,0.35121506,0.0,0.23278329,0.18307488,0.22279353,0.0,0.13805003,0.07121335,0.27853593,0.3649726,0.0,0.41283765,0.3324171,0.03979181,0.35507256,0.0,0.40825704,0.055670563,0.0,0.008041089,0.33416456,0.35934293,0.0,0.0,0.27549314,0.0019923765,0.08124516,0.151829,0.23363875,0.36068606,0.26818925,0.24719758,0.21486832,0.0,0.46164742,0.23073003,0.0,0.0,0.14829396,0.39258668,0.24411213,0.10163823,0.31563276,0.49613753,0.0,0.34456143,0.3168426,0.32671583,0.0,0.32677537,0.0,0.0,0.11219928,0.37059376,0.0,0.20695922,0.2986695,0.18471505,0.288588,0.35338056,0.07846267,0.42551917,0.22584638,0.35319775,0.12450323,0.3447758,0.19760785,0.0,0.20813587,0.40516979,0.0,0.28412068,0.2710686,0.0,0.34322172,0.33398867,0.0,0.29302117,0.3098296,0.2983697,0.120159775,0.25071752,0.32598278,0.40377665,0.11813049,0.06988454,0.47755483,0.23888764,0.42656842,0.3146394,0.20590971,0.46022332,0.25211367,0.02492109,0.3585018,0.2952515,0.4222406,0.29310688,0.0,0.0,0.0,0.27055052,0.15316737,0.17844872,0.3549724,0.2860015,0.37024572,0.41842327,0.20612463,0.40583417,0.21810697,0.4893593,0.0,0.20040351,0.27519143,0.415964,0.05471738,0.3024125,0.22594632,0.24260211,0.50261176
adogsjourneymovie,0.90976024,0.6951578,0.81079787,0.58193296,0.75654036,0.23671363,0.9961852,0.47773677,0.6448415,0.6494799,0.0,0.3092859,1.0785729,0.54736054,1.0399365,0.59754527,0.7782688,0.77928483,0.2226865,0.1909019,0.35706988,0.7671108,0.1834683,0.48694414,1.1428542,0.047514923,0.0,0.62545425,0.60839796,0.9743814,0.0,0.52477443,0.7780265,1.0761553,0.0,0.7367649,0.08668409,0.7678964,0.87336916,0.045849845,0.7764218,0.77901244,0.20826384,0.56130946,0.0,1.3120673,0.0,0.0,0.014344839,0.60869557,0.6576098,0.0,0.0,0.89218634,0.19071575,0.0,0.382154,0.74339,0.92345935,0.9502157,0.89523834,0.4030327,0.0,0.8621239,0.7016385,0.40534773,0.0,0.2196367,0.8521665,0.60367906,0.9311789,0.5803202,0.87886506,0.0,1.0032603,0.3585371,0.8272314,0.0,0.95734346,0.0,0.0,0.1767735,0.7805352,0.13185899,0.47024462,0.8661852,0.4237341,1.3863646,1.03464,0.33741128,0.80944806,1.0479565,1.0336499,0.95921135,0.8265947,0.58049715,0.0,0.3381903,1.1731678,0.0,0.46582216,0.49539784,0.0,1.1612555,1.1934056,0.0,1.2663335,0.6253325,0.5628568,0.35402125,0.68697625,0.9360546,1.0697814,0.23427372,0.34571066,1.0209211,0.7446679,1.2624315,0.84436,0.6496867,1.017005,0.62016654,0.0,0.7626914,0.53780574,1.2153562,1.1268628,0.05855456,0.0,0.0,1.253774,0.5450779,0.82219094,0.7807327,0.8475815,0.69517875,1.3332746,0.42558038,0.87869996,0.83123046,1.3516563,0.0,0.5947949,0.5804618,1.012477,0.10342675,0.7436564,0.5479124,0.60420036,1.1873038
aftermathmovie,0.48716548,0.19686136,0.22813241,0.20278601,0.33180362,0.0,0.35885972,0.11220787,0.1784337,0.1899796,0.0,0.27190733,0.266769,0.31076184,0.3257664,0.19663273,0.23440406,0.22441554,0.15119615,0.049203325,0.21947293,0.34102657,0.18290757,0.23721938,0.31995413,0.0,0.0,0.18973699,0.1710899,0.30113488,0.0,0.1483562,0.22502925,0.3033445,0.0,0.2243095,0.0,0.19329509,0.21358673,0.0,0.39396265,0.32936284,0.10341566,0.19040358,0.0,0.41191754,0.03895955,0.0,0.14450577,0.28639033,0.29303065,0.0,0.0,0.27603003,0.07380744,0.108888194,0.14366065,0.22939679,0.32264996,0.22858554,0.30667,0.15736474,0.0,0.38011268,0.32778993,0.10171615,0.0,0.16094813,0.35067287,0.21598023,0.101003885,0.3389134,0.32212088,0.0,0.4032201,0.34393904,0.2856261,0.0,0.40004748,0.0,0.0,0.05364409,0.30660188,0.02505618,0.19873421,0.2610014,0.15216514,0.3137486,0.370623,0.19149324,0.38179725,0.26676145,0.37110645,0.058677316,0.3294999,0.24862215,0.0,0.2553299,0.3724581,0.0,0.17845207,0.2918285,0.0,0.41147292,0.3460408,0.0,0.2659653,0.30008158,0.3308717,0.1630241,0.25080496,0.37996855,0.39420292,0.13647334,0.14880268,0.3267719,0.2526749,0.32411075,0.2830431,0.2620838,0.48417395,0.21494897,0.0,0.24763083,0.28543168,0.40412843,0.27758914,0.0,0.0,0.0,0.22994182,0.17162526,0.266628,0.3409139,0.30608717,0.3355724,0.37710294,0.21075077,0.28277,0.22835633,0.28843018,0.0,0.14219019,0.25842416,0.3935107,0.012788622,0.27817518,0.2425206,0.2965733,0.4692272
aftermovie,0.4445262,0.252398,0.29427266,0.2873704,0.4911151,0.038513817,0.365986,0.13758028,0.08452311,0.3686243,0.0,0.27274153,0.5643007,0.4067396,0.35635075,0.40790766,0.26784766,0.3548692,0.16990052,0.15625897,0.15580964,0.2908273,0.17836912,0.21362956,0.4872331,0.0,0.0,0.21371931,0.2042426,0.38962188,0.0,0.39689142,0.31557935,0.29574892,0.0,0.22564374,0.13542254,0.3666934,0.2901426,0.017614648,0.58362603,0.26932764,0.11056751,0.36958644,0.0,0.5601819,0.015944812,0.0,0.00544711,0.3462019,0.37659514,0.0,0.0,0.42037064,0.11416344,0.0,0.10511509,0.17323412,0.35290495,0.4223351,0.21814086,0.309555,0.0,0.29541412,0.26632023,0.10490468,0.0,0.11412299,0.32597178,0.297399,0.27784324,0.48145893,0.43058112,0.0,0.45776477,0.18016464,0.26970232,0.0,0.3909291,0.0,0.0,0.1645929,0.49037758,0.094336934,0.2688089,0.31452844,0.12060054,0.6484271,0.4497819,0.13948213,0.3188537,0.27328977,0.5421023,0.30226684,0.3103849,0.28752738,0.0,0.20851246,0.44560844,0.0,0.27150014,0.1400267,0.0,0.38517132,0.46981332,0.0,0.42239586,0.32443187,0.37055814,0.17674954,0.2376325,0.3934364,0.4604067,0.18113251,0.16159783,0.56450003,0.34000832,0.49718055,0.39703184,0.31153724,0.5583376,0.2878428,0.0,0.3182989,0.3956436,0.48692507,0.40331048,0.0,0.0,0.0,0.29157314,0.1655238,0.31575185,0.42524204,0.29607916,0.31574604,0.27242276,0.2791857,0.4021484,0.3355242,0.54860365,0.0,0.2570669,0.29504848,0.46762192,0.036085676,0.31541646,0.31312507,0.40798375,0.53623194
ahiddenlifefilm,0.18636584,0.10746696,0.11962522,0.15659702,0.15973231,0.018379737,0.15314557,0.057197712,0.059328496,0.1237341,0.0,0.13928035,0.19136967,0.14854291,0.16534762,0.11306031,0.105190486,0.16053553,0.07917706,0.05060902,0.074674286,0.1650222,0.07380581,0.07985455,0.17168652,0.032832336,0.0,0.09387857,0.12223673,0.15212697,0.0,0.089984044,0.12504227,0.15779684,0.0,0.108718514,0.03355988,0.14693394,0.13473968,0.0,0.17648605,0.13517381,0.027125116,0.13450184,0.0,0.18927357,0.0,0.0,0.038973786,0.13155948,0.146848,0.0,0.0,0.14273995,0.032194883,0.025010526,0.043723848,0.090575725,0.14346269,0.1356723,0.109428,0.09153755,0.0,0.17815363,0.102660775,0.012806277,0.0,0.07563942,0.17492409,0.11836849,0.07919012,0.15435293,0.19431639,0.0,0.1741994,0.117738634,0.14172228,0.0,0.14023504,0.0,0.0,0.023722455,0.17418772,0.032882445,0.101546176,0.13846718,0.095649526,0.18956307,0.17281061,0.08397653,0.20036444,0.14448208,0.16118634,0.105645984,0.15589373,0.10359648,0.0,0.1273675,0.21055537,0.0,0.12836754,0.10285081,0.0,0.17426208,0.1594061,0.0,0.1727779,0.12102794,0.15125848,0.09098358,0.1154156,0.17461441,0.179593,0.07329276,0.089949735,0.18711181,0.14287847,0.18144958,0.12966527,0.13495164,0.21334365,0.13289681,0.012671538,0.13961586,0.15031785,0.18640967,0.17423056,0.0,0.0,0.0,0.15177143,0.07474844,0.1544245,0.16787307,0.16075918,0.1546409,0.20083615,0.0973699,0.18133767,0.13305606,0.20702009,0.0,0.0745254,0.1411116,0.18398476,0.03244505,0.1233845,0.10693596,0.13056959,0.23753908
alitamovie,0.7931558,0.47784966,0.28514123,0.4985626,0.42503667,0.0,0.44122314,0.31820711,0.24468274,0.34863764,0.0,0.74172044,0.68444484,0.3854818,0.6456858,0.48182517,0.31663036,0.65167964,0.33422458,0.20518804,0.33450606,0.669635,0.55832446,0.38427943,0.75487363,0.17556544,0.0,0.4477942,0.6263744,0.5794141,0.0,0.4278732,0.43419436,0.5891272,0.0,0.44544312,0.0092101395,0.55572355,0.61789465,0.0,0.4636996,0.541711,0.15895441,0.47129446,0.0,0.69662434,0.06141137,0.0,0.028931884,0.5182359,0.5887342,0.0,0.0,0.5117429,0.0,0.032160357,0.40027615,0.36870593,0.65770936,0.72217333,0.4119834,0.29317805,0.0,0.6892452,0.52050287,0.1671923,0.0,0.29022083,0.6558649,0.40434363,0.3254566,0.4574058,0.7380299,0.0,0.65122,0.354139,0.6600232,0.0,0.48536482,0.0,0.0,0.16367279,0.507424,0.07252508,0.38637775,0.37189308,0.3980255,0.6302121,0.6551708,0.2490161,1.0352366,0.445627,0.5990048,0.37956142,0.56914383,0.47435188,0.0,0.35053647,0.6950818,0.0,0.5424395,0.53853106,0.0,0.73653305,0.7160881,0.0,0.563359,0.66197205,0.7523171,0.49028003,0.6617156,0.62022996,0.64083904,0.32568908,0.2729922,0.7258516,0.4009881,0.62407166,0.41405815,0.7016668,0.913094,0.5734214,0.15131149,0.4289697,0.6352143,0.72389793,0.6678536,0.17338306,0.0,0.0,0.56322396,0.1446735,0.68412346,0.57825655,0.42359528,0.65470713,0.78798354,0.44557184,0.6368912,0.6841033,0.79014206,0.0,0.28535593,0.35013014,0.75685614,0.17213766,0.3831746,0.34352875,0.25166062,0.71316105
