movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129
21bridgesmovie,0.44093373,0.22754835,0.0,0.30232602,0.19126311,0.29992044,0.0,0.36292267,0.24565361,0.16053034,0.34680054,0.0,0.23175715,0.28685564,0.42539796,0.53967494,0.5825893,0.5498686,0.3928786,0.2700069,0.2837407,0.349601,0.38657242,0.0,0.19317037,0.56953377,0.4116635,0.18679085,0.16772504,0.5294017,0.3522277,0.0,0.0,0.21168882,0.13856511,0.062175892,0.6193623,0.20902932,0.2010523,0.28700435,0.4491976,0.6383208,0.5170618,0.28494328,0.2414716,0.31682587,0.5593767,0.39683512,0.0,0.4188094,0.0,0.0,0.17117727,0.3643273,0.0,0.3968817,0.0,0.4974234,0.07451549,0.0,0.27915367,0.30270237,0.2736355,0.24952394,0.39077544,0.40094388,0.62424135,0.38596505,0.16668549,0.40828735,0.5029242,0.3843979,0.20048968,0.17096849,0.3932866,0.41976327,0.5350689,0.08306927,0.11789864,0.3028689,0.36001343,0.0,0.5327633,0.49868596,0.21865308,0.19963112,0.0,0.0,0.1698293,0.360798,0.31107974,0.34996983,0.40784773,0.15954137,0.0990396,0.22403854,0.23357326,0.49267063,0.0,0.47493133,0.21765572,0.0,0.4384408,0.0,0.13007869,0.27983493,0.25535804,0.34245968,0.20681435,0.19556464,0.46525773,0.24639416,0.31097862,0.38614815,0.32214484,0.13600697,0.25190303,0.45116687,0.3679451,0.20810561,0.4248259,0.5638536,0.32297188,0.0,0.24034302,0.44853458,0.4196741,0.26914656,0.15427288,0.0
47metersdown,0.7335926,0.20665286,0.0,0.25798985,0.39611983,0.74436533,0.0,0.36055243,0.49337044,0.27623484,0.45267448,0.0,0.34892204,0.6235066,0.46012488,0.42889082,0.63065165,0.4646389,0.46296394,0.5210665,0.37481183,0.39151567,0.7588236,0.0,0.14601505,0.4545845,0.45460552,0.322426,0.33548796,0.46563718,0.40625277,0.0,0.0,0.34449324,0.26949877,0.22414298,0.7718384,0.36688185,0.3889922,0.35682666,0.25388542,0.7113206,0.4732712,0.23083906,0.27346814,0.16898505,0.81408954,0.37978062,0.0,0.34968936,0.0,0.0,0.47549137,0.32792696,0.0,0.54060155,0.0,0.5723163,0.1835515,0.0,0.47501096,0.40126497,0.4303557,0.35145387,0.37117875,0.73605615,0.6573281,0.25786075,0.045671746,0.51785105,0.512036,0.59486204,0.35336894,0.19369878,0.63708526,0.39130366,0.70047337,0.0,0.0,0.27752796,0.2669298,0.0,0.3354335,0.55508107,0.2683577,0.0,0.0,0.0,0.20676745,0.23156838,0.24479434,0.59053755,0.32993752,0.22461428,0.20004463,0.3386699,0.4089288,0.8124091,0.0,0.7810018,0.23889388,0.0,0.46230608,0.0,0.12073341,0.3395499,0.2973786,0.2813377,0.3455626,0.2762616,0.6656633,0.49674213,0.28508225,0.5870114,0.7419468,0.19213192,0.2107141,0.59962064,0.342355,0.23790355,0.49360988,0.7670198,0.38064295,0.0,0.3704973,0.46569946,0.5201447,0.48625162,0.18776754,0.0
abeautifuldaymovie,0.238495,0.18703376,0.0,0.23135209,0.20955923,0.39622653,0.0,0.2804623,0.1452394,0.06940091,0.34198734,0.0,0.11558983,0.2757141,0.3732516,0.28609782,0.499837,0.41304228,0.43988472,0.19562906,0.2969699,0.3035795,0.48443377,0.04012802,0.043509938,0.3753789,0.38192874,0.13204858,0.25025278,0.38957074,0.37654603,0.0,0.0,0.31312785,0.28457314,0.14033037,0.53833985,0.1595175,0.28481713,0.19411324,0.43307203,0.45308074,0.39792156,0.21921787,0.24642909,0.26018888,0.52934206,0.32309678,0.0,0.3658587,0.0,0.0,0.07523016,0.55500925,0.0,0.22616258,0.0,0.32512718,0.13180928,0.0,0.3443771,0.24470668,0.22776674,0.5241661,0.45536605,0.4210414,0.48476568,0.33189845,0.36138463,0.26860553,0.38059264,0.3718094,0.2306356,0.1370408,0.30550188,0.30023876,0.49774218,0.008860193,0.06956352,0.21531898,0.09056688,0.0,0.55838907,0.4138141,0.32616603,0.13050552,0.0,0.0,0.21792473,0.3713414,0.18241568,0.47384956,0.39588302,0.0,0.0,0.17615685,0.25775817,0.43992057,0.0,0.54147863,0.19716413,0.0,0.51528084,0.0,0.28534037,0.19478485,0.24095795,0.3856052,0.14060299,0.29358461,0.41686302,0.16323464,0.21686462,0.22553815,0.40768346,0.1627754,0.28759998,0.36784452,0.31512216,0.34915107,0.3412522,0.47294125,0.15358663,0.0,0.3589507,0.3038195,0.2992868,0.36399114,0.032705106,0.0
abominablemovie,0.51350135,0.38176486,0.0,0.48549464,0.34505534,0.71593446,0.0,0.730238,0.28395393,0.31079197,0.8160537,0.0,0.24169396,0.670199,0.82212496,0.45958346,1.0369244,0.8753323,0.7242306,0.69354045,0.4740827,0.7043439,0.7851209,0.0,0.0,0.96254826,0.73408175,0.060232103,0.27830338,0.49310306,0.26329324,0.0,0.0,0.38683328,0.4158262,0.29417488,0.9223548,0.52497005,0.3508192,0.27317554,0.74458355,0.7203496,0.561698,0.64194924,0.6111205,0.5434464,0.9259734,0.4598795,0.0,0.767129,0.0,0.0,0.4120948,0.7467168,0.0,0.15255398,0.0,0.93736196,0.30623055,0.0,0.736868,0.57306373,0.7211739,0.6094365,0.5711763,0.74483085,0.9086544,0.3405763,0.4298997,0.33730853,0.85783005,0.6100651,0.12036974,0.2355119,0.57917124,0.8859415,0.7221406,0.0,0.13039176,0.5883142,0.17511986,0.0,0.7095128,0.62891114,0.32793933,0.0,0.12797585,0.0,0.33308244,0.6438178,0.21291092,0.68010044,0.8462735,0.031171337,0.20224673,0.17330936,0.29463267,0.666905,0.0,0.9315358,0.23600897,0.0,0.7804209,0.0,0.33445176,0.52786773,0.26266068,0.4471281,0.5208766,0.6080959,0.739471,0.618342,0.32887688,0.5630255,0.49889734,0.26805052,0.28901744,0.87153834,0.28188208,0.36175597,0.8073583,0.61850953,0.5231074,0.0,0.44562805,0.3932189,0.45667505,0.37334493,0.07145633,0.0
adastramovie,0.4006914,0.25567493,0.0,0.115212634,0.14593309,0.38080043,0.0,0.2460709,0.2326601,0.04019226,0.31968957,0.0,0.17223169,0.26707926,0.4577684,0.25671387,0.40704188,0.4502845,0.41225183,0.20291048,0.38838446,0.3486655,0.3136779,0.0,0.15320387,0.47090542,0.4702462,0.2789577,0.16468193,0.49434504,0.29423577,0.0,0.0,0.38455296,0.30241224,0.16776906,0.51390034,0.33814228,0.26286808,0.28237808,0.26219395,0.50363594,0.30388376,0.24690361,0.25715297,0.21205233,0.37149578,0.4859243,0.0,0.3418669,0.0,0.0,0.27696913,0.30468902,0.0,0.19930148,0.0,0.28038633,0.10985831,0.0,0.27369684,0.2786621,0.40750197,0.2197497,0.33790264,0.50943375,0.21039048,0.22983266,0.15079232,0.22176048,0.4304676,0.40944082,0.17190497,0.17215677,0.10938373,0.24751562,0.34816855,0.12231716,0.008139558,0.23937996,0.20179273,0.0,0.39337426,0.37379095,0.27426705,0.18037194,0.0,0.0,0.13384733,0.3728001,0.17347811,0.43473405,0.325013,0.14961009,0.112570934,0.16187528,0.3328992,0.47292313,0.0,0.304406,0.20437522,0.0,0.37446615,0.0,0.19824645,0.28104547,0.28156048,0.29317465,0.20809999,0.2760354,0.49785292,0.27662823,0.22688377,0.3022056,0.3004575,0.19472449,0.23348336,0.29465514,0.24276203,0.27327484,0.3347209,0.3565199,0.20823227,0.0,0.101447836,0.24820687,0.24411277,0.30880052,0.1774718,0.0
adogsjourneymovie,0.80391663,0.6882242,0.0,0.4641992,0.5749045,0.74039084,0.0,0.59860396,0.39843148,0.6288404,0.8551994,0.0,0.0,1.0104092,0.98468363,0.9347741,1.0119298,1.318865,1.264625,0.45435974,0.46519637,1.0021313,0.76087874,0.0,0.35274363,0.96634626,0.6981074,0.26972747,0.617454,0.56448084,0.5385316,0.0,0.0,0.74561715,0.41602752,0.34374458,0.6973293,0.29551306,0.48883283,0.570212,1.1312983,1.1899495,0.9054862,0.5565316,0.8041609,0.96583545,1.0749242,1.059124,0.0,1.001273,0.0,0.0,0.33980545,0.7169038,0.0,0.40714973,0.0,0.86886275,0.30759656,0.0,0.6941025,0.54365134,0.9644393,0.7995007,0.7179145,0.91841924,1.0671626,0.60273755,0.7998304,0.9311371,0.7799466,0.47829577,0.28469557,0.1072459,0.70884275,0.8196212,1.1022323,0.07379296,0.40374422,0.69353247,0.2507064,0.0,1.0813198,1.0841957,0.6050994,0.05642888,0.0,0.0,0.6678931,0.74494624,0.57866997,0.5739045,0.75280887,0.0,0.24843766,0.13188885,0.82037413,1.1367522,0.0,1.1024597,0.5984094,0.0,0.8073521,0.0,0.57164705,0.8187817,0.23849846,0.91879845,0.42812437,0.756233,1.09132,0.6321389,0.48920226,0.69251734,0.5541859,0.72098374,0.664973,0.81453794,0.36853755,0.57624036,0.51199764,0.8019823,0.66479146,0.0,0.5659103,0.5110975,0.9683297,0.82133466,0.499425,0.0
aftermathmovie,0.3734753,0.21795101,0.0,0.11821343,0.19690318,0.29567313,0.0,0.34205705,0.15094836,0.09127252,0.34196308,0.0,0.19813244,0.26059398,0.28584298,0.25883508,0.39744535,0.44775042,0.3714292,0.32635638,0.2987197,0.28687182,0.2798077,0.0,0.1746728,0.42272556,0.19970691,0.21622863,0.17929971,0.24352579,0.27684888,0.0,0.0,0.3361394,0.22742595,0.09188895,0.3867456,0.15535314,0.22072734,0.18435276,0.37428123,0.3566363,0.30212498,0.25949684,0.17233229,0.28102905,0.48035425,0.3299019,0.0,0.26849788,0.0,0.0,0.12219159,0.34792793,0.0,0.19563755,0.0,0.35944283,0.07288165,0.0,0.22673866,0.23947328,0.24592613,0.31543037,0.29544052,0.29764646,0.37303498,0.2790863,0.2765888,0.22485055,0.35130838,0.3829085,0.17630507,0.1989746,0.3010158,0.28272566,0.41218382,0.0,0.12828822,0.26775217,0.14016688,0.0,0.33657548,0.44204807,0.16268316,0.030085977,0.0,0.0,0.22222783,0.29503965,0.20372133,0.34770924,0.37134913,0.021886738,0.09854943,0.14459828,0.25844368,0.2606818,0.0,0.44321668,0.1515424,0.0,0.40675443,0.0,0.15445371,0.23945886,0.1327653,0.28244898,0.24568662,0.2901297,0.31382418,0.2553237,0.20021915,0.160704,0.24940571,0.2149783,0.18454836,0.3198744,0.17057395,0.23530915,0.3505815,0.34151998,0.2167231,0.0,0.25475314,0.26804003,0.34163412,0.23205414,0.058081217,0.0
aftermovie,0.40528986,0.24269025,0.0,0.15597838,0.31254384,0.33992484,0.0,0.3703766,0.19893001,0.2323549,0.41431645,0.0,0.16520076,0.44312888,0.45779714,0.25072002,0.53295976,0.46804392,0.40937978,0.22502953,0.37155664,0.37371683,0.5181484,0.0,0.16257864,0.51401705,0.46549058,0.3347136,0.19845791,0.30222514,0.29608098,0.0,0.0,0.38307467,0.281565,0.05171004,0.6428538,0.3486557,0.42184603,0.27064517,0.40873283,0.49960113,0.29417795,0.28974122,0.22739303,0.2629173,0.60862756,0.4511934,0.0,0.44847655,0.0,0.0,0.19789115,0.38582245,0.0,0.27976802,0.0,0.46238112,0.12881094,0.0,0.38033202,0.27038023,0.334006,0.3985147,0.46528816,0.44756508,0.42749283,0.34673727,0.19662194,0.22717738,0.49019554,0.5087425,0.23056702,0.20315184,0.30310002,0.29089373,0.47225565,0.0,0.0,0.24261464,0.17855431,0.0,0.56639,0.3264485,0.25626576,0.079148024,0.0,0.0,0.351861,0.48705906,0.28475183,0.38918123,0.45174333,0.0,0.16283935,0.08238106,0.2904904,0.56076854,0.0,0.5662424,0.19553933,0.0,0.49067348,0.0,0.15739055,0.29342142,0.27272016,0.27165246,0.36216292,0.30631647,0.42208326,0.30358917,0.24459118,0.36302647,0.39740002,0.22020297,0.21790405,0.43344653,0.33830667,0.25296402,0.40382296,0.50087446,0.46389264,0.0,0.21800628,0.3301259,0.43877587,0.48605582,0.03312981,0.0
ahiddenlifefilm,0.17381991,0.11883886,0.0,0.081104755,0.104191214,0.17045644,0.0,0.15656832,0.089341275,0.071040474,0.16902584,0.0,0.05860783,0.16686936,0.18270467,0.13393308,0.2244062,0.20431888,0.1686483,0.14428249,0.14988148,0.1573754,0.17368439,0.0,0.053521458,0.19138129,0.18211946,0.0770754,0.0920766,0.15393184,0.13658924,0.0,0.0,0.1388256,0.09697899,0.070151284,0.22038017,0.11279779,0.11721254,0.11240264,0.16449851,0.21144183,0.1599463,0.12058129,0.1263845,0.116217725,0.25415635,0.18080892,0.0,0.15655781,0.0,0.0,0.0909114,0.15542963,0.0,0.11800198,0.0,0.19145389,0.06964598,0.0,0.14722276,0.12531547,0.16231225,0.14126399,0.16850278,0.18059336,0.20851554,0.14013089,0.1348305,0.12306468,0.19081923,0.18487926,0.08867066,0.0753961,0.1504457,0.15311366,0.22280897,0.0,0.059253052,0.11472094,0.093957305,0.0,0.20375982,0.20068058,0.116121724,0.03853905,0.0,0.0,0.110889554,0.15445575,0.11265292,0.17208439,0.1669181,0.029066624,0.04723949,0.05590879,0.15184566,0.19304745,0.0,0.21410668,0.084277436,0.0,0.18406285,0.0,0.0822088,0.1198117,0.08586679,0.1284944,0.122735605,0.107533716,0.2060538,0.15561303,0.099915065,0.13718796,0.16723253,0.095553145,0.13048854,0.17470586,0.110992946,0.1274704,0.15515612,0.20216659,0.13036531,0.0,0.122235045,0.13027436,0.15327172,0.14730704,0.0628101,0.0
alitamovie,0.5501366,0.4426072,0.0,0.09395606,0.20662603,0.4175775,0.0,0.5596006,0.16983537,0.06780008,0.3365922,0.0,0.045949318,0.37273002,0.5208843,0.29123032,0.455499,0.5698672,0.7280374,0.36297542,0.36559057,0.5613531,0.52318686,0.0,0.38032502,0.7348239,0.44647706,0.41315117,0.35482526,0.43516687,0.38341907,0.0,0.0,0.2719263,0.26179114,0.09675756,0.45564994,0.37590027,0.32390454,0.21376619,0.55595106,0.6902078,0.53167766,0.25976694,0.25917834,0.17009862,0.8042402,0.7416144,0.0,0.37455088,0.0,0.0,0.51797116,0.4606375,0.0,0.3900842,0.0,0.6374024,0.116671234,0.0,0.28744635,0.22345,0.5180456,0.5347779,0.5101066,0.55435395,0.50955343,0.26189506,0.22638704,0.4903291,0.5387977,0.3861902,0.0,0.14264062,0.34455097,0.28597382,0.676562,0.0,0.25856274,0.5260337,0.29245025,0.0,0.4003563,0.6210088,0.15222083,0.24263197,0.0982613,0.0,0.29599494,0.5925279,0.31279433,0.31761226,0.45421493,0.13924615,0.056149766,0.21161664,0.3594494,0.6422146,0.0,0.48634937,0.1343516,0.0043259654,0.5092483,0.0,0.2465871,0.28743804,0.32909602,0.3501391,0.1355782,0.34524104,0.66596985,0.43220264,0.16092253,0.6008811,0.5294246,0.3594524,0.45968145,0.49190682,0.3806147,0.43205166,0.4091091,0.6418849,0.4408993,0.089276046,0.25788745,0.37289843,0.46637294,0.51978445,0.28201002,0.0
