movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,0.44338483,0.90939707,0.9102349,1.0037509,1.6916257,0.2965811,0.97716916,1.5209934,0.0,1.0434165
47metersdown,0.43116036,1.2421023,1.3282425,0.98289907,2.0380278,0.046721168,1.0975492,1.9480366,0.0,1.0083305
abeautifuldaymovie,0.3668057,0.9643049,0.8363569,0.89944607,1.6700246,0.111195244,0.8680144,1.399105,0.0,0.88414305
abominablemovie,0.4657484,1.3744215,1.3579236,1.5864501,2.7616227,0.1253011,1.7429489,2.136205,0.0,1.2716894
adastramovie,0.36044988,0.99408484,0.8682998,0.6949547,1.2984964,0.10963732,0.7401752,1.3165194,0.0,0.8546776
adogsjourneymovie,1.0932564,1.7141933,2.2938983,1.5250394,3.9826868,0.18778539,1.4673986,3.1048284,0.0,2.1463773
aftermathmovie,0.36451915,0.8372259,0.69014716,0.7362156,1.4377481,0.17646366,0.7255911,1.1669569,0.0,0.8505693
aftermovie,0.5414189,0.88293785,0.846678,1.0827531,1.4771489,0.2526209,0.83436406,1.4743396,0.0,0.9035253
ahiddenlifefilm,0.22881502,0.5088352,0.4619237,0.41685557,0.82362515,0.09175214,0.45215166,0.7541804,0.0,0.5241128
alitamovie,0.7744929,1.1791846,1.36734,0.8240147,1.7004418,0.09779636,1.1223717,2.0103881,0.0,1.2134739
angelhasfallen,0.4705143,1.4068402,1.2371303,1.229489,2.1851542,0.19977432,0.92545134,1.5957042,0.0,1.4605231
angrybirdsmovie,0.7307028,1.9915086,1.9983101,1.9861461,4.0548697,0.30953887,1.9112147,3.3455985,0.0,2.1529982
annabellemovie,1.0605717,1.7715584,1.4310775,1.3906509,3.095341,0.16220713,1.4660834,2.8843455,0.0,1.8115987
annamovie,0.31685227,1.129324,1.1755923,0.96972877,1.8151557,0.29515627,0.97535586,1.4456095,0.0,1.0964612
apollo11movie,0.31701514,0.63729984,0.6721957,0.5590296,0.9868526,0.21379533,0.645273,0.9419895,0.0,0.63051903
arcticdogsmovie,0.51770216,0.9186439,0.8311678,0.643545,1.4144828,0.10146575,0.90423924,1.32755,0.0,1.0271211
arcticmovie,0.16332467,0.76705,0.66738033,0.53669477,1.0675166,0.0,0.6247722,0.9926923,0.0,0.83588415
artofracingmovie,0.44638595,1.1257101,1.1144274,1.0682578,1.5883065,0.24874696,0.9756425,1.8680949,0.0,1.2221866
avengers,0.2952499,0.67541784,0.7756231,0.89311546,1.2277861,0.12299417,0.536214,1.0769507,0.0,0.75008315
beachbummovie,0.46779194,0.8025351,0.81020737,0.6230814,1.2603807,0.07759936,0.7338314,1.2998668,0.0,1.1838818
bernadettefilm,0.40757293,1.1657603,0.94226027,0.99243546,1.7107556,0.041115448,1.0487938,1.557938,0.0,1.2346056
blackandbluemovie,0.4671663,1.7007469,1.6614412,1.7507119,3.7160575,0.26114064,1.3281188,3.383959,0.0,2.24357
blackchristmas,0.500145,0.88851243,1.1073203,0.82756156,1.7873783,0.23296526,0.94523215,1.5194966,0.0,0.95262516
blindedbythelightmovie,0.31443578,0.56458735,0.51552606,0.6218068,0.9702696,0.23706162,0.5263827,0.85403425,0.0,0.48462436
bombshellmovie,0.5261503,0.75125396,0.93100166,0.7596851,1.4654279,0.018770043,0.92376274,1.4035743,0.0,0.9266369
