movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.4918162,0.5833732,0.58356506,0.6616211,0.41041362,0.38934994,0.2705652,0.22259495,0.6263922,0.6504204,0.10867218,0.1692683,0.5338501,0.51159006,0.524148,0.59536076,0.38800457,0.37389526,0.27482894,0.43139356,0.5601305,0.6711684,0.16384698,0.5034135,0.42132184,0.37378907,0.4136058,0.8013015,0.5594626,0.54342604,0.42802173,0.31169468,0.0,0.12572947,0.40414208,0.27366185,0.27119386,0.27189985,0.55220455,0.41474476,0.2197674,0.65197384,0.0,0.6549232,0.0,0.45775637,0.43492335,0.48975155,0.53005886,0.05334988,0.24125952,0.43719095,0.46790457,0.46515527,0.21038654,0.47202283,0.0,0.5182213,0.65597606,0.13834956,0.565632,0.0,0.5319743,0.58371997,0.47694498,0.42455742,0.35825214,0.40722504,0.4212474,0.5490273
47metersdown,0.8027922,0.659184,0.68835765,0.68116474,0.6897153,0.38798404,0.41094112,0.25898245,0.75679725,0.5553861,0.21904302,0.078809,0.55631125,0.45203254,0.7870603,0.58851326,0.32040584,0.3495997,0.517723,0.59147334,0.7143369,0.8576875,0.3591486,0.4182323,0.57124585,0.4951536,0.2835911,0.6677144,0.7148231,0.58460414,0.28868052,0.65867937,0.038839504,0.21633196,0.22873586,0.4049836,0.31316242,0.55381495,0.5661017,0.58300257,0.21612476,0.82842475,0.0,0.78430045,0.0,0.42792457,0.56490916,0.3989824,0.7631946,0.0,0.3193753,0.3602444,0.49857578,0.5994472,0.19756141,0.81658936,0.0,0.66791934,0.85157305,0.34937465,0.66904795,0.0,0.39713728,0.40067083,0.52658105,0.7375413,0.24278958,0.19825727,0.5597953,0.67789173
abeautifuldaymovie,0.56623936,0.482343,0.40592816,0.7047485,0.5460142,0.39653435,0.16755053,0.24694249,0.60887873,0.583359,0.050833598,0.20612848,0.52548397,0.36660865,0.4766815,0.5979222,0.2784276,0.2745717,0.3650832,0.42792875,0.6363853,0.607442,0.20752485,0.43964055,0.3792891,0.3456847,0.34901428,0.59974784,0.59781957,0.3738206,0.22674017,0.5392468,0.0072919913,0.12564526,0.3072804,0.13721621,0.28245807,0.37517983,0.33967003,0.36290962,0.17828123,0.56864166,0.0,0.65706104,0.0,0.43054277,0.4624936,0.44794205,0.3851443,0.0,0.23231485,0.33039188,0.40201846,0.48819473,0.11321595,0.578218,0.0,0.48050714,0.5242514,0.4106089,0.48389515,0.0,0.3293509,0.33237582,0.31175697,0.51500636,0.36845252,0.39642152,0.49247268,0.5807176
abominablemovie,0.86379296,0.8572776,0.40567702,0.5527363,0.86567336,0.5951199,0.44266152,0.5666952,0.8698774,1.0886987,0.27939323,0.3938612,0.96779466,0.7438881,0.9570566,0.6993776,0.49858835,0.7429655,0.499373,0.72964716,0.87410367,0.7140593,0.2513351,0.66172934,0.30346382,0.670978,0.5364965,1.2646905,0.8808235,0.45598787,0.52408123,0.42538714,0.0024228152,0.0,0.63111657,0.0077290665,0.6331606,0.49462628,0.64846295,0.74788636,0.48803487,0.73930997,0.0,0.64944875,0.0,0.54362535,0.62088084,0.5494714,0.752586,0.085519925,0.07756943,0.4559236,0.32434344,0.89080787,0.47852135,0.48618957,0.0,1.0112014,0.8166842,0.4450281,1.0762538,0.0,0.57932776,0.89323956,0.7225733,0.68266326,0.77829045,0.81332207,0.58396125,0.78572845
adastramovie,0.41895336,0.43131143,0.45054725,0.48192683,0.47270936,0.3901851,0.26534754,0.033467107,0.5037259,0.74230117,0.09190124,0.20792373,0.29240677,0.36416456,0.45241317,0.43374643,0.4236057,0.28203723,0.46798566,0.32971025,0.45354503,0.57111233,0.21142933,0.42241737,0.26409277,0.31128833,0.20586559,0.52708185,0.6605797,0.2837045,0.42506683,0.36668414,0.12179485,0.095747665,0.29606465,0.2235556,0.47004578,0.35967523,0.389715,0.49558583,0.37471023,0.48913133,0.0,0.36486417,0.0,0.44265747,0.48727757,0.49537984,0.3753471,0.0,0.33217832,0.34812525,0.37724882,0.4976509,0.12176863,0.45339718,0.0,0.5543905,0.59016323,0.20067123,0.54354393,0.0,0.42450774,0.32075244,0.37637246,0.4952204,0.16670099,0.17569152,0.36483368,0.48565653
adogsjourneymovie,1.1258086,1.2551186,1.0765855,1.0570856,1.2610285,0.73351675,0.95410234,0.25532624,1.3931783,1.4947728,0.38655582,0.43147627,0.74506867,1.0421494,0.99428296,1.446974,0.88201445,0.5411366,0.8392142,1.3941175,1.1206521,1.3381948,0.250171,0.5605924,0.8249572,0.85092384,0.4511844,1.5621053,1.2528064,0.6070909,0.9150285,1.0852408,0.019400775,0.55986565,0.69320244,0.26111922,0.9493333,0.83281475,0.8070266,1.1591117,0.49966606,1.3005222,0.0,1.2665015,0.0,0.8769592,1.1182753,0.81201255,1.2096705,0.0,0.36759973,0.44963434,0.9488476,1.115106,0.3383104,1.2410226,0.0,1.3951048,1.3076109,0.51700217,0.9417474,0.0,0.8860243,1.1362557,0.8064328,1.3585048,0.6351417,0.3748137,0.89179206,1.0412097
aftermathmovie,0.41971266,0.3715576,0.3577238,0.3838259,0.34798712,0.31899226,0.2436426,0.27057227,0.44877827,0.40817508,0.105280496,0.16908492,0.45107266,0.47367504,0.34241256,0.45130032,0.29034236,0.29043943,0.1852065,0.32654324,0.39570442,0.49682966,0.20267154,0.37032828,0.29605392,0.36789423,0.23296915,0.46603563,0.38690966,0.2603757,0.2606829,0.28916305,0.13086602,0.04768324,0.3364351,0.18558693,0.23896638,0.3115221,0.36457834,0.41966897,0.23413792,0.47611448,0.0,0.34929442,0.0,0.37081987,0.26400706,0.31196433,0.42821917,0.06471591,0.0856068,0.37954372,0.3827456,0.39512306,0.18936667,0.41994825,0.0,0.40632197,0.54314846,0.19219208,0.4403102,0.0,0.4021058,0.35586232,0.40800738,0.3615025,0.3404968,0.30117366,0.39932615,0.3931173
aftermovie,0.5783178,0.57112515,0.5620563,0.4951103,0.5791629,0.39328107,0.3420002,0.2834495,0.648982,0.5425114,0.10773801,0.11989414,0.42239276,0.46447188,0.46887454,0.5081564,0.28307566,0.34087977,0.31764355,0.40284777,0.5530757,0.65395004,0.16093074,0.28046894,0.387845,0.31527066,0.34433454,0.7530265,0.63600254,0.49923143,0.31060737,0.43859172,0.11130555,0.0,0.52621335,0.2768664,0.324085,0.45677587,0.4185133,0.4727906,0.34422806,0.56573033,0.0,0.56178844,0.0,0.46042228,0.43643582,0.47773454,0.40798232,0.06593126,0.26372927,0.34361002,0.43591624,0.56682557,0.13399422,0.36850682,0.0,0.57968885,0.58572567,0.23586914,0.45301458,0.0,0.36374247,0.3556232,0.42881835,0.46158436,0.37601873,0.43862692,0.33540127,0.41839424
ahiddenlifefilm,0.24255171,0.23347896,0.21493661,0.2307429,0.22480905,0.18076345,0.122244395,0.10041073,0.25824046,0.2755678,0.053083606,0.06935397,0.20484334,0.19562304,0.22647482,0.22701111,0.14575969,0.15974244,0.14554693,0.20594145,0.21172425,0.29633772,0.07644422,0.16912785,0.16331778,0.1776042,0.102874555,0.30147597,0.23602885,0.16262172,0.15727825,0.14967896,0.025553565,0.049106956,0.15776822,0.08802199,0.17796719,0.15172261,0.20159246,0.19283248,0.09965409,0.25218225,0.0,0.24517405,0.0,0.16382052,0.20563841,0.17623287,0.22413504,0.00021513493,0.089096546,0.13195795,0.18203835,0.24227828,0.087782,0.19559208,0.0,0.24789496,0.25185347,0.110194124,0.22756277,0.0,0.18086632,0.19720589,0.1995581,0.22911167,0.16238777,0.13760805,0.18730952,0.21744123
alitamovie,0.8362478,1.1353436,0.7291684,0.50604314,0.5443633,0.44380784,0.32035458,0.06576133,0.70983106,0.9865867,0.075474836,0.21351962,0.63494503,0.72912866,0.6515397,0.6925583,0.49342597,0.66673315,0.47967646,0.7941359,0.64863265,1.0655168,0.24298234,0.44300503,0.4135921,0.4759997,0.4739656,0.84696007,0.7683567,0.56039745,0.6361994,0.42191845,0.22236201,0.12170129,0.6005659,0.40503085,0.5511025,0.6491566,0.8024404,0.5834553,0.37928927,0.5283394,0.0,0.6948903,0.0,0.69419277,0.6471909,0.70688,0.60221964,0.0,0.36070266,0.50967336,0.66377145,0.8951884,0.47051796,0.35328603,0.0,0.7389985,0.8513013,0.45896676,0.83360934,0.0,0.5925313,0.48544484,0.6934718,0.8036311,0.17641817,0.39370283,0.36079296,0.9359862
