movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129
21bridgesmovie,0.25507167,0.45892924,0.05888784,0.25920936,0.1852364,0.31661904,0.0,0.22708803,0.0,0.30098778,0.44235438,0.4893504,0.23230125,0.0918569,0.0,0.18206698,0.49760476,0.27588013,0.0,0.24374473,0.54540896,0.3244096,0.0,0.61950445,0.23766693,0.52636826,0.7953037,0.4296266,0.44844028,0.42617178,0.3771622,0.5082041,0.43533128,0.0,0.027897138,0.33101416,0.5981659,0.25456133,0.27858803,0.4112741,0.34175608,0.37333632,0.4356123,0.35812166,0.0933069,0.49970976,0.51894534,0.45454592,0.49217308,0.47056544,0.26044512,0.3611136,0.15986615,0.4857254,0.0,0.13885531,0.21893704,0.2154639,0.1724642,0.56316864,0.40217343,0.43821985,0.43159384,0.5467376,0.5452227,0.38888153,0.4156981,0.34755066,0.20570211,0.36798656,0.0,0.25551936,0.393556,0.59959584,0.5802506,0.5734539,0.0,0.32973635,0.04113192,0.59400004,0.39767742,0.22630215,0.0,0.2685933,0.43134102,0.30641598,0.40596086,0.0,0.5255695,0.36880538,0.48833168,0.0,0.22240075,0.26683423,0.45049852,0.36689514,0.13566005,0.05590527,0.1501341,0.5696398,0.34458145,0.14913665,0.23851463,0.6141856,0.0,0.41200873,0.43731827,0.0,0.543983,0.4758202,0.0,0.48785582,0.33186877,0.22199914,0.46124455,0.028775586,0.17996278,0.37807336,0.44763666,0.49919727,0.671243,0.52674264,0.3771057,0.38389233,0.0,0.24975125,0.5367456,0.0,0.2893616,0.4820346
47metersdown,0.42335895,0.45977384,0.16313335,0.3825492,0.27362335,0.4790711,0.0,0.45038995,0.018662384,0.19399531,0.3886916,0.6278935,0.098202184,0.41386396,0.0,0.20094386,0.667103,0.28716567,0.0,0.4168298,0.5023151,0.32370976,0.0,0.6247124,0.11870777,0.7152461,0.62068135,0.57193977,0.50159776,0.17136426,0.54278713,0.5092493,0.5617424,0.0,0.31904587,0.65396637,0.55865735,0.2533231,0.37589183,0.47808406,0.16313156,0.5193777,0.4708709,0.5687487,0.0,0.5403675,0.46091157,0.5946752,0.5382679,0.46661663,0.3435377,0.6188431,0.41733947,0.48513997,0.0,0.0,0.4166085,0.1611349,0.064126,0.6234125,0.3336005,0.49170882,0.4458788,0.7110239,0.6044224,0.74508226,0.28811818,0.30708724,0.31201467,0.3067284,0.0,0.42321518,0.30105597,0.47994974,0.43972227,0.46161667,0.0,0.6049902,0.028994277,0.4649921,0.44585317,0.2505278,0.0,0.22602282,0.64149994,0.35828114,0.40953213,0.37885308,0.48014244,0.1933625,0.5007606,0.0,0.48178422,0.25816032,0.6607954,0.49724448,0.16049358,0.0,0.20889369,0.54788524,0.4915088,0.29147413,0.41547737,0.7455627,0.0,0.24255797,0.35286096,0.0,0.7450851,0.42262462,0.0,0.73204607,0.38362622,0.109838426,0.48822802,0.16589686,0.24548417,0.53623134,0.5591517,0.6483753,0.6756473,0.3914653,0.16254735,0.38888878,0.0,0.048086718,0.4869347,0.0,0.27835408,0.3288863
abeautifuldaymovie,0.29358566,0.38371894,0.15698972,0.20158154,0.27293807,0.4254152,0.0,0.19590524,0.0,0.20609818,0.45554084,0.62398255,0.15423773,0.34564853,0.0,0.29587066,0.5346215,0.24972813,0.0,0.24357279,0.47018754,0.2248574,0.0,0.43888712,0.32976046,0.49827605,0.6073642,0.27415952,0.5094305,0.2548779,0.4639305,0.5375555,0.38248417,0.0,0.0,0.44113225,0.52398145,0.34076536,0.2540968,0.37797502,0.24242118,0.34791413,0.36665958,0.4345409,0.0049759764,0.5532417,0.4067317,0.39065698,0.48801225,0.41040915,0.20644274,0.3706567,0.18094394,0.558141,0.0,0.0,0.43454957,0.29818612,0.13290018,0.5243673,0.376326,0.3218111,0.30213812,0.55307,0.54366606,0.35311097,0.53256774,0.45483235,0.25039783,0.39004257,0.0,0.26259005,0.3974179,0.58045155,0.5080633,0.4537827,0.0,0.24702066,0.0,0.51602024,0.4861578,0.24593747,0.0,0.25137156,0.415169,0.32381448,0.33966362,0.026973955,0.40302572,0.26102737,0.43452471,0.0,0.32479408,0.3691458,0.5514889,0.36359847,0.3019554,0.014947336,0.14255561,0.6927545,0.36175817,0.29065642,0.17892766,0.5644171,0.0,0.38789836,0.51118875,0.0,0.4643686,0.3417626,0.0,0.54508704,0.32609588,0.26476,0.46850753,0.073745504,0.2393224,0.4794806,0.5710705,0.5595244,0.6420072,0.45737123,0.18940207,0.29779348,0.0,0.3451078,0.40113616,0.0,0.23025607,0.3624483
abominablemovie,0.44657305,0.54672563,0.071122386,0.2215145,0.24001423,0.7717291,0.0,0.5013528,0.08833839,0.265909,0.5192595,0.8956123,0.26601726,0.49534598,0.0,0.33106834,0.5113862,0.39135548,0.014373081,0.20778748,0.3301013,0.44635847,0.0,0.68004584,0.37619194,0.8180027,0.921101,0.6762031,0.4494296,0.3955632,0.6156191,0.72823745,0.659728,0.0,0.38216972,0.5048419,0.7924769,0.4034039,0.28934452,0.48994952,0.405956,0.6712116,0.5310843,0.46388188,0.018383104,0.5572335,0.6863039,0.4259556,0.6681534,0.74155563,0.408087,0.71587867,0.46588483,0.7670494,0.0,0.0,0.29447407,0.3064291,0.39920986,0.76053333,0.7429056,0.5418095,0.47752488,0.7653032,0.6149997,0.6285593,0.65837765,0.39136526,0.5174107,0.7615525,0.0,0.44387397,0.5398842,0.812158,0.914185,0.39176726,0.0,0.4706859,0.10321677,0.61072814,0.36841273,0.61801213,0.0,0.46564674,0.69265354,0.17764056,0.53374875,0.26685873,0.61622924,0.36148673,0.6840132,0.0,0.5099344,0.5723827,0.53050345,0.48812833,0.25276697,0.0,0.25865242,0.9570972,0.399482,0.78694135,0.55538887,0.95580065,0.0,0.31349543,0.5843593,0.0,0.838982,0.69350195,0.0,0.57586265,0.53118175,0.26147708,0.41777113,0.0,0.26719946,0.5147964,0.75453067,0.8661014,0.9461122,0.63796645,0.53076845,0.6079833,0.0,0.15499212,0.55485505,0.0,0.29458198,0.85520524
adastramovie,0.17404495,0.4746932,0.112796396,0.22367951,0.23858213,0.37080157,0.0,0.2726509,0.0,0.3012246,0.31828314,0.47842044,0.26085955,0.31467324,0.0,0.3211351,0.35591385,0.38163897,0.0,0.20961256,0.3883574,0.21223085,0.0,0.44882655,0.23895465,0.48224962,0.4337198,0.3344751,0.4611558,0.24807917,0.3933013,0.4094313,0.3883592,0.0,0.030355778,0.42774165,0.51741284,0.24431457,0.21100403,0.4210745,0.17061952,0.3344679,0.2577074,0.254083,0.08933014,0.40548962,0.5044616,0.32942152,0.4416687,0.48596653,0.13319655,0.29338044,0.19570726,0.34691638,0.0,0.0,0.20615128,0.19153786,0.22756848,0.40596175,0.32485983,0.39355922,0.29801628,0.3636471,0.5758596,0.3845687,0.4025261,0.26959142,0.26249227,0.36472836,0.0,0.19539835,0.27280575,0.47851485,0.4684879,0.33640057,0.0,0.32089502,0.0,0.38915783,0.4453006,0.29560384,0.0,0.21983819,0.32557118,0.31296724,0.2544082,0.19623841,0.35560292,0.281398,0.32268688,0.0,0.31595662,0.45224476,0.43088096,0.27056673,0.06833465,0.0,0.0,0.41189682,0.3454346,0.21494733,0.030676017,0.4162171,0.0,0.45753714,0.28224078,0.0,0.31344673,0.32579473,0.0,0.4812071,0.21797574,0.112523764,0.28607154,0.15795253,0.111096725,0.31212774,0.38111663,0.3807877,0.5878199,0.5365598,0.0921132,0.27170634,0.0,0.09599405,0.39335492,0.0,0.16253145,0.35553202
adogsjourneymovie,0.68127435,0.6968489,0.3196,0.71386915,0.53763497,1.3061373,0.0,0.772431,0.0,0.6128826,1.0425066,1.2966571,0.56280494,0.7995232,0.0,0.46567756,0.9154682,0.07734727,0.0,0.85180974,1.1057197,0.7375542,0.0,1.1529616,0.54852396,1.1849575,1.5423765,0.81612855,1.090173,0.75141263,0.93166786,1.1637473,1.0363686,0.0,0.24894659,1.3126073,0.9526779,0.5743629,0.6252861,1.1258527,0.5425825,0.6793946,0.9633903,1.0162541,0.0,1.1765105,1.5564086,0.9109321,1.1915002,1.2399498,0.4276406,0.92881614,0.4504605,0.5111831,0.0,0.0,0.5379527,0.33421218,0.32877234,1.2573708,0.67563105,0.9456791,0.6326395,1.0068963,1.1712679,0.7980074,1.1427251,0.78760076,0.52169216,0.69492024,0.0,0.32005957,0.8589635,1.4359186,1.0524521,0.9465141,0.0,0.935367,0.0,1.2877505,1.0876693,0.6460635,0.0,0.6573383,1.0539951,0.4966215,1.0680732,0.29016635,0.99286693,0.8189385,0.95187205,0.0,1.0483494,0.51481843,1.0765649,1.1189525,0.0,0.0,0.47042444,1.0303872,0.6959864,0.53122014,0.59868073,1.1725659,0.0,0.6347281,1.0371962,0.0,1.0416875,1.2480584,0.0,1.2156163,0.7042377,0.50336844,0.74527556,0.41538996,0.44345972,0.8469909,1.1923144,1.259828,1.4478184,0.79713,0.392173,0.90160877,0.0,0.25930783,1.137839,0.0,0.44982615,1.0690964
aftermathmovie,0.17420273,0.25738198,0.078980945,0.15122038,0.13971408,0.33710968,0.0,0.23132107,0.0,0.21149103,0.2642919,0.39125347,0.16301641,0.26850486,0.0,0.12993573,0.3614981,0.27310276,0.0,0.2355197,0.28036338,0.18560122,0.0,0.37095582,0.326241,0.35206884,0.42025816,0.27833238,0.3028218,0.19729902,0.19765423,0.308619,0.26430935,0.0,0.06916817,0.24210377,0.37626448,0.16461127,0.23401621,0.31548756,0.067910545,0.21394867,0.32164705,0.28904578,0.058861494,0.39979252,0.3456073,0.3802905,0.36543173,0.4419572,0.2768498,0.25903034,0.14243229,0.26548436,0.0,0.0,0.22955626,0.14805306,0.15913981,0.360397,0.24035352,0.31834036,0.23179924,0.336743,0.2680651,0.3141348,0.36564952,0.25157025,0.17193624,0.2838992,0.0,0.11080309,0.30925542,0.44549432,0.38483307,0.31839326,0.0,0.38011578,0.00495358,0.32512116,0.34155917,0.2237968,0.0,0.17238961,0.2498858,0.20902121,0.23700047,0.08191665,0.34249857,0.2475182,0.33878615,0.0,0.21838424,0.27481365,0.2706013,0.23043892,0.058764085,0.0,0.13014026,0.38102028,0.2827373,0.22245854,0.05253752,0.3851707,0.0,0.16988531,0.2118299,0.0,0.3150487,0.25821105,0.0,0.4011485,0.18691885,0.16636044,0.36010614,0.1311911,0.24445623,0.2900964,0.31656325,0.3740723,0.5250018,0.30271584,0.13410942,0.35587358,0.0,0.0983379,0.28067052,0.0,0.1775578,0.25116417
aftermovie,0.36642563,0.31221893,0.10667364,0.16499433,0.1811564,0.515045,0.0,0.27647913,0.0,0.24647029,0.34174493,0.5530744,0.19258828,0.31321234,0.0,0.24966452,0.38730797,0.16782473,0.0,0.18482356,0.35529917,0.2638253,0.0,0.45857516,0.21633565,0.3560339,0.4973541,0.399143,0.40738744,0.2432593,0.38174474,0.38563067,0.39189968,0.0,0.047792688,0.32702625,0.5396998,0.24106774,0.17191567,0.43384776,0.102502935,0.25799873,0.45023414,0.35432,0.07649372,0.4636037,0.3969873,0.31071728,0.44497013,0.5468889,0.2425985,0.35471976,0.2300697,0.52389675,0.0,0.0,0.30021313,0.21326691,0.20002879,0.45939595,0.18423277,0.42902583,0.3010453,0.5022639,0.50034004,0.40579855,0.48790592,0.31746647,0.24053656,0.30995822,0.0,0.21629332,0.31851226,0.58015615,0.42493472,0.37434614,0.0,0.40733668,0.0,0.41263467,0.40823746,0.31457195,0.0,0.25312847,0.3458574,0.3426263,0.2815119,0.17309508,0.39016667,0.33634287,0.53036684,0.0,0.5564368,0.2595784,0.34773248,0.3925721,0.0,0.038404793,0.104099296,0.3764227,0.3123181,0.21182117,0.038769476,0.4960326,0.0,0.37272894,0.31526157,0.0,0.4545877,0.34571332,0.0,0.48651722,0.23277286,0.12628868,0.3031228,0.16951878,0.1735321,0.4844829,0.54328054,0.5183209,0.595327,0.34531027,0.24577984,0.3057005,0.0,0.1565924,0.32606918,0.0,0.21550953,0.28302768
ahiddenlifefilm,0.100486375,0.15323006,0.0478516,0.09078758,0.086572595,0.17741442,0.0,0.08770806,0.0,0.08736434,0.17128801,0.2078567,0.07034525,0.11002737,0.0,0.09872502,0.17534411,0.08147895,0.0,0.09201334,0.17665951,0.079054065,0.0,0.17658326,0.11754569,0.20801127,0.2057392,0.15044737,0.16523913,0.120388545,0.16274032,0.17496996,0.1706619,0.0,0.041834462,0.17042589,0.18647437,0.09467036,0.1042611,0.15866365,0.096377105,0.12939553,0.14517438,0.15961736,0.013649648,0.1791483,0.18481943,0.14393464,0.18447751,0.18053521,0.09177411,0.15682746,0.08492277,0.15745035,0.0,0.0,0.12117159,0.088100396,0.07679555,0.19198751,0.12614956,0.15993589,0.12147708,0.18688023,0.19512506,0.14090402,0.15783145,0.13915956,0.082902305,0.13266802,0.0,0.09415209,0.12282467,0.20749801,0.18718357,0.16551977,0.0,0.15499955,0.0,0.18274936,0.14207618,0.11396618,0.0,0.08755921,0.14920823,0.10494152,0.14776558,0.04647479,0.16123258,0.11703016,0.16389412,0.0,0.14862835,0.12818764,0.17192154,0.14281872,0.03695962,0.0,0.04330357,0.21890816,0.115915924,0.112285405,0.06377664,0.19163638,0.0,0.12892845,0.15268895,0.0,0.17827447,0.15227345,0.0,0.19461173,0.12177656,0.06924697,0.14436278,0.0347256,0.08764697,0.16316225,0.19851127,0.1756701,0.24878411,0.16474666,0.083020344,0.12403695,0.0,0.056569744,0.18031701,0.0,0.097757235,0.15929995
alitamovie,0.26822472,0.61926377,0.09321858,0.42039472,0.3987062,0.5394819,0.0,0.43313897,0.0,0.4631353,0.47083274,0.9028251,0.20498285,0.5442893,0.0,0.2812952,0.6230102,0.5291897,0.0,0.5209946,0.61120987,0.1940237,0.0,0.5425024,0.5495368,0.70199823,0.80477214,0.5198209,0.5960468,0.47923094,0.4067177,0.6479393,0.51135606,0.0,0.0,0.66743684,0.5457134,0.31790888,0.54791176,0.57478166,0.46044934,0.5585851,0.27163002,0.62751687,0.072912104,0.6625447,0.9372755,0.42123523,0.8218281,0.6635195,0.34450132,0.5740417,0.4315401,0.54362035,0.0,0.018380428,0.44102597,0.34264812,0.23122905,0.7187681,0.39737847,0.7525458,0.23910812,0.7276644,0.8223215,0.67210287,0.7442738,0.49570033,0.379017,0.35767323,0.025541935,0.3380147,0.5285101,0.7820961,0.8771493,0.7255583,0.0,0.95404357,0.0,0.628783,0.5185342,0.20790061,0.0,0.24637264,0.63553435,0.4506014,0.5863292,0.16618675,0.63083357,0.48073977,0.54851097,0.0,0.42701823,0.7727407,0.7698153,0.3998319,0.08795441,0.022897784,0.04853689,0.8044458,0.3918395,0.6126789,0.50561255,0.7068658,0.0,0.61145854,0.55025524,0.0,0.6857234,0.4647523,0.0,0.87941664,0.49698588,0.1855839,0.45425537,0.27782738,0.32191876,0.39578816,0.72726554,0.8614818,1.0073364,0.46760023,0.37020028,0.49848294,0.0,0.20973854,0.72281086,0.0,0.5641173,0.4790048
