movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.5818299,0.0,0.3829012,0.582328,0.14093766,0.44850564,0.12632713,0.5742603,0.0,0.40021354,0.6924692,0.28003174,0.049852923,0.6289693,0.45684138,0.12822762,0.15937999,0.15171348,0.13942173,0.585655,0.43366674,0.40778545,0.5424823,0.18917434,0.4540055,0.08327853,0.4978067,0.0,0.48469913,0.63393146,0.6191897,0.31360468,0.08945716,0.52299607,0.23559085,0.0,0.120091975,0.30819774,0.0,0.59409755,0.25887957,0.6307972,0.5354917,0.0,0.34177646,0.49323767,0.22659917,0.2396027,0.46363822,0.67386293,0.53884417,0.0,0.0,0.17403953,0.23166838,0.27318788,0.57754874,0.34771323,0.43230346,0.58794177,0.61519086,0.6714549,0.54231334,0.79987836,0.3425881,0.7220812,0.5892975,0.0508633,0.416201,0.35177022,0.24424596,0.48617458,0.054238968,0.48547682,0.4740137,0.0,0.48954272,0.58499795,0.0,0.661762
47metersdown,0.617262,0.0,0.6090976,0.7756181,0.16009171,0.7314986,0.29911998,0.5525882,0.0,0.34940693,0.83502793,0.47452444,0.12878057,0.72664464,0.55554444,0.111914426,0.0,0.03034755,0.2786022,0.5970669,0.47408718,0.42910054,0.7509631,0.02295057,0.92123204,0.019547919,0.8170321,0.20493281,0.5992522,0.87427026,0.59887177,0.32468286,0.40762854,0.72535205,0.41241547,0.0,0.0,0.37151456,0.0,0.97383446,0.71847165,0.7201652,0.60158527,0.0,0.4109425,0.31730098,0.2516597,0.37991717,0.41287595,0.880769,0.7620385,0.0,0.0,0.27279767,0.5050825,0.34767237,0.6484019,0.6215154,0.605524,0.7303882,0.8588421,0.986089,0.64237195,0.71244484,0.8598645,0.82655704,0.9325607,0.05353724,0.50609213,0.485408,0.3237113,0.50770694,0.25215656,0.5516998,0.60274035,0.0,0.41736865,0.8822709,0.0,0.73850703
abeautifuldaymovie,0.38761893,0.0,0.42924583,0.5155567,0.149373,0.47998756,0.13423395,0.51645875,0.0,0.43667004,0.6032875,0.3246401,0.19031928,0.53051186,0.35812536,0.08680229,0.06696689,0.23111273,0.0,0.63011897,0.5119935,0.3434678,0.49291065,0.118575916,0.5863233,0.2262174,0.3369226,0.0,0.4734378,0.51364297,0.493321,0.25661004,0.19631252,0.48195285,0.39189678,0.0,0.22511728,0.32506782,0.0,0.45274532,0.37763816,0.44101304,0.6327845,0.0,0.269119,0.41232708,0.15699205,0.33504537,0.44160014,0.45928085,0.4505662,0.0,0.0,0.1745009,0.24989973,0.27429804,0.4967017,0.34987295,0.48960248,0.4808859,0.44338965,0.71175873,0.4855936,0.6174505,0.4225147,0.63326544,0.64369285,0.02665218,0.4956065,0.4151151,0.21636127,0.30451462,0.07651435,0.46267697,0.37646642,0.0,0.49281383,0.5883223,0.0,0.5906002
abominablemovie,0.4486689,0.0,0.5979209,0.51400626,0.22507095,0.64224046,0.29250643,0.76370156,0.0,0.61900264,1.4743323,0.46172655,0.022488838,0.7229891,0.6520443,0.28776655,0.0,0.4338637,0.07423845,0.5641556,0.8512316,0.53796196,0.66769224,0.3636548,0.76395226,0.29045668,0.9195858,0.0,0.83759123,0.82958156,0.89348763,0.52268827,0.06598078,0.8201762,0.43685287,0.0,0.21475354,0.70763147,0.0,0.9314364,0.85466933,1.0671817,0.6526115,0.0,0.5296513,0.6368624,0.3068446,0.23607405,0.46854216,0.7568481,0.6634111,0.0,0.0,0.42117,0.3520244,0.49503592,0.86553186,0.68836534,0.6831475,0.94488233,1.073522,1.1472492,0.35634795,1.1011413,0.7645265,1.0505742,0.9507124,0.070473254,0.69398904,0.68254614,0.5856934,0.24685904,0.0,1.0453022,0.59460956,0.0,0.43056935,0.90256053,0.0,0.75337654
adastramovie,0.4613323,0.0,0.38754654,0.53023136,0.101528145,0.5546705,0.09419007,0.52646554,0.0,0.2861881,0.5051577,0.2411863,0.19885299,0.52045006,0.2797794,0.04861291,0.0,0.26426136,0.08561618,0.48899484,0.4311821,0.33349636,0.5062589,0.122540854,0.43041083,0.17583972,0.44928902,0.0,0.5219691,0.4524972,0.3213077,0.31303462,0.31403184,0.37623096,0.38470122,0.0,0.10057765,0.43730718,0.0,0.54975206,0.4553825,0.5370745,0.5017278,0.0,0.47607163,0.2797141,0.20714924,0.3413236,0.31785345,0.4083618,0.46898496,0.0,0.0,0.15147935,0.07279143,0.21265611,0.5659749,0.3238542,0.49330127,0.5163914,0.39233804,0.69425035,0.4621276,0.59076184,0.4220606,0.6456037,0.466288,0.0,0.27487323,0.4443503,0.45545885,0.33747977,0.15100867,0.4006596,0.49194795,0.0,0.44370514,0.5497864,0.0,0.46304837
adogsjourneymovie,0.99739623,0.0,1.0215195,0.81762725,0.0,0.8776564,0.283908,1.011671,0.0,0.6169664,1.2810284,0.7280781,0.018208666,1.2202853,1.0794303,0.0030875728,0.092030436,0.5416814,0.0,1.6375028,0.5925497,0.7613695,0.8030555,0.42989898,0.9161303,0.11712882,0.91026247,0.0,1.5135595,1.089204,1.0078837,0.51138216,0.88925797,0.85445285,0.6889364,0.0,0.32058558,0.51732945,0.0,0.90961784,0.75207496,0.8242623,1.188118,0.0,0.9845287,1.0216533,0.38366875,0.5842013,1.142303,1.4037735,1.18274,0.0,0.0,0.31288502,0.103994004,0.41797927,0.8571975,0.62304485,0.7213951,1.3660688,1.3675249,1.607017,1.0082878,1.0717127,0.8439536,1.579858,1.2514875,0.34880492,1.0549624,0.74840933,0.51925105,1.1267166,0.0,1.3660102,0.8166526,0.0,0.81419164,1.0184072,0.0,1.3498857
aftermathmovie,0.3419132,0.0,0.30180186,0.3352668,0.10986729,0.39406294,0.22971897,0.36787468,0.062360097,0.32193702,0.458979,0.13195686,0.050225265,0.50644636,0.35527718,0.08196925,0.081188485,0.13899063,0.014140564,0.48661256,0.41700572,0.30011693,0.37932038,0.1527154,0.32563996,0.0,0.38283312,0.03900107,0.4253744,0.44176576,0.35739598,0.20275064,0.19227313,0.27540296,0.20733811,0.0,0.20960253,0.1757098,0.0,0.35059908,0.26120076,0.39253157,0.26735863,0.0,0.28787494,0.22451378,0.17815985,0.17394681,0.34732866,0.4231192,0.38137525,0.0,0.0,0.22863384,0.16973875,0.2642779,0.42742395,0.36558667,0.3179237,0.42265517,0.41373944,0.587962,0.3698196,0.516959,0.38270643,0.46235353,0.47785875,0.0,0.27992222,0.37435448,0.25130963,0.33377498,0.0,0.35287377,0.24574474,0.0,0.3593894,0.48004317,0.0,0.36266088
aftermovie,0.35877782,0.0,0.22875813,0.46683052,0.24991871,0.3518712,0.2502357,0.49266845,0.0,0.32706586,0.5939589,0.43053678,0.114440404,0.37341708,0.505427,0.12947026,0.0,0.21283954,0.124069594,0.52199495,0.45434335,0.31289133,0.53420204,0.22928911,0.34078196,0.048204392,0.4155736,0.0,0.4874463,0.59107625,0.33399943,0.32928964,0.20099202,0.48128563,0.2059507,0.0,0.12137642,0.33414558,0.0,0.6698462,0.24067008,0.6086012,0.39224246,0.0,0.35502368,0.3865787,0.044103276,0.29972318,0.5498992,0.68762577,0.45963708,0.0,0.015963009,0.22478019,0.30393198,0.21709636,0.42515492,0.37719476,0.43558708,0.5187752,0.35588622,0.67359924,0.4661683,0.62322575,0.38690814,0.54287666,0.5014275,0.08365196,0.46532872,0.44450858,0.31087413,0.40729105,0.0,0.4344515,0.52951616,0.0,0.34165543,0.44543296,0.0,0.38965923
ahiddenlifefilm,0.18437636,0.0,0.18304414,0.19474074,0.047241576,0.17755288,0.08093426,0.20851795,0.0,0.15796597,0.28900322,0.117614046,0.050932057,0.21513492,0.17894939,0.05698609,0.032763887,0.1052373,0.0,0.22628072,0.1758399,0.159951,0.1985167,0.08129741,0.2005757,0.026801204,0.18157172,0.0,0.23075424,0.24000716,0.19745897,0.12962525,0.077809,0.20798075,0.11744951,0.0,0.082392946,0.12610753,0.0,0.21463391,0.13022196,0.21025485,0.19792499,0.0,0.16800745,0.15594439,0.069520846,0.12793496,0.17559452,0.23714238,0.19477904,0.0,0.0,0.08455925,0.11018996,0.12174904,0.2117449,0.18034396,0.17261238,0.24150257,0.22010382,0.2919154,0.1957152,0.28171214,0.1673089,0.28688866,0.24408138,0.020881176,0.15430969,0.1825811,0.12995335,0.1512923,0.030114312,0.19457117,0.16729514,0.0,0.18085243,0.2514122,0.0,0.22141567
alitamovie,0.65764993,0.0,0.5238989,0.62705874,0.009760484,0.66472614,0.3376456,0.55700433,0.0,0.4503134,0.86586964,0.3629695,0.220272,0.79603434,0.5542736,0.022544608,0.086940974,0.26012397,0.09447908,0.784382,0.7071328,0.59480214,0.5147135,0.28087792,0.6521023,0.20227012,0.63667864,0.07748829,0.74055946,0.823756,0.54204166,0.24886869,0.10405403,0.5822247,0.4634555,0.0,0.47972688,0.45699567,0.0,0.8567386,0.54226387,0.7795204,0.864292,0.0,0.58091915,0.43840912,0.23071717,0.3939268,0.4287622,0.5523275,0.73210937,0.0,0.0,0.2581659,0.40680897,0.106733754,0.64359814,0.49704674,0.5663645,0.7701467,0.6489214,1.0115478,0.46272504,1.0273025,0.55519116,0.6805553,0.51766425,0.030761253,0.5565934,0.4736717,0.50445735,0.5683958,0.0,0.6476804,0.53771055,0.0,0.5354152,1.0251132,0.0,0.5866227
