movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159
21bridgesmovie,0.6205002,0.0,0.2910003,0.09795194,0.05415348,0.46468967,0.35353053,0.1735068,0.12136678,0.30744514,0.14990234,0.069190204,0.33129948,0.07465063,0.29831392,0.19821236,0.22716203,0.25547218,0.035514813,0.0,0.45636326,0.39471054,0.13905779,0.1876942,0.03965804,0.17984138,0.12638949,0.163994,0.22910054,0.0,0.21214724,0.47043085,0.0,0.0,0.0,0.0,0.066440865,0.4104075,0.25593388,0.23611048,0.3852785,0.10265961,0.24777481,0.32291052,0.21861696,0.0,0.47823673,0.3192616,0.28781715,0.022851037,0.25231808,0.17643817,0.29327065,0.22644712,0.23202883,0.01651207,0.39834514,0.03829363,0.27712235,0.36955535,0.0,0.0,0.3955915,0.4664956,0.44245157,0.09070268,0.34023625,0.21635234,0.3675829,0.0,0.4354028,0.23730029,0.45590308,0.0,0.22147907,0.027699811,0.2568012,0.43015653,0.0,0.26734015,0.4373284,0.0039553232,0.1892525,0.0,0.0835539,0.1582844,0.38911694,0.3508229,0.0,0.24318323,0.044057984,0.23611206,0.07545267,0.11268016,0.24000296,0.23553804,0.20402917,0.23085454,0.31158656,0.43146807,0.12129706,0.28528184,0.24394813,0.22417752,0.39098,0.08139478,0.11510435,0.28778854,0.28031006,0.0,0.17236382,0.27847415,0.3141887,0.09972966,0.035610892,0.23381007,0.43953615,0.0,0.27949065,0.39000404,0.0,0.35936758,0.16473334,0.5090649,0.30381706,0.39759916,0.40908763,0.0,0.18471614,0.4124804,0.5571469,0.30731046,0.24446595,0.40668964,0.0,0.3783394,0.26516467,0.33071077,0.05569169,0.0,0.0,0.21730028,0.4205525,0.35517222,0.22629488,0.0,0.054687016,0.2952737,0.31564,0.25183344,0.22260411,0.0,0.10857549,0.28892505,0.2465521,0.33070865,0.3527107,0.44070676,0.0,0.29678568
47metersdown,0.54742664,0.0,0.5822678,0.046551146,0.06090638,0.5392958,0.33468777,0.0724219,0.112482004,0.37771654,0.25031263,0.07709542,0.3238934,0.15720497,0.3098955,0.16500317,0.36911085,0.0683221,0.013907137,0.0,0.78185934,0.3846741,0.08933854,0.07904853,0.33409473,0.33313605,0.1566666,0.23779716,0.28970668,0.0,0.23404896,0.60983926,0.0,0.0,0.0,0.0,0.0,0.39272422,0.37647977,0.7083758,0.5640484,0.06453036,0.3183173,0.6102866,0.55102575,0.0,0.6772005,0.5844021,0.5136864,0.2845071,0.61766195,0.39544046,0.48590565,0.5947447,0.32597423,0.13765739,0.5341395,0.0,0.59304374,0.4653538,0.0,0.0,0.66101223,0.35205168,0.61132365,0.33529508,0.31890553,0.33870378,0.41490373,0.018002022,0.7396978,0.46308947,0.5587138,0.0,0.39655247,0.215419,0.49181753,0.6753187,0.0,0.161368,0.5356639,0.07624961,0.36905152,0.0,0.12750472,0.07227121,0.3848272,0.25424913,0.0,0.38048047,0.2421152,0.40970385,0.3395961,0.24504644,0.25530097,0.2682335,0.5805262,0.21999013,0.3252933,0.5295559,0.15282185,0.17965521,0.32126203,0.17007324,0.55959356,0.30660206,0.45051157,0.1664539,0.19859514,0.0,0.501756,0.4881302,0.3181746,0.022084894,0.297492,0.12454513,0.6412186,0.0,0.19519633,0.58357537,0.0,0.7398329,0.317092,0.3082609,0.39791617,0.40523356,0.46763214,0.0,0.5978151,0.6137557,0.63536996,0.5971827,0.39613706,0.62557954,0.0,0.38952267,0.35684413,0.43132478,0.0,0.04806447,0.0,0.47968674,0.4445943,0.31666034,0.20757557,0.0,0.2419962,0.32759836,0.5190231,0.6358342,0.4112303,0.0,0.13226789,0.27740943,0.38412184,0.37273768,0.3969449,0.32966647,0.0,0.25198275
abeautifuldaymovie,0.53925574,0.0,0.3491178,0.0,0.0,0.6728978,0.41883266,0.05572465,0.17367983,0.16508043,0.050920896,0.0,0.31564087,0.1939155,0.24452695,0.242519,0.124305025,0.064749524,0.0,0.0,0.60356015,0.33091727,0.1981536,0.024833515,0.30084684,0.26784766,0.21656705,0.2685994,0.23593202,0.0,0.12654796,0.44368201,0.0,0.0,0.0,0.0,0.07162771,0.3525528,0.16487229,0.38708785,0.32594296,0.26058838,0.20726068,0.31820735,0.30655554,0.0,0.57963717,0.40812615,0.27884454,0.21318498,0.39326218,0.4043093,0.38434955,0.19982359,0.35222414,0.22933769,0.36249518,0.15846428,0.4685834,0.35395372,0.0,0.0,0.40958402,0.24003945,0.32426882,0.23207352,0.22565487,0.3423507,0.15392596,0.0,0.48143858,0.35179144,0.37234464,0.0,0.34295246,0.07638014,0.37918705,0.39412346,0.0,0.08889026,0.4892459,0.0,0.3226531,0.0,0.10848251,0.09206036,0.47082874,0.226019,0.0,0.27457654,0.025184214,0.2756071,0.2153853,0.0,0.26597098,0.24258557,0.5406583,0.09813348,0.21853141,0.23162225,0.17871132,0.32783002,0.31370023,0.15937878,0.3988549,0.08429722,0.22245133,0.26403207,0.16207337,0.0,0.24718939,0.32218504,0.32508108,0.12821339,0.14741611,0.22848466,0.40491486,0.054878976,0.07860039,0.35349053,0.0,0.5065095,0.17797962,0.29883116,0.31281158,0.3405888,0.3903084,0.0,0.2638194,0.3479601,0.49054977,0.15995537,0.20431401,0.54930335,0.0,0.43834433,0.30407572,0.11808944,0.14556599,0.0053721406,0.0,0.30212283,0.17728199,0.28903836,0.21466373,0.0,0.12297487,0.3260079,0.3278438,0.33212042,0.2837663,0.0,0.18022235,0.3911294,0.21313003,0.38596037,0.3939993,0.39605182,0.0,0.31665033
abominablemovie,0.6011647,0.0,0.641979,0.19172792,0.14159808,0.63323057,0.39594626,0.15847708,0.15858254,0.55416185,0.2994383,0.08493682,0.20897122,0.11114357,0.27931648,0.4192406,0.15813474,0.1390504,0.0,0.0,0.6387523,0.45017675,0.2333095,0.031286348,0.23894528,0.4385781,0.2628585,0.33967584,0.6529376,0.0,0.2715356,0.60840386,0.0,0.0,0.0,0.0,0.0,0.4697225,0.47967523,0.5264385,0.5206747,0.016949449,0.18174312,0.82512796,0.467733,0.0,0.6653957,0.4518738,0.69310415,0.23874,0.4641289,0.10222885,0.61474735,0.46997634,0.52981895,0.22936247,0.5217287,0.026808554,0.45692307,0.5386633,0.0,0.0,0.28406447,0.26435983,0.5222987,0.26027453,0.6791464,0.374055,0.28844893,0.08639725,0.7031531,0.40343922,0.71398675,0.0,0.52358973,0.17569369,0.35201675,0.6253122,0.0,0.21979573,0.7237712,0.0,0.35995382,0.0,0.17248699,0.22473794,0.31035614,0.357257,0.0,0.6813288,0.0,0.4128716,0.16127196,0.0,0.14266345,0.5573284,0.5779951,0.027036233,0.256392,0.5294866,0.17616107,0.36040598,0.29479587,0.22346656,0.56805533,0.07189739,0.49343717,0.41036275,0.6653306,0.0,0.21378739,0.6517313,0.32439741,0.0,0.0802857,0.440339,0.4934126,0.03162199,0.34840155,0.37991148,0.0,0.5262915,0.33239296,0.27515087,0.5372927,0.7532348,0.47307602,0.0,0.51523334,0.4345357,0.6979802,0.25947875,0.44356325,0.81515676,0.0,0.37090927,0.5204032,0.5183411,0.012357817,0.0,0.0,0.65387625,0.62122285,0.6333207,0.3536965,0.0,0.07949062,0.5214746,0.52185917,0.57628524,0.34690705,0.0,0.40034258,0.5025002,0.31875163,0.4853537,0.47108176,0.6893955,0.0,0.20329246
adastramovie,0.40377817,0.0,0.3809897,0.096377425,0.057075232,0.49717504,0.25311494,0.08831652,0.03446787,0.306077,0.114288405,0.07652941,0.18263221,0.16457385,0.20469792,0.23676184,0.1613647,0.072810665,0.07293038,0.0,0.47071695,0.20422696,0.13191104,0.061634213,0.16713509,0.25409666,0.13261233,0.044203706,0.23587532,0.0,0.17605275,0.4048329,0.0,0.0,0.0,0.0,0.103244334,0.42003453,0.22890307,0.35901222,0.29169393,0.064283065,0.20339768,0.33177838,0.25643533,0.0,0.40920338,0.47348034,0.3234201,0.025434837,0.22137019,0.29190576,0.25750923,0.1292364,0.260764,0.10809378,0.4353028,0.07421874,0.32995138,0.26473206,0.0,0.0,0.24431986,0.2920146,0.45959246,0.17654034,0.35057706,0.22331809,0.19898236,0.0,0.3510358,0.3424623,0.465808,0.0,0.18064614,0.08297877,0.21533014,0.35931537,0.0,0.12999792,0.32380503,0.0,0.1831639,0.0,0.09131335,0.09038156,0.32388803,0.21841204,0.0,0.32838213,0.13514297,0.2782606,0.17512228,0.07233093,0.11723144,0.14755246,0.37462538,0.27585283,0.2797848,0.2836476,0.30284813,0.14567977,0.18728915,0.2548062,0.3509636,0.039210863,0.13807234,0.22121516,0.13884696,0.014886308,0.2573903,0.21536669,0.24933815,0.0,0.07445051,0.101580694,0.24815443,0.08175607,0.07052651,0.20298485,0.0,0.33047414,0.16432403,0.34795275,0.35177895,0.3762445,0.24655885,0.0,0.21248649,0.50076485,0.4725727,0.42547408,0.09829289,0.40298778,0.0,0.27730396,0.44658393,0.21336424,0.074293956,0.0,0.0,0.18798201,0.35638827,0.36217636,0.11799796,0.0,0.062060207,0.36815947,0.35510248,0.17700657,0.2679729,0.0,0.22356145,0.24433085,0.26763374,0.38034308,0.3605415,0.31660458,0.0,0.2686806
adogsjourneymovie,0.8421012,0.0,0.76428586,0.27420503,0.10128966,1.0611128,0.872393,0.08706186,0.2233957,0.2448673,0.38362458,0.1726006,0.12997137,0.30473685,0.29851228,0.71770525,0.4821358,0.1167056,0.0,0.0,1.2312207,0.4833213,0.30179912,0.082440086,0.6035881,0.06737021,0.47196707,0.29029793,0.73691,0.0,0.4669001,1.1153036,0.0,0.007447337,0.0,0.0,0.0538437,0.60525227,0.24948324,0.7021496,0.74947244,0.2779912,0.5506628,0.9362903,0.7363001,0.0,0.72438395,0.997198,0.70368433,0.12895103,0.6907001,0.67525,0.9246475,0.36321515,0.9127169,0.177717,0.9556624,0.19326872,0.7552509,0.8063843,0.0,0.0,0.8179441,0.31790966,0.922279,0.33652714,0.665535,0.792511,0.43718517,0.0,0.7886534,0.7274573,0.70167804,0.0,0.8638087,0.37453067,0.4004271,0.64845896,0.0,0.29380926,0.7739724,0.015653672,0.39046693,0.0,0.0,0.25867638,0.7668304,0.3890998,0.0,0.26163548,0.0,0.5970217,0.46094352,0.0,0.507336,0.53464025,1.0923074,0.3174408,0.21689373,0.53864735,0.4410129,0.6074277,0.59212434,0.26219258,0.7569585,0.0,0.32387602,0.7553057,0.52104986,0.0,0.6473202,0.3339408,0.772829,0.0,0.0,0.6019367,0.92882556,0.22596891,0.32457948,0.6485844,0.0,0.6720651,0.18559963,0.7068795,0.6336546,0.97222173,0.62744755,0.0,0.62095505,0.8038595,0.8511755,0.36664972,0.47707048,0.89964134,0.0,0.8304609,0.4508317,0.39302868,0.0,0.15596777,0.0,0.4680727,0.5902803,0.31156263,0.6593209,0.0,0.12246205,0.61512864,0.666741,0.5659388,0.42926502,0.0,0.15842223,0.8300541,0.6083069,0.732641,0.8975672,0.6074498,0.0,0.34698683
aftermathmovie,0.4113043,0.0,0.37682694,0.123185724,0.02627693,0.4760003,0.31893808,0.09975603,0.13849196,0.24976367,0.19140889,0.0,0.13072559,0.18204597,0.3159234,0.19418755,0.23931046,0.09740545,0.0,0.0,0.36989897,0.29891014,0.10216298,0.14022887,0.21600628,0.1468039,0.20039256,0.1781169,0.26698866,0.0,0.22057605,0.35746717,0.0,0.0,0.0,0.0,0.025363995,0.39023247,0.17594422,0.33981806,0.2907511,0.14196794,0.24043009,0.385108,0.19477966,0.0,0.3799989,0.44512287,0.27703193,0.0075366665,0.3186207,0.31216526,0.2771689,0.06069975,0.3337942,0.24771485,0.4511473,0.02359684,0.27886924,0.30971086,0.0,0.0,0.31496602,0.3211962,0.4248479,0.1884005,0.25078583,0.24086516,0.27101752,0.0,0.4150765,0.24600755,0.4612138,0.0,0.291265,0.049980197,0.2516461,0.30751696,0.0,0.18660767,0.28679913,0.0,0.23197217,0.0,0.03903333,0.1549244,0.3242728,0.1739563,0.0,0.3295837,0.0,0.19532956,0.13701987,0.06845482,0.20609204,0.31344798,0.30681804,0.17173755,0.20859341,0.29674268,0.17223564,0.2901502,0.18335024,0.12928918,0.4772839,0.11810287,0.09454286,0.23905243,0.28708434,0.0,0.2825368,0.31991196,0.2089066,0.0,0.11892613,0.19673917,0.26312664,0.06688152,0.03939141,0.4126656,0.0,0.38735524,0.0874023,0.34192708,0.3853772,0.31046346,0.3212558,0.0,0.23892443,0.4089808,0.45615926,0.2559545,0.21598785,0.3811713,0.0,0.3221574,0.36534804,0.20142423,0.094978444,0.0,0.0,0.08843592,0.3576944,0.30825105,0.23031223,0.0,0.15444349,0.34733537,0.28566518,0.19355193,0.3309153,0.0,0.23601843,0.26716414,0.22888051,0.29256836,0.25561935,0.35227177,0.0,0.27974412
aftermovie,0.42640686,0.03592442,0.30531815,0.054611117,0.0,0.47839874,0.34443784,0.061242424,0.10845021,0.23964301,0.14372687,0.0,0.21326014,0.20947696,0.09822497,0.11939209,0.18869862,0.05541391,0.0,0.0,0.44764978,0.3136528,0.27233332,0.09141392,0.21743774,0.19742431,0.17176455,0.1832395,0.34233105,0.0,0.1164155,0.44355065,0.0,0.0,0.0,0.0,0.06308382,0.4177978,0.15151785,0.39242536,0.38726714,0.12278354,0.22964886,0.4520209,0.2827762,0.0,0.45170057,0.38426802,0.28538683,0.14892127,0.16547596,0.3046534,0.20876434,0.16854233,0.12393612,0.16857189,0.34241465,0.028718263,0.347319,0.3591054,0.0,0.0,0.37628886,0.32487744,0.31682527,0.25339463,0.17985252,0.29151466,0.13899235,0.0,0.4041277,0.29805365,0.5265864,0.0,0.37242815,0.13415325,0.3599198,0.34920338,0.0,0.29145512,0.30583772,0.0,0.3453163,0.0,0.02192758,0.09688059,0.31714833,0.12135034,0.0,0.2639507,0.0,0.30530554,0.1343027,0.090273425,0.18264736,0.2801764,0.33255002,0.15551639,0.21790949,0.28335023,0.09350772,0.32674646,0.30236176,0.15937388,0.23867519,0.0981866,0.092585005,0.24023612,0.33425084,0.0,0.2997288,0.13558903,0.26128036,0.019648926,0.079796895,0.215989,0.2676781,0.033312917,0.18065527,0.3339756,0.0,0.43243086,0.14566188,0.30719784,0.11848749,0.39859602,0.2231386,0.0,0.31209543,0.4400952,0.48870212,0.42666838,0.2613044,0.4580388,0.0,0.3782131,0.19430839,0.23842637,0.0143890185,0.0,0.0,0.33409038,0.33636102,0.39256918,0.29035315,0.0,0.17149408,0.43095317,0.3370847,0.3246212,0.19025515,0.0,0.16573574,0.33198863,0.27384904,0.37579194,0.40394887,0.24668452,0.0,0.32646364
ahiddenlifefilm,0.19571963,0.0,0.18189836,0.046317436,0.014923935,0.2499175,0.16943838,0.05000516,0.073873036,0.11803122,0.08695927,0.015704019,0.09315746,0.059499267,0.10698478,0.11253551,0.123382926,0.037465274,0.0,0.0,0.23912005,0.15673639,0.07504843,0.042258278,0.11706067,0.10729818,0.10913327,0.09776273,0.14213689,0.0,0.10421414,0.20757133,0.0,0.0,0.0,0.0,0.029307058,0.17402023,0.08534409,0.17036068,0.14522518,0.07920655,0.116165854,0.19539839,0.11540553,0.0,0.19763121,0.21338321,0.1578314,0.07317359,0.14946604,0.13792336,0.13266563,0.110573046,0.1538683,0.06748034,0.17371348,0.04010536,0.16031443,0.17667554,0.0,0.0,0.16053912,0.14475393,0.20898385,0.13364239,0.119915366,0.12165475,0.12205005,0.0,0.21670525,0.13856442,0.19622664,0.0,0.15005367,0.06493126,0.13092308,0.16649489,0.0,0.09041457,0.15464626,0.006263541,0.12570673,0.0,0.020003268,0.07447852,0.16936532,0.11147487,0.0,0.1484402,0.01802124,0.111550435,0.10294715,0.026109364,0.08112218,0.15662253,0.19242212,0.08890516,0.10492682,0.17106189,0.08692908,0.14491066,0.11780934,0.09843579,0.19202556,0.028397532,0.07796832,0.11534444,0.09549663,0.0,0.13178512,0.1296137,0.117934,0.0071268673,0.047385726,0.10913776,0.16474456,0.02277966,0.06542814,0.18206549,0.0,0.18496598,0.07588084,0.17409986,0.11513006,0.16864847,0.1537752,0.0,0.1165547,0.20817992,0.22551481,0.15097578,0.1041595,0.20179175,0.0,0.13749562,0.15091749,0.1149316,0.025988571,0.004559107,0.0,0.10168797,0.15694404,0.1689626,0.10593769,0.0,0.041001126,0.14981516,0.14506981,0.1367893,0.14383946,0.0,0.09826043,0.1483172,0.12441274,0.18319145,0.18574926,0.15574165,0.0,0.1310746
alitamovie,0.7723781,0.0,0.57389146,0.29537842,0.0,0.6726179,0.58006394,0.16835281,0.11525631,0.42032787,0.27070338,0.13978316,0.25712276,0.2233568,0.6098996,0.46034995,0.22314747,0.41881818,0.0,0.0,0.8486337,0.35797554,0.08429785,0.043920644,0.48391902,0.3397609,0.3610041,0.3559148,0.5741798,0.0,0.38555378,0.75060457,0.0,0.0,0.0,0.0,0.16343893,0.7332078,0.28168142,0.4784266,0.67205894,0.33510932,0.36944008,0.60156333,0.37222782,0.0,0.56820154,0.58948433,0.5413455,0.08497492,0.74346894,0.65679556,0.373742,0.16322729,0.5300374,0.12027632,0.6200055,0.0033521596,0.4138277,0.4159577,0.0,0.0,0.60932446,0.45291865,0.777423,0.16652861,0.52824765,0.46437958,0.4374133,0.0,0.68182147,0.5249489,0.5273775,0.0,0.49410543,0.0,0.48759967,0.6334298,0.0,0.14809091,0.7492703,0.0,0.3531794,0.0,0.19794226,0.2631379,0.586236,0.46233535,0.0,0.4578675,0.104760125,0.30438143,0.5328436,0.0,0.22267982,0.26957184,0.54415864,0.0048385486,0.20853996,0.56594324,0.32711607,0.38018748,0.19955242,0.1986524,0.56600505,0.025274683,0.26242828,0.2571185,0.3544498,0.0,0.34682912,0.6770912,0.36761025,0.0,0.18379535,0.42932063,0.51856685,0.0,0.11474728,0.6126293,0.0,0.6889842,0.07473233,0.35506135,0.6866392,0.4665348,0.52530056,0.0,0.47205606,0.5332799,0.7340068,0.6221325,0.21516702,0.6216234,0.0,0.6201466,0.6533155,0.28224224,0.0,0.037388667,0.0,0.4324247,0.6484648,0.4999848,0.24904473,0.0,0.030513048,0.36851692,0.4518168,0.4017643,0.5231879,0.0,0.3428673,0.39861342,0.29758924,0.46692398,0.57683045,0.53039217,0.0,0.22044599
