movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119
21bridgesmovie,0.4167356,0.33800244,0.18568611,0.4353486,0.36285907,0.51189345,0.45850164,0.0,0.54156506,0.21934731,0.3222714,0.2833179,0.0,0.39109015,0.21390793,0.49249852,0.0,0.109970644,0.23593688,0.37103868,0.0,0.444829,0.18400802,0.37020642,0.14107636,0.34863728,0.38908526,0.38021544,0.3689696,0.57028157,0.08579638,0.34060937,0.23490742,0.23900232,0.7075662,0.51334304,0.6503855,0.17132606,0.42459568,0.09280877,0.25788948,0.3894124,0.0,0.06794477,0.28467256,0.0,0.3984192,0.49520138,0.23111372,0.0,0.5517326,0.5369474,0.0,0.018195104,0.31020305,0.09404658,0.3845865,0.11084061,0.03910482,0.46368566,0.27594808,0.0,0.45927465,0.44539917,0.5018171,0.43660936,0.0,0.4859627,0.5259875,0.13791955,0.5374149,0.0,0.0,0.41242847,0.3122676,0.0,0.52035344,0.543066,0.51568824,0.22766405,0.4723178,0.4047382,0.402847,0.20923819,0.3245775,0.61151624,0.0,0.2820812,0.23960924,0.4991796,0.18277648,0.21057934,0.0,0.52450657,0.49506375,0.4288268,0.40839064,0.18962085,0.0,0.0,0.0,0.5192344,0.36839882,0.28214118,0.11249378,0.59156966,0.23470205,0.3829731,0.3760709,0.39363527,0.55037546,0.51103175,0.5375145,0.4454199,0.0,0.120761834,0.45244098,0.0,0.44729578,0.30597723
47metersdown,0.5944354,0.4551663,0.1372748,0.4934017,0.332392,0.4308158,0.5524285,0.0,0.36959338,0.34741792,0.46634942,0.22972831,0.0,0.56253004,0.26403683,0.4520051,0.0,0.12718923,0.45806202,0.6458707,0.0,0.44134796,0.30957252,0.48107284,0.46737158,0.4076749,0.3253446,0.67400956,0.31484693,0.70836926,0.23224325,0.48691463,0.2164545,0.37398896,0.6153725,0.6730072,0.7950988,0.23816697,0.5815424,0.087818444,0.4099971,0.3908834,0.0,0.43995112,0.12374483,0.0,0.50899553,0.80642855,0.3730203,0.0,0.59382075,0.36196008,0.0,0.0036691455,0.33020622,0.07861437,0.3817313,0.12609312,0.0,0.61550134,0.44969177,0.0,0.43808982,0.55767155,0.4990394,0.50253075,0.0,0.64092064,0.5417579,0.35942197,0.38944647,0.0,0.0,0.34784767,0.22679149,0.0,0.40730748,0.53153795,0.45583376,0.31493738,0.5311743,0.32554328,0.6197662,0.40144232,0.49582413,0.77279556,0.05949218,0.16242725,0.25609714,0.6637154,0.2549134,0.1786322,0.0,0.5630819,0.74206126,0.5038107,0.68965584,0.052218735,0.0,0.00945423,0.0,0.5828099,0.6235511,0.3439225,0.15679973,0.61571383,0.26116073,0.4165239,0.2693055,0.5628921,0.5467678,0.53793395,0.56158596,0.44840762,0.0,0.15821154,0.5626347,0.0,0.6947674,0.317777
abeautifuldaymovie,0.47832596,0.37435082,0.21296316,0.44268942,0.2983938,0.47667235,0.43346068,0.0,0.3281898,0.13639398,0.32736623,0.32686993,0.0,0.6006164,0.1254406,0.5206511,0.0,0.079649,0.30289674,0.5007907,0.0,0.35927024,0.048131067,0.4251505,0.27808726,0.26784897,0.27614388,0.6496449,0.32342607,0.4272558,0.12678039,0.4710346,0.20505635,0.21059462,0.5713391,0.48296106,0.55913615,0.1230208,0.3410509,0.10892876,0.22905482,0.44341752,0.0,0.21265225,0.31984285,0.0,0.3755186,0.610907,0.24753827,0.0,0.4094822,0.46992588,0.0,0.0,0.26592365,0.16779004,0.37052822,0.23929621,0.059070908,0.35917595,0.28678176,0.0,0.36082217,0.39163572,0.46921986,0.30598676,0.0,0.47889775,0.4764706,0.3154979,0.4244032,0.051092442,0.0,0.4098362,0.29248518,0.0,0.4532902,0.6005284,0.37339073,0.24852303,0.40632263,0.44392166,0.43833748,0.25091454,0.29707515,0.5225584,0.060109302,0.19757617,0.23479414,0.5523319,0.27959993,0.20033133,0.0,0.5052667,0.4873042,0.55989456,0.45058697,0.13234898,0.0,0.047836777,0.0,0.54359794,0.2752877,0.26942256,0.10425983,0.5655508,0.1760799,0.29212976,0.36302677,0.4863475,0.616522,0.49723807,0.5351644,0.2913356,0.0,0.32530585,0.44170654,0.0,0.46751058,0.2769213
abominablemovie,0.47205648,0.7551332,0.38052124,0.61310136,0.051506326,0.6491989,0.48847634,0.0,0.5139208,0.32069093,0.6181978,0.4758052,0.0,0.7045708,0.24514252,0.7756851,0.0,0.25574884,0.41767663,0.7649041,0.0,0.52708423,0.16700256,0.6342711,0.36191115,0.3722241,0.54704446,0.88954157,0.35704547,0.8493078,0.3613602,0.63260114,0.16698824,0.3708623,0.9273509,0.6789813,0.86804897,0.6504106,0.31598172,0.12680617,0.55086106,0.6423885,0.0,0.25759342,0.3235479,0.0,0.6335685,0.71618664,0.37117243,0.0,0.8277703,0.66407615,0.0,0.0,0.35787407,0.2355283,0.49159682,0.1256467,0.012998786,0.7461352,0.22708923,0.0,0.47072098,0.8174598,0.8431631,0.5492547,0.0,0.6983808,0.6579017,0.35371554,0.57920307,0.124030545,0.0,0.5302084,0.29642087,0.0,0.64951384,0.80884236,0.48937136,0.23497933,0.44613725,0.68583393,0.7409249,0.61575747,0.39889252,0.82735425,0.044782426,0.48927096,0.28421372,0.9095063,0.31632,0.113490686,0.0,0.8298211,0.86506236,0.47075444,0.908647,0.15664372,0.0,0.0,0.0,0.9947391,0.37802565,0.5256262,0.1315772,0.90974903,0.5074354,0.31465676,0.5461894,0.85419977,0.6578523,0.8917839,0.6917611,0.47037074,0.0,0.2167723,0.67504984,0.0,0.85431224,0.2924331
adastramovie,0.29043028,0.31188408,0.0,0.30974057,0.29861194,0.30608797,0.35050344,0.0,0.44033876,0.1525062,0.408072,0.1869457,0.0,0.4888099,0.2194494,0.37946466,0.0,0.19233622,0.3668287,0.4079034,0.0,0.43829316,0.13375294,0.47504222,0.16835105,0.40971133,0.2895478,0.42366472,0.2170263,0.51185036,0.05371897,0.43036747,0.23984462,0.2503848,0.6030578,0.48157609,0.64141107,0.30475754,0.2763253,0.10152385,0.39698887,0.27952707,0.0,0.07278735,0.27081072,0.0,0.40800884,0.3933266,0.26315397,0.0,0.4588845,0.3987792,0.0,0.0,0.2803621,0.20671411,0.29999402,0.13029249,0.027644098,0.40448752,0.27690142,0.0,0.19135739,0.35825002,0.4815181,0.31490117,0.0,0.42351636,0.44317037,0.30723494,0.38496524,0.0,0.0,0.37191513,0.27641767,0.0,0.46381548,0.5015955,0.3967819,0.27582493,0.37505046,0.20447218,0.6494758,0.20998316,0.23931089,0.59554857,0.027807599,0.16542768,0.013376025,0.5086452,0.19703111,0.08234446,0.0,0.52394783,0.46136242,0.29519677,0.60786915,0.11652067,0.0,0.0,0.03996486,0.5908063,0.27034938,0.1462169,0.17646877,0.5406197,0.29419407,0.33378085,0.3395518,0.54642195,0.47350192,0.49128512,0.5500546,0.40107802,0.0,0.32193366,0.58362275,0.0,0.6683709,0.36338097
adogsjourneymovie,1.0745643,1.0171441,0.54729384,0.57753587,0.46667376,0.7600832,0.76844746,0.0,0.5742812,0.41973838,0.85096437,0.5896103,0.0,1.2392161,0.5882567,1.1527823,0.0,0.1975359,0.8112433,0.764102,0.0,1.069497,0.15682751,0.93732643,0.3315153,0.39299893,0.63655186,0.8303252,0.9382719,1.3572054,0.22544566,0.9974333,0.34995994,0.47229573,1.3269753,0.9132076,1.6300282,0.42478383,0.7032384,0.36450502,0.92671347,1.2520381,0.0,0.2776951,0.61176103,0.0,1.1677065,1.2145157,0.45296103,0.0,1.227044,1.0152357,0.0,0.2166163,0.394446,0.26019025,0.5618766,0.30475426,0.088730566,0.90729064,0.61402446,0.0,1.0392178,1.1260376,1.1952829,0.6967634,0.0,0.7308773,0.891412,0.613681,0.60441315,0.06435861,0.0,0.89986223,0.6553239,0.0,1.2878871,1.1273581,0.7877173,0.6797068,0.8315787,0.96015763,1.2682817,0.6374865,0.46857798,1.060494,0.0,0.43865827,0.3497083,1.0642194,0.2187607,0.5324742,0.0,0.89866406,1.0667068,1.0161042,1.0314415,0.2348721,0.0,0.0,0.0,1.3135612,0.5085287,0.43422338,0.14127257,1.2225714,0.45693263,0.8250815,0.79872924,0.798903,1.1095304,0.95175016,1.0553476,0.75494915,0.0,0.52451986,1.2593436,0.0,0.6253665,1.0430714
aftermathmovie,0.273197,0.22307311,0.2453048,0.25166744,0.19860986,0.3390839,0.25221395,0.0,0.32682618,0.13999495,0.23240681,0.19221558,0.0,0.3222338,0.105295695,0.3077203,0.0,0.15329455,0.26360258,0.31195796,0.0,0.23516175,0.102248974,0.37375277,0.18854281,0.30214304,0.20151335,0.37992927,0.25282803,0.31075385,0.1736355,0.41638952,0.09643927,0.17389879,0.39497644,0.39659023,0.48705047,0.15664639,0.32316816,0.080825925,0.21472162,0.4530772,0.0,0.12975995,0.2276962,0.0,0.32318336,0.37299526,0.1679887,0.0,0.27928975,0.25051686,0.0,0.0,0.11428942,0.14885963,0.22365387,0.15949903,0.111418575,0.2817593,0.20054302,0.0,0.24171594,0.2422927,0.3638885,0.21513247,0.0,0.33730453,0.41810617,0.1364951,0.38134435,0.0,0.0,0.3046329,0.19336076,0.0,0.4419322,0.3548098,0.19565806,0.2661212,0.30799717,0.24107358,0.4208669,0.19199948,0.17474008,0.39502066,0.0043669487,0.23188199,0.1648545,0.523097,0.18382725,0.2057858,0.0,0.3922815,0.41945726,0.2715604,0.4760065,0.1130454,0.0,0.03396731,0.0,0.3694312,0.28760126,0.2542412,0.17129928,0.38085797,0.25649405,0.25416097,0.15935963,0.29989326,0.4888167,0.40997884,0.4050832,0.2164444,0.0,0.15212448,0.43268543,0.0,0.46326077,0.20623928
aftermovie,0.27633858,0.4114554,0.08249324,0.37367487,0.31921554,0.42740124,0.39746818,0.0,0.39403647,0.31074086,0.37581816,0.41849327,0.0,0.49721244,0.19949499,0.305946,0.0,0.084915936,0.2788157,0.4798643,0.0,0.43831983,0.22203028,0.44099772,0.27823105,0.23502874,0.39300278,0.5070837,0.42183855,0.5071967,0.20973745,0.3092003,0.20142189,0.25276855,0.5025764,0.50654787,0.5049811,0.2860222,0.33573714,0.15203464,0.27331516,0.4208011,0.0,0.07279605,0.28107482,0.0,0.3879384,0.5234917,0.2834894,0.0,0.3728141,0.2117708,0.0,0.067448266,0.31409582,0.08946055,0.2840976,0.08311795,0.059495196,0.45839196,0.2224135,0.0,0.32888398,0.4795788,0.46313554,0.28893077,0.0,0.39249784,0.4728109,0.2832917,0.35001174,0.0,0.0,0.35956368,0.19884552,0.0,0.4416455,0.27002934,0.3490294,0.15396348,0.34889573,0.2788648,0.46084192,0.19882576,0.30077833,0.6013854,0.066684514,0.2436746,0.22019228,0.57763946,0.2397085,0.32619,0.0,0.6025603,0.62912107,0.3549576,0.46253487,0.17553627,0.0,0.047831513,0.0,0.50557166,0.3666494,0.23132427,0.115275964,0.6506026,0.15540265,0.3197182,0.2910162,0.3033267,0.38467014,0.4492081,0.44104216,0.57692033,0.0,0.21858254,0.5725739,0.0,0.49038625,0.30165502
ahiddenlifefilm,0.16435632,0.16548054,0.067795105,0.16606165,0.11041443,0.17881927,0.16331528,0.0,0.17996942,0.0899123,0.1357856,0.12442533,0.0,0.18095462,0.0947163,0.15500115,0.0,0.07540858,0.11507534,0.17863037,0.0,0.1652658,0.053149022,0.1909395,0.101407886,0.13558768,0.12889712,0.22217089,0.13415182,0.22174126,0.07504396,0.16805744,0.103155255,0.099288695,0.25100848,0.22261326,0.247509,0.10451197,0.16551882,0.0545358,0.11960684,0.21829195,0.0,0.056809224,0.11076333,0.0,0.15858899,0.22039154,0.11454114,0.0,0.17973731,0.15398279,0.0,0.0,0.094485685,0.08257188,0.12377865,0.063312575,0.024204567,0.19839573,0.11750159,0.0,0.13520733,0.18289654,0.19203898,0.14160891,0.0,0.17992002,0.18486463,0.0842536,0.16991512,0.0,0.0,0.16629033,0.11868186,0.0,0.19864659,0.20703107,0.15433684,0.12974358,0.15607072,0.13300967,0.19987583,0.10615232,0.13205062,0.2406788,0.0,0.12193413,0.06297301,0.22680876,0.08888799,0.094569325,0.0,0.20765811,0.22345705,0.1760204,0.21979825,0.058506295,0.0,0.005833053,0.0,0.19302182,0.14872609,0.10394929,0.07025876,0.23274353,0.1161781,0.1310415,0.12880513,0.19385147,0.19711576,0.22139263,0.19823661,0.17170565,0.0,0.09664256,0.20276977,0.0,0.21932273,0.1212945
alitamovie,0.3464898,0.7326987,0.14776558,0.7695538,0.39704698,0.77605873,0.7869713,0.0,0.64929867,0.4230896,0.33082578,0.18444028,0.0,0.622903,0.31500727,0.44534057,0.0,0.40941632,0.37830716,0.640817,0.0,0.6442296,0.29115874,0.61505157,0.21798146,0.6325311,0.4651175,0.77472675,0.5443465,0.8645171,0.3173405,0.76594436,0.5367194,0.39548546,0.61118394,0.82510144,0.99214464,0.48905945,0.87739486,0.2919848,0.6298776,0.65569395,0.0,0.0,0.3074298,0.0,0.75951266,0.84647006,0.4424895,0.0,0.4990807,0.4966309,0.0,0.047667935,0.4676412,0.18788084,0.47350737,0.21911798,0.0,0.9212659,0.4852972,0.0,0.6549351,0.7157739,0.75246656,0.49051806,0.0,0.7744527,0.981494,0.36461517,0.7850622,0.0,0.0,0.4740104,0.53664464,0.0,0.6623802,0.85550374,0.43277577,0.3675603,0.732981,0.5865832,0.9546967,0.6162982,0.5951043,0.8845899,0.0,0.22462747,0.31288612,1.0010129,0.28248653,0.27301934,0.0,0.64676654,0.785319,0.6578094,0.85219544,0.16793552,0.0,0.10307219,0.0,0.7022801,0.62139565,0.21585225,0.28504983,0.9958662,0.50275207,0.44543254,0.43328202,0.87617505,0.80513453,0.86495125,0.8097449,0.654239,0.0,0.2955987,0.65255857,0.0,1.0552703,0.43136996
