movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.05297088,0.6415393,0.3439294,0.69944304,0.3734898,0.0,0.49040708,0.40581337,0.72993016,0.606973,0.50600505,0.51869005,0.4675542,0.0,0.7598107,0.76357275,0.8336624,0.8569918,0.7867407,0.47983906,0.78247404,0.3955168,0.5116934,0.75286937,0.41302505,0.0885261,0.29981992,0.71031296,0.68420875,0.0,0.42934796,0.72568023,0.37502265,0.49825057,0.6962329,0.0,0.0,0.8453896,0.6426105,0.0,0.5090747,0.8062158,0.5763222,0.60391134,0.4639141,0.16340294,0.2977148,0.6727197,0.14963458,0.41551077
47metersdown,0.0,0.9102716,0.30695167,1.0428804,0.6554737,0.0,0.9236664,0.3679769,0.57399017,0.81362396,0.5753484,0.62246144,0.57980424,0.0,0.81075364,1.0102091,1.2221695,1.0350517,0.69745815,0.41598365,1.0009978,0.8752963,0.7998882,0.72115576,0.8238406,0.24681845,0.32628262,0.7106214,0.8948467,0.0,0.48751143,1.0553399,0.5901307,0.76065725,0.65782523,0.0,0.0,0.96269834,0.7435515,0.0,0.4488993,0.8721219,0.57937825,0.64198923,0.5545002,0.1414341,0.46933106,0.64697504,0.24041091,0.56812066
abeautifuldaymovie,0.269101,0.49745864,0.2075895,0.6670012,0.2503864,0.0,0.42960888,0.30156332,0.57369804,0.43924814,0.38445252,0.5140248,0.2807734,0.0,0.5499029,0.5686465,0.5739306,0.6223558,0.5350489,0.44479176,0.61608124,0.43419904,0.3893452,0.44031486,0.30193064,0.0,0.19523294,0.61922336,0.54132766,0.0,0.24804062,0.73805356,0.39770234,0.5339468,0.48440257,0.13389727,0.0,0.53975135,0.4855001,0.0,0.41105732,0.42761496,0.4771944,0.485698,0.51863056,0.06539823,0.2742606,0.5133732,0.277676,0.3717703
abominablemovie,0.21794471,0.817858,0.48691183,1.2467579,0.60808635,0.0,0.6604577,0.5432321,0.9767459,0.80794,0.73291934,0.80378973,0.7532851,0.0,0.96112704,1.1106933,0.80629945,1.0550108,0.99188966,0.607228,1.1215184,0.8890171,0.33560383,0.6562926,0.33243638,0.14097504,0.48062977,0.7018183,0.7163801,0.0,0.48552623,1.41813,0.7228155,0.48641708,0.8406898,0.13206495,0.0,1.0404857,0.82169414,0.0,0.6094662,1.0164078,0.8391899,0.5633226,0.3108883,0.27869663,0.29609486,0.8846906,0.15149175,0.44768134
adastramovie,0.13877451,0.4853031,0.13155028,0.8848566,0.3360057,0.0,0.5702024,0.37182534,0.548373,0.49863657,0.48493153,0.4731806,0.4280241,0.0,0.6080524,0.46601635,0.67902195,0.55867857,0.5976171,0.37130722,0.7627176,0.46473688,0.5335297,0.56953526,0.43549886,0.09056668,0.4337255,0.6701067,0.6732576,0.0,0.34887955,0.80538857,0.5178092,0.48069903,0.5728177,0.11365488,0.0,0.6732831,0.54739416,0.0,0.50994873,0.7773319,0.5033251,0.72685623,0.5539987,0.28001696,0.32748556,0.72581464,0.26664084,0.20434515
adogsjourneymovie,0.4090268,0.9740203,0.4548215,1.4214195,0.701555,0.0,1.1632364,1.1794208,1.5852482,1.1335076,1.1046351,1.2501532,0.9426509,0.0,1.8451275,1.4405683,2.109854,1.6507549,1.7945045,1.3062061,1.5929835,1.2866334,0.75415784,1.4286374,0.5932335,0.059780806,0.7897332,1.4454641,1.1091105,0.0,0.6504949,1.5842872,1.4897431,1.3428867,1.1092247,0.19671734,0.0,1.8975699,1.5602049,0.0,0.86576915,1.4999208,1.2257025,0.907548,1.3289179,0.25281426,0.3663624,1.3408734,0.41267022,0.4220735
aftermathmovie,0.17721438,0.44958025,0.13339722,0.5553073,0.3536504,0.0,0.36490065,0.2709231,0.42022458,0.50241387,0.36768234,0.28066394,0.41315967,0.0,0.4438361,0.42288443,0.5616411,0.47666538,0.48589283,0.3708847,0.5392101,0.33779743,0.3399768,0.4094321,0.26008558,0.057497777,0.1571668,0.45361418,0.35041422,0.0,0.3127446,0.61009514,0.36718616,0.40419334,0.3796594,0.06471022,0.0,0.6056267,0.44096404,0.0,0.3744597,0.44174725,0.4706462,0.41321468,0.31595665,0.12817162,0.23539987,0.42677683,0.20617926,0.22289191
aftermovie,0.052860975,0.7496435,0.35056022,0.7288113,0.35880047,0.0,0.5840207,0.30476746,0.65498835,0.64645606,0.4927547,0.671881,0.5213776,0.0,0.7395719,0.73116946,0.80804074,0.7800007,0.79390997,0.3054221,0.8170122,0.7558833,0.681586,0.6237989,0.4911451,0.1100286,0.31118944,0.7294256,0.645109,0.0,0.44032788,0.94370145,0.61093223,0.6023925,0.55887365,0.15067267,0.0,0.8189361,0.83343023,0.0,0.48696437,0.5792183,0.62168175,0.5548985,0.60411376,0.1263142,0.4165891,0.70004517,0.16448557,0.43045643
ahiddenlifefilm,0.044148345,0.27596626,0.13409439,0.34904772,0.17981842,0.0,0.24483192,0.16725437,0.28804308,0.26039654,0.20525314,0.1981758,0.20593862,0.0,0.32587865,0.2859162,0.3560007,0.34653053,0.3192616,0.22202721,0.3377072,0.25867143,0.23153882,0.26187146,0.17986058,0.048482113,0.1065576,0.29935777,0.28122255,0.0,0.18264319,0.35722178,0.24129348,0.2346515,0.25008297,0.034657996,0.0,0.34500897,0.29554474,0.0,0.20826718,0.29913023,0.26003247,0.2558212,0.23136187,0.07450752,0.13039279,0.28616577,0.106308386,0.16109903
alitamovie,0.099607326,0.6554538,0.34895802,1.3293028,0.73840636,0.0,0.8116713,0.66358036,0.79964954,0.8690126,0.8220083,0.7306974,0.6165064,0.0,0.97539526,0.77045774,1.0421526,0.9924569,1.0360311,0.80614233,0.8396914,0.9887275,0.7628839,0.9966348,0.556466,0.24355686,0.37388802,0.928695,0.71245223,0.0,0.48571023,1.1685742,0.7423693,0.676395,1.0156242,0.12643442,0.0,1.0899795,0.7632543,0.0,0.74088514,0.82133114,0.6662855,0.85600597,0.6227233,0.2352534,0.55565333,1.039056,0.26551792,0.24293727
