movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.71707064,1.0665138,1.0726199,0.63100094,0.69445837,0.5738524,0.5368337,0.0,0.49888003,1.1384898,0.865163,0.6294802,0.93751675,0.10443217,0.56673366,0.0,0.60521,0.5712501,0.634289,0.56559753,0.7618742,0.74073076,0.0,0.90610445,1.144467,0.5884685,0.72457284,0.81000376,1.1744558,0.0
47metersdown,0.903039,0.6846994,0.7295371,0.64371675,0.6202049,0.17147523,0.31199294,0.1272773,0.49696305,1.1374792,0.15774015,0.4346037,1.1159451,0.0,0.69303966,0.0,0.11102171,0.19582455,0.40813768,0.30829802,1.0430899,0.28025606,0.0,0.88101685,0.8570948,0.6569868,0.6125654,1.076791,0.8802731,0.0
abeautifuldaymovie,0.65164465,0.83471316,0.8762982,0.39898303,0.7966378,0.52113736,0.6419237,0.05037733,0.23322695,0.78712046,0.6384527,0.571469,0.6606936,0.045342498,0.38192296,0.0,0.6217064,0.44973636,0.6444288,0.23003584,0.9729563,0.39935526,0.0,0.7216657,0.9777495,0.42933333,0.81683767,1.0038645,1.2572324,0.0
abominablemovie,0.4750715,1.1679825,0.7053643,0.45112756,1.0525992,1.1143483,0.6885334,0.0,0.34046024,0.8599976,1.112817,1.0771284,0.59730977,0.0,0.12409066,0.010585681,0.83401155,0.62847537,1.1354783,0.44158974,1.0421133,0.8568441,0.0,0.9055625,1.2254902,0.6324172,0.30885702,1.0361968,1.3035314,0.0
adastramovie,0.70055765,0.7458747,0.64627826,0.5720309,0.58707535,0.42755222,0.4070204,0.02231253,0.5301238,0.73486084,0.5856433,0.566558,0.7918735,0.10273489,0.21910045,0.0,0.37256354,0.34633696,0.34158742,0.10152448,0.58674526,0.6712388,0.0,0.47686172,0.6127711,0.40498236,0.50206774,0.6591772,0.7768306,0.0
adogsjourneymovie,1.2280582,1.0180745,1.1102146,0.8992218,1.02256,1.2631147,0.9700312,0.0,0.7766083,1.5302914,0.69650996,1.5247368,1.1875198,0.0,0.45832124,0.0,0.7310559,0.39206058,0.7820965,0.88186085,0.62429976,0.8025718,0.0,0.94543964,1.5528489,0.7665326,0.66032714,1.3212048,1.6417465,0.0
aftermathmovie,0.6462514,0.7967683,0.5527005,0.45726857,0.50215286,0.61109114,0.5979789,0.0,0.44467303,0.7463971,0.6270538,0.52662784,0.6138019,0.23646212,0.42120406,0.0,0.4540394,0.37831247,0.54498464,0.2518817,0.695652,0.4842347,0.0,0.5730737,0.78828245,0.484105,0.58452654,0.7051419,0.9723326,0.0
aftermovie,0.9600865,0.9012651,0.93764114,0.61102504,0.653065,0.54866886,0.63107455,0.0,0.5391979,0.98291445,0.62405306,0.53487706,0.93322635,0.10312211,0.4720126,0.0,0.62445813,0.48111558,0.5439747,0.37399137,0.7240815,0.6682111,0.0,0.89301527,0.9479993,0.9243891,0.5943998,0.70387316,0.93052584,0.0
ahiddenlifefilm,0.39609066,0.46891505,0.4643418,0.25011897,0.39445454,0.3231096,0.3217709,0.0,0.28522527,0.5228305,0.36911398,0.34060264,0.46359083,0.099868536,0.29788753,0.0,0.29873884,0.27288595,0.320165,0.1694915,0.41646048,0.34667802,0.0,0.3793525,0.5079868,0.36801237,0.371551,0.47630027,0.5984539,0.0
alitamovie,0.8888663,0.78980225,0.7066308,0.5377131,0.79148436,0.52487034,0.3973977,0.024873167,0.5787157,1.0783476,0.5488731,0.6144021,1.0316458,0.0,0.45529127,0.0,0.4912128,0.4139801,0.5373645,0.3269064,0.90498376,0.63920844,0.0,0.71290165,0.8666598,0.48579624,0.36107752,0.82292783,0.76346815,0.0
