movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59
21bridgesmovie,0.49794143,0.7582803,0.52869195,0.49596238,0.0,0.42106274,0.58264035,0.15070942,0.69041634,0.5277469,0.56900734,0.024666177,0.57134104,0.67473096,0.5237525,0.46699703,0.67798585,0.37695035,0.68790925,0.45631617,0.43973714,0.6033366,0.43463942,0.5763918,0.35958537,0.22957356,0.38265005,0.5296646,0.5078807,0.38054222,0.1862855,0.4027625,0.8178944,0.0,0.33043522,0.24912721,0.55497324,0.060147464,0.6482084,0.32946655,0.061169207,0.61163706,0.0,0.5435565,0.39205658,0.42113212,0.2792738,0.69590974,0.17293742,0.59394187,0.33647913,0.7683429,0.53876114,0.57348,0.10876114,0.0,0.5260873,0.55309415,0.07181744,0.390575
47metersdown,0.6350535,0.7692788,0.52973014,0.52176845,0.0,0.5760467,1.0037118,0.0,0.5914012,0.6860094,0.84018457,0.0,0.7765621,0.55655307,0.8046059,0.46637025,0.73119617,0.27309638,0.76467323,0.32039195,0.30373436,0.8186104,0.54907817,0.5630376,0.30815828,0.52235556,0.6619687,0.7825286,0.57269126,0.41139996,0.17080554,0.21759492,0.95941,0.0,0.6354346,0.0,0.4479006,0.23857814,0.8093169,0.57887167,0.19916508,0.93193007,0.0,0.90119195,0.34129235,0.62247497,0.5097466,0.5684934,0.28638572,1.0093849,0.73886865,0.66374606,0.8741009,0.7448091,0.0070681144,0.0,0.6920914,0.57787377,0.21293685,0.11612347
abeautifuldaymovie,0.3885352,0.56419575,0.4241466,0.48344606,0.004430241,0.43478718,0.8136702,0.060953323,0.5684312,0.3800455,0.60204315,0.06790323,0.5211287,0.4648682,0.66000384,0.33655345,0.7747686,0.43811265,0.5562099,0.30210933,0.47965953,0.33631924,0.48337525,0.43940294,0.3939348,0.42082798,0.44222602,0.4418774,0.44872552,0.18233441,0.023666129,0.19938287,0.6381779,0.0,0.35065445,0.119897746,0.41387224,0.052991334,0.5610276,0.37571442,0.06046725,0.43319258,0.0,0.67217374,0.28141612,0.41061744,0.36412662,0.5285274,0.20169082,0.6167431,0.4919318,0.62596756,0.5879094,0.5749849,0.12250506,0.0,0.5071299,0.6049952,0.30335793,0.35962275
abominablemovie,0.9981195,0.8732684,1.0887074,0.64284754,0.25069225,0.79857266,1.3467988,0.048713673,1.008395,0.88451093,0.8646671,0.08243974,0.7257741,0.6900614,1.0305326,0.6220282,1.2049814,0.46543458,0.6519308,0.66664755,0.7632014,0.78179777,0.5208659,0.57224923,0.3252852,0.6135304,0.7008221,0.60831654,0.69453686,0.3848716,0.25676104,0.26452905,1.0464903,0.0,0.466441,0.0,0.64410645,0.047497515,1.1825266,0.7563613,0.042078048,0.8006884,0.0,1.0290306,0.5372541,0.5574092,0.7812594,0.54982793,0.25582942,1.1467241,0.65218323,0.8419974,0.96000654,1.0680351,0.4779568,0.0,0.8248846,0.9482612,0.34769133,0.529216
adastramovie,0.46612525,0.59536564,0.39580792,0.35357904,0.07659641,0.56178236,0.66250426,0.053634185,0.4775639,0.493887,0.62935394,0.0,0.55998576,0.5779367,0.4942632,0.42256707,0.63666093,0.18660673,0.71148944,0.2386654,0.26796788,0.43644232,0.33073786,0.4082132,0.29160655,0.25917152,0.33961186,0.62349576,0.42863122,0.20444904,0.08301177,0.39900756,0.693955,0.0,0.3118278,0.09758426,0.18663144,0.07045892,0.61279154,0.5017591,0.020561913,0.47113183,0.0,0.5820118,0.37057215,0.4368302,0.36379772,0.4581398,0.2543279,0.51399153,0.6324754,0.56907177,0.5100378,0.44500732,0.37501714,0.0,0.36412832,0.41679865,0.13052973,0.25977063
adogsjourneymovie,1.2399166,1.3786846,1.0022404,1.1856291,0.099180184,1.1179035,1.7407734,0.0,1.0048237,0.93408126,0.896197,0.16076192,1.3190209,1.4198579,1.3256013,1.1157606,1.9517404,0.5174037,1.4516679,0.75822,0.9888534,1.2621065,1.0537881,1.4819682,0.77930063,0.94756967,1.3607433,0.9179618,0.95343906,1.0678173,0.31976634,0.67022216,1.8235922,0.0,0.8348353,0.21319003,0.8133797,0.74101377,1.6861279,0.795941,0.1668634,1.4754182,0.0,1.3282268,0.8645399,0.58578414,0.7322115,1.378259,0.42960876,1.2306341,1.170719,1.434564,1.4390417,1.7131993,0.22392748,0.0,1.0284905,0.9432412,0.276613,0.8042556
aftermathmovie,0.43718833,0.46345198,0.49399865,0.36341614,0.0,0.38839164,0.7292484,0.07495995,0.49588642,0.3369381,0.532718,0.178071,0.49989983,0.5409316,0.61983776,0.3304211,0.6356811,0.37708673,0.5662185,0.2970004,0.32029042,0.56200504,0.42402178,0.37037057,0.24842057,0.17577298,0.44609028,0.46000594,0.4287205,0.19139776,0.0,0.32326776,0.64072937,0.0,0.39034402,0.12180263,0.42491415,0.08105132,0.542951,0.27261287,0.15632617,0.41577217,0.0,0.6449819,0.21063083,0.32177332,0.4608113,0.52774954,0.2028614,0.4892878,0.4389073,0.40508276,0.47111169,0.5348864,0.21331851,0.0,0.34229758,0.5111997,0.069609344,0.18310785
aftermovie,0.5052633,0.44291458,0.40309286,0.51196337,0.0,0.49229622,0.7273062,0.08577924,0.48631507,0.41733637,0.5203148,0.010665501,0.7113842,0.7412008,0.66215223,0.5114394,0.75741285,0.25137568,0.66426265,0.27895847,0.4503049,0.59852564,0.48290074,0.66051006,0.4174481,0.32921994,0.44191456,0.5017824,0.5121908,0.21252361,0.0,0.29107383,0.7892426,0.0,0.60011286,0.19739614,0.18957241,0.25562754,0.5081858,0.37432438,0.18554305,0.6557549,0.0,0.63220185,0.2937981,0.44675657,0.48472738,0.5393166,0.0572379,0.63735783,0.5983657,0.6573522,0.6702993,0.7053498,0.29010835,0.0,0.5066764,0.6694233,0.11892009,0.45300087
ahiddenlifefilm,0.22899418,0.2512594,0.23532298,0.19824868,0.033011045,0.23178025,0.3406846,0.0046465443,0.25638637,0.20437393,0.26206413,0.034333013,0.2771226,0.27749878,0.3019788,0.2004186,0.2946097,0.1324719,0.2998426,0.14993131,0.19065271,0.25735188,0.20931624,0.24865758,0.14911775,0.13455482,0.20700116,0.21681872,0.18655238,0.13379912,0.058846816,0.17596984,0.35150924,0.0,0.19589056,0.062155828,0.18635826,0.07569497,0.27113265,0.18411058,0.05400689,0.26512498,0.0,0.30908492,0.14304213,0.19831866,0.197417,0.25993073,0.080064625,0.30092138,0.2308242,0.26480734,0.2602051,0.29243538,0.10135295,0.0,0.24158731,0.24449666,0.0574503,0.160769
alitamovie,0.72093713,0.89034826,0.7523187,0.64506346,0.0,0.9137969,0.8987679,0.0,0.5808656,0.76768607,0.90073687,0.13756485,0.8450146,0.8136503,0.8969379,0.742381,0.7324604,0.29501134,0.7627593,0.4219206,0.524831,0.68793505,0.5572777,0.49307555,0.50274986,0.38218936,0.58160543,0.66063076,0.71444553,0.2691761,0.0,0.4879769,1.1333104,0.0,0.39997146,0.05490838,0.5682958,0.06924577,1.0043653,0.8315976,0.096893005,0.88755494,0.04738289,1.1710784,0.5468124,0.46961895,0.48237103,0.86251837,0.22025186,0.8980343,0.78682977,0.9363144,0.7551095,0.86255586,0.5059557,0.0,0.84081477,0.9750884,0.23305048,0.47781256
angelhasfallen,0.48370486,0.76424336,0.740956,0.5533304,0.18167779,0.7588707,1.0157508,0.0,0.65437555,0.44635665,0.83114606,0.042169817,0.75980985,0.89479345,0.89623743,0.48396567,0.66627973,0.39348975,0.9411013,0.22102031,0.48204723,0.6531098,0.4791831,0.6737154,0.5439163,0.37768862,0.61250746,0.55355245,0.48968393,0.3454259,0.18919739,0.5569341,0.89228827,0.0,0.51264894,0.0,0.5897505,0.29973453,0.78893054,0.74924606,0.08012513,0.71214235,0.0,1.0327132,0.49901718,0.61992055,0.62461233,0.7617404,0.20985273,0.86562407,0.58593184,0.6619122,0.80984,0.943585,0.20521428,0.0,0.6164002,0.87706405,0.06626648,0.5864925
angrybirdsmovie,0.9432361,1.3412591,1.1984482,1.5025809,0.12995794,1.2056984,1.745033,0.0,1.5482155,0.5810397,1.1771458,0.052693717,1.4638195,1.3273174,1.433366,1.1570296,1.2487179,0.87571186,1.7645816,0.7723107,1.3534722,1.0211449,1.4092733,1.1835022,0.8069938,0.9943952,1.4551388,1.2876228,0.9252934,0.5024911,0.42774403,1.0076964,1.7119542,0.0,1.1248384,0.42255017,0.83179617,0.33943176,1.2970105,0.4917457,0.25208062,1.2874181,0.0,2.1144273,0.36119813,1.2165208,0.93277174,1.3916614,0.62869,1.1246175,1.3632241,1.5668365,1.4542749,1.8039234,0.08837456,0.0,0.6731506,1.3273796,0.5014732,0.86978614
annabellemovie,0.977478,1.1480584,0.96600133,1.0700414,0.0,1.0932443,1.334263,0.15550753,1.1379131,0.93407875,0.85560155,0.14024524,1.1088746,1.0798577,1.3530698,0.9435761,1.1114303,0.2593638,1.357636,0.7941733,0.7827363,1.128009,0.62581515,0.9894162,0.49137533,0.45476285,0.95378685,0.8992923,0.8455504,0.50269884,0.4704272,0.6140668,1.5328422,0.0,0.7366299,0.371227,1.1128945,0.1786783,1.1531303,0.90174943,0.18601073,1.2060267,0.0,1.3330517,0.38940963,0.67763275,0.8230854,1.181666,0.31279746,1.1187208,0.9226597,1.0602323,1.1580007,1.5626098,0.22773789,0.0,0.93489116,1.185566,0.29259995,0.5080915
annamovie,0.26341772,0.5409208,0.4957091,0.5013502,0.0,0.48033714,0.6175954,0.058339257,0.5868249,0.4098631,0.710433,0.027791427,0.5267817,0.7089621,0.558115,0.5026481,0.5886715,0.25532588,0.6562722,0.42572227,0.3077799,0.4672174,0.4649682,0.5354215,0.2810133,0.22072698,0.5576081,0.49123365,0.4308985,0.16811979,0.19826296,0.29968953,0.67569625,0.0,0.43339136,0.051977642,0.42105132,0.2827541,0.55494034,0.48969057,0.033652492,0.6004173,0.0,0.6258761,0.2423744,0.45641962,0.3536166,0.56060356,0.09777046,0.6600591,0.56490374,0.7054228,0.56166583,0.46755767,0.27141395,0.0,0.59728485,0.6130684,0.15796867,0.30425218
