movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89
21bridgesmovie,0.5431745,0.0,0.4998919,0.57802564,0.650499,0.36877212,0.32177776,0.28338635,0.44030786,0.62397194,0.081505306,0.56848747,0.0,0.0,0.2976699,0.0,0.19239813,0.047513265,0.0,0.43056273,0.0,0.5812328,0.32612696,0.0,0.3265025,0.53224677,0.7153758,0.21566747,0.6868309,0.0,0.5049346,0.57615256,0.7987302,0.0,0.54194903,0.1660316,0.47794655,0.28404897,0.35596856,0.3399252,0.0,0.0,0.4124357,0.4549013,0.0374471,0.74537945,0.0,0.55911106,0.0,0.42621356,0.54902136,0.40295398,0.45915428,0.0,0.7503987,0.434215,0.27913788,0.25999844,0.63687676,0.69599265,0.67089236,0.38851172,0.06772572,0.57724535,0.24346176,0.0,0.22180903,0.70445406,0.27011862,0.37389827,0.29497352,0.29551932,0.4046017,0.41778433,0.23677422,0.6057954,0.6337069,0.3998231,0.0,0.17417814,0.11554097,0.23349777,0.37610716,0.0,0.0,0.4301236,0.52446276,0.044088043,0.3151579,0.5437331
47metersdown,0.6424466,0.0,0.53496146,0.64609116,0.4863026,0.2309685,0.19340391,0.10456309,0.34069046,0.41280174,0.0,0.35688636,0.0,0.063336425,0.54247266,0.0,0.22740653,0.0,0.0,0.777597,0.0,0.68527216,0.40784028,0.0,0.4365864,0.57149285,0.6992086,0.52977204,0.7909889,0.0,0.34424376,0.67062503,0.7288129,0.0,0.6227355,0.13670073,0.7450999,0.3045265,0.27713922,0.67915833,0.0,0.0,0.3421554,0.46088657,0.0,0.45395058,0.0,0.63973385,0.08038038,0.37783548,0.4854402,0.15101294,0.5890579,0.0,0.9092673,0.5965528,0.32905188,0.4111859,0.67215943,0.7580958,0.68772894,0.47516567,0.058058653,0.6952504,0.2666605,0.0,0.2811859,0.6540298,0.27019557,0.6178893,0.5004868,0.43547776,0.37673742,0.33511415,0.122532934,0.7388352,0.58935976,0.41079283,0.0,0.37687495,0.37410897,0.42339632,0.6253714,0.0,0.0,0.32776892,0.6040483,0.0,0.13326728,0.70269185
abeautifuldaymovie,0.48808777,0.0,0.31370682,0.3957123,0.5622585,0.32984617,0.21153827,0.10408527,0.24471179,0.67279047,0.0,0.31760606,0.0,0.0,0.24402773,0.0,0.08594992,0.1338718,0.0,0.34864047,0.0,0.35060313,0.3995343,0.0,0.38404527,0.5753965,0.49586862,0.22831097,0.65158516,0.0,0.37713605,0.63584906,0.55701745,0.0,0.36575997,0.17822078,0.34124884,0.24717121,0.25720325,0.3347128,0.0,0.0,0.39578965,0.42004624,0.0,0.4305789,0.0,0.355985,0.0,0.27787238,0.4063549,0.13124098,0.41403136,0.0,0.6220543,0.3790654,0.23212126,0.3025414,0.44343638,0.55356747,0.5777932,0.33122748,0.025759127,0.491715,0.39758795,0.0,0.30892074,0.5583877,0.3145088,0.38597465,0.39305243,0.27063775,0.32777333,0.33587506,0.30192462,0.521865,0.42872593,0.25420433,0.0,0.0061875414,0.0,0.28687608,0.41453627,0.0,0.017798338,0.24551004,0.41195527,0.0,0.2584801,0.4619976
abominablemovie,0.8773407,0.0,0.49043626,0.7138683,0.75425875,0.6656074,0.65344393,0.24714473,0.49691966,0.9885627,0.073076986,0.7271255,0.0,0.0,0.3275896,0.0,0.26986626,0.35902756,0.0,0.80863976,0.0,0.84972245,0.5676782,0.0,0.43882096,0.76986784,1.1227382,0.270385,1.0241027,0.0,0.3906912,0.8375048,1.0182922,0.0,0.5516296,0.2355672,0.7566864,0.66510695,0.39965084,0.6501767,0.0,0.0,0.30588555,0.9514029,0.0,0.7689427,0.0,0.61369723,0.0,0.63352287,0.8017176,0.40336263,0.62173915,0.0,0.894531,0.6127383,0.18750104,0.33391702,0.7374312,0.84190553,0.69861966,0.22012042,0.17536446,0.8326001,0.10120416,0.0,0.5515731,1.0876942,0.19851755,0.90776944,0.4429341,0.17680058,0.75141245,0.7407415,0.34664503,0.589266,0.49972066,0.76825595,0.0,0.0,0.10722555,0.8907074,0.37663752,0.0,0.0,0.52840424,0.85285515,0.0,0.44540223,0.5491665
adastramovie,0.50491464,0.0,0.29784083,0.47351494,0.3942895,0.28127864,0.10505068,0.042593464,0.46726352,0.3564008,0.0,0.32520768,0.0,0.009292744,0.28867206,0.0,0.18544984,0.058534045,0.0,0.30694836,0.0,0.2669799,0.15969633,0.0,0.30770314,0.40724608,0.5967517,0.18387896,0.65423685,0.0,0.3929415,0.4072867,0.5322358,0.0,0.44313502,0.0538094,0.42198232,0.24736352,0.26765683,0.32581794,0.0,0.0,0.29995203,0.505399,0.0,0.41431051,0.0,0.48779374,0.0,0.3444219,0.49838668,0.021319877,0.5317365,0.0,0.7097874,0.3973387,0.1430341,0.20230079,0.379385,0.4447351,0.36438715,0.1510267,0.033311725,0.46181408,0.16452597,0.0,0.45249695,0.5409995,0.163022,0.32886785,0.20371507,0.19563857,0.34507287,0.40661162,0.14487018,0.5131096,0.41902903,0.25320256,0.0,0.10866772,0.0,0.3602559,0.2187131,0.0,0.0,0.32552823,0.34601504,0.0,0.20750819,0.41192764
adogsjourneymovie,1.0112453,0.0,0.7063195,1.0034246,0.9017347,1.1032215,0.41195378,0.33574513,1.034922,1.0403488,0.0,0.66930264,0.0,0.0,0.5018277,0.0,0.29172343,0.20332862,0.073489636,0.99289924,0.0,1.1825646,0.85836315,0.0,0.45602262,0.9510082,1.4476291,0.8203928,1.4660258,0.0,0.833082,1.3639553,1.3554074,0.0,0.8002643,0.47996387,0.6515594,0.8387738,0.78329766,0.83247614,0.0,0.0,0.6084707,0.93484217,0.0,0.6889976,0.0,1.160633,0.0,0.3042527,1.1521859,0.36152336,0.84693056,0.0,1.6629299,1.1595861,0.23844163,0.497073,1.1103946,1.3545494,1.2369477,0.41406476,0.2832018,0.88115644,0.5228138,0.0,0.68423176,1.3416963,0.6312094,0.5318259,0.5706327,0.20805006,0.77817863,1.0350296,0.059557498,1.0571526,0.7959542,0.64011794,0.0,0.34751186,0.0,0.7791535,0.69894713,0.0,0.27572024,0.5233116,0.7293738,0.17059655,0.36802372,1.0289549
aftermathmovie,0.46901914,0.0,0.33829063,0.31328598,0.33905935,0.31510672,0.20865478,0.14047791,0.24845207,0.4090821,0.0,0.25350916,0.0,0.016236128,0.12700242,0.0,0.1302155,0.09554456,0.0,0.36344132,0.0,0.4722663,0.27586496,0.0,0.20109408,0.40777376,0.31977457,0.29364958,0.49905065,0.0,0.17242724,0.39014888,0.36602673,0.0,0.3451855,0.14000937,0.24396726,0.27830738,0.23144582,0.33421406,0.0,0.0,0.23636734,0.3377769,0.0,0.3767568,0.0,0.29808253,0.0,0.18039043,0.1845102,0.3152217,0.3577848,0.0,0.52890456,0.48652762,0.16804473,0.25783888,0.27114382,0.52518755,0.42529446,0.26276016,0.07862687,0.36544976,0.31818223,0.0,0.2870829,0.39699638,0.25621742,0.26746285,0.33293393,0.06352541,0.34122103,0.2373986,0.21224771,0.3788051,0.39431238,0.29541284,0.0,0.0,0.14147602,0.25622162,0.25334236,0.0,0.0,0.2869225,0.36420423,0.0,0.2605962,0.42048553
aftermovie,0.70412856,0.0,0.4364571,0.40531805,0.4577973,0.4061934,0.22204696,0.21704203,0.39854535,0.58144516,0.0,0.41056284,0.0,0.0,0.29464975,0.0,0.32185268,0.0343942,0.0,0.45046535,0.0,0.6494811,0.38673794,0.0,0.40466243,0.61538035,0.50770617,0.4209225,0.6559111,0.0,0.4381187,0.71914464,0.664187,0.0,0.3983692,0.2155552,0.4618155,0.33582574,0.35704437,0.59939796,0.0,0.0,0.35565665,0.6047503,0.0,0.5681131,0.0,0.47667325,0.0,0.39699796,0.40225202,0.20806506,0.651422,0.0,0.70552075,0.3850417,0.2519001,0.30329695,0.4782316,0.67016625,0.37902248,0.43576896,0.061101936,0.6465719,0.3200291,0.0,0.37096247,0.5666407,0.22536683,0.23712981,0.3784168,0.15751457,0.3577152,0.36333242,0.08427633,0.6545082,0.36465117,0.31095052,0.0,0.07751959,0.06753801,0.37066612,0.3836845,0.0,0.0,0.33211073,0.41952506,0.0,0.16273996,0.40560457
ahiddenlifefilm,0.27378318,0.0,0.21117446,0.22789845,0.25539595,0.17194825,0.1222114,0.09775842,0.18059011,0.2568243,0.0,0.15397766,0.0,0.015245888,0.14753526,0.0,0.0905532,0.06458855,0.0,0.24970196,0.0,0.26630297,0.1719951,0.0,0.13910586,0.25045016,0.30145466,0.18036397,0.3447102,0.0,0.18150777,0.2770936,0.3098313,0.0,0.2209045,0.09466796,0.23208734,0.1598029,0.15701565,0.22630772,0.0,0.0,0.16903377,0.20345995,0.0,0.22884178,0.0,0.2379799,0.0,0.16265973,0.2545335,0.14607756,0.23534775,0.0,0.31745085,0.21958819,0.09011826,0.13458985,0.22049758,0.2918006,0.24676329,0.15686794,0.054367777,0.26431742,0.14784391,0.0,0.18683678,0.28028318,0.09792487,0.21236664,0.16502732,0.12539451,0.18248458,0.19419912,0.095283076,0.25497943,0.22682664,0.16645758,0.0,0.03575734,0.03444778,0.18775009,0.17109469,0.0,0.0,0.14679888,0.24570279,0.0,0.11674552,0.25708336
alitamovie,0.47098368,0.0,0.6282912,0.42077112,0.49858153,0.026541721,0.42005932,0.42431813,0.49464637,0.67871165,0.0,0.5893764,0.0,0.1301279,0.5772099,0.0,0.23158738,0.06605993,0.0,0.60157275,0.0,0.6220716,0.24657354,0.0,0.46613818,0.6223822,0.5563888,0.4934791,0.6147719,0.0,0.40268245,0.48812783,0.51190877,0.0,0.38846388,0.20568816,0.40928125,0.36720544,0.2580018,0.6838569,0.0,0.0,0.39827415,0.51644874,0.0,0.5937915,0.0,0.6565247,0.0,0.27268752,0.5358807,0.28057465,0.5691992,0.0,0.89220953,0.749302,0.25480598,0.3316839,0.57640153,0.62669396,0.5543976,0.4810633,0.13449132,0.61477137,0.36888015,0.0,0.50432855,0.45866254,0.2673082,0.57591116,0.12857652,0.39718702,0.46948028,0.269131,0.31658313,0.65047306,0.33512354,0.3019448,0.0,0.20301722,0.0,0.2435281,0.5996666,0.0,0.19514272,0.2901249,0.48857918,0.0,0.32122102,0.6789698
