movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149
21bridgesmovie,0.31447232,0.4596122,0.22659215,0.43912324,0.075014025,0.3358619,0.0,0.0,0.33125868,0.35511664,0.1189618,0.30276525,0.0,0.46034384,0.10592374,0.36661232,0.22323447,0.30263558,0.16512495,0.27656248,0.33612785,0.0,0.2880007,0.3281871,0.40428787,0.18621846,0.27018374,0.18634742,0.3791071,0.0,0.2775316,0.19610962,0.22223543,0.44759896,0.24340317,0.18221426,0.0,0.40892458,0.34732854,0.0,0.0,0.17792872,0.6116994,0.43897948,0.3444676,0.31009924,0.4085725,0.5281106,0.4287567,0.37223133,0.34560263,0.0,0.25084284,0.4347852,0.25009182,0.063163444,0.45989573,0.05373612,0.4101466,0.01876516,0.30931383,0.43329364,0.0,0.049449705,0.38030538,0.40962017,0.0,0.2940068,0.40395367,0.37991038,0.07543643,0.32641426,0.30407897,0.0,0.34803924,0.23204422,0.43879718,0.21221448,0.0,0.19666272,0.20300405,0.24572471,0.0,0.34594628,0.47325587,0.3583024,0.39403188,0.076404676,0.3522624,0.55875736,0.30345038,0.3836185,0.30781037,0.19603784,0.5202519,0.24539167,0.33192775,0.3034037,0.6367668,0.5131676,0.0,0.22862126,0.42632997,0.0,0.2248604,0.4588734,0.24427967,0.16941206,0.2897677,0.21055675,0.0,0.37742856,0.0,0.5355772,0.3488025,0.28753754,0.0,0.23335606,0.080214456,0.2646248,0.2470079,0.4017611,0.3621016,0.3094323,0.24956563,0.0,0.0,0.30947185,0.0,0.34301218,0.49409395,0.16829339,0.0,0.40763432,0.0,0.5201327,0.17557582,0.45834166,0.31978136,0.31444985,0.103805766,0.3974903,0.30361816,0.12615015,0.33128077,0.436454,0.29833752,0.40490156,0.25010738,0.36845803
47metersdown,0.28121272,0.6491199,0.19056703,0.4116459,0.21982698,0.41212875,0.0,0.0,0.49947396,0.35751456,0.3610347,0.3386551,0.10848615,0.5815033,0.37406254,0.3292999,0.2875492,0.3760948,0.27132788,0.35186788,0.5255923,0.0,0.32879528,0.4835196,0.6304905,0.5279285,0.38192692,0.2891988,0.35135826,0.0,0.45721123,0.45501179,0.30095154,0.63770854,0.37551492,0.14744812,0.0,0.55267024,0.5585359,0.0,0.0,0.15431897,0.6360888,0.59151953,0.39383084,0.4851973,0.49087098,0.39182112,0.515664,0.4448114,0.39207983,0.028230377,0.4552201,0.44605815,0.26981843,0.13256629,0.4687994,0.09387349,0.5218073,0.03684935,0.24949262,0.4731185,0.0,0.16674332,0.32041526,0.5020746,0.0,0.3219028,0.6863809,0.5420172,0.12430988,0.4949195,0.59546614,0.0,0.50663865,0.38884765,0.4440371,0.28077492,0.0,0.13831212,0.53808796,0.2978685,0.0722767,0.64432377,0.54119194,0.3088053,0.31627244,0.17157829,0.48375624,0.6992798,0.4002681,0.62496805,0.47010767,0.17152731,0.73232335,0.24835353,0.22101256,0.38954154,0.6149496,0.42390397,0.0,0.40499637,0.7439768,0.0,0.12527318,0.44268402,0.41346368,0.4137554,0.29708844,0.14625926,0.0,0.618287,0.0,0.5424103,0.42999655,0.34408274,0.0,0.2726152,0.034663618,0.25238407,0.28291908,0.54547036,0.31290543,0.5159476,0.31334668,0.0,0.0,0.4510709,0.0,0.33101782,0.75252527,0.42952853,0.0,0.6044038,0.0,0.68058467,0.36418974,0.5704674,0.556637,0.6155283,0.06762062,0.6076581,0.3472167,0.40812242,0.6323294,0.5326432,0.36521685,0.55513376,0.26456252,0.6531428
abeautifuldaymovie,0.33473197,0.4515519,0.24746193,0.4203537,0.22831814,0.31470996,0.0,0.0,0.24245524,0.34914398,0.15513614,0.28903478,0.0022453433,0.36189973,0.33914718,0.3453822,0.12759773,0.44237027,0.1459159,0.34697786,0.35388786,0.0,0.25982141,0.28906453,0.44827357,0.39691725,0.29174405,0.14955124,0.40270284,0.0,0.24417707,0.31650215,0.22880004,0.51065904,0.33557683,0.3118423,0.0,0.5254064,0.626926,0.0,0.0,0.22763602,0.47804514,0.30242684,0.30174053,0.33204234,0.582553,0.3845639,0.45878506,0.36986235,0.2619502,0.0,0.2711295,0.30423954,0.370826,0.017105311,0.3997261,0.11495253,0.40899193,0.10031487,0.4478532,0.3736347,0.0,0.042676196,0.44329035,0.51994395,0.0,0.2588007,0.45089334,0.51414734,0.109339446,0.1989654,0.4357485,0.0,0.41627547,0.23827128,0.36275822,0.25503403,0.0,0.09412132,0.15989038,0.4681722,0.0,0.4974863,0.3563015,0.46290416,0.24216644,0.13872714,0.4494301,0.37164846,0.29441655,0.3909518,0.3399011,0.29228273,0.48577988,0.28322643,0.5189222,0.27252683,0.45986882,0.6001108,0.0,0.48329234,0.515218,0.0,0.22173758,0.5046768,0.30387568,0.18879637,0.21637836,0.07587248,0.0,0.5517432,0.0,0.4936971,0.57092434,0.36928236,0.0,0.19887744,0.17367037,0.3735077,0.31623462,0.44870764,0.2511288,0.2820072,0.28643167,0.0,0.0,0.5253454,0.0,0.43462262,0.5701344,0.21555167,0.0,0.3536025,0.0,0.42821795,0.3913946,0.4820264,0.40911466,0.4158039,0.03279958,0.30870053,0.17956221,0.21266247,0.42825484,0.387428,0.37777466,0.4207033,0.17240748,0.50325507
abominablemovie,0.4370769,0.6317873,0.70795596,0.572931,0.36567843,0.46792203,0.0,0.0,0.7132129,0.7604446,0.46327555,0.7302286,0.25670913,0.6732882,0.6643312,0.4935047,0.25257802,0.832992,0.31979385,0.73220164,0.51705796,0.0,0.44230705,0.62032896,0.6960866,0.45622057,0.41997534,0.19807534,0.4647464,0.0,0.5797367,0.29889584,0.4929229,0.83310604,0.5928059,0.25437576,0.0,0.5196553,0.89478797,0.0,0.0,0.19609824,0.6200116,0.6355782,0.34396833,0.8601357,0.808738,0.84066504,0.34075528,0.63941586,0.50865394,0.23860177,0.3580596,0.6868905,0.7977775,0.27173707,0.8493583,0.2864058,0.3118373,0.12957874,0.81571156,0.45202017,0.0,0.098083094,0.40118277,1.1371104,0.0,0.5874374,0.6074427,0.6430193,0.016348401,0.48083976,0.6114183,0.0,0.34711874,0.84471333,0.67840165,0.4464591,0.0,0.37917578,0.48403355,0.48195466,0.0,0.47575486,0.867419,0.5533765,0.22059403,0.35537004,0.4440709,0.70938545,0.5347407,0.7712574,0.50839865,0.15976508,0.87454194,0.43060493,0.69411933,0.42308667,0.9320829,0.93005246,0.0,0.7320169,0.69241315,0.0,0.44950643,0.632475,0.34488428,0.71664065,0.36786342,0.27778634,0.0,0.6104205,0.0,0.8692253,0.557339,0.65520966,0.0,0.3812001,0.34328446,0.42640665,0.41128716,0.7407192,0.43474567,0.3904443,0.4239049,0.0,0.0,0.87531954,0.0,0.39922032,0.8219155,0.4486803,0.0,0.5469123,0.0,0.4929778,0.47059625,0.5922279,0.58923423,0.78269464,0.0,0.42118943,0.43757454,0.43625465,0.68424577,0.6729244,0.6753197,0.6863895,0.21170892,0.8700335
adastramovie,0.31190708,0.37986696,0.20687188,0.31372702,0.1229744,0.22041827,0.0,0.0,0.2223292,0.25782427,0.18297519,0.35550785,0.18012573,0.26629108,0.24544452,0.31533894,0.12730464,0.30419713,0.14583424,0.41523287,0.35034016,0.0,0.24110653,0.254735,0.4071693,0.24497846,0.26698998,0.017532561,0.3505753,0.0,0.14382151,0.32673752,0.20582916,0.2376911,0.32769638,0.18988618,0.0,0.3121486,0.47372258,0.0,0.0,0.16845156,0.5039773,0.28981638,0.22473937,0.25767568,0.35850367,0.31985986,0.2149655,0.4381155,0.13344839,0.0,0.34231508,0.39494973,0.31915194,0.17074177,0.37107703,0.11927296,0.35154074,0.0005523544,0.3187406,0.31109598,0.0,0.0067262724,0.27737623,0.31688374,0.0,0.1869038,0.33901918,0.43125242,0.10287755,0.26728883,0.2634765,0.0,0.28148758,0.26923347,0.3045808,0.3082503,0.0,0.05967011,0.021411845,0.34775493,0.0,0.3063395,0.38112533,0.312985,0.28366542,0.10000844,0.20118397,0.40146226,0.22538425,0.4763646,0.26489833,0.2196471,0.37552977,0.21159717,0.32239488,0.16404383,0.40016985,0.46481055,0.0,0.27968425,0.4796061,0.0,0.22189395,0.37173557,0.30189335,0.1861222,0.21754253,0.07472669,0.01740636,0.4119534,0.0,0.40247145,0.36385846,0.2452753,0.0,0.15991789,0.08753158,0.25477415,0.21158397,0.41767535,0.27546903,0.23804125,0.2841243,0.0,0.0,0.47706053,0.0,0.1395413,0.38068146,0.20008159,0.0,0.34395128,0.0,0.3460088,0.20354512,0.39845467,0.31844378,0.35026076,0.0,0.32218292,0.23943084,0.25386506,0.2912082,0.20531486,0.346785,0.38281602,0.20424287,0.41585508
adogsjourneymovie,1.0757304,0.99214613,1.0835482,0.7799952,0.36190957,0.70369744,0.0,0.0,0.7380535,0.49199837,0.56935954,0.7477958,0.23701149,1.1215502,0.6200297,0.7899869,0.4437359,0.8900403,0.3285341,0.5435827,0.38074338,0.0,0.8670935,0.6172019,1.1428682,0.6256723,0.74576765,0.19879915,0.6116193,0.0,0.5921167,0.6448906,0.8528168,1.0704217,0.8940379,0.46597147,0.0,1.1383036,1.4558673,0.0,0.0,0.33447313,1.1982679,1.0183778,0.5200669,0.64137095,1.0805476,1.1128372,0.6664854,0.84028316,0.86756366,0.010207519,0.46316797,0.6122099,1.1547108,0.61692417,0.98236334,0.0,0.8290591,0.14900348,1.1923723,0.53478825,0.0,0.2325704,0.5988122,1.2273136,0.0,0.4030228,1.0560575,0.93314093,0.0,0.5282062,0.7426301,0.0,0.9480521,0.83000875,1.0681325,0.36222818,0.0,0.46401775,0.60048276,0.6745112,0.0,0.8432188,1.1237531,0.48119074,0.72609866,0.47186717,0.8518859,0.75868994,0.5646461,0.99129254,0.8232362,0.46657544,1.3370694,0.50207835,0.75505626,0.81460077,1.4438772,1.103117,0.0,0.8088082,0.78979856,0.0,0.45622075,1.0501472,0.68669975,0.5217613,0.746094,0.300802,0.0,0.7442227,0.0,1.5943536,0.94487023,0.54323816,0.0,0.4440156,0.0990129,0.59184915,0.7339765,0.9188959,0.65621704,0.530716,0.5406746,0.0,0.0,1.4984591,0.0,0.7277221,1.3244683,0.29106253,0.0,1.170565,0.0,1.0237542,0.7662274,0.9540644,0.6206697,1.0684336,0.16883124,0.7894065,0.26124611,0.786438,1.0575122,0.85951334,0.95514345,0.93788075,0.45049146,1.2218574
aftermathmovie,0.2122829,0.36338544,0.2789186,0.2778413,0.15115054,0.21366954,0.0,0.0,0.24242845,0.1792232,0.19051345,0.29498994,0.072356895,0.3273065,0.25349474,0.32452023,0.10907864,0.2775129,0.1161505,0.25081605,0.2326407,0.0,0.15728481,0.22999486,0.35122287,0.20314252,0.20453,0.15412627,0.30581084,0.0,0.14398375,0.20576096,0.23627731,0.31522012,0.1273737,0.18968832,0.0,0.32626867,0.41812938,0.0,0.0,0.09507915,0.41444185,0.30668736,0.30508086,0.30744517,0.3460127,0.30570874,0.29873568,0.2593664,0.15838867,0.0,0.2392187,0.22335872,0.25386262,0.1397002,0.3080112,0.10174602,0.29519045,0.0,0.29431158,0.20951894,0.0,0.05689238,0.2287665,0.42148012,0.0,0.23893344,0.43751,0.32721716,0.13463478,0.22887395,0.23112337,0.0,0.3101783,0.28472292,0.3080711,0.22420084,0.0,0.1498216,0.19452715,0.29884115,0.0,0.31022584,0.36201602,0.22822416,0.23187496,0.18947406,0.3265257,0.2674549,0.280744,0.39448664,0.17703846,0.17341872,0.3431111,0.11588947,0.29203954,0.21047112,0.34113473,0.34545183,0.0,0.27989197,0.34841305,0.0,0.19896288,0.36262804,0.17790654,0.2462086,0.24114725,0.09071361,0.0,0.3269986,0.0,0.31742328,0.23364106,0.2896872,0.0,0.28569576,0.015532919,0.1614614,0.14336707,0.2709106,0.18705082,0.29556605,0.15776175,0.0,0.0,0.35975066,0.0,0.14876506,0.3329895,0.18340951,0.0,0.3722241,0.0,0.24901913,0.20908344,0.28521556,0.27379498,0.35522246,0.053399052,0.1429278,0.18787763,0.12312068,0.2938239,0.2815961,0.24200831,0.30762076,0.23145969,0.39058354
aftermovie,0.22214267,0.38164064,0.3305538,0.27946597,0.08230144,0.17402883,0.0,0.0,0.34875295,0.25500277,0.11661753,0.40119654,0.091756806,0.3425566,0.22340582,0.28895718,0.17919834,0.34271833,0.17964244,0.3601643,0.3405605,0.0,0.35633343,0.38106167,0.40258285,0.32129693,0.31780893,0.080859505,0.21765819,0.0,0.20527272,0.29939446,0.20416547,0.48317093,0.28870004,0.21493337,0.0,0.31057954,0.4555925,0.0,0.0,0.110841535,0.49545237,0.43773726,0.26130491,0.27355045,0.42343092,0.3318921,0.37095603,0.32809338,0.30754298,0.0,0.2797162,0.30776238,0.34272838,0.08639976,0.25798672,0.049111355,0.36782813,0.049024716,0.46902245,0.32895124,0.0,0.0844086,0.29888886,0.40054592,0.0,0.22704509,0.38397002,0.44629163,0.19859932,0.20867035,0.39075136,0.0,0.28340772,0.21596389,0.48485136,0.30271253,0.0,0.20750718,0.24330036,0.2802259,0.0,0.26064923,0.35757914,0.36357772,0.36988127,0.24400403,0.28247517,0.47649795,0.34493396,0.28240028,0.30787438,0.13566883,0.31028557,0.13876313,0.39037463,0.37340814,0.35021728,0.32741484,0.0,0.31421697,0.5028924,0.0,0.23038481,0.34154436,0.23507713,0.17971228,0.22737527,0.076014474,0.0,0.43729752,0.0,0.42199075,0.41032088,0.31302977,0.0,0.23166817,0.08393461,0.29319274,0.19670226,0.38783008,0.35883293,0.27825058,0.37041834,0.0,0.0,0.51746917,0.0,0.26678598,0.4283047,0.37891537,0.0,0.49908146,0.0,0.40903768,0.32822928,0.4533468,0.37218815,0.3733922,0.04309657,0.29699272,0.1472438,0.34432787,0.27216965,0.36072204,0.41084558,0.44751453,0.12474904,0.42758206
ahiddenlifefilm,0.12129463,0.1594991,0.110576496,0.13213757,0.05886997,0.09300088,0.0,0.0,0.121357284,0.11948153,0.085435376,0.12542945,0.030679699,0.15043025,0.12388804,0.12153685,0.07485678,0.13890271,0.054071534,0.1281569,0.11838935,0.0,0.12530416,0.13218012,0.16351342,0.12521937,0.11494126,0.058052044,0.11287083,0.0,0.08565382,0.10298072,0.089630514,0.16183303,0.1142764,0.083403446,0.0,0.16397253,0.20696893,0.0,0.0,0.060051616,0.19681826,0.15589273,0.10200763,0.15100306,0.15959382,0.1595979,0.13673104,0.1453737,0.104551084,0.00418999,0.11215558,0.12807517,0.13062122,0.043203443,0.15469323,0.040628783,0.13922122,0.026953671,0.18328802,0.12189486,0.0,0.023681968,0.12150452,0.18148175,0.0,0.08661587,0.15280454,0.18311967,0.055011444,0.10865794,0.13146417,0.0,0.13573593,0.115448184,0.16705512,0.09967111,0.0,0.079415336,0.09687856,0.13799277,0.0,0.15388516,0.17297336,0.12202386,0.09962958,0.095422715,0.14043185,0.17488103,0.1212527,0.17608424,0.12525994,0.07334387,0.17808804,0.06662878,0.12586358,0.11833129,0.20134374,0.18496583,0.0,0.13491312,0.19821958,0.0,0.1013488,0.16366386,0.10131751,0.103417724,0.107177496,0.05477678,0.0,0.16970359,0.0,0.1819142,0.15605763,0.12317988,0.0,0.07896395,0.0383169,0.09183294,0.09593323,0.16715457,0.10671359,0.13584022,0.09573137,0.0,0.0,0.17690942,0.0,0.08607753,0.17244008,0.09075957,0.0,0.16533917,0.0,0.15844789,0.11756098,0.16145697,0.14390068,0.18692657,0.008123772,0.1348731,0.09266551,0.11447877,0.14058147,0.13630392,0.14845328,0.15525852,0.08298967,0.16839667
alitamovie,0.47588024,0.6110799,0.31385043,0.7632066,0.1189678,0.46576285,0.0,0.0,0.4696361,0.62638545,0.46345782,0.5291691,0.0,0.51189655,0.46628776,0.5679714,0.049645755,0.637382,0.118367694,0.544385,0.5223608,0.0,0.15690929,0.4391836,0.4243726,0.44222605,0.489342,0.37211025,0.3652862,0.0,0.2806532,0.23512979,0.11198313,0.6439774,0.58548445,0.2844285,0.0,0.623621,0.736981,0.0872334,0.0,0.35516185,0.85341305,0.52692765,0.3187093,0.3240726,0.525185,0.69117624,0.553813,0.52495694,0.5127472,0.23805222,0.5338783,0.68457454,0.37537146,0.30111524,0.5923424,0.0,0.6486561,0.0,0.8224889,0.38267624,0.0,0.14871745,0.46701735,0.67018193,0.09256475,0.36070514,0.76913565,0.65601677,0.12761794,0.406494,0.3909639,0.0,0.5855043,0.5285168,0.6906154,0.36632335,0.0,0.18415074,0.23233247,0.47054216,0.0,0.5101235,0.58503276,0.6952898,0.43001586,0.05275449,0.25959614,0.8437884,0.31598243,0.6719319,0.4196896,0.36492938,0.7807295,0.27607733,0.68150526,0.4224807,0.72520953,0.7419985,0.0,0.5718379,1.0007114,0.0,0.3268137,0.79971623,0.37978497,0.30727035,0.4102419,0.22567943,0.0,0.63287765,0.0,0.7080971,0.7270611,0.40800908,0.0,0.17632514,0.14179474,0.3494618,0.34371597,0.54255885,0.53326404,0.44994345,0.44354284,0.0,0.0,0.65944976,0.0,0.27514043,0.6435684,0.33434314,0.0,0.61847407,0.0,0.70225143,0.28613034,0.77053314,0.6925945,0.6666997,0.0,0.66760725,0.27703592,0.52231014,0.5416943,0.7792876,0.60810214,0.5541009,0.41083327,0.72499585
