movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.7278765,0.7154557,0.28078195,0.4651193,0.5470586,0.415348,0.70722944,0.533322,0.0,0.978923,0.6705055,0.76483476,0.6468124,0.66909426,0.5095281,0.55593264,0.5567721,0.14706615,0.4795125,0.6850357,0.6186148,0.6187995,0.26411206,0.41339916,0.6055539,0.75612265,0.33029667,0.2965128,0.7715442,0.5705739,0.41861486,0.3924087,0.3784727,0.0,0.69532895,0.22554722,0.58972865,0.5989037,0.68269646,0.5380172
47metersdown,0.7154946,0.9187955,0.46379343,0.8251283,0.7687737,0.47469315,0.8087192,0.69262016,0.0,0.88822657,0.71234494,0.8844206,0.6997732,0.8126305,0.8270837,0.6226648,0.4244037,0.084916376,0.5560008,0.73308295,0.9103274,0.48424816,0.35511532,0.50189304,0.7277224,0.8753226,0.40138397,0.17803034,0.8431767,0.8371072,0.23869316,0.662915,0.43851572,0.0,1.1237245,0.3004945,1.161809,0.8766101,0.8551426,0.50694597
abeautifuldaymovie,0.8378006,0.78810036,0.13620861,0.35922214,0.6736649,0.5559431,0.7306342,0.65851825,0.0,0.921382,0.62718576,0.6994465,0.5863995,0.7850404,0.38926795,0.6359453,0.73539346,0.14969775,0.5405228,0.48548105,0.5541697,0.32406446,0.3802823,0.3673133,0.4756993,0.86606544,0.33203912,0.36313656,0.39007264,0.43423524,0.40364543,0.28742218,0.1707217,0.0,0.6000198,0.26732415,0.93065035,0.61485654,0.8941828,0.4572085
abominablemovie,1.0395112,0.82540756,0.5411749,0.9633645,0.7815347,0.781751,0.7783343,0.79792535,0.0,1.2511126,0.8671921,0.73330295,0.9939033,1.0303178,0.7564258,0.9767684,0.6286939,0.27045977,0.7536399,0.7803529,1.3345314,0.6106765,0.00894968,0.25186005,0.45097274,0.76787543,0.5264265,0.55529284,0.9850635,0.9157053,0.4871065,0.5311539,0.41801408,0.11545326,0.85563517,0.16647449,1.1030732,0.9315012,1.238155,0.7656195
adastramovie,0.618684,0.74838984,0.3904733,0.47757185,0.41006812,0.37978625,0.5655741,0.54278326,0.0,0.8031643,0.4902937,0.59207225,0.58975255,0.67789865,0.44387755,0.5527313,0.44630966,0.10874773,0.44908947,0.46744755,0.7870027,0.43907437,0.19229078,0.37061512,0.3664199,0.54960734,0.46328297,0.18319643,0.62870514,0.46522525,0.33578086,0.30373475,0.29922125,0.06588923,0.7210067,0.14811641,0.6721046,0.5496044,0.7504331,0.6306395
adogsjourneymovie,1.4033418,2.1133738,0.13150305,1.3774374,1.0526936,1.1969851,1.1012354,1.2245464,0.0,1.7985902,1.1194038,1.5720233,1.5444179,1.4562776,1.0066072,0.84295547,1.3564779,0.09329673,0.79335564,1.6422638,1.2300714,0.75960857,0.4239021,0.72976136,0.91775656,1.6547669,0.57071006,0.59914255,1.2837415,1.6221387,0.5725991,1.0729139,0.17926258,0.0060018944,1.3346524,0.4020601,1.2463617,1.1424066,1.9261706,0.784549
aftermathmovie,0.48820293,0.62747455,0.25483182,0.43441212,0.35008928,0.30880797,0.51386815,0.47016394,0.0,0.6540414,0.37824222,0.547852,0.3953017,0.36681452,0.29756814,0.29219162,0.38355544,0.0,0.36119533,0.47592592,0.5465761,0.38478062,0.19281879,0.22327638,0.31260866,0.3728392,0.23607825,0.13003339,0.4551195,0.49559605,0.20182203,0.3120512,0.15095918,0.059794355,0.57495874,0.19791496,0.5763214,0.3552023,0.51307803,0.43733257
aftermovie,0.653427,0.7632618,0.18736476,0.3999545,0.47120202,0.53546715,0.5480869,0.36862123,0.0,0.73802936,0.5841433,0.5623875,0.53860414,0.54909325,0.6881238,0.40214455,0.6468104,0.016966835,0.48915064,0.65263885,0.6475846,0.47473985,0.35787597,0.24128136,0.47315574,0.5825024,0.34114227,0.351302,0.43623978,0.42231956,0.3639442,0.23078994,0.24927817,0.045657683,0.636224,0.271106,0.69371814,0.5438273,0.69558364,0.5554313
ahiddenlifefilm,0.33675036,0.38372084,0.09378616,0.24480584,0.25445884,0.2168741,0.2754216,0.26217848,0.0,0.36672008,0.2614959,0.30000302,0.29648763,0.30887142,0.23750848,0.22197542,0.26214948,0.04055326,0.24483648,0.2658465,0.29097104,0.21294841,0.14003569,0.16586916,0.17348649,0.3161601,0.1537406,0.14831154,0.28460276,0.29151216,0.13280408,0.1674934,0.12489162,0.0,0.29250416,0.11227778,0.33796886,0.23735036,0.36428007,0.20400728
alitamovie,0.8439675,0.83206034,0.2635626,0.630018,0.56833875,0.81900436,0.9195843,0.67860335,0.0,1.0858136,0.8689673,0.7755486,0.742928,0.7993341,0.46502385,0.60693336,0.5289508,0.095305525,0.4947262,1.0030751,1.0579845,0.63874227,0.09757567,0.47493193,0.6951782,0.8480385,0.25277433,0.3751613,0.66776097,0.4386396,0.49734905,0.42740843,0.28430888,0.0,0.8370353,0.09280936,1.1400912,0.757231,1.0578758,0.6818628
