movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119
21bridgesmovie,0.46822008,0.4635686,0.44145206,0.40571958,0.4471054,0.0,0.48622936,0.0,0.39981765,0.0,0.19538537,0.45995632,0.17629464,0.23916847,0.22647114,0.38035893,0.0,0.3476928,0.23913577,0.03776365,0.59209764,0.465191,0.27804837,0.39876077,0.16512907,0.14040962,0.25762147,0.12046239,0.32744077,0.0,0.31985593,0.39993012,0.47378853,0.28562534,0.37918186,0.11456882,0.6215148,0.0,0.24905486,0.3129327,0.47442684,0.0,0.21388699,0.0,0.2130817,0.3293606,0.45819604,0.32996094,0.0,0.0,0.37893608,0.0,0.42678472,0.36584088,0.229282,0.4394558,0.33617482,0.60838664,0.46996564,0.46211264,0.39287898,0.30436113,0.22326365,0.0,0.4231467,0.25928214,0.37193143,0.0,0.497882,0.47649783,0.0,0.009145969,0.16296569,0.25943533,0.08102911,0.41872075,0.34322584,0.27849948,0.42899367,0.37243903,0.2759841,0.50632596,0.0,0.29189035,0.0,0.21028654,0.4281134,0.32554048,0.3791481,0.39106947,0.32004735,0.0,0.15258323,0.35411587,0.30578488,0.23396587,0.43450788,0.5457212,0.26371598,0.0,0.53129035,0.46955174,0.49143958,0.39389092,0.3828749,0.0,0.44341892,0.0,0.2769772,0.46681032,0.0,0.45004576,0.2482523,0.0,0.15178937,0.040020145,0.021740464,0.3588272,0.36185482,0.0
47metersdown,0.6639118,0.36823463,0.3266356,0.5614023,0.4971676,0.0,0.6474765,0.13843137,0.42406648,0.0,0.22123998,0.32504934,0.37164614,0.3324518,0.23310046,0.6020576,0.0,0.43928605,0.21677646,0.18506986,0.594171,0.34350118,0.32715312,0.45306775,0.12490396,0.062477835,0.5343274,0.12354764,0.31429255,0.0,0.34187576,0.37040854,0.62720025,0.2624802,0.27767295,0.07783768,0.66284025,0.0,0.5028218,0.5522244,0.5097246,0.0,0.3789172,0.088593364,0.8171078,0.31637773,0.6400783,0.45627677,0.0,0.0,0.46705946,0.0,0.4724703,0.40422508,0.21129268,0.15072954,0.6154842,0.6329496,0.28303567,0.2662172,0.4609946,0.31408626,0.09027751,0.0,0.5295578,0.4970918,0.6070245,0.030621719,0.3886834,0.59574854,0.0,0.10401224,0.28266737,0.15429944,0.139985,0.60589415,0.4002622,0.15076584,0.41652864,0.45302093,0.37241995,0.6595599,0.0,0.5429524,0.0,0.33316165,0.5522618,0.4115678,0.41114038,0.62679356,0.37168643,0.0,0.033460114,0.22155602,0.6064103,0.5345695,0.5194053,0.35579327,0.62205315,0.0,0.41751406,0.716489,0.5516309,0.4273374,0.5768047,0.0,0.62786734,0.0,0.20251806,0.38748974,0.0,0.56489336,0.54987705,0.0,0.37144622,0.0,0.0,0.41074207,0.7609268,0.0
abeautifuldaymovie,0.48686123,0.5757843,0.4372396,0.4917944,0.49428302,0.0,0.58525926,0.0,0.33857337,0.0,0.13748777,0.58863306,0.28322798,0.2038136,0.27927998,0.4340337,0.0,0.38433155,0.24878585,0.11414181,0.7071003,0.4303296,0.25494084,0.4322544,0.0984774,0.2241293,0.40174416,0.20748526,0.33055043,0.0,0.39041248,0.29253423,0.39123747,0.23936504,0.38628823,0.06637476,0.6854125,0.0,0.5494577,0.2810902,0.43164006,0.0,0.27628723,0.0,0.36202192,0.41871294,0.47465906,0.39119226,0.0,0.0,0.5249317,0.0,0.5388727,0.40481094,0.3500583,0.37679994,0.5011129,0.6051085,0.34699228,0.34789556,0.38394403,0.30642217,0.127911,0.0,0.6044468,0.39108393,0.34853202,0.0,0.5627438,0.4284367,0.0,0.0,0.31714305,0.17232753,0.07569957,0.4890145,0.33283412,0.24549258,0.43818128,0.48154247,0.31242824,0.48599404,0.0,0.47268975,0.2520888,0.23866458,0.48273477,0.29753175,0.51167476,0.3809491,0.46745512,0.0,0.21364078,0.35387164,0.48116422,0.2767938,0.30786696,0.45108017,0.3997849,0.0,0.53598475,0.5000569,0.42853504,0.28210193,0.38440597,0.0,0.53999007,0.0,0.3025313,0.47451517,0.041008145,0.56027925,0.2881717,0.0,0.37062857,0.033834305,0.0358546,0.6185713,0.51628715,0.1411157
abominablemovie,0.63011724,0.7825037,0.62126887,0.45157903,0.63043624,0.0,0.7210624,0.0,0.24061197,0.0,0.15422925,0.56670797,0.5184415,0.25461105,0.22017507,0.5836452,0.0,0.49833792,0.50232464,0.30967838,1.0085858,0.63831174,0.54208475,0.51530373,0.33070067,0.35196534,0.6779291,0.13975385,0.68116343,0.0,0.49260294,0.61271656,0.7993274,0.5362371,0.17959608,0.0,0.8057478,0.0,0.96940976,0.77816033,0.8113614,0.0,0.25453687,0.041047305,0.6729888,0.24130917,0.44990525,0.697252,0.0,0.0,0.8451221,0.0,0.74283046,0.61662275,0.49435622,0.5738848,0.74905044,0.8106994,0.5929007,0.47426122,0.54098344,0.29086733,0.43554997,0.25832036,1.0152819,0.70248747,0.7444716,0.0,0.8189049,0.7877083,0.0,0.1580823,0.6750001,0.16198114,0.29857406,0.48732567,0.56689334,0.36227652,0.72263813,0.76720124,0.6486897,0.8058331,0.0,0.7067171,0.13253804,0.5519704,0.7511969,0.40829796,0.652599,0.73619497,0.60683876,0.0,0.22916003,0.45789063,0.63185537,0.51779884,0.5020262,0.7264657,0.953404,0.0,0.74309635,0.6327149,0.6897876,0.2180808,0.62455696,0.0,0.60216576,0.0,0.57751167,0.6537415,0.0,0.7448991,0.38694158,0.0,0.6145196,0.0,0.0,0.7893579,0.72506315,0.09311932
adastramovie,0.3891418,0.4155876,0.41007993,0.46566445,0.29839242,0.0,0.40825927,0.0,0.27239797,0.0,0.09164919,0.438931,0.33393806,0.31179395,0.18028672,0.41183907,0.0,0.25759074,0.24501437,0.20157993,0.55630827,0.31597736,0.2188609,0.38258508,0.15767804,0.23714729,0.39537767,0.26009893,0.34585005,0.0,0.23059697,0.27862275,0.46592006,0.2396545,0.33923477,0.028656011,0.6352984,0.0,0.32461038,0.46489042,0.3838065,0.0,0.26046625,0.0,0.38007706,0.24871019,0.51053464,0.38307598,0.0,0.0,0.40703255,0.0,0.36969373,0.38681737,0.31149706,0.34164035,0.41985887,0.55393964,0.42325607,0.42361277,0.4562409,0.26893583,0.41707847,0.0,0.46133035,0.36255297,0.39194632,0.0,0.45088932,0.39768457,0.0,0.0,0.35747492,0.11268739,0.08005724,0.5136917,0.30225384,0.30676213,0.49775672,0.5450458,0.32328027,0.38305822,0.0,0.4147461,0.07930404,0.21376732,0.42427334,0.36309165,0.4846892,0.35027212,0.2114412,0.0,0.09717442,0.30023032,0.31771907,0.27856758,0.41852245,0.36680532,0.42139283,0.0,0.35764942,0.48689488,0.44062102,0.2989639,0.35884294,0.0,0.3689923,0.0,0.19475394,0.39603323,0.01733922,0.3578894,0.27919176,0.0,0.33667263,0.07441344,0.0,0.3777958,0.47057024,0.0
adogsjourneymovie,0.95357937,0.90913737,0.8411861,0.7518205,0.6766676,0.0,0.8451519,0.0,0.8966098,0.0,0.0,0.74978054,0.7947696,0.41406032,0.5230003,0.6143333,0.0,0.8769944,0.6359081,0.47983003,1.2755141,0.89791054,0.68977654,0.88991195,0.27946782,0.07417471,0.6086186,0.30179566,0.89063364,0.0,0.60228276,0.99081945,0.97780967,0.4714187,0.7329435,0.0,0.8745531,0.0,0.6958458,0.9262733,1.2127938,0.0,0.81387943,0.0,0.8822356,0.32412162,0.9124088,0.718727,0.0,0.0,0.6097908,0.0,0.9706195,0.6316643,0.6176105,0.76029074,1.0439926,1.0309987,0.9810416,0.7862201,0.5379649,0.82827497,0.7254733,0.0,1.00487,0.5471935,1.0291944,0.0,1.3270324,1.0197812,0.0,0.0,0.7968415,0.8280608,0.1912794,1.1159873,0.7269009,0.78925663,1.2387741,0.98363817,0.8621671,0.92780983,0.0,1.1256595,0.11459598,0.6008628,0.82561225,0.5728971,1.2505664,1.1033292,0.47637293,0.0,0.24273816,0.5510555,0.65219766,0.38668534,0.5701546,0.85060835,0.8361434,0.0,0.7646954,1.1569986,0.8923069,0.18035899,0.6257549,0.0,1.3590055,0.0,0.35992554,0.78083503,0.20338173,0.7145015,0.6315264,0.0,0.75511473,0.297857,0.0,0.9494942,0.6742732,0.0
aftermathmovie,0.41976166,0.35232,0.3236953,0.42731428,0.3206679,0.0,0.340643,0.0,0.16521947,0.0,0.111990266,0.35645592,0.057650633,0.20390359,0.185753,0.28864092,0.0,0.14511877,0.21956268,0.12191757,0.37851685,0.23816425,0.22374249,0.3016365,0.19402042,0.134726,0.30713373,0.11060272,0.19950496,0.0,0.21792224,0.16934289,0.29144293,0.23627657,0.28309184,0.09672228,0.45491937,0.0,0.32344142,0.3215952,0.36077613,0.0,0.19133912,0.0,0.33429182,0.18935375,0.34815705,0.2599006,0.0,0.0,0.3017209,0.0,0.30063027,0.35440645,0.2212488,0.29858392,0.25849307,0.32235456,0.23742715,0.24605767,0.30518395,0.18253233,0.27332282,0.026774384,0.36857173,0.14635083,0.27879128,0.0,0.34329495,0.26563728,0.0,0.025509387,0.20760238,0.11531584,0.07758273,0.39440477,0.15088886,0.25804442,0.3471023,0.391823,0.306574,0.36096942,0.0,0.34852433,0.118218146,0.18518834,0.37879154,0.29250285,0.3449904,0.3267493,0.23928449,0.0,0.11358987,0.16125181,0.39917397,0.20537524,0.21660991,0.25260267,0.34334245,0.0,0.23173541,0.3598118,0.35462767,0.19146101,0.29656208,0.0,0.3007949,0.0,0.21630743,0.32019132,0.043854892,0.3556413,0.20702055,0.0,0.19465044,0.0,0.059808515,0.3084847,0.49104136,0.021543404
aftermovie,0.4933294,0.3738123,0.30531263,0.5222874,0.37409484,0.0,0.3882059,0.0,0.3395551,0.0,0.0058280053,0.44386,0.10160245,0.20025817,0.117498085,0.44659024,0.0,0.15877801,0.15585151,0.20575753,0.72665316,0.33755288,0.35050502,0.2915897,0.15407723,0.10348836,0.3351621,0.05131946,0.25962615,0.0,0.31353423,0.37156528,0.409434,0.30586526,0.2512524,0.12483247,0.6591124,0.0,0.3311884,0.4728142,0.5458002,0.0,0.17518868,0.0,0.3912901,0.27072564,0.46968758,0.2928003,0.0,0.00492769,0.45327234,0.0,0.36623198,0.54029435,0.17761676,0.40272897,0.49786228,0.4923414,0.37423232,0.38695967,0.35108915,0.3711242,0.29574874,0.0,0.54999846,0.35866377,0.45063785,0.054260332,0.47906634,0.32094806,0.0,0.0,0.43987343,0.16782117,0.08221338,0.46168107,0.3164955,0.27933747,0.35309982,0.37077707,0.3686324,0.44381207,0.0,0.38711748,0.07256174,0.20384994,0.3917352,0.2808597,0.41266167,0.40263715,0.3283038,0.0,0.16445003,0.319872,0.34662408,0.3072873,0.26322436,0.47781163,0.46607444,0.0,0.4027358,0.625647,0.5254192,0.26581195,0.39504394,0.0,0.54214007,0.0,0.28842068,0.49463075,0.100685835,0.38615644,0.32910332,0.0,0.2899824,0.011374618,0.0,0.46513683,0.5217496,0.0
ahiddenlifefilm,0.18745099,0.15892014,0.16556837,0.16450316,0.13572064,0.0,0.19311342,0.0,0.1076894,0.0,0.0435085,0.16267817,0.08016145,0.08423723,0.07720652,0.16454488,0.0,0.10810961,0.10664478,0.06896369,0.2098026,0.16322246,0.14111449,0.13817362,0.056249037,0.05774412,0.13024616,0.048178427,0.12976366,0.0,0.121791005,0.12895337,0.18509135,0.085106164,0.12607351,0.033749543,0.21833576,0.0,0.15731563,0.15836848,0.19204,0.0,0.095485814,0.0,0.17425142,0.10242743,0.18363473,0.122360066,0.0,0.0,0.16299276,0.0,0.17929295,0.16782191,0.11523646,0.13791364,0.19872358,0.18720043,0.13199428,0.14198448,0.15468156,0.11617082,0.09178452,0.0028013391,0.20103435,0.12308355,0.16016927,0.0,0.19049214,0.17900544,0.0,0.0,0.119064845,0.050329395,0.045850363,0.17589262,0.13176754,0.09593894,0.17843926,0.16911842,0.11491273,0.1961171,0.0,0.14150046,0.027400909,0.093736276,0.18379696,0.13578095,0.16813047,0.1734715,0.121083826,0.0,0.044789154,0.10107456,0.17281343,0.11034288,0.117256574,0.1547164,0.1626527,0.0,0.15799293,0.20803331,0.16457176,0.108192615,0.1468454,0.0,0.18827724,0.0,0.07580888,0.15144342,0.027787985,0.16524898,0.122867994,0.0,0.10321325,0.012222391,0.0026191827,0.17958042,0.17858584,0.0
alitamovie,0.7375457,0.7317283,0.6116928,0.7101379,0.630165,0.0,0.5273462,0.0,0.42256674,0.0,0.24082685,0.75593054,0.3903521,0.35251692,0.36596677,0.8449513,0.0,0.36766955,0.25496677,0.26187682,0.78348887,0.54513603,0.35920903,0.57709825,0.1594972,0.36470202,0.35755223,0.1270182,0.7385374,0.0,0.4795662,0.4444704,0.75776327,0.4099461,0.46608657,0.25057474,0.7790948,0.0,0.67210054,0.62600625,0.6238899,0.0,0.57091665,0.0,0.6631795,0.56658995,0.7223929,0.35066992,0.0,0.0,0.70812,0.0,0.4800504,0.3967754,0.64316976,0.2621532,0.7913309,0.7154419,0.5400632,0.78024346,0.9554533,0.38664764,0.47233102,0.0,0.75579333,0.5991686,0.7124831,0.0,0.5833715,0.7854784,0.0,0.0,0.49107122,0.016429238,0.21790728,0.60538346,0.49047577,0.49469295,0.69257194,0.61018485,0.48580262,0.43939131,0.0,0.6812618,0.048827536,0.2113884,0.752209,0.5985557,0.79115057,0.54491174,0.27796504,0.0,0.011938471,0.4494188,0.65268004,0.44482437,0.5995253,0.46376973,0.5353833,0.0,0.6220256,0.775237,0.63414437,0.3268594,0.29380724,0.043745745,0.9657209,0.0,0.27018738,0.5524098,0.08300394,0.41188827,0.565827,0.0,0.4815422,0.20255819,0.0,0.800441,0.6775738,0.0
