movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.4426492,0.684784,0.9188825,0.38754413,0.37556115,0.80519193,0.560049,0.4845564,0.22297913,0.21836989,0.5594293,0.68972945,0.5593479,0.0,0.17288134,0.7146024,0.13480552,0.6990516,0.49036506,0.47273868,0.0,0.61764866,0.78830236,0.64545786,0.70070827,0.7558764,0.71095717,0.64560205,0.3394622,0.81382674,0.86714494,0.6878028,0.68281674,0.8386896,0.8662364,0.5471185,0.5863341,0.46635702,0.28445336,0.52054334,0.49672815,0.5534078,0.24091785,0.39582172,0.60323507,0.3451831,0.33822846,0.31413966,0.75640774,0.7405234
47metersdown,0.47608548,0.7495629,1.0110945,0.3972994,0.22977637,0.51000005,0.5538022,0.4408451,0.3048628,0.13590385,0.70765215,0.7193702,0.7475381,0.10242014,0.14336225,0.8353415,0.0,0.6675269,0.5570243,0.54699165,0.0,0.57431436,1.0416754,0.87385935,0.74794686,0.7896575,0.6982397,0.59858394,0.55213153,0.81567025,0.91673326,0.7059059,0.72754824,0.9053878,1.0954502,0.48700023,0.6818335,0.3282458,0.44232008,0.45466527,0.48122013,0.43347594,0.052410297,0.30248183,0.51146054,0.45928434,0.26480278,0.4507252,0.9016757,0.9471734
abeautifuldaymovie,0.33766478,0.38370255,0.60366255,0.5309051,0.22580211,0.68317646,0.461043,0.50663674,0.2558999,0.092186786,0.5964773,0.6352722,0.5499579,0.0,0.20162082,0.5263634,0.0,0.5341299,0.38285476,0.42154968,0.0,0.5508497,0.63975614,0.6173759,0.66633093,0.6972347,0.39963546,0.49866545,0.35542485,0.6099554,0.75659895,0.5065999,0.50358105,0.5632605,0.69885814,0.3481825,0.5778023,0.24417286,0.34130877,0.43145743,0.46730235,0.37736374,0.24164687,0.30185553,0.39436263,0.23869042,0.33324614,0.42154905,0.70949256,0.6165565
abominablemovie,0.5314218,1.2189201,1.2163372,0.9667636,0.7541282,0.7349441,0.64392215,0.5718426,0.38543692,0.0,0.6988234,1.0539092,0.77120364,0.0,0.19349776,1.0081799,0.10444981,0.92570037,0.96335334,0.65412164,0.0,1.0924529,1.1738151,0.75983506,1.2049495,1.1147681,0.8234383,0.8458997,0.6874118,0.89722013,1.1732908,0.80364686,0.8634952,1.2023448,1.4887247,0.6950403,0.6832565,0.6395475,0.663869,0.5926142,1.0112636,0.34071666,0.18071546,0.51894546,0.9228202,0.44247803,0.41207257,0.77369606,0.89836,1.2911549
adastramovie,0.23740369,0.48115173,0.57317114,0.37013382,0.39668408,0.4001426,0.39197332,0.39100143,0.18830901,0.105731115,0.39231202,0.5000044,0.49673462,0.0,0.139021,0.46013325,0.106372476,0.71722555,0.46083766,0.29077572,0.0,0.48250753,0.58920914,0.63243836,0.435834,0.5056043,0.57743245,0.5819466,0.34147605,0.65926313,0.76448095,0.3661472,0.34240368,0.43486,0.6268373,0.44999576,0.3883709,0.30749166,0.32356262,0.45073494,0.23956415,0.22746584,0.20309576,0.30562803,0.5636487,0.1591855,0.14815058,0.22423163,0.54824513,0.5540144
adogsjourneymovie,0.86765623,1.3780779,1.5880845,0.7926801,1.0726683,1.1809803,1.1871697,0.94620615,0.28492978,0.3723846,0.838595,1.2762686,1.0055408,0.0,0.42127472,1.5452898,0.114951946,1.6396837,0.85930127,1.5745214,0.0,1.030892,1.1299746,1.0877373,0.9321208,1.4123086,1.1615309,1.389305,0.7064595,1.3944857,1.4400333,1.151158,1.1855445,1.6150199,1.4679389,1.2517785,1.1784563,0.94080275,0.84013593,0.79855776,0.7753753,1.095519,0.07259612,0.49379975,0.9723165,0.2281474,0.40322384,0.79783607,1.5222125,1.5530736
aftermathmovie,0.17564818,0.4256083,0.52314633,0.37510732,0.33761248,0.48148313,0.33900154,0.40716437,0.1602025,0.14684369,0.38686985,0.502563,0.52807426,0.0,0.15944245,0.4751383,0.05812816,0.5337473,0.42448324,0.29586267,0.0,0.47913074,0.60133404,0.53796214,0.4579038,0.40851957,0.39457387,0.4508859,0.32292706,0.5116779,0.57022345,0.40880656,0.40652516,0.60421693,0.5712233,0.39146215,0.37926745,0.40681407,0.325219,0.3479376,0.4189066,0.38165855,0.19011821,0.16621156,0.40139198,0.26088026,0.2124758,0.31116754,0.5426653,0.46710134
aftermovie,0.3453671,0.38193,0.755552,0.35927638,0.3916135,0.56775004,0.41600484,0.63381284,0.19554752,0.08464054,0.6052887,0.6427336,0.4286915,0.0,0.13367534,0.56836957,0.12528025,0.5303156,0.44118422,0.6168353,0.0,0.48375195,0.62181216,0.5012159,0.6350884,0.733205,0.47962004,0.55247,0.41074425,0.6049991,0.680233,0.5565965,0.55462235,0.5021357,0.632558,0.6033315,0.60443616,0.27255687,0.3324663,0.41526762,0.385931,0.31504494,0.21572852,0.104083836,0.6063005,0.2087038,0.33471394,0.34561464,0.6661941,0.5734628
ahiddenlifefilm,0.14450598,0.22878438,0.3120608,0.18754786,0.1796906,0.24936242,0.20092008,0.19150141,0.09042977,0.05600754,0.22941239,0.2796044,0.23009732,0.0,0.06853134,0.26093435,0.04207897,0.25705025,0.20959051,0.19493921,0.0,0.26563194,0.31693962,0.272515,0.27781528,0.29242334,0.22453041,0.27434614,0.17749362,0.32123047,0.31877097,0.21603702,0.2409627,0.28484482,0.31925988,0.22093853,0.23588637,0.15217215,0.16686216,0.18902804,0.166303,0.15727425,0.07074769,0.12609279,0.23152825,0.11132777,0.12061685,0.15696064,0.30435747,0.3224709
alitamovie,0.43493584,0.65606946,0.95700836,0.7346082,0.3450688,0.65195626,0.6094815,0.6078141,0.12996484,0.03192982,0.77506256,0.8893013,0.5601265,0.0,0.2646542,0.88803124,0.07914771,0.82469994,0.53704685,0.43378896,0.0,0.6937356,0.83495986,0.8915973,0.5097962,0.94489086,0.58348405,0.95574445,0.37603214,0.8962306,0.9447491,0.37868154,0.77302897,0.66792214,0.9414068,0.71498483,0.7572861,0.7219361,0.43458107,0.4190624,0.4947088,0.2918743,0.12246524,0.47852895,0.6046535,0.46689942,0.1586008,0.4801644,0.8339767,0.8526577
