movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.9619146,0.90509737,0.9969976,0.56480163,0.7399876,0.7839975,0.95538324,0.9122584,0.7449945,0.5537405,0.7703697,1.1734543,1.1749457,0.84407043,0.6945349,0.991439,0.9151212,0.5409564,0.4317014,0.9352556
47metersdown,1.0965071,0.81599057,0.96454895,0.9130099,0.9226332,0.60941136,0.69056666,1.1353251,0.61587644,0.76689184,1.0049624,1.1076146,1.3376175,1.1340692,0.79647064,0.8831619,0.7695431,0.33303204,0.5208073,1.1096841
abeautifuldaymovie,0.6821104,0.6193627,0.6591987,0.50644094,0.38122186,0.5449672,1.02105,0.78115714,0.7084831,0.5275829,0.58914626,0.69784766,0.7637691,0.77852327,0.78015435,0.849205,0.5132849,0.38397077,0.5709307,0.6900211
abominablemovie,1.0749389,1.0955955,0.9920125,0.7533266,0.97970897,1.2568377,1.4464959,1.0966815,0.68935406,0.86158097,1.0721178,0.8884703,1.2241105,0.97212803,0.98358744,1.6565241,1.079246,0.38788548,0.690631,1.3837093
adastramovie,0.7698852,0.58872557,0.7667956,0.49864286,0.48006466,0.5625165,0.6432666,0.789132,0.561486,0.49195114,0.53799623,0.6486116,0.66017705,0.7057087,0.6784258,0.8557478,0.5120788,0.3275008,0.38212776,1.0282106
adogsjourneymovie,1.1329279,1.623917,1.7273543,0.95642847,1.3606876,1.0585493,2.230023,0.91985786,1.2972375,0.9823916,0.996511,1.5151861,1.6158653,1.2654312,1.373028,1.7723265,1.3629303,0.93542564,1.5976577,1.3118232
aftermathmovie,0.6384054,0.48911613,0.69709665,0.44323194,0.40012977,0.60350555,0.8557848,0.5165203,0.44225666,0.5838283,0.4657315,0.6785752,0.83973324,0.6832639,0.62307775,0.7705151,0.5308418,0.24383353,0.41991553,0.6759596
aftermovie,0.6328076,0.70426875,0.805223,0.36619276,0.64132905,0.71845657,1.1191081,0.8128701,0.53783774,0.5023903,0.75198907,0.9015256,0.9304612,0.66621244,0.83766586,0.9747863,0.62170666,0.533326,0.5954745,0.96451133
ahiddenlifefilm,0.39308283,0.34507018,0.42062372,0.29658675,0.3219712,0.3429951,0.5333373,0.38869062,0.32425857,0.33890173,0.34296897,0.4357827,0.47375983,0.40915307,0.40632468,0.50315547,0.3451392,0.18284212,0.31681103,0.46734738
alitamovie,1.0210001,0.848057,1.1037725,0.8163466,0.7837977,0.6912495,0.93121207,0.8587226,0.5935085,0.54268044,0.84558105,1.0878845,0.9586289,1.0087599,0.6669935,1.1995257,0.60754657,0.5835895,0.6268224,1.0578226
angelhasfallen,0.7721978,0.90071136,0.9526278,0.81163615,0.7906303,0.7524675,1.4160086,0.85317606,1.10993,0.8502488,0.76262504,1.0592359,1.3536022,1.4046844,0.98113585,1.515288,0.95067936,0.4802396,1.0573509,1.1900538
angrybirdsmovie,1.5301114,0.9790292,1.4685678,1.0952177,1.409252,1.1965507,2.1547594,1.6801573,1.3304739,1.1513925,0.9280791,1.6017073,2.3302891,1.5670903,1.5383413,1.6911043,1.6645241,0.26519805,0.88050944,1.8588892
annabellemovie,0.8201257,1.2081336,1.2789639,0.888342,0.87667394,1.2429377,1.7260764,1.1310923,0.98482287,0.8774584,0.9956064,1.4558465,1.8158157,1.4093204,1.2439415,1.2011921,1.2094947,0.6314782,1.0064955,1.6544751
annamovie,1.1002088,0.75968486,0.97329515,0.72422785,0.7324008,0.73869187,1.169415,0.8051501,0.62637115,0.7838592,0.63570553,0.8861545,0.8440843,0.8243803,0.8583015,1.2770513,0.905999,0.40702328,0.73829657,0.95146686
apollo11movie,0.3438715,0.3925678,0.362901,0.39999175,0.5247257,0.5362869,0.64286804,0.57530403,0.52229846,0.45847628,0.43304572,0.62197036,0.656758,0.56117064,0.5075195,0.6676152,0.39621067,0.27672794,0.35120606,0.68141013
arcticdogsmovie,0.9385772,0.50901,0.75049984,0.5601862,0.45071846,0.545421,0.6916774,0.8388704,0.56593406,0.69358945,0.4748058,0.74249464,0.9191434,0.97836363,0.6338855,0.7647317,0.7286276,0.30586973,0.42956576,0.7536764
arcticmovie,0.6452569,0.56584585,0.59999347,0.35225177,0.39272973,0.45869225,0.8383304,0.6213419,0.5637895,0.62545896,0.44474074,0.62551534,0.6631068,0.67106813,0.59390354,0.62806666,0.5059087,0.27305508,0.48535135,0.7566388
artofracingmovie,0.8015549,0.6082746,0.87018293,0.5151339,0.7465241,0.81226164,0.7167814,1.0543711,0.48803353,0.6189513,0.70990497,1.1187836,0.6947334,0.8567161,0.7534352,0.872192,0.5445326,0.50736433,0.5027422,1.0194837
avengers,0.5511209,0.77461404,0.7237845,0.44870365,0.36532125,0.61896056,0.8271042,0.7162226,0.43036342,0.5005801,0.54075056,0.6880376,0.7553633,0.58557487,0.5480237,0.70629597,0.67300135,0.3117298,0.4337972,0.8568092
beachbummovie,0.42134914,0.44094223,0.6069583,0.6115333,0.59790134,0.6567423,0.83001757,0.76546365,0.75484383,0.39251778,0.5655986,0.67880243,0.9021563,0.61464435,0.49130163,0.9552729,0.49807185,0.36931905,0.49550247,0.6634413
bernadettefilm,1.1382096,0.7655904,1.025995,0.5102204,0.6634502,0.60865337,1.108354,0.8898943,0.5369451,0.8622799,0.52805996,0.8642382,0.92724913,0.8990247,0.73404783,0.8973633,0.644536,0.30674657,0.526951,0.94557947
blackandbluemovie,1.5177567,1.0930097,1.6886204,1.0889037,1.1262777,1.1900767,1.9144655,1.522443,1.2936195,0.86864364,1.690536,0.911422,1.9085925,1.4761001,1.33086,2.1090724,1.2314863,0.60121465,0.66314906,1.4549111
blackchristmas,0.85861367,0.7762102,0.9703885,0.62709635,0.83999044,0.6523574,0.9185473,0.8742089,0.6413888,0.4936138,0.687598,0.82663786,0.96624553,0.91759276,0.6390666,0.9533172,0.6361385,0.3439615,0.5317772,0.92019147
blindedbythelightmovie,0.34859735,0.499776,0.441763,0.5219133,0.32383862,0.42736632,0.687058,0.5105083,0.37142545,0.5001998,0.35864156,0.6039589,0.62697047,0.7147831,0.6284766,0.67848325,0.50901747,0.1358095,0.30174497,0.5868694
bombshellmovie,0.7475883,0.78096133,0.88044745,0.61638457,0.38226303,0.31704557,0.8244972,0.36824673,0.387139,0.5250271,0.8806612,0.9222139,0.5468738,0.9207694,0.8054105,0.80232584,0.8179706,0.4443685,0.20848002,0.70241076
booksmart,0.59249187,0.33867806,0.20093788,0.0,0.22480145,0.043298945,0.4539467,0.12364878,0.0,0.17629129,0.0,0.30352405,0.17548677,0.0,0.0,0.0,0.0,0.0,0.0,0.39089876
breakthroughmovie,1.7165259,1.3537598,1.93437,1.2007916,1.1872913,1.2696295,1.9060081,1.5843413,0.93087316,1.2623663,1.8748959,1.6096958,1.507861,1.305493,1.6678913,1.9688979,1.7193782,1.1732686,0.8033388,2.264339
brianbanksmovie,1.0887239,0.95482624,0.837085,0.7346813,0.5322966,0.92497194,0.989644,0.9651994,0.7013438,0.8373059,0.8687574,0.95478386,1.1847327,0.99247336,0.8038978,1.2777745,0.8257968,0.43952915,0.7843473,1.3091621
brightburnmovie,0.7411154,0.7597677,0.96671665,0.6072387,0.6513219,0.63587826,1.3138565,0.82789105,0.7828944,0.5329637,0.8305136,0.8371636,1.0287781,0.8728482,0.91025186,1.0915654,0.76727265,0.2142619,0.55200666,0.97685724
