movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.6573037,0.4716775,0.36252427,0.25554743,0.6784048,0.7628349,0.76470494,0.7050961,0.03926443,0.5328544,0.0,0.66696733,0.0,0.42416468,0.48625404,0.6321602,0.77883404,0.15037167,0.54258037,0.70766056,0.5201832,0.42532283,0.7017701,0.6177039,0.51043105,0.42367145,0.5338471,0.50427866,0.36130977,0.32503784,0.47370532,0.37701866,0.87037426,0.5642058,0.666987,0.22330408,0.26706025,0.47259083,0.5036365,0.6039883
47metersdown,0.947495,0.6498797,0.65564716,0.54858774,0.63333964,0.7626459,0.99073505,0.8415476,0.2183647,0.84699416,0.0,0.75531924,0.0,0.570809,0.54467124,0.8398138,0.915721,0.25793087,0.61291534,0.6538845,0.97080135,0.48217872,0.8719023,0.86718106,0.35685858,0.66258556,0.81595385,0.523567,0.7355854,0.21000783,0.0968114,0.48375973,0.45573926,0.6544363,0.55943984,0.58140725,0.25844532,0.85014397,0.4958733,0.40483865
abeautifuldaymovie,0.62038046,0.5596778,0.46238655,0.5560353,0.81643814,0.8319125,0.94323844,0.7949832,0.2529201,0.6086495,0.0,0.7511348,0.0,0.41132915,0.4178515,0.48715672,0.646467,0.028939303,0.51206785,0.66970253,0.7419254,0.2734284,0.67041284,0.65856767,0.7299122,0.53496826,0.61782974,0.45054278,0.49078882,0.24027921,0.2718644,0.47345158,0.65108,0.52311975,0.5332619,0.2627285,0.3622125,0.5861098,0.38743645,0.36949027
abominablemovie,0.6575573,0.5820575,0.6459745,0.8911202,1.05548,1.2832116,1.0986553,0.98087573,0.12814945,1.1411645,0.0,0.8076875,0.0,0.6987847,0.8599486,0.5925074,1.0452758,0.37203076,0.93165344,1.0027981,0.9599754,0.33958283,0.9533994,0.9940814,0.8955689,0.83308995,0.74378616,0.7872785,0.5502402,0.5821683,0.29730737,0.93549937,0.9204535,0.7593034,0.9569569,0.44320187,0.11656107,0.8868413,0.49845773,0.9287771
adastramovie,0.49748713,0.4297555,0.49496663,0.5842954,0.69950324,0.7307427,0.6552831,0.6765038,0.16248742,0.65577614,0.0,0.45874587,0.0,0.13274777,0.49522695,0.5958015,0.59162295,0.11407705,0.46678504,0.68052703,0.54138786,0.22915219,0.39088723,0.53839916,0.6504106,0.5886958,0.513256,0.4945675,0.4266562,0.27229398,0.3488687,0.3306634,0.48604822,0.39134887,0.4270025,0.4052902,0.2740372,0.46071717,0.46691868,0.4530271
adogsjourneymovie,1.187198,1.1700895,1.4306288,1.3644092,1.898765,1.359732,1.5721916,1.6508826,0.11247264,1.2531774,0.0,1.2324089,0.0,0.68031406,1.3394091,1.4763145,1.5106915,0.21989143,1.0682881,1.5067518,1.3198612,0.63628936,1.1077911,1.2201581,1.3196912,1.6559329,1.0814401,1.8004193,1.0399195,0.5526146,0.5035728,1.0379543,1.8923334,1.0018666,1.7314874,0.27529535,0.6073156,0.8781548,1.2606192,0.85725373
aftermathmovie,0.47901484,0.30244377,0.32755333,0.2793127,0.5292146,0.6080669,0.47747174,0.45926625,0.1450339,0.4799319,0.0,0.37032688,0.0,0.16558167,0.34655622,0.43787724,0.5278278,0.08895074,0.33630687,0.42638743,0.41598868,0.22297068,0.38193676,0.43172824,0.60972565,0.3449167,0.4807463,0.40424788,0.31220666,0.3037151,0.34161434,0.25215665,0.56901926,0.45335948,0.4309071,0.2320536,0.27503857,0.26880294,0.27611297,0.34909955
aftermovie,0.6534328,0.4033246,0.56140685,0.44261116,0.7447708,0.7382287,0.7761959,0.6032689,0.24779016,0.6341566,0.0,0.7668175,0.0,0.105282195,0.6526618,0.5354711,0.6858195,0.0,0.45931736,0.58606386,0.49939066,0.26819855,0.42923707,0.63414454,0.59217167,0.43962812,0.58967733,0.67792803,0.44333082,0.3754709,0.35709214,0.44776407,0.7158336,0.5690475,0.46295583,0.429345,0.35972735,0.58377206,0.45252144,0.46568826
ahiddenlifefilm,0.28188917,0.23696111,0.21621136,0.22431739,0.31341588,0.35486543,0.3374994,0.31826273,0.08992459,0.32958427,0.0,0.28256157,0.0,0.1550862,0.26596114,0.26288065,0.3190763,0.051143087,0.22113562,0.30310017,0.2639976,0.13989972,0.2732272,0.28767696,0.28177258,0.26351795,0.27331036,0.23903099,0.19161569,0.14068761,0.12890388,0.17091098,0.30921465,0.21836415,0.24590823,0.16035183,0.12337898,0.22749966,0.18439554,0.21254957
alitamovie,0.6707404,0.8874191,0.5662946,0.57294655,0.79714626,1.1628363,0.760266,0.86185205,0.30871475,0.82726574,0.0,0.74882966,0.0,0.43501103,0.64729625,0.88217956,0.8310734,0.38230085,0.70745367,1.0038532,0.5847932,0.25770903,0.7558699,0.63816565,0.78063434,0.52374655,0.7928619,0.8101209,0.48575038,0.44399685,0.6061894,0.24733627,0.84701174,0.49893516,0.459523,0.1745326,0.4079668,0.587482,0.5113489,0.43973723
