movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,0.0,1.4975581,1.4299629,1.0531491,1.003354,0.91513324,0.7520861,1.0487761,1.103275,0.78733987
47metersdown,0.0,1.6383219,1.078868,1.0134919,0.83658725,0.7179296,0.6858526,1.0381701,1.1155947,1.047154
abeautifuldaymovie,0.0,1.1999943,1.1128653,0.93120205,0.5815173,0.8086035,0.437537,0.56479096,0.96686494,0.90656966
abominablemovie,0.0,1.2572331,1.7025884,1.4770225,0.55415136,1.2495083,0.6919139,0.9512643,0.81403553,1.523551
adastramovie,0.0,1.2627938,0.7280335,0.9989151,0.5379594,0.861081,0.30758375,0.62339807,0.8914465,0.80688196
adogsjourneymovie,0.0,2.2754936,1.6245418,0.98842347,0.7769204,0.87144285,0.7707396,1.2208296,1.8243608,2.2862885
aftermathmovie,0.0,1.0819359,0.95906055,0.733533,0.76030636,0.6335816,0.4218601,0.6440483,0.9534446,0.73996925
aftermovie,0.0,1.5779417,1.3608091,0.91362774,0.8094206,0.85119736,0.42062247,0.74096984,1.0047233,0.8783963
ahiddenlifefilm,0.0,0.7281314,0.6129045,0.5779859,0.41254842,0.4685276,0.3223464,0.4273935,0.5330347,0.5085925
alitamovie,0.0,1.8851999,1.0484561,1.1415148,0.7956665,1.2403284,0.5562737,0.90199876,0.9530498,1.1039059
angelhasfallen,0.0,1.688664,1.529322,1.2778813,1.0619538,0.87201446,0.6692626,0.98656464,1.4103436,1.1432525
angrybirdsmovie,0.0,2.2465792,1.4451855,1.6521131,1.0336857,1.3045474,0.6124523,1.1021501,1.5441701,2.0516222
annabellemovie,0.0,2.23558,1.4573987,1.8689368,0.76128876,1.0901413,0.67520744,0.98623884,1.3795278,1.4908736
annamovie,0.0,1.7517762,1.3191392,1.1913141,0.7915749,1.0916473,0.5536438,0.8229288,1.1201642,0.9057381
apollo11movie,0.0,0.9518334,0.724602,0.7968383,0.5096015,0.5327326,0.34663165,0.66966194,0.87503767,0.6867148
arcticdogsmovie,0.0,1.2593015,0.8059917,1.2395377,0.6898415,0.79160225,0.63646114,0.9999198,0.9051548,0.99667287
arcticmovie,0.0,1.0037296,0.7489272,0.6363001,0.54709005,0.54511064,0.4155994,0.6332994,0.64241266,0.77725774
artofracingmovie,0.0,1.8367783,1.2367175,1.0654215,0.87529105,0.92275906,0.52255654,0.7930423,1.4989893,0.9066147
avengers,0.0,1.1224108,1.0752646,0.61476624,0.58232486,0.59253716,0.44676667,0.48783225,0.75744474,0.5892708
beachbummovie,0.0,1.1478238,0.98138463,0.88473356,0.6599653,0.72783273,0.6185136,0.7582296,0.99848425,0.7612243
bernadettefilm,0.0,1.2601025,1.1943984,1.1333016,0.68280303,0.820184,0.7039287,1.0258186,0.8824359,1.1296511
blackandbluemovie,0.0,3.239966,2.1390905,1.7594609,0.679463,1.2795346,0.4798417,1.250282,2.2192645,2.0351539
blackchristmas,0.0,1.6433645,1.1701077,1.1948453,0.62599134,1.0589329,0.44230342,0.9902187,1.1503439,1.0699753
blindedbythelightmovie,0.0,0.92525643,0.83349204,0.864565,0.5779958,0.7363883,0.4040082,0.6690801,0.64825594,0.8035724
bombshellmovie,0.0,1.2813358,0.938415,1.1926078,0.5798214,0.5887151,0.61258864,0.9619085,0.7265079,1.1945317
booksmart,0.0,0.0,0.81601214,0.0,0.0,0.0,0.0,0.0,0.0,1.193222
breakthroughmovie,0.0,3.2285185,1.572653,2.111811,1.313682,1.6311556,0.77157474,1.4578987,2.0541978,1.0325915
brianbanksmovie,0.0,1.7221694,1.5128918,1.4001338,1.0433681,1.2136921,0.6299387,1.1947547,1.2389598,1.0388365
brightburnmovie,0.0,1.6684101,1.5110477,1.0995831,0.60735214,0.89679486,0.4173721,0.8085165,1.2419454,1.2964945
brittanyrunsmov,0.0,0.69569355,0.5372373,0.5711734,0.38566124,0.4347981,0.41977978,0.44500434,0.48791406,0.63004106
captainmarvelofficial,0.0,1.4603202,1.1014395,0.7699629,0.5977246,0.6939174,0.39672542,0.6413983,0.9047135,0.7348153
captivestatemovie,0.0,1.5127299,1.3017511,1.1733956,1.013842,0.8745303,0.7164232,0.90942514,1.1652291,1.1448729
catsmovie,0.0,2.500783,1.4704125,1.439279,1.0713912,1.2731631,0.84764445,0.78591716,1.493463,1.0474844
charliesangels,0.0,2.3477082,2.648751,1.2602506,0.6413521,1.1063604,0.39213508,1.1523011,1.5245165,1.3238885
childsplaymovie,0.0,2.267456,1.8166454,0.5759876,0.23896275,0.23442934,0.025789343,0.09323962,0.66704583,1.5112745
clarathefilm,0.0,0.89158124,1.3510585,0.04281354,0.269302,0.0,0.24279848,0.20591187,0.34818888,0.69102645
coldpursuitmovie,0.0,0.7444888,0.84461814,0.9191152,0.43485528,0.64247453,0.4431255,0.61223626,0.6899725,0.7553034
countdown,0.0,1.9049017,1.5594629,1.6020705,0.8504373,1.3646774,0.5749349,0.9686148,1.0492064,1.337959
currentwarmovie,0.0,1.6514815,1.4417372,1.1458272,1.0380559,1.0432227,0.9450942,1.0903405,1.3459054,1.3066046
darkwatersmovie,0.0,1.7343504,1.9731271,1.9760343,1.3166697,1.0782435,1.1846637,1.3049647,1.4035735,1.9298201
detectivepikachumovie,0.0,1.838078,1.7141848,1.1612526,0.9513749,1.0488801,0.42306387,0.7322514,1.148938,0.98848546
disneyaladdin,0.0,2.4005175,1.3547608,1.3592988,1.0871664,1.2840351,0.52222615,0.97080135,1.8256795,1.0587387
disneyfrozen,0.0,2.23909,1.1639556,0.946275,0.875962,0.6669793,0.13579413,0.9939992,1.763159,0.64223266
disneymaleficent,0.0,1.8014956,1.1470337,1.2696592,0.96171683,1.0538425,0.5688255,0.85920066,1.2892954,1.0139112
doctorsleepmovie,0.0,1.40568,1.1569626,1.1309537,0.7705226,0.7736839,0.54724157,0.9204699,0.9851513,1.0055597
dolemiteismyname,0.0,2.3467052,2.3977854,1.398557,1.1433572,1.4030224,0.93112427,0.9140311,1.6297987,1.5543637
dontletgomovie,0.0,1.967258,1.509219,1.3033937,0.63588727,1.1782433,0.4010771,1.0660682,1.3530492,1.2059928
doramovie,0.0,1.6573763,1.3127549,1.1679162,0.81677556,0.91860294,0.6676341,0.8470355,0.93795335,1.1137302
downtonabbey_official,0.0,2.554587,1.7851198,2.0224814,1.1068395,1.263196,1.2977383,1.3407258,1.94315,1.7313826
dumbo,0.0,1.5630963,0.8854419,0.9590144,0.8132833,0.8232264,0.45194256,0.6747643,1.2122239,0.7323784
escaperoom,0.0,1.8606448,1.680725,1.2812337,0.6037226,0.9634268,0.30589777,0.9726515,1.2345679,1.3541749
everybodyknowsmovie,0.0,1.013708,1.0007501,1.0438554,0.7234634,0.66586214,0.62924355,0.7508186,0.7750652,0.8702249
fastandfuriousmovie,0.0,2.4611983,1.0787333,1.4870842,0.7327073,1.0164156,0.92922246,1.6003634,1.533786,1.9338576
fightingwmyfam,0.0,1.7741941,1.6287501,1.1143141,0.8501652,0.9959791,0.68794936,0.84451216,0.8905283,1.1049681
fivefeetapartfilm,0.0,2.1326694,2.936845,1.814577,0.80058813,1.9965743,0.60637045,1.4585594,0.9821681,2.104993
fordvferrari,0.0,1.0198385,0.659356,0.8907273,0.5100625,0.68691844,0.42290562,0.5393528,0.5765878,0.7633616
freaksthefilm,0.0,1.0663142,1.0355104,1.0717971,0.79854125,0.65243626,0.45304435,0.67201245,0.735772,0.70920473
geminimanmovie,0.0,1.7987963,0.9735154,1.5338408,0.5489377,1.2345866,0.36408573,0.9494233,1.2075095,1.0434034
glassmovie,0.0,1.8957126,1.6421165,1.4419472,0.7072586,1.0685427,0.73523474,1.3923817,1.1941924,1.3598382
gloriabellmovie,0.0,1.633214,1.2021251,1.2801366,0.7216516,0.97680926,0.32939106,0.68438876,1.0894117,1.0106758
godzillamovie,0.0,1.5565692,1.2150174,0.7957758,0.5537469,0.966902,0.27794635,0.36062515,0.99361,0.893754
goldfinchmovie,0.0,1.6475068,1.4103284,1.7122597,0.8465657,1.1880502,0.4492153,1.287969,1.050214,1.3703537
goodboysmovie,0.0,1.505275,1.2295852,1.8919977,0.80495673,1.0176343,0.8547164,1.0205705,0.9459568,1.469671
goodliarmovie,0.0,2.5102625,1.8538253,1.5893053,1.3314041,1.3236468,0.9475081,1.174659,1.6637065,0.98708016
gretafilm,0.0,0.9543752,1.0853522,1.6455724,1.2556692,0.8743672,1.1624997,0.7978996,1.2886294,1.2690241
halathemovie,0.0,3.0533345,1.7942758,1.3974578,0.9376011,1.1516007,0.604378,0.745478,1.5872908,0.91617703
happydeathdaymovie,0.0,0.9996266,0.6941332,0.610119,0.5473574,0.38066664,0.3831035,0.5526935,0.5952008,0.6260951
harrietfilm,0.0,1.1629324,1.4318455,1.4093457,1.2366272,0.8061657,0.806461,1.0040809,0.9724457,1.0470374
