movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59
21bridgesmovie,0.6342009,0.5458157,0.29847667,0.42019665,0.34742236,0.3888916,0.6155692,0.5044221,0.33648852,0.18740714,0.6940257,0.59402406,0.5649995,0.31989092,0.49874493,0.32355642,0.53809613,0.3275565,0.01614612,0.67603135,0.5327458,0.4273795,0.33727023,0.11667818,0.2820575,0.5344614,0.34817556,0.4203353,0.3669791,0.4654928,0.33510095,0.014814464,0.08473709,0.64947826,0.8332283,0.0,0.35032627,0.3448257,0.4342104,0.0,0.0,0.21658102,0.18724753,0.0,0.698415,0.23607263,0.5191746,0.26492548,0.82367224,0.7806467,0.0,0.0,0.0038585858,0.5432226,0.43186536,0.40396687,0.09389745,0.5381246,0.4294073,0.6845832
47metersdown,0.64458656,0.61059153,0.3327797,0.2688495,0.37200534,0.16790575,0.6094409,0.66867834,0.45411724,0.115570426,0.6590268,0.8494628,0.4679324,0.102587484,0.48859653,0.39779946,0.7431363,0.310162,0.24614069,0.588316,0.5346721,0.6545528,0.408902,0.34447297,0.20476513,0.6156873,0.41266936,0.6944464,0.35347712,0.42862216,0.37315515,0.0,0.21993193,0.8093897,0.81701744,0.0,0.6917539,0.5025663,0.20740922,0.0,0.0,0.20793438,0.38908252,0.0,0.62287825,0.20008871,0.2915151,0.20325053,0.4187111,0.9141155,0.0,0.0,0.0,0.7392788,0.24906373,0.48654848,0.07043217,0.7185906,0.6832927,0.64812016
abeautifuldaymovie,0.407992,0.51049805,0.29967403,0.4101354,0.16143453,0.27498803,0.6177064,0.41370425,0.4858707,0.37622976,0.55122584,0.6432546,0.5313309,0.30800933,0.26049873,0.28999743,0.4123287,0.22253862,0.05466834,0.59454894,0.6674918,0.44499728,0.1416536,0.20423365,0.26749095,0.42501703,0.31798497,0.40646753,0.287244,0.5100682,0.33967692,0.051406104,0.1158337,0.61110187,0.58983135,0.0,0.37757996,0.4074969,0.42126313,0.0,0.0,0.113409504,0.3043202,0.0,0.62294024,0.31031224,0.32956174,0.28464368,0.6738647,0.5704989,0.0,0.0,0.0,0.47101852,0.5002929,0.44220963,0.18326792,0.37438583,0.50756156,0.64853793
abominablemovie,0.7104386,0.88167524,0.4679989,0.5612066,0.44890127,0.83328134,0.85725904,0.73025584,0.7715525,0.7857267,0.6281454,1.3307364,0.8497409,0.33588186,0.46419373,0.46678063,0.6438897,0.46147406,0.38638952,0.92415893,1.153218,0.55947584,0.62496173,0.26356724,0.43724734,0.7676861,0.46473753,0.6380885,0.4820067,0.4598584,0.7678728,0.025487345,0.2749736,1.0346153,1.3256983,0.0,0.64048034,0.6039671,0.39989972,0.0,0.031523347,0.1984434,0.38851458,0.0,0.85531497,0.36490798,0.73127884,0.76083016,0.7742846,0.82053024,0.0,0.0,0.0,0.7732653,0.83995986,0.44424263,0.17261311,0.7692943,0.89295965,1.2157161
adastramovie,0.4892216,0.65792394,0.37584472,0.4282959,0.4226692,0.39430702,0.6184571,0.5383308,0.50841045,0.2182787,0.59892905,0.78901404,0.5990052,0.26621068,0.28190878,0.28891912,0.41263708,0.39205563,0.15689442,0.62567604,0.7521249,0.6243185,0.29689202,0.19812083,0.41049448,0.5140703,0.44412518,0.6270939,0.39521965,0.421998,0.397564,0.0,0.17891124,0.59561783,0.60825497,0.0,0.60428613,0.58094877,0.19247456,0.0,0.0,0.19795294,0.22171326,0.0,0.5681678,0.27675492,0.34158897,0.37618852,0.71418595,0.9028371,0.0,0.0,0.0,0.6165359,0.47342798,0.4980122,0.25682065,0.5605626,0.52590984,0.7074601
adogsjourneymovie,1.3820019,0.5726558,0.5326719,0.5297719,0.73120207,0.32066223,1.2231829,1.221115,0.8250253,0.8316953,0.6632648,1.5804011,0.89384335,0.7042663,1.1402017,0.56277007,0.80299693,0.71339333,0.107477896,1.0186408,1.5296892,1.2571102,0.616794,0.41180256,0.67653024,1.2230642,0.855665,0.7129798,0.59479165,0.6648946,1.14192,0.0,0.16316949,1.2912563,1.8148751,0.0,0.77701426,0.23094304,0.76276994,0.0,0.0,0.0062854327,0.40696412,0.0,1.0309784,0.3630701,0.74133885,0.3798138,0.9541196,1.1003003,0.0,0.0,0.034174535,0.9672978,0.96153903,0.7259605,0.5183721,0.8556306,1.2294667,1.2711933
aftermathmovie,0.3961481,0.3354589,0.26012084,0.30816084,0.20818532,0.26016653,0.5043225,0.3481777,0.38893166,0.23044822,0.41870278,0.6131887,0.48021364,0.26059186,0.39113796,0.33151534,0.34985784,0.3084397,0.12967348,0.40521762,0.5683039,0.44619954,0.29804692,0.09763384,0.20694731,0.3258317,0.285889,0.35770294,0.38393286,0.39642733,0.2701822,0.0,0.21249676,0.2970431,0.48785442,0.0,0.30363375,0.15621284,0.12846106,0.0,0.0042391336,0.08455306,0.14095993,0.0,0.435933,0.19451791,0.28625944,0.3023053,0.50014365,0.4565871,0.0,0.0,0.0,0.36723816,0.43675438,0.4142073,0.06782891,0.37413505,0.49494782,0.5009226
aftermovie,0.78310186,0.38676983,0.32599884,0.44641364,0.5159555,0.2109778,0.6805993,0.51901335,0.589562,0.23498915,0.45808476,0.7938073,0.6674351,0.42656094,0.4792031,0.31548718,0.49664438,0.49281132,0.026138948,0.49589202,0.5987927,0.50429064,0.44622925,0.19733745,0.29947546,0.4987844,0.3627431,0.44904143,0.41150352,0.4855675,0.34289575,0.0,0.22090957,0.62362015,0.8408583,0.0,0.4147188,0.37278253,0.20486335,0.0,0.0,0.107411355,0.15884854,0.0,0.4668928,0.2631381,0.14984877,0.2904312,0.6699197,0.71210694,0.0,0.0,0.0,0.5107677,0.3954499,0.3894911,0.26210406,0.58318794,0.5460151,0.62255824
ahiddenlifefilm,0.25885636,0.24292594,0.13698009,0.18622978,0.14319226,0.15727258,0.29635152,0.2380227,0.21865128,0.13927284,0.24281701,0.32567,0.2513242,0.1501245,0.19552608,0.16594039,0.24187218,0.17719762,0.09462243,0.27505335,0.32413363,0.25674027,0.17775169,0.09602806,0.15282522,0.21735065,0.19290589,0.22298916,0.17650215,0.22457713,0.19571517,0.0019705463,0.121147275,0.2883281,0.33763558,0.0,0.23908731,0.1944753,0.13099271,0.0,0.00046665035,0.07784018,0.14978394,0.0,0.30761996,0.15140727,0.1610549,0.1763436,0.2851654,0.33012673,0.0,0.0,0.0,0.2576334,0.19325943,0.21468543,0.09037823,0.23980069,0.25975114,0.29554856
alitamovie,0.9425113,0.609872,0.1547507,0.6708053,0.62734735,0.7312154,0.90284574,0.46070147,0.6667291,0.3489618,0.77031505,1.1105815,1.0229099,0.29391566,0.87681806,0.27437294,0.7259962,0.67575073,0.24312347,0.8005608,0.6139449,0.8160584,0.4044449,0.32859024,0.65361863,0.4171703,0.48876414,0.5584613,0.59663594,0.7422969,0.51510084,0.0,0.29861248,0.8771545,1.1670007,0.0,0.6613872,0.7608253,0.4504693,0.0,0.26543957,0.16161759,0.3875425,0.0,0.94011176,0.22300056,0.5698924,0.74517614,0.79017603,1.1644437,0.0,0.0562333,0.0,0.81545985,0.6165084,0.52361256,0.36216158,0.8245915,0.85606325,0.92710716
