movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.0,0.0,0.5316056,0.35236666,0.0,0.2560105,0.566066,0.5578016,0.56950945,0.33862326,0.417496,0.0,0.48938036,0.22631173,0.0,0.03554085,0.34317222,0.26425695,0.5649671,0.4517771,0.24370125,0.5798689,0.0,0.4977677,0.52352023,0.0,0.5488812,0.37476388,0.47058454,0.30811727,0.075428255,0.5336666,0.27452976,0.43320873,0.19701037,0.60524106,0.5158835,0.17577367,0.3988839,0.695458,0.3834074,0.5923944,0.44732362,0.28728417,0.6100689,0.56868744,0.29772538,0.1587291,0.0,0.4279642,0.40855232,0.5891627,0.55581844,0.5961256,0.47968125,0.8116788,0.0,0.5059129,0.11402806,0.63562405,0.39287537,0.5376092,0.40991497,0.28685558,0.3591734,0.25174347,0.40949762,0.23378517,0.6102297,0.353133,0.3639154,0.50921774,0.34377056,0.12570252,0.5699998,0.30334753,0.6765785,0.0,0.1879003,0.18104498
47metersdown,0.0,0.0,0.8270993,0.29072723,0.0,0.56989217,0.52287674,0.6479377,0.5129537,0.14884862,0.31102976,0.0,0.5815639,0.28859478,0.0,0.08415131,0.34958228,0.46604767,0.57170343,0.474051,0.15584238,0.4920561,0.0,0.6344301,0.8710578,0.0,0.6094765,0.35110256,0.60173655,0.4638968,0.2617394,0.5074434,0.5467192,0.43388122,0.42162612,0.613174,0.648424,0.543888,0.3977036,0.9044724,0.52832437,0.6864075,0.38430345,0.43900594,0.76115423,0.5140859,0.3679255,0.22550844,0.0,0.73646224,0.6603709,0.46952963,0.7818351,0.6455966,0.8165799,0.67686415,0.0,0.72706,0.0,0.4248588,0.50293434,0.37312388,0.56909955,0.48518115,0.51862836,0.31906253,0.41286814,0.26195067,0.61332816,0.74023116,0.35928404,0.7800157,0.72758573,0.18050948,0.4912526,0.7322052,0.5886631,0.0,0.3063252,0.19624643
abeautifuldaymovie,0.0,0.0,0.40073982,0.24066168,0.048788995,0.3718885,0.44752014,0.369516,0.38674012,0.039705932,0.3828359,0.0,0.48227853,0.11799031,0.0,0.0,0.34880713,0.2877555,0.34414327,0.40160257,0.23524211,0.47443745,0.0,0.38086194,0.40390086,0.009097273,0.36773816,0.3035985,0.27543682,0.30229396,0.12229394,0.49884227,0.22727534,0.3863266,0.33761287,0.5027287,0.4690755,0.23902926,0.34726477,0.65887415,0.3339635,0.55019915,0.29715163,0.3663218,0.60552347,0.41426367,0.24218369,0.06597692,0.0,0.37011886,0.49742725,0.52304727,0.4923973,0.41753933,0.3608998,0.5180619,0.0,0.458463,0.09564213,0.3970731,0.29299363,0.37353635,0.47117984,0.24997826,0.42863193,0.3036631,0.38736242,0.20475908,0.5912849,0.3145633,0.19286825,0.58479065,0.340339,0.15784612,0.54651713,0.32740292,0.49310473,0.0,0.16244826,0.1330774
abominablemovie,0.0,0.0,0.7762613,0.47627613,0.0,0.73176706,0.9250242,0.68027735,0.6366101,0.2002461,0.6569037,0.0,0.66106254,0.23475727,0.0,0.0,0.40733668,0.02404718,0.43100324,0.79183525,0.46933085,1.0949855,0.0,1.0060521,0.9881634,0.0,0.763226,0.52617687,0.538115,0.60083497,0.2686117,0.9496592,0.41992643,0.70804924,0.54824716,0.9382638,0.7000738,0.6482827,0.66172796,1.123731,0.42333886,0.77120477,0.43797112,0.7748643,1.0325298,0.54402626,0.30485517,0.27614877,0.0,0.6529924,0.85432726,0.5266602,0.63305604,0.58608,0.862395,1.0134784,0.0,0.86860347,0.11704628,0.71248204,0.39578077,0.6364076,0.65170795,0.6693358,0.6848615,0.34826228,0.61907065,0.37013257,1.0605278,0.66855,0.1855305,0.9972705,0.5046901,0.21776512,0.9746407,0.6489359,0.7900475,0.0,0.32576957,0.34258932
adastramovie,0.027832214,0.0,0.49819148,0.21754152,0.04386864,0.4614092,0.5783347,0.5064267,0.38019755,0.14226528,0.3473539,0.0,0.45135045,0.3153284,0.0,0.11319235,0.31764594,0.22167765,0.42922315,0.29914933,0.021005156,0.46534747,0.0,0.36448365,0.48113728,0.0,0.44974062,0.34311178,0.3424194,0.3045859,0.26666158,0.5604987,0.3608827,0.37052163,0.23269796,0.44507265,0.5240288,0.29054692,0.32461494,0.6579173,0.30669212,0.4882726,0.3657434,0.21778956,0.63269275,0.4613178,0.27553883,0.077143684,0.0,0.44520897,0.41907725,0.45759198,0.3055302,0.36545733,0.46606278,0.65644616,0.0,0.40055734,0.07984642,0.563461,0.3375916,0.47756135,0.4416831,0.30434,0.562275,0.099959165,0.23951587,0.081903614,0.5403845,0.5173349,0.4005339,0.3872908,0.34413952,0.08318592,0.53728026,0.34707025,0.6175275,0.0,0.17356718,0.2479441
adogsjourneymovie,0.0,0.0,1.0592275,0.5709301,0.0,1.0874845,0.810438,1.0339345,0.7809745,0.34549442,0.90997744,0.0,0.76094383,0.24229458,0.0,0.0045259036,0.9164516,0.61032397,0.90311915,0.5218248,0.29010534,1.3521056,0.0,0.874141,0.98916435,0.15011296,0.9690113,0.84516966,0.62701136,0.9012293,0.25300306,1.0459442,0.5109527,0.71124196,0.7909852,0.76148385,0.9213974,0.5800475,0.816408,1.4347609,0.46717542,0.7961135,0.7331457,0.8529532,1.3565592,0.8867885,0.64867413,0.0035423096,0.0,0.8291911,0.9173972,1.0113319,1.2667081,0.8968151,0.6503654,1.6258539,0.0,1.4515101,0.063078456,1.2248682,0.87770724,0.71151257,0.8055286,0.29545504,0.6595288,0.23094814,0.6323365,0.30340016,1.0987096,0.6438597,0.2855656,1.1412444,0.7453025,0.54738,1.4919249,0.74189,1.0154431,0.0,0.22889778,0.33396992
aftermathmovie,0.0004208982,0.0,0.34782714,0.13629389,0.0,0.20205282,0.38143456,0.41347045,0.31338644,0.25627825,0.20412517,0.0,0.38354474,0.14970079,0.0,0.07694694,0.24121864,0.1680837,0.3412272,0.32444364,0.20411548,0.4029321,0.0,0.4847107,0.3529508,0.0,0.31412718,0.37973595,0.27931988,0.25663033,0.20029911,0.3919982,0.3031103,0.27989998,0.14183223,0.3582731,0.33030587,0.25094497,0.18732375,0.50256175,0.319104,0.34812072,0.22105207,0.19893938,0.47751135,0.2308895,0.26936305,0.15646815,0.0,0.5086108,0.42183974,0.34676555,0.31760666,0.38985157,0.24901015,0.47218844,0.0,0.41421565,0.0,0.37237108,0.28054994,0.29030794,0.35547966,0.2228853,0.22918373,0.105106056,0.30775595,0.17992087,0.29419065,0.24430206,0.18469615,0.34473166,0.22787946,0.11158621,0.3411873,0.25333202,0.4244167,0.0,0.087489165,0.20334369
aftermovie,0.0,0.0,0.5260819,0.24927458,0.18593962,0.3627757,0.54404294,0.40900886,0.4380514,0.28698125,0.507003,0.0,0.48191026,0.1981415,0.0,0.24790019,0.20889145,0.16670863,0.50544715,0.3258959,0.28000313,0.61085784,0.0,0.5024744,0.42007148,0.12273631,0.41462752,0.51958084,0.33671638,0.31925765,0.07816316,0.38735992,0.304747,0.48920128,0.3157473,0.6543739,0.48583758,0.25889418,0.35406172,0.83019537,0.29582223,0.2901638,0.50935084,0.40998513,0.6055737,0.53915167,0.14302061,0.038726993,0.0,0.47109076,0.41176137,0.52287966,0.47894114,0.557285,0.37960026,0.58454514,0.0,0.35572848,0.15205133,0.557389,0.35939857,0.42398673,0.47137588,0.13643335,0.41727957,0.24217097,0.5184265,0.14301506,0.577612,0.40637198,0.38990366,0.51084083,0.5311798,0.2642687,0.6153765,0.44115207,0.5023403,0.0,0.16866782,0.23205936
ahiddenlifefilm,0.0,0.0,0.22049394,0.11624393,0.0,0.15111127,0.21452296,0.21612367,0.18026072,0.08881792,0.14954582,0.0,0.18832178,0.06821464,0.0,0.02054756,0.13097432,0.09781424,0.19606687,0.16250722,0.09416109,0.21965294,0.0,0.23148859,0.20955928,0.017921712,0.1909493,0.16484596,0.1589517,0.1318667,0.07537817,0.24225864,0.15572901,0.16809559,0.14212096,0.22363682,0.20569247,0.13048093,0.13133627,0.2888909,0.13586868,0.19981167,0.1590582,0.14106432,0.25414276,0.18596339,0.12874296,0.041635238,0.0,0.21055277,0.19115335,0.21905476,0.21470906,0.18831632,0.17854923,0.2894156,0.0,0.20758128,0.043734416,0.2375369,0.13280602,0.17511709,0.17040211,0.13032326,0.19797781,0.10010703,0.14866386,0.070824526,0.25577495,0.15693751,0.11395462,0.20581529,0.15484336,0.07556091,0.23950307,0.15245654,0.22443835,0.0,0.06886047,0.07479751
alitamovie,0.090151206,0.028631557,0.8968038,0.41331533,0.2225464,0.73651344,0.7799049,1.0090455,0.74575347,0.59553146,0.63830256,0.0,0.5484095,0.61904913,0.0,0.0,0.3690953,0.2661012,0.605629,0.5426449,0.25236169,0.63818085,0.0,0.86805946,0.6475731,0.14235426,0.8029062,0.7777164,0.44768652,0.38730782,0.46969554,0.86878514,0.4584867,0.62632,0.42441687,0.47597188,0.60777986,0.19587149,0.49120554,0.9467288,0.78266793,0.6651092,0.53906876,0.405907,0.95992637,0.9587331,0.42066535,0.17773409,0.0,0.5879393,0.9630146,0.6541135,0.5408144,0.5467795,0.62629765,0.96862847,0.0,0.55464566,0.08429856,0.69406414,0.585313,0.3887143,0.6662349,0.6273052,0.68133974,0.31967077,0.62032604,0.24053703,0.97615254,0.76976407,0.5838045,0.56314325,0.50501597,0.24293631,0.8424087,0.57460576,0.6347251,0.0,0.1696873,0.564533
