movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.6369641,0.74788386,0.7753773,0.7032351,0.9143337,0.724778,0.6897496,0.6628432,0.62150127,0.7057442,0.76933014,0.5189603,0.5571849,0.6481652,0.73747003,0.1810251,0.9456172,0.713891,0.46900806,0.8515482,0.59391177,0.76467156,0.6349622,0.9503915,0.38067612,0.34350324,0.7519043,0.38849658,0.9857227,0.7875725
47metersdown,0.6347891,0.9422511,0.79487866,0.94184023,0.97817814,0.59308577,0.9070758,0.6708313,0.95511484,0.952172,0.9221729,0.4912095,0.58867717,0.7146292,1.0381875,0.22487342,1.3406404,0.63612795,0.6734383,0.8410075,0.412772,0.6891997,0.5826588,0.82011133,0.512139,0.2538626,0.6477119,0.48868042,1.139405,0.8045473
abeautifuldaymovie,0.45248446,0.7813103,0.7443014,0.5487403,0.8382386,0.5531536,0.6544915,0.48190016,0.71784425,0.6349052,0.5454125,0.40301877,0.7296111,0.66773653,0.82090527,0.22259323,0.97812474,0.4567948,0.40378848,0.9603879,0.46974066,0.5366289,0.4334302,0.875526,0.40281904,0.18267544,0.7030651,0.3880632,0.7862542,0.6205502
abominablemovie,0.8189603,1.072052,0.6692913,0.9220552,1.1076908,0.7167793,0.7381236,0.9000288,0.9295743,1.0060824,0.95967007,0.2713662,0.5352921,0.91336715,0.8555444,0.14068641,1.6254892,0.78608,0.8339545,1.0669001,0.9122298,0.7915033,0.7381952,1.3663849,0.5471659,0.5100472,0.88674766,0.7938644,1.3240273,0.9467082
adastramovie,0.49516594,0.49887446,0.50151783,0.4667734,0.79077053,0.56395507,0.5280635,0.4593548,0.6317094,0.5024176,0.6099268,0.3721712,0.4117284,0.6658391,0.58623487,0.12931189,0.93949175,0.4446019,0.62243366,0.6347248,0.47735468,0.7637246,0.34628952,0.7887932,0.39692032,0.23548627,0.53879255,0.19866243,0.8084226,0.5923369
adogsjourneymovie,1.2369697,1.5025162,1.6171757,0.89407915,1.7472239,1.5135369,1.1593826,0.9400654,1.6602346,0.69633657,1.7421415,1.0471499,1.3957927,1.164826,1.7083328,0.37896946,2.2157588,1.6610613,0.582377,1.5485213,0.9716954,1.6134917,0.9444109,1.9769268,0.6662277,0.3561708,1.0479801,0.9667756,1.8800061,1.2200075
aftermathmovie,0.47896788,0.61644423,0.45204782,0.52961034,0.7295145,0.6348703,0.45757306,0.5872147,0.5907394,0.428507,0.67689335,0.3737694,0.47497937,0.61283034,0.59052956,0.2351234,0.80025864,0.5465497,0.33514678,0.6436052,0.41427526,0.53667265,0.36994743,0.7386264,0.284761,0.14674912,0.55511624,0.48608813,0.71491987,0.5189736
aftermovie,0.7310543,0.7810756,0.7359069,0.6421962,0.8379917,0.775367,0.7125461,0.46487024,0.59007347,0.82000536,0.6936245,0.37341028,0.75995594,0.7722023,0.7205769,0.44734377,0.9791012,0.5342221,0.5304446,0.8006019,0.52075124,0.6951369,0.42106128,0.74057657,0.3866652,0.28271127,0.59686875,0.68530726,0.8131807,0.7456244
ahiddenlifefilm,0.27487326,0.3393574,0.29922813,0.28331915,0.40047514,0.32830167,0.28900743,0.26534978,0.3038387,0.29878625,0.33341295,0.19141631,0.26456094,0.30113268,0.32638952,0.10786748,0.4758573,0.26556176,0.20132947,0.3854044,0.2617389,0.31412712,0.21015926,0.38892624,0.17191309,0.12559786,0.3049136,0.19495782,0.42108604,0.296024
alitamovie,0.66348463,1.0642747,1.0954299,0.58761334,0.8806236,0.8000782,0.6508459,0.75540125,0.7578426,0.8970588,1.1733822,0.37919897,0.6312819,0.66602993,1.1338973,0.36174974,1.1868509,0.6281779,0.54586905,0.96801704,0.45381698,0.7593353,0.23031817,1.179801,0.4947339,0.47197872,0.5879485,0.25407842,0.9308457,1.0090663
