movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159
21bridgesmovie,0.5724194,0.47420833,0.0,0.4902691,0.0,0.49488643,0.32348144,0.23746566,0.0076803276,0.08121206,0.27166387,0.47443542,0.33581123,0.33723104,0.0,0.6536546,0.0,0.0,0.25611135,0.11719969,0.37678182,0.40389472,0.4048403,0.39649484,0.53352225,0.3533797,0.20684314,0.16556956,0.0,0.28024772,0.31483078,0.3554787,0.0,0.1507109,0.21939906,0.0,0.3853614,0.0,0.0,0.5042051,0.2841555,0.36722502,0.3659449,0.534138,0.23456351,0.22392112,0.21660745,0.24678004,0.43092614,0.45379424,0.37798265,0.3173442,0.37333128,0.2786471,0.0,0.0,0.36346537,0.40927953,0.0,0.07968414,0.36381865,0.0,0.23121768,0.47685972,0.17282245,0.36479634,0.44879735,0.5592688,0.12693211,0.19483778,0.0,0.07115179,0.4784317,0.44207236,0.0,0.13740724,0.2571303,0.47904533,0.2354744,0.0,0.3071945,0.28354084,0.38748702,0.0,0.34885436,0.0,0.18608905,0.33991233,0.09007102,0.3391166,0.18378022,0.15053546,0.3784756,0.39986303,0.137682,0.27226007,0.38217494,0.5229726,0.46461603,0.0,0.38379422,0.0,0.4221991,0.3641036,0.19789872,0.48726314,0.4803681,0.0,0.30757266,0.27606824,0.35996306,0.0,0.07997211,0.18243851,0.25610366,0.0,0.10210227,0.0311002,0.2620868,0.16148241,0.26541927,0.0,0.41683167,0.18663742,0.0,0.11426304,0.0,0.3161029,0.21518801,0.4167151,0.18734214,0.4800329,0.35414308,0.0,0.34063202,0.0,0.2291148,0.34717965,0.0,0.34787118,0.38563505,0.018552285,0.33146363,0.43671244,0.21701127,0.27792147,0.0,0.0,0.3244892,0.0,0.07714591,0.0584608,0.43144608,0.33574417,0.27328426,0.39383805,0.0,0.4358672,0.0,0.2551552
47metersdown,0.64214957,0.43421495,0.0,0.673163,0.0,0.32342467,0.39418977,0.5784671,0.09205068,0.19978347,0.3843903,0.58416295,0.3480541,0.26866212,0.0,0.6937962,0.012924368,0.0,0.5352372,0.06269755,0.46423686,0.5504331,0.37178457,0.34753087,0.51743245,0.47377485,0.27197173,0.21745336,0.0,0.33465803,0.2242634,0.5460979,0.0,0.0,0.37553683,0.0,0.41128245,0.0,0.0,0.5570366,0.3505685,0.48951608,0.39250877,0.6118752,0.350711,0.22135304,0.4521061,0.15335128,0.56018364,0.4100756,0.42402044,0.35158488,0.20439906,0.18397424,0.0,0.0,0.48460865,0.37693644,0.0,0.067384996,0.51504236,0.0,0.32281426,0.27528188,0.113766685,0.35995597,0.70464396,0.39058173,0.0,0.14325556,0.01022082,0.12589398,0.34610045,0.4892803,0.076101564,0.2062813,0.16686766,0.2121027,0.3726914,0.0,0.4027266,0.20599122,0.30956602,0.0,0.53598386,0.0,0.4280186,0.12755072,0.055170722,0.67238706,0.32394326,0.0,0.41344842,0.45445713,0.25045934,0.4145689,0.4001104,0.4145859,0.39009377,0.0,0.31372064,0.0,0.5425044,0.5004119,0.2690817,0.61475885,0.58627933,0.0,0.31078136,0.13676536,0.33993644,0.0,0.13264722,0.21200472,0.16519845,0.0,0.1328622,0.0,0.3700197,0.20686056,0.27331656,0.0,0.47637403,0.31121063,0.0091149965,0.08175293,0.0,0.06879817,0.35668123,0.5721465,0.48069835,0.55488,0.4853012,0.0,0.33419484,0.0,0.32133335,0.5386713,0.0,0.3289289,0.4032784,0.11230355,0.38651228,0.24480978,0.19414079,0.48403978,0.0,0.0,0.4039191,0.0,0.05803785,0.3990143,0.4719836,0.34459394,0.28361055,0.3784045,0.0,0.52220565,0.0,0.1310952
abeautifuldaymovie,0.49735582,0.3129781,0.0,0.4191431,0.0,0.2868243,0.41459477,0.26271135,0.0,0.08542578,0.28000218,0.44614068,0.33804742,0.26418298,0.0,0.57637393,0.001604958,0.0,0.23481078,0.11192185,0.38034168,0.38594335,0.3068226,0.3908069,0.38214895,0.2747572,0.07450037,0.06799201,0.0,0.23005655,0.2468549,0.3973845,0.0,0.17986642,0.28388897,0.0,0.4278768,0.0,0.0,0.5250287,0.18220179,0.33254054,0.2633815,0.39796233,0.13462973,0.30924094,0.3161926,0.33277473,0.27086344,0.31558537,0.44181377,0.34264562,0.27332425,0.22029093,0.0,0.0,0.43340835,0.3917567,0.0013028374,0.17721649,0.23426902,0.0,0.19365916,0.38928074,0.14372751,0.41233772,0.43718156,0.3854834,0.20425516,0.1678761,0.0,0.0,0.38869458,0.4202495,0.0,0.0,0.11749711,0.21881042,0.23315471,0.058866475,0.3054877,0.31815588,0.2799987,0.0,0.4352903,0.0,0.14082873,0.36296254,0.05399023,0.384341,0.22795363,0.0020753453,0.3648429,0.48113692,0.0,0.2734971,0.3184625,0.25504702,0.4462062,0.0,0.2706135,0.0,0.32209045,0.37541637,0.26059347,0.47695783,0.4098276,0.0,0.29805,0.24094349,0.32985312,0.0,0.1312453,0.11532051,0.41130644,0.0,0.040327825,0.11007983,0.2971437,0.07866458,0.29500905,0.0,0.40244192,0.07910322,0.0,0.0,0.0,0.23533854,0.24248193,0.37867507,0.3458249,0.37494448,0.2622412,0.0,0.45117134,0.0,0.24471754,0.2629796,0.0,0.14837253,0.3130851,0.020586727,0.1862229,0.25493178,0.17876711,0.3361666,0.0,0.0,0.32438305,0.0,0.107018545,0.020111028,0.39023957,0.40869725,0.3104831,0.41661233,0.0,0.43131393,0.0,0.09449927
abominablemovie,1.067634,0.47557446,0.15463401,0.8121715,0.0,0.546687,0.35117197,0.45050403,0.15379506,0.3444309,0.36782813,0.8323951,0.5352331,0.5045638,0.0,0.8725212,0.019398363,0.09631814,0.6465113,0.09052296,0.7669256,0.8633583,0.36997205,0.4457807,0.8169847,0.6953696,0.0719334,0.32039165,0.0,0.29688433,0.3064775,0.5392487,0.0,0.0,0.49129057,0.0022586137,0.71175975,0.0,0.0,0.8454821,0.797035,0.7274675,0.6087624,0.64006543,0.2538333,0.26173702,0.50062615,0.5026875,0.5622212,0.3605511,0.8336883,0.738232,0.41277322,0.3774661,0.0,0.0,0.31495336,0.4679309,0.0,0.23672028,0.8757241,0.0,0.4175237,0.6118087,0.46255723,0.6216888,0.8564742,0.5505734,0.19357997,0.35127714,0.0,0.16579795,0.56160593,0.49379122,0.12863842,0.0,0.3419234,0.33406565,0.48772287,0.037816864,0.73454046,0.48061648,0.8352907,0.0,0.49398708,0.0,0.26549643,0.5328873,0.08395677,0.6979012,0.043245554,0.0,0.41553417,0.926697,0.0,0.5453911,0.620198,0.68559355,0.90621585,0.0,0.76575047,0.0,0.44491386,0.5104857,0.48895657,0.8680497,0.8017385,0.0,0.43052727,0.33510295,0.5014265,0.0,0.23176189,0.26194844,0.6410488,0.0,0.0898124,0.07105107,0.21909684,0.2676355,0.56649935,0.0,0.8999178,0.119304396,0.18275689,0.0,0.0,0.28732207,0.52926874,0.5796813,0.60332453,0.627939,0.5903854,0.0,0.54075384,0.0,0.2300275,0.5740309,0.0,0.67755866,0.46142712,0.0,0.08977607,0.40081328,0.42953238,0.43076065,0.014256349,0.0,0.59334666,0.0,0.022692584,0.010677612,0.5372355,0.57807523,0.42598733,0.60100883,0.0,0.597622,0.0,0.36913145
adastramovie,0.3811322,0.3370797,0.043363843,0.38048574,0.0,0.2728268,0.18610469,0.25534216,0.12737343,0.19927567,0.21298727,0.39012575,0.3364215,0.21462753,0.0,0.5085207,0.0,0.0,0.28013957,0.04519227,0.41638488,0.46255592,0.21244888,0.34829247,0.29834995,0.22622171,0.109886825,0.1446559,0.0,0.21400377,0.34546167,0.20772217,0.0,0.0053559,0.22412726,0.0,0.44448698,0.0,0.0,0.43391216,0.30481508,0.3201831,0.1824511,0.3984905,0.22493011,0.28154236,0.30722165,0.28071994,0.3962907,0.2909944,0.29186964,0.33441362,0.34440097,0.1428175,0.0,0.0,0.4194867,0.3016945,0.023190746,0.074427985,0.22641349,0.0,0.11081579,0.27030858,0.08291859,0.3137466,0.39213753,0.34152168,0.13542096,0.12102521,0.0,0.043156337,0.40037143,0.35604912,0.0,0.09043277,0.22350655,0.14005709,0.1708072,0.047748487,0.29976615,0.38261637,0.28166324,0.0,0.3765085,0.0,0.13040365,0.25104722,0.029089088,0.3541556,0.29673067,0.0,0.3651873,0.5410773,0.12107799,0.3372584,0.29523906,0.3436547,0.28258577,0.0,0.22083631,0.0,0.43518868,0.35145512,0.20218214,0.39029238,0.4089042,0.0,0.2865849,0.24547574,0.23543009,0.0,0.12785454,0.21017453,0.32428458,0.0,0.04991786,0.0,0.29961857,0.2126483,0.37784255,0.0,0.41369677,0.18550168,0.029982012,0.0,0.0,0.22159758,0.28532457,0.35804802,0.3540592,0.32089078,0.321108,0.0,0.27200204,0.0,0.28457206,0.3240478,0.0,0.2975822,0.34569803,0.1282268,0.23740269,0.27857924,0.25927693,0.17087083,0.0,0.0,0.29891536,0.034711912,0.03290759,0.22658667,0.30342364,0.35018346,0.101128444,0.27791095,0.0,0.40428942,0.0,0.18951859
adogsjourneymovie,1.1602552,0.9887953,0.0,1.1141162,0.0,0.515601,0.7155879,0.69493777,0.0,0.4010287,0.6162382,1.0342052,0.95828897,0.73655695,0.0,1.3611596,0.06725002,0.0,0.94926625,0.6525439,0.88835746,1.002475,0.6274738,0.4622405,0.8363883,0.734226,0.41427425,0.38594437,0.0,0.4245558,0.6264612,0.92901015,0.0,0.37086797,0.91276723,0.0,0.6098864,0.0,0.0,1.3834592,0.7216627,0.96104395,0.6802772,1.0442597,0.18420778,0.6594641,0.8456808,0.74331707,0.5834633,0.44816297,0.8184182,0.6289463,0.49503416,0.3410749,0.0,0.0,0.84896284,0.9525732,0.0,0.5116904,0.5967451,0.0,0.52641857,0.89708775,0.41362768,0.98277,0.65081805,0.9285765,0.34763366,0.8330281,0.0,0.0,0.97316164,1.0268453,0.0,0.09966562,0.21006857,0.64487135,0.53913015,0.0,0.7046227,0.56426877,1.000039,0.0,0.6264223,0.0,0.14817393,0.69962895,0.0,1.0861988,0.38949597,0.10540733,0.57419693,0.90809476,0.24263334,0.73981297,1.0067701,0.93180346,1.2176447,0.0,0.716662,0.0,0.73945284,1.0140474,0.23493084,0.8753092,1.1815282,0.0,0.40015933,0.71265537,0.57060164,0.07475515,0.72980237,0.3617206,0.6137409,0.0,0.22446421,0.0,0.5076039,0.49529517,0.7255402,0.0,1.0258496,0.33680823,0.0,0.09330313,0.0,0.39793557,0.56187296,0.7110866,1.1430287,1.0133816,0.5237816,0.0,0.8787946,0.0,0.517216,0.5071436,0.0,0.5539383,0.43759385,0.0038777012,0.5299099,0.6468584,0.32939306,0.44340107,0.0,0.0,0.6931476,0.0,0.2108884,0.15530603,0.883776,0.37656015,0.76294625,0.8740117,0.0,1.1590862,0.0,0.25993627
aftermathmovie,0.49586037,0.32404792,0.03423569,0.36113325,0.0,0.3683388,0.2805022,0.22536267,0.06021022,0.119509466,0.23818263,0.52415425,0.29784438,0.30296016,0.0,0.47122213,0.0,0.0,0.30318645,0.08680752,0.39611703,0.31639957,0.20799537,0.35188702,0.38773677,0.31243628,0.0026811901,0.0522333,0.0,0.16646999,0.24550766,0.31154978,0.0,0.09105499,0.26899168,0.0,0.23170377,0.0,0.0,0.47161686,0.1657527,0.2969509,0.31620806,0.2656539,0.23063289,0.24361792,0.34031284,0.2293775,0.19072692,0.31876212,0.36972475,0.39005893,0.28761566,0.13259473,0.0,0.0,0.36790252,0.3335675,0.0,0.1891004,0.338041,0.0,0.15741815,0.40861195,0.15771024,0.41767648,0.35470453,0.39671534,0.17961156,0.1676098,0.0,0.023967702,0.2947119,0.2949739,0.0,0.0,0.09724576,0.2675465,0.23150112,0.0,0.3158086,0.23713428,0.37011167,0.0,0.25462514,0.0,0.2109696,0.32717383,0.09096127,0.34188962,0.21711585,0.029746313,0.32655025,0.3978312,0.017653272,0.30688483,0.31331924,0.3462569,0.30817965,0.0,0.28829244,0.0,0.22531146,0.2763857,0.23822248,0.38463297,0.34005028,0.0,0.22177052,0.19976828,0.25514245,0.06377023,0.053087674,0.089382514,0.24313858,0.0,0.0,0.068639874,0.23596403,0.17706855,0.27607512,0.0,0.359877,0.1314837,0.0,0.0,0.0,0.19039094,0.22595678,0.36042166,0.36628413,0.35183144,0.26449764,0.0,0.31765407,0.0,0.2124471,0.28133726,0.0,0.25576887,0.3105025,0.04617113,0.1690002,0.4159665,0.17870802,0.19986606,0.0,0.0,0.25557917,0.0,0.15839761,0.0,0.33646432,0.40818673,0.27692047,0.24414742,0.0,0.28474775,0.0,0.19086497
aftermovie,0.49680278,0.50602823,0.0,0.37267244,0.0,0.3466331,0.21457823,0.14608656,0.05963567,0.108322784,0.23105879,0.39151722,0.25518176,0.22285795,0.0,0.5845229,0.0059817308,0.0,0.36055577,0.095131055,0.37489307,0.3847081,0.35459238,0.2696336,0.32257858,0.37292397,0.12353411,0.19616787,0.0,0.24433118,0.25730526,0.2872999,0.0,0.10706385,0.27439365,0.0,0.37884647,0.0,0.0,0.60115594,0.34631255,0.3835445,0.4857437,0.5141585,0.10209264,0.21422131,0.40489325,0.1623432,0.30890235,0.31875592,0.41736028,0.43936452,0.26955718,0.28260317,0.0,0.0,0.2539789,0.375925,0.0,0.023849556,0.28538713,0.0,0.2160369,0.41233706,0.121591374,0.28925806,0.34297448,0.47221276,0.20262018,0.13150504,0.0,0.0,0.21847998,0.20138216,0.0,0.007995538,0.118764274,0.2329063,0.21181256,0.0,0.23899937,0.27141693,0.34411064,0.0,0.3157442,0.0,0.25621477,0.285558,0.09802529,0.35613048,0.17495881,0.23211363,0.13994753,0.40647447,0.05799684,0.37826002,0.47160953,0.5351051,0.32199338,0.0,0.2706385,0.0,0.29827005,0.48326865,0.23675807,0.40193328,0.3797085,0.0,0.21697769,0.2991905,0.24917445,0.008014687,0.040863864,0.083437555,0.43336186,0.0,0.14600214,0.094796896,0.19814992,0.11607026,0.3299581,0.0,0.37414223,0.111189835,0.0,0.0,0.0,0.23155229,0.28678516,0.4214253,0.43295473,0.46904874,0.31301695,0.0,0.4091107,0.0,0.21573529,0.38970733,0.0,0.2428989,0.24349009,0.0,0.2518853,0.20067337,0.3326338,0.29042342,0.0,0.0,0.19538143,0.0,0.16091852,0.038994636,0.27058652,0.3005849,0.11808637,0.33767724,0.0,0.29774767,0.0,0.22741565
ahiddenlifefilm,0.2366867,0.18422773,0.0,0.19097461,0.0,0.15261726,0.11543667,0.14961952,0.046279423,0.07802459,0.13123217,0.19467162,0.16889445,0.11104951,0.0,0.24475484,0.0,0.0,0.12689504,0.05868052,0.17664668,0.18363284,0.12972775,0.14400347,0.18933253,0.1386098,0.04489396,0.05848846,0.0,0.09911745,0.11000144,0.17640734,0.0,0.064842656,0.12553486,0.0,0.16399266,0.0,0.0,0.24845165,0.1332029,0.17465305,0.15093821,0.2059592,0.07518882,0.13188936,0.14006051,0.10940962,0.1486362,0.14755504,0.18157735,0.16606821,0.16112643,0.103080556,0.0,0.0,0.1743122,0.15064582,0.0,0.06579743,0.14817345,0.0,0.1046444,0.17790213,0.07361972,0.17636323,0.2044219,0.1799698,0.0751486,0.096627906,0.0,0.04449463,0.17687848,0.17155603,0.0,0.009365225,0.0711272,0.122676335,0.11312146,0.0,0.15197498,0.13310157,0.16703437,0.0,0.19229513,0.0,0.09932216,0.14564213,0.016921543,0.19896674,0.094509065,0.027152002,0.1462227,0.19824186,0.007809015,0.1477299,0.13347408,0.16441065,0.19148424,0.0,0.14526094,0.0,0.18335876,0.17180376,0.13680749,0.20106971,0.1902082,0.0,0.14365171,0.11770995,0.1328876,0.0,0.06161403,0.06191639,0.15516418,0.0,0.032331422,0.03167507,0.1378441,0.086365975,0.15606311,0.0,0.21179198,0.08310473,0.0,0.0,0.0,0.11747171,0.11589753,0.16738585,0.15868655,0.18284845,0.14356226,0.0,0.19220734,0.0,0.10903607,0.15558906,0.0,0.12160863,0.14815521,0.016277954,0.11246086,0.14507854,0.08490597,0.13319378,0.0,0.0,0.14117865,0.0,0.06174328,0.041048504,0.14347059,0.15799138,0.121183425,0.14280578,0.0,0.17429215,0.0,0.07844092
alitamovie,0.8377655,0.4719663,0.06340458,0.81540626,0.0,0.62013,0.38295013,0.5541214,0.14141777,0.21523094,0.57714146,0.82816255,0.663461,0.52884734,0.0,0.9886169,0.0,0.0,0.46252716,0.22197504,0.58183485,0.6589926,0.2154258,0.62890875,0.8513367,0.32306275,0.20351277,0.4793211,0.0,0.29499933,0.41657987,0.6370264,0.0,0.28712532,0.38316783,0.0,0.7676586,0.0,0.0,0.96809417,0.70849484,0.44295672,0.50935477,0.8199394,0.225453,0.48780096,0.54296255,0.5428089,0.6957028,0.63080156,0.7720138,0.36549303,0.6312933,0.26763958,0.0,0.0,0.78795606,0.62003404,0.022764891,0.23137332,0.575818,0.0,0.3180426,0.46398234,0.20652688,0.5480887,0.7949664,0.72419566,0.39059556,0.51544756,0.0,0.17367037,0.74443185,0.6651225,0.0,0.0,0.46409515,0.28181395,0.41272536,0.0,0.4919699,0.5666076,0.6027403,0.0,0.6441428,0.003553595,0.53416294,0.3391549,0.20941976,0.6392963,0.41221365,0.13802096,0.5045202,0.77696025,0.10360118,0.7070631,0.6393028,0.6151276,0.8318384,0.0,0.48109695,0.0,0.78575176,0.8449338,0.76642525,0.83582634,0.6201671,0.0,0.33605215,0.42258158,0.5897164,0.0,0.33562037,0.23231041,0.8094545,0.0,0.17739946,0.076231524,0.59388065,0.41063297,0.7062242,0.0,0.82201236,0.14218545,0.0,0.030206764,0.0,0.52651983,0.65874827,0.5947216,0.6382288,0.54351944,0.63138044,0.0,0.836287,0.0,0.27956083,0.76464754,0.0,0.35464966,0.74036855,0.37689605,0.2153988,0.43949026,0.32941285,0.52995974,0.0,0.0,0.8267341,0.0,0.32001358,0.29453802,0.53857994,0.79942,0.46829537,0.6039677,0.0,0.55695975,0.0,0.3576616
