movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89
21bridgesmovie,0.4755729,0.40900257,0.0,0.17188813,0.35030466,0.4203158,0.21192273,0.36391607,0.52024853,0.5055211,0.0,0.0,0.3881961,0.0,0.29508802,0.0,0.30088282,0.48337182,0.31997916,0.54585236,0.26300028,0.488434,0.6016556,0.25736618,0.46226072,0.48295647,0.09350118,0.6180559,0.14962225,0.41218936,0.6545721,0.21535611,0.41925874,0.49135637,0.0,0.34219557,0.30790097,0.21395758,0.45814523,0.4018773,0.0,0.20124476,0.4792309,0.45601174,0.3371966,0.40991262,0.0,0.37396276,0.26947793,0.34707776,0.36813256,0.36146426,0.47994065,0.48502544,0.48045975,0.0,0.1340723,0.52175444,0.5358235,0.51736486,0.42224926,0.6773167,0.42123702,0.3283773,0.48101652,0.0,0.40521905,0.0,0.0,0.44045013,0.57012486,0.081450626,0.70628273,0.30182773,0.52442133,0.25563258,0.5447422,0.44227436,0.45962948,0.26145968,0.5330284,0.36600444,0.49756032,0.3251012,0.48555425,0.28102234,0.51728016,0.15456194,0.0,0.6738745
47metersdown,0.65997225,0.32378703,0.0,0.42128682,0.36821875,0.46242276,0.31816036,0.24373381,0.3727432,0.6104043,0.0,0.0,0.56858414,0.0,0.47817922,0.0,0.35791007,0.51549184,0.11307874,0.5885471,0.5213141,0.54859734,0.7937745,0.23824582,0.40982753,0.42212442,0.39213562,0.8204942,0.113135785,0.61342734,0.6619239,0.42240936,0.69302,0.79517275,0.0,0.28723973,0.6034453,0.5313156,0.6250843,0.33975726,0.0,0.24174146,0.5317818,0.5797473,0.5186471,0.52723277,0.0,0.4281488,0.11893773,0.36264223,0.28439856,0.6264432,0.4144209,0.7157342,0.16702595,0.0,0.19497441,0.4711275,0.6041291,0.55313677,0.25407672,0.73057234,0.45479748,0.41496357,0.5864987,0.0,0.4099629,0.13448903,0.0,0.4912794,0.5753282,0.0,0.6783955,0.55741626,0.48002633,0.44232485,0.5920376,0.58499354,0.3244068,0.15785015,0.79885083,0.7294148,0.52046305,0.51684004,0.6734204,0.34779733,0.53121966,0.3034163,0.0,0.8127204
abeautifuldaymovie,0.4118777,0.24465267,0.04335943,0.37904847,0.17390156,0.42317486,0.44794905,0.3985751,0.4377302,0.34351638,0.0,0.0,0.39699468,0.0,0.46051526,0.0,0.43853003,0.5570482,0.20842037,0.2848188,0.22438838,0.4490208,0.4391833,0.20300132,0.3815157,0.43997604,0.10974963,0.60467684,0.1690581,0.42527217,0.5821483,0.31212533,0.5424262,0.5002449,0.0,0.10651944,0.3293086,0.3345372,0.5959204,0.19343929,0.0,0.18163162,0.49356157,0.56212485,0.22106364,0.4075007,0.0,0.21490645,0.2614292,0.35813287,0.29735604,0.35720232,0.41944742,0.37848595,0.18026017,0.0,0.04397867,0.34256515,0.3958026,0.25650215,0.18959358,0.6723547,0.38321587,0.33929095,0.2423985,0.0,0.4522345,0.0,0.0,0.33196276,0.521279,0.1137638,0.49165684,0.39540893,0.33972022,0.19755241,0.45347014,0.5409135,0.4129877,0.113294035,0.43496412,0.31056204,0.4154927,0.34829783,0.4378138,0.14277472,0.34929255,0.14688945,0.0,0.38919786
abominablemovie,0.9539322,0.44399086,0.13347656,0.28865537,0.4101902,0.4286745,0.841634,0.2652931,0.5349168,0.9594914,0.0,0.0,0.6536743,0.0,0.55900776,0.004682772,0.41525927,0.7028837,0.5475664,0.733032,0.5504156,0.8123438,0.7023984,0.41974854,0.59363675,0.6582402,0.07218447,0.863746,0.065449126,0.46509194,0.8845966,0.45226058,0.6906123,1.0015186,0.06541365,0.09614259,0.5052247,0.64289427,0.9506632,0.6260482,0.0,0.40102625,0.7129813,0.82131803,0.35877576,0.57406837,0.0,0.23416328,0.7500055,0.6525298,0.26482502,0.76738286,0.7486844,0.7013549,0.2798229,0.0,0.2686571,0.9693343,0.18237284,0.6961239,0.55780435,0.65085316,0.64389807,0.57552165,0.71339196,0.029134436,0.5903744,0.0,0.022978585,0.5479359,0.71784043,0.0,1.0133361,0.65067095,0.52321917,0.26706183,0.79579306,0.7762225,0.44659775,0.19678077,0.6222281,0.57783365,0.8765225,0.40092212,0.6544031,0.28967595,0.76223475,0.2911981,0.0,1.051677
adastramovie,0.41143975,0.29360616,0.00780349,0.15283903,0.27092788,0.27324116,0.17514291,0.4585824,0.37450463,0.4052948,0.0,0.0,0.42366618,0.0,0.41934428,0.0,0.24512218,0.29883,0.30013734,0.35001177,0.24962033,0.3948546,0.49723163,0.2196583,0.4759031,0.5226119,0.1462226,0.61291486,0.119919814,0.26458317,0.50261396,0.19048503,0.45302513,0.5631694,0.0,0.18883042,0.30399027,0.36525714,0.5138904,0.29211858,0.0,0.13878974,0.4610741,0.3028125,0.079682544,0.4592801,0.0,0.39281815,0.09885691,0.18438542,0.1859701,0.28274506,0.3523174,0.5215022,0.3086397,0.0,0.20214161,0.51117754,0.48792967,0.30724546,0.23773965,0.44694927,0.43316072,0.40373927,0.35754332,0.034335203,0.23296964,0.0,0.0,0.37513492,0.45319963,0.059429307,0.42058152,0.39009067,0.2813264,0.21105643,0.45882577,0.31939813,0.38641295,0.22620681,0.30700976,0.33928484,0.5444027,0.37045547,0.57640886,0.16171406,0.31465697,0.21037535,0.0,0.49127284
adogsjourneymovie,1.1134696,0.41964597,0.5700573,0.8102515,0.79952544,0.76118803,0.6734773,1.0459663,1.3126464,1.6793686,0.0,0.0,1.3703924,0.0,1.1094213,0.0,1.2504468,0.9032353,0.45684305,1.2564262,1.246588,0.9383716,1.0053183,1.1501346,1.1187253,0.9038433,0.056702614,1.7939659,0.12193003,1.1641152,1.7248445,0.38931072,0.8594723,1.8805574,0.0,0.60864174,0.7906875,0.7041377,1.6524839,0.4511559,0.0,0.59462637,1.0964122,0.8155284,0.4937225,0.8105376,0.0,1.0219501,0.42008242,1.076293,0.6108957,0.6789719,1.2305491,1.4382889,0.4962895,0.0,0.057690147,1.278758,1.0891114,0.81772953,0.7537571,1.3089242,1.6774329,0.70722705,1.3741757,0.0,1.218914,0.0,0.0,0.9495122,1.4689704,0.28510803,1.1667321,0.41156492,1.1409454,0.46558264,1.6249783,1.3336118,0.7813498,0.54936904,0.8291836,0.57422894,0.81940526,0.3611955,1.1742928,0.3040679,0.8847908,0.30435464,0.0,1.4910823
aftermathmovie,0.36072025,0.23447748,0.012350587,0.18193796,0.27841508,0.27409622,0.32561854,0.2058812,0.32945114,0.46557927,0.0,0.0,0.33761466,0.0,0.28890088,0.0,0.22663656,0.45816496,0.2350858,0.43043333,0.27037385,0.49554363,0.3469603,0.19356868,0.39006814,0.42743367,0.13397391,0.5410099,0.020622732,0.32790363,0.47520256,0.24996987,0.3647474,0.5255172,0.014186734,0.21061932,0.33285773,0.3660827,0.43778792,0.42711344,0.0,0.12257893,0.3383836,0.42047778,0.23198533,0.41507384,0.0,0.26871952,0.099644914,0.22189549,0.17801315,0.23936173,0.48047805,0.49010113,0.14306945,0.0,0.17361648,0.49792042,0.40536922,0.24521533,0.22925371,0.41888505,0.3231383,0.2783771,0.35161492,0.0,0.25680935,0.0,0.0,0.35881284,0.48165655,0.0,0.5700161,0.26151648,0.42772996,0.29786533,0.42068765,0.3552824,0.27829736,0.24521151,0.41367507,0.32468286,0.39813113,0.27465448,0.4898208,0.18785165,0.37456456,0.09732229,0.0,0.6141007
aftermovie,0.4975376,0.25580555,0.26550874,0.13677984,0.25339124,0.27662307,0.3234225,0.2305998,0.445827,0.43033564,0.0,0.0,0.41877753,0.0,0.33160767,0.0,0.42328867,0.40712562,0.2744677,0.43056095,0.26204416,0.4187256,0.28873727,0.23744118,0.45586085,0.47743338,0.07117368,0.5076051,0.0,0.31453365,0.44467828,0.2495307,0.3939625,0.43425608,0.0,0.28254336,0.25717974,0.27809045,0.5369884,0.29222095,0.0,0.1972198,0.4165291,0.4258468,0.19818905,0.40733132,0.0,0.3011772,0.21953352,0.22151265,0.2311832,0.32986286,0.5172737,0.56142193,0.43967432,0.0,0.105829805,0.49025676,0.52719766,0.45390537,0.28456914,0.5093736,0.3770968,0.30394554,0.39370707,0.0051386445,0.36018026,0.0,0.0,0.45447958,0.523272,0.11277321,0.492186,0.30172232,0.30509722,0.17613225,0.45409903,0.48060212,0.48991162,0.29065624,0.44532013,0.36065874,0.5814503,0.22955734,0.4392263,0.15226659,0.2990736,0.21379185,0.0,0.5940155
ahiddenlifefilm,0.2433821,0.112685025,0.030808188,0.11502058,0.14539534,0.15085627,0.1636126,0.1674474,0.18857148,0.22402275,0.0,0.0,0.23070143,0.0,0.18239842,0.0,0.14391634,0.19979209,0.111627504,0.21799576,0.12101932,0.19551685,0.22511251,0.12669232,0.22526066,0.19519415,0.081557356,0.29780224,0.041336708,0.16321294,0.24883299,0.12319819,0.20585504,0.29068208,0.0,0.110702716,0.17486802,0.1980927,0.28030717,0.16620536,0.0,0.091887176,0.20907773,0.1869725,0.10610316,0.1905385,0.0,0.1628837,0.08187086,0.15004078,0.0987238,0.14267093,0.21825847,0.23081963,0.14668143,0.0,0.079791956,0.23073685,0.182859,0.18644723,0.1030828,0.21878046,0.21495655,0.14609861,0.17959976,0.0,0.18393531,0.0,0.0,0.1828416,0.23540397,0.007349278,0.24431247,0.17138791,0.18660244,0.123547785,0.22606781,0.19596788,0.19274507,0.12785748,0.19976348,0.11402053,0.21873166,0.14907402,0.23303959,0.11840083,0.1758065,0.0983033,0.0,0.27051157
alitamovie,0.49265605,0.5129221,0.1481503,0.52829987,0.27342692,0.45428956,0.9410726,0.64437085,0.82268995,0.64341813,0.0,0.0,0.623799,0.0,0.5264997,0.019175831,0.49192783,0.5762898,0.44235086,0.83074653,0.15786226,0.65334755,0.80007327,0.5318504,0.6297296,0.6349014,0.36039093,0.8007668,0.11010309,0.9494318,1.0136514,0.24135464,0.7443664,0.9204138,0.0,0.58921385,0.3666253,0.56279993,0.867911,0.61181563,0.0,0.103449345,0.54829395,0.52192414,0.53792614,0.3941173,0.0,0.57650197,0.25344127,0.39101824,0.37061885,0.35320622,0.89763325,0.8832389,0.48599917,0.0,0.2628169,1.071773,0.5017237,0.78104776,0.24547777,0.7917501,0.9047123,0.6314387,0.6529336,0.0093389135,0.2624777,0.0,0.0,0.5717079,0.72880065,0.0,0.7042201,0.39152607,0.55399406,0.6294665,0.48913524,0.6364228,0.3033491,0.58630353,0.58693033,0.4411063,0.88827467,0.46432605,0.6058363,0.18771818,0.38296416,0.65757424,0.0,0.7103458
