movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.2084807,0.6204943,0.2869303,0.38090044,0.63581306,0.28554374,0.50926113,0.18238732,0.48970112,0.36933964,0.28129137,0.0,0.4201546,0.2747419,0.56480795,0.4788832,0.40513182,0.5480078,0.51012224,0.0004921844,0.46857613,0.36107284,0.49500424,0.54200923,0.65182966,0.18386988,0.3638861,0.08736724,0.51949894,0.60538584,0.23990786,0.6109791,0.6589854,0.701079,0.0,0.68938124,0.23745497,0.31311637,0.49922016,0.42416856,0.36166155,0.24665336,0.8547955,0.2654173,0.5778048,0.61626494,0.62236613,0.38517419,0.26278937,0.57372355
47metersdown,0.63265663,0.37804842,0.37385848,0.24460848,0.33499673,0.33019444,0.44083416,0.23672885,0.5320431,0.12013956,0.34059185,0.0,0.6867772,0.42563915,0.70184237,0.58960605,0.62472886,0.58329713,0.56652,0.0,0.56825256,0.58206403,0.6871089,0.38279903,0.8807346,0.30046836,0.6610773,0.0,0.5545139,0.51368177,0.1310247,0.8173435,0.71576655,0.829745,0.0,0.7111461,0.3853809,0.7528643,0.28096375,0.43894488,0.48303813,0.3799209,0.78396475,0.4707777,0.49823374,0.6026052,0.6634007,0.37809965,0.43009585,0.92894053
abeautifuldaymovie,0.4191584,0.46683893,0.3475069,0.2692637,0.4183469,0.26801893,0.5694244,0.20128436,0.46161914,0.3296482,0.4006303,0.04370486,0.36936337,0.35943657,0.37353554,0.5521631,0.5558414,0.3839708,0.44458118,0.04958035,0.2838381,0.3478066,0.38457334,0.5164636,0.5525106,0.16601904,0.4893376,0.0,0.4300321,0.4859603,0.24101189,0.7187921,0.5253328,0.54592955,0.0,0.6958761,0.25652388,0.4479109,0.344566,0.43696755,0.27659994,0.1913748,0.7206882,0.3102271,0.3802371,0.51174,0.5571426,0.41440043,0.22403374,0.4945295
abominablemovie,0.48746914,0.6231584,0.6376588,0.73367524,0.93748945,0.72039485,0.8149655,0.23290849,0.91274655,0.55735457,0.43869686,0.027982805,0.62780184,0.6121794,0.86202127,0.61291724,0.46121302,0.43333852,0.9128438,0.0,0.90109307,0.6295542,0.61279356,0.71094084,0.97791207,0.24790429,0.9446805,0.0,0.7298102,0.6689766,0.2786192,0.8218732,0.9454677,0.8190838,0.0,1.0833249,0.37042204,0.6357725,0.6499183,0.5531248,0.57669604,0.21885665,1.230424,0.1723658,0.7949027,1.1045451,0.9049193,0.36764583,0.82149553,1.1988909
adastramovie,0.3335512,0.35344386,0.31002742,0.36888754,0.48034975,0.44476026,0.47085625,0.20465346,0.4152469,0.298873,0.34687978,0.0,0.3633889,0.36677015,0.3086002,0.29704523,0.47427252,0.5747531,0.32271713,0.0,0.522698,0.25764695,0.5010326,0.4266459,0.6203703,0.21127687,0.30523285,0.0,0.29274732,0.44924593,0.19823378,0.5614449,0.53693306,0.47003454,0.0,0.544992,0.262147,0.4761905,0.16530126,0.38565904,0.34098774,0.22167234,0.65519077,0.28840864,0.4141098,0.43610948,0.6426637,0.4503902,0.36550888,0.5682179
adogsjourneymovie,1.0411613,1.3984007,0.5431147,0.5817516,1.3897661,0.56607246,1.0706869,0.19282484,1.3965327,0.51211053,0.86217666,0.4134603,0.6617759,1.1232858,1.0603758,0.67928684,1.7706155,1.4952892,0.8806276,0.0,0.18018629,0.9102287,0.81896746,1.3094344,1.6086068,0.6355252,1.2854291,0.0,1.3495045,1.1742889,0.5824932,1.2657251,0.7760367,1.0599352,0.0,1.2355043,0.5859394,0.9987267,0.4924147,1.0983311,0.5196319,0.22716315,1.478506,0.48747414,1.1120822,1.4925408,1.7631235,0.88894993,0.55402553,1.1870146
aftermathmovie,0.31143406,0.30000472,0.31358612,0.23371142,0.3946663,0.23073412,0.4836883,0.09681809,0.48511705,0.32881558,0.30362839,0.027268108,0.37634727,0.26328862,0.4573797,0.308294,0.36436605,0.36043423,0.45364526,0.0,0.44103417,0.26316425,0.36750525,0.3740367,0.5070839,0.075421326,0.46961573,0.0,0.4846923,0.3626371,0.15661022,0.5375967,0.51294196,0.40106574,0.0,0.5330745,0.23690352,0.3665735,0.38563752,0.27341098,0.5120336,0.2816397,0.57630634,0.15690753,0.455569,0.40837815,0.5061883,0.3926044,0.3420694,0.50711244
aftermovie,0.31060734,0.3275857,0.43621847,0.2613372,0.42062697,0.2652232,0.3561659,0.2352566,0.49922466,0.24144466,0.28862837,0.0,0.5701305,0.3035136,0.37842867,0.53708786,0.3931044,0.6673639,0.5179598,0.0,0.34521347,0.36682677,0.3391287,0.296609,0.66234314,0.21930152,0.6135024,0.0,0.5353543,0.44238,0.14972913,0.44714504,0.57097757,0.3458822,0.0,0.529003,0.36063924,0.63681895,0.35276788,0.47826153,0.4459998,0.2895446,0.70739806,0.16914052,0.39132115,0.5468285,0.6465199,0.42452678,0.35192028,0.64638335
ahiddenlifefilm,0.16365512,0.20090409,0.18942471,0.15325153,0.23259586,0.1321205,0.24469106,0.06940376,0.26885378,0.14093375,0.16994977,0.0,0.20109767,0.1805244,0.20060995,0.20267244,0.22185794,0.24681321,0.24136671,0.0,0.219889,0.16852665,0.2113728,0.21867077,0.31173882,0.10317175,0.24522246,0.0,0.20603311,0.21839733,0.104091704,0.26242632,0.27158397,0.26065013,0.0,0.31797004,0.14796948,0.22817533,0.19574636,0.23474161,0.18328597,0.10506811,0.3548451,0.10442382,0.2086042,0.2446657,0.29389632,0.19045533,0.18114017,0.28451097
alitamovie,0.33903658,0.8166161,0.5582329,0.62616205,0.6275355,0.40612918,0.7888932,0.21241437,0.7019656,0.66604125,0.79532325,0.016656063,0.6237664,0.81480634,0.7377169,0.7415203,0.95136446,0.9742572,0.8687614,0.0,0.91402596,0.44657725,0.91047835,0.62045866,1.3412204,0.37081844,0.47640964,0.0,0.5820891,1.0484599,0.20527764,0.8086482,0.7022443,1.0832764,0.0,1.027652,0.26008755,0.6887318,0.5960122,0.75371665,0.3553989,0.27704552,0.9286109,0.4978712,0.7719339,0.5101933,1.1653444,0.5204703,0.37399742,0.8242058
