movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159
21bridgesmovie,0.426373,0.3309738,0.0,0.5322696,0.5489408,0.31412876,0.15130822,0.0,0.36755487,0.16026136,0.24934137,0.35101935,0.5158196,0.41892377,0.39040834,0.07556632,0.34626332,0.15907216,0.0,0.0,0.23937447,0.5666599,0.4791896,0.4260059,0.18811323,0.0,0.0,0.33506227,0.15568618,0.0,0.564497,0.0,0.0,0.37819505,0.604562,0.20060466,0.18163112,0.17699133,0.446611,0.0,0.6109142,0.30869624,0.53405315,0.25348535,0.06561415,0.3691491,0.025830405,0.1871549,0.31891894,0.44677907,0.2512724,0.19510892,0.35578665,0.36801475,0.22447741,0.3215519,0.3471,0.25622043,0.0,0.5084314,0.0,0.18784353,0.31993622,0.29434276,0.0,0.4009283,0.3466033,0.0,0.12007552,0.14995876,0.3741407,0.35005087,0.0,0.3111704,0.054946847,0.42946705,0.0,0.06573215,0.4769697,0.4278678,0.06042799,0.3413781,0.29282102,0.0,0.44360667,0.0,0.0,0.32611245,0.44807664,0.326091,0.0,0.5252743,0.4156188,0.38280886,0.12727034,0.33125934,0.25945252,0.28889084,0.15586588,0.0,0.45750785,0.19052446,0.40412316,0.0,0.41484886,0.59269786,0.6424573,0.2529115,0.21619336,0.092516385,0.44737083,0.38334984,0.33049792,0.4192544,0.35449833,0.3580209,0.42789128,0.47320512,0.0,0.02494039,0.44497913,0.46878418,0.16659899,0.61266375,0.3666975,0.30064392,0.18860623,0.20447259,0.25689688,0.25533873,0.15753329,0.37436754,0.5244121,0.50707465,0.045474898,0.17737883,0.27768874,0.07992205,0.2472723,0.3326447,0.5843749,0.36872435,0.35921612,0.34418663,0.0,0.0,0.3175628,0.49611148,0.31438664,0.25260612,0.1750089,0.0,0.5487466,0.5465732,0.43450046,0.45978516,0.0,0.36040995,0.43655285,0.39045238
47metersdown,0.5935179,0.11309751,0.0,0.54854304,0.5256387,0.11577331,0.18376194,0.0,0.48374254,0.0,0.46065024,0.6507043,0.59875584,0.6173812,0.2763381,0.08326383,0.3945159,0.13285112,0.0,0.0,0.39342344,0.5467981,0.51710886,0.45720688,0.24005932,0.0,0.0,0.52291316,0.00951685,0.0,0.51865846,0.0,0.0,0.39044675,0.5560079,0.400188,0.20145942,0.28434932,0.4965721,0.0,0.7524798,0.35072285,0.52778983,0.52135295,0.0,0.4098003,0.20904078,0.4500817,0.33561477,0.39444703,0.27037498,0.51370937,0.418893,0.4327517,0.38763002,0.40763602,0.4167245,0.32758194,0.19190931,0.44574335,0.0,0.46098256,0.29929674,0.4417991,0.0,0.5365166,0.50337744,0.0,0.25471395,0.036065225,0.18950322,0.105822966,0.0,0.38550195,0.0,0.6086162,0.0,0.09405186,0.66608876,0.5613811,0.0038625933,0.6205116,0.29132038,0.0,0.53314066,0.20318405,0.0,0.6439914,0.59082514,0.4436091,0.0,0.64069587,0.6248381,0.250109,0.14064583,0.37072724,0.37190577,0.10384901,0.21374297,0.0,0.5835858,0.21606952,0.6137329,0.0,0.5894167,0.8008677,0.5670569,0.38387328,0.44901803,0.16337356,0.4628427,0.23399076,0.5251699,0.34111702,0.47583827,0.45370772,0.57241607,0.46165666,0.0,0.08022166,0.5733112,0.5358282,0.2714327,0.48531413,0.46732974,0.29289192,0.08472732,0.30558974,0.29653648,0.11855769,0.4351459,0.42435104,0.4849132,0.58287346,0.18912685,0.17501009,0.34931457,0.137848,0.30271918,0.43484992,0.6401289,0.48527333,0.5242128,0.3284774,0.14848384,0.0,0.20019676,0.5732606,0.34693024,0.12093357,0.4456965,0.0,0.6196233,0.4191248,0.42307633,0.49167365,0.0,0.6163513,0.5111875,0.49295288
abeautifuldaymovie,0.409508,0.3500917,0.0,0.42037183,0.31078014,0.13773087,0.15352364,0.0,0.37373254,0.069158405,0.3715729,0.28718847,0.35682413,0.41275427,0.14957817,0.21828115,0.29933643,0.0,0.0,0.0,0.070238635,0.50919944,0.410023,0.17872773,0.18326786,0.0,0.0,0.35355988,0.09035994,0.0,0.47895446,0.0,0.0,0.33069026,0.32629776,0.18840247,0.2303584,0.1966927,0.31036606,0.0,0.49685225,0.28221118,0.48864654,0.24273656,0.12858924,0.36346984,0.1289135,0.11052835,0.17904508,0.43079963,0.31918734,0.3022954,0.45371082,0.49097365,0.19537142,0.3391716,0.40279126,0.19425805,0.08632367,0.3951886,0.0,0.1342263,0.2977025,0.33745247,0.0,0.28058964,0.29256648,0.0,0.04221283,0.0,0.22303891,0.39310884,0.0,0.20763688,0.07652524,0.3366178,0.0,0.15087463,0.438397,0.23682135,0.1902862,0.24483058,0.097622745,0.0,0.41233268,0.0,0.0,0.2914152,0.24727328,0.2720951,0.0,0.4107994,0.41862044,0.2587784,0.045853145,0.30078658,0.13880247,0.13638876,0.17019826,0.0,0.3862365,0.28730652,0.3950667,0.0,0.42651495,0.5059674,0.31866705,0.36093223,0.31256434,0.048871987,0.42875633,0.26481622,0.27990186,0.333122,0.4621485,0.45408928,0.4097693,0.260238,0.005368856,0.0,0.21714033,0.35076186,0.27534804,0.43273994,0.33722025,0.24602142,0.2314435,0.17771412,0.16477567,0.24742031,0.22385877,0.2447146,0.4250749,0.32738674,0.095050044,0.08698795,0.29589918,0.12663148,0.2544225,0.35309678,0.4851834,0.33450493,0.36749205,0.23180768,0.07667418,0.0,0.27924606,0.29778743,0.23810112,0.25814268,0.19283867,0.0,0.3659751,0.37033805,0.20815063,0.35168278,0.0,0.28218147,0.33790824,0.40693605
abominablemovie,0.7833102,0.31653643,0.0,0.59349066,0.5787431,0.39155525,0.4515721,0.0,0.5785246,0.15608627,0.4847169,0.40142325,0.55414367,0.380437,0.4848656,0.0,0.52961713,0.0,0.0,0.0,0.19274357,0.55591094,0.67214596,0.3826262,0.50492394,0.0,0.0,0.4291394,0.23139119,0.0,0.8438363,0.0,0.0,0.6064431,0.554092,0.3529883,0.49722868,0.20205711,0.49097618,0.0,0.99897087,0.5479607,0.61989635,0.4075677,0.07440767,0.35992616,0.38633537,0.41213316,0.5181772,0.64565414,0.38063622,0.29923025,0.49395087,0.51266783,0.29458454,0.2981458,0.6222005,0.41427374,0.058748648,0.5958918,0.0,0.14495277,0.4641779,0.5128456,0.0,0.4391447,0.3837478,0.2111211,0.0020674611,0.0,0.49057144,0.50638956,0.0,0.5271729,0.19032533,0.32626152,0.0,0.093938924,0.6532065,0.78958595,0.0,0.34669533,0.28458562,0.0,0.74611056,0.018683504,0.0,0.4344592,0.45972162,0.33694935,0.0,0.47756836,0.6922169,0.6414023,0.06554586,0.48296824,0.4133678,0.3739461,0.16925661,0.0,0.56604975,0.42636424,0.6056903,0.0,0.2470217,0.73030543,0.7163294,0.56972903,0.3879331,0.0,0.4649867,0.57476133,0.47685817,0.46882546,0.5994985,0.80528766,0.60451365,0.3262146,0.05983137,0.0078817485,0.51992536,0.6628272,0.44235206,0.85508317,0.61164623,0.4242127,0.12322083,0.1893695,0.25395846,0.44112077,0.30848682,0.5018569,0.70609045,0.6648645,0.05036722,0.24241945,0.41627645,0.08066423,0.20244086,0.6041981,0.8647021,0.74524194,0.6542475,0.23431377,0.034759983,0.025731914,0.5206987,0.7315843,0.4925973,0.45667878,0.5206956,0.0,0.6659517,0.634371,0.61619174,0.42055959,0.0,0.49424353,0.7367626,0.73952615
adastramovie,0.3113602,0.29537338,0.0,0.381344,0.24691677,0.35072047,0.16648239,0.0,0.2462399,0.0491186,0.25813985,0.32268733,0.4891032,0.3249044,0.1133792,0.12695183,0.26713625,0.0,0.0,0.0,0.24140207,0.54047084,0.4740936,0.3553937,0.11163086,0.0,0.0,0.33970293,0.27320546,0.0,0.48406756,0.0,0.0,0.2666191,0.3703466,0.07047453,0.23861325,0.28310782,0.33844155,0.0,0.4722989,0.4043874,0.38575792,0.25031117,0.0,0.12378668,0.12247306,0.23454545,0.21071146,0.39541513,0.13317522,0.34149903,0.34446266,0.3543418,0.19702908,0.19391276,0.3498092,0.26365483,0.073005185,0.5014143,0.0,0.13534686,0.35511398,0.289787,0.0,0.31477645,0.325227,0.0,0.0,0.058914043,0.29725435,0.31826064,0.0,0.0830796,0.009023482,0.27705163,0.0,0.0,0.5100374,0.5104598,0.0,0.20972952,0.23588201,0.0,0.37400478,0.042469148,0.0,0.25675052,0.26290482,0.39253426,0.0,0.31739786,0.393966,0.27663982,0.0,0.25507838,0.19829519,0.16855821,0.12227279,0.0,0.4260277,0.32017967,0.36518934,0.0,0.4774901,0.48941287,0.443967,0.3459555,0.21562694,0.107705355,0.22658053,0.35193527,0.40886882,0.30277845,0.36495006,0.44485527,0.38018087,0.26375684,0.053790577,0.03468878,0.4847226,0.42226914,0.27567667,0.3616323,0.40731144,0.25726765,0.18981276,0.10186446,0.19314215,0.21023196,0.17731103,0.25098896,0.36317116,0.4820674,0.17520064,0.18512052,0.33288205,0.022156522,0.2868934,0.28279352,0.4162003,0.39611313,0.40041396,0.13141896,0.17657112,0.0,0.29570726,0.40430596,0.2576006,0.14963081,0.28192344,0.0,0.477531,0.36334115,0.4481029,0.3522228,0.0,0.27085993,0.6257672,0.23264374
adogsjourneymovie,0.6611709,0.5638025,0.0,0.7032579,0.84903455,0.27639765,0.6888479,0.0,0.43582016,0.067727916,0.7357686,0.8556861,0.5355538,0.9653476,0.6325643,0.32194316,0.80935806,0.23677993,0.0,0.0,0.50474536,1.1868259,1.0262935,0.72363204,0.31812534,0.0,0.0,0.71203524,0.622342,0.0,0.74480885,0.0,0.0,0.85145783,0.85271627,0.36971503,0.5429444,0.32667124,0.452585,0.0,1.3159468,0.6703355,0.70657736,0.4723599,0.0,0.25907478,0.40624014,0.59082407,0.8537658,0.98234713,0.5665741,0.3641705,0.9397198,0.75903255,0.46743926,0.40506855,0.65640396,0.79605335,0.35728097,0.7407203,0.0,0.41181248,0.52663887,0.7378474,0.0,0.26439628,0.8140567,0.07599798,0.0,0.0,0.575256,0.9474695,0.0,0.57246923,0.0,0.74038714,0.0,0.051514044,1.0367892,1.029005,0.07814227,0.45742658,0.7829583,0.0,0.75546396,0.18974727,0.0,1.0408043,0.7159382,0.4738086,0.0,1.0006979,1.0644882,0.51685464,0.41494223,0.39528623,0.66055346,0.67254835,0.15138897,0.0,0.82157445,0.56566,1.0054915,0.0,1.185827,1.0550529,1.2153513,0.35113883,0.5971007,0.10307542,0.85274124,0.6537017,0.73059875,0.6950779,0.71199894,0.95415634,1.1170619,0.99144983,0.2779226,0.0,1.3540093,1.066228,0.84777105,1.0753659,0.47095266,0.49760145,0.13785727,0.0,0.5339786,0.46629196,0.5439996,0.3853474,1.0398562,0.7855438,0.4027105,0.11710065,0.7498716,0.2161498,0.8111928,0.4667104,1.018066,0.8704975,0.86179143,0.51324594,0.122366875,0.05056166,0.56578463,0.84008205,0.62990075,0.40841848,0.7741937,0.0,1.0980852,1.2158976,1.1251049,0.68033385,0.0,0.55681354,1.2227603,0.8162514
aftermathmovie,0.33929047,0.15998863,0.0,0.25574407,0.23831354,0.23550391,0.20718385,0.0,0.38242066,0.016677924,0.25978565,0.2911822,0.43008706,0.33862743,0.14482653,0.11097875,0.20210208,0.11247533,0.0,0.0,0.13354321,0.35813108,0.38599917,0.26554546,0.1463111,0.0,0.0,0.2894549,0.12416063,0.0,0.34656557,0.0,0.0,0.25837964,0.3414377,0.1582032,0.29192093,0.13966767,0.28225708,0.0,0.5386161,0.29126707,0.34379804,0.23295225,0.0,0.06404151,0.15163381,0.28565615,0.24398524,0.2891038,0.17362887,0.2675708,0.23346964,0.2583565,0.25647005,0.25353652,0.29601747,0.28676796,0.1945476,0.20740566,0.107013695,0.13552642,0.2476317,0.32923508,0.0,0.27427018,0.22171775,0.034101732,0.09142754,0.0,0.19439399,0.16866289,0.0,0.19212434,0.013437871,0.23873775,0.0,0.118111946,0.42819923,0.28940237,0.0,0.34090382,0.28641894,0.0,0.38963336,0.07532999,0.0,0.26996112,0.3963205,0.28177527,0.0,0.2006938,0.31590435,0.1801023,0.12236442,0.18223248,0.18474577,0.17748237,0.12792738,0.0,0.21133937,0.22594997,0.2834625,0.0,0.40867275,0.39425963,0.34774578,0.14271267,0.27390015,0.087980755,0.34541047,0.14809924,0.2933718,0.28177342,0.36519897,0.34222633,0.29327655,0.16169877,0.0,0.061567236,0.28706557,0.41903034,0.25595626,0.3710157,0.2548844,0.15820599,0.1531963,0.18062615,0.19061188,0.057165403,0.2408221,0.24447517,0.35037434,0.2543625,0.10145509,0.119721286,0.2337893,0.014790297,0.27310187,0.21603,0.32150835,0.4020048,0.29888037,0.23195904,0.041047484,0.033353683,0.10398544,0.35047415,0.16354388,0.091463596,0.3284087,0.0,0.3712766,0.30198127,0.256483,0.25377548,0.0,0.24360186,0.42081305,0.35030895
aftermovie,0.37231243,0.14289449,0.0,0.5814934,0.3063257,0.18131238,0.24714841,0.0,0.32102156,0.0,0.28072175,0.28281486,0.3943672,0.45464966,0.15082529,0.19783705,0.40419334,0.23137724,0.0,0.0,0.16499864,0.43933973,0.5301189,0.2943198,0.19606316,0.0,0.0,0.23990762,0.09336647,0.0,0.42436153,0.0,0.0,0.37141365,0.42204547,0.10956316,0.29197967,0.32587367,0.39106452,0.0,0.58168423,0.44215384,0.37826133,0.38035533,0.0,0.27136928,0.1360364,0.1884533,0.26649815,0.35887343,0.2889679,0.3039959,0.4118831,0.51228255,0.34170565,0.24575372,0.39888847,0.36648616,0.030228801,0.37082413,0.0,0.18083122,0.35670906,0.34130067,0.0,0.25311252,0.1602155,0.0,0.13989606,0.0,0.19448066,0.37136707,0.0,0.2439998,0.026227595,0.28416264,0.0,0.043037005,0.524351,0.39844537,0.0,0.30007613,0.32622257,0.0,0.44108614,0.029401384,0.0,0.40321285,0.35343727,0.4220901,0.0,0.46163145,0.40565854,0.2914651,0.0,0.26066494,0.21172854,0.26236364,0.25492814,0.0,0.4214798,0.30501544,0.45233318,0.0,0.35667992,0.52363414,0.45281428,0.3696233,0.21718706,0.0,0.4421619,0.25298044,0.3250256,0.4067322,0.42041096,0.49982935,0.39088365,0.28448626,0.0,0.20001394,0.38124937,0.57745796,0.33093497,0.51395655,0.39923936,0.43278575,0.18064247,0.16268201,0.3158022,0.05690098,0.27101415,0.2919313,0.29413286,0.32966,0.21836764,0.11486963,0.33367044,0.1693205,0.30672944,0.34135926,0.5041531,0.43197456,0.4502373,0.36896756,0.08846159,0.0,0.29193887,0.39459965,0.17869079,0.12697843,0.30538365,0.0,0.47948384,0.47827297,0.4743746,0.3614958,0.0,0.40200374,0.54540306,0.3175574
ahiddenlifefilm,0.18536727,0.0975266,0.0,0.1504704,0.15202689,0.10579663,0.08562137,0.0,0.17003953,0.022075644,0.13931543,0.15721793,0.1978343,0.16621184,0.11156263,0.04617039,0.1439715,0.042612538,0.0,0.0,0.0856514,0.19360909,0.21651632,0.16828445,0.08554827,0.0,0.0,0.16137426,0.08095841,0.0,0.210317,0.0,0.0,0.17694175,0.18481736,0.08069312,0.10971164,0.09853867,0.1286162,0.0,0.238105,0.12843794,0.17380066,0.14397873,0.024903554,0.097156346,0.067294076,0.10589542,0.11921954,0.16345417,0.11736413,0.1304385,0.1476298,0.15266792,0.104395755,0.13803348,0.16220084,0.12120953,0.051822323,0.17146544,0.0,0.07868299,0.13674001,0.14388071,0.0,0.15378842,0.14881673,0.008198056,0.043916784,0.0050695497,0.104595944,0.1513191,0.0,0.1088966,0.03353464,0.17549215,0.0,0.041268125,0.22141483,0.19700822,0.018313956,0.13135669,0.110789,0.0,0.21239623,0.018495824,0.0,0.15605791,0.16710636,0.14129446,0.0,0.17092809,0.16601259,0.12244552,0.019379517,0.12049565,0.11640598,0.100606844,0.027110144,0.0,0.16496667,0.12088992,0.19041252,0.0,0.1988953,0.23463508,0.18643965,0.12689357,0.13073507,0.04380682,0.17228389,0.1290153,0.16055363,0.14725655,0.17571525,0.18982527,0.1737873,0.1353789,0.0,0.014638281,0.19717835,0.19637701,0.13073012,0.23460376,0.14146078,0.12913144,0.07734963,0.06902444,0.10350769,0.086886376,0.10616344,0.1235765,0.21446736,0.18412937,0.067160234,0.059228614,0.14371477,0.016458444,0.13480818,0.13884978,0.22018513,0.1810986,0.16345243,0.11678004,0.027185548,0.0,0.101982564,0.1854372,0.10605202,0.09277933,0.12863952,0.0,0.20923716,0.17643452,0.1798015,0.17426974,0.0,0.13626942,0.21082577,0.16187398
alitamovie,0.5732851,0.36243278,0.0,0.7529916,0.6513219,0.46670905,0.35779032,0.0,0.51596797,0.0,0.34670767,0.47130296,0.6828518,0.50193053,0.36237073,0.38377452,0.6008291,0.07716288,0.0,0.0,0.47571963,0.5982334,0.69150096,0.56553286,0.28613445,0.0,0.0,0.5969003,0.49402082,0.0,0.78525865,0.0,0.0,0.6334643,0.673027,0.31589416,0.23272699,0.40801975,0.4265684,0.0,0.9060443,0.45372543,0.63529515,0.39841157,0.0,0.20698218,0.1868801,0.34306198,0.47110897,0.6836658,0.5218944,0.5688497,0.7278782,0.4366004,0.57657623,0.35842147,0.67633384,0.38440648,0.20916903,0.7712867,0.0,0.28425437,0.48570356,0.5730643,0.0,0.55680203,0.58925277,0.0,0.26744464,0.26684806,0.5094702,0.55037963,0.0,0.2925746,0.14900827,0.63266987,0.0,0.0021679318,0.87169343,0.69203734,0.0,0.317686,0.46527383,0.0,0.7037209,0.19266722,0.0,0.51092255,0.6192344,0.57807326,0.0,0.47045684,0.49281213,0.49687606,0.12966515,0.48411828,0.32563716,0.18790843,0.080738634,0.0,0.5004279,0.5312057,0.4612753,0.0,0.6010554,0.7639405,0.9426933,0.365287,0.706562,0.112791196,0.6949609,0.64932865,0.6014809,0.6638991,0.67842823,0.47981855,0.61379826,0.5114227,0.076787196,0.14268452,0.827185,0.8638849,0.4184759,0.7802114,0.74559224,0.41942698,0.28237128,0.1967459,0.24926212,0.21445772,0.35002136,0.5921297,0.6950532,0.8059264,0.51564515,0.1888981,0.49457285,0.30443153,0.40321785,0.5721192,0.88164425,0.5815669,0.7253615,0.32093963,0.06410229,0.0,0.32357913,0.8773644,0.27206683,0.23274937,0.6293701,0.0,1.150964,0.5858218,0.5104306,0.63538134,0.0,0.5359204,0.76424396,0.56491697
