movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.511938,0.0,0.9626821,0.45734215,0.78830934,0.66335696,0.9206541,1.2791656,0.7928697,1.1201327,0.7755522,0.8255928,1.0069464,1.1080172,0.3979605,0.928781,1.1054364,0.78613174,0.74392176,0.33678642
47metersdown,0.48885417,0.0,0.8855371,0.5702768,0.91589653,0.6497752,0.6558939,1.3013163,0.9248008,1.1581402,0.92576313,0.5890719,0.8604345,1.2100794,0.5786271,0.90049374,1.1689811,0.7854295,1.0904074,0.391561
abeautifuldaymovie,0.54783404,0.0,0.93075365,0.4686946,0.60721356,0.88480115,0.86362696,1.3492819,0.9506606,0.9378707,0.9719859,0.5816258,0.9565825,1.2528396,0.5001496,0.8891407,0.93892175,0.6302678,0.9123956,0.41385162
abominablemovie,0.9367361,0.0,0.98136234,0.38639322,1.3259653,1.0882659,0.77868354,1.8847564,1.5896868,1.3040936,1.365109,1.0885035,0.8157899,1.6278514,0.5900526,0.92785907,1.2359797,1.2356044,1.0408574,0.4390589
adastramovie,0.7356055,0.0,0.73346144,0.44852808,0.56654763,0.47753298,0.8194728,1.2175556,0.8007577,0.7577425,0.84519327,0.49711993,0.58571786,1.039422,0.25610524,0.6616891,0.7147564,0.39952588,0.6017951,0.2700231
adogsjourneymovie,0.75243187,0.0,1.6301064,0.7922867,1.2812959,1.0746603,1.8825343,2.5697722,1.8389615,1.99337,1.5029188,1.1319003,1.650671,2.2155793,1.0876323,1.895827,1.8973165,1.8626363,1.7359807,0.50503755
aftermathmovie,0.42911333,0.0,0.625604,0.44509253,0.62737244,0.51141006,0.5664914,1.0274312,0.6330453,0.72745186,0.6179032,0.48487327,0.5063518,0.7425535,0.36977473,0.6260869,0.63282114,0.56800795,0.42029563,0.2247412
aftermovie,0.49607468,0.0,0.85185754,0.4764155,0.55767596,0.6557254,0.7975072,1.0575653,0.580451,0.9751541,0.8977571,0.5831431,0.91612947,1.2304126,0.3715427,0.6375189,0.8975158,0.568411,0.58639306,0.22863123
ahiddenlifefilm,0.2833505,0.0,0.44231594,0.20949878,0.3195744,0.3621371,0.3692972,0.58964336,0.4058616,0.48378685,0.42754686,0.29838225,0.36712503,0.54506904,0.20854068,0.4099789,0.44731373,0.33830374,0.33353123,0.17694585
alitamovie,0.9252584,0.0,0.9952753,0.5333539,0.95712215,0.962029,1.3352032,1.6219648,1.4255247,1.3299018,1.1471328,0.48593563,0.98386586,1.4959025,0.32333347,0.976664,1.013044,0.53565323,1.1023638,0.37854013
