movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.12790728,0.4375795,0.3831964,0.38557082,0.0,0.5130541,0.0,0.3082525,0.3568101,0.541557,0.4258183,0.0,0.3085144,0.46436703,0.0,0.41076797,0.10740648,0.62311846,0.49296427,0.44796038,0.0,0.5552847,0.48779237,0.0,0.5935543,0.55808836,0.0,0.6275155,0.0,0.40075243,0.24887644,0.20499167,0.13857049,0.5266881,0.2496332,0.057370342,0.0,0.39599353,0.48712024,0.42444316,0.13506237,0.6808282,0.3806731,0.4801519,0.26349455,0.27157176,0.0,0.6058393,0.49318528,0.44690797,0.012226714,0.27543616,0.15176183,0.13346289,0.32999495,0.41092378,0.4041318,0.21917853,0.24477282,0.0,0.09624054,0.35742584,0.1657779,0.54990757,0.57127374,0.55939394,0.2966766,0.27296424,0.36104262,0.11959486,0.49875736,0.4529387,0.18380024,0.024418067,0.34448797,0.56852686,0.31104955,0.34387097,0.16691244,0.47092295
47metersdown,0.0,0.31482786,0.5832126,0.59049064,0.0,0.7547059,0.0,0.7807484,0.6716973,0.54017353,0.7273141,0.09066099,0.6124506,0.45681,0.0,0.65448517,0.18724062,0.68126136,0.79731596,0.69086087,0.0,0.54835266,0.3612358,0.0,0.8213746,0.56189513,0.0,0.74454457,0.0,0.39163572,0.28909516,0.36549956,0.088368796,0.6841756,0.46609634,0.0,0.0,0.12553006,0.6434561,0.5985244,0.32854283,0.53058434,1.0518311,0.79857993,0.5108778,0.2709003,0.0,0.26595616,0.30401242,0.60751027,0.11196217,0.15931132,0.20299147,0.45263696,0.494327,0.3909536,0.40943873,0.23560385,0.2151703,0.0,0.052254945,0.5272547,0.4949265,0.61506116,0.69095427,0.3123431,0.5657387,0.61444247,0.3231528,0.28217575,0.6384352,0.6123194,0.74672675,0.24608736,0.12607665,0.5880945,0.6665755,0.32374224,0.32353503,0.5964162
abeautifuldaymovie,0.017095797,0.60401845,0.59576833,0.2736985,0.0,0.5079388,0.0,0.56993437,0.48056594,0.31703997,0.36628816,0.0865214,0.31359163,0.55420226,0.0,0.5189928,0.058198467,0.6431821,0.5067259,0.5932896,0.0,0.49771065,0.31346488,0.0,0.40829942,0.3756585,0.0,0.54865026,0.0,0.33424798,0.20353931,0.22726479,0.21017408,0.6521924,0.23006657,0.0,0.0,0.16242117,0.5769487,0.37127376,0.2071222,0.5361929,0.44308004,0.5232444,0.25195834,0.3217547,0.0,0.51219326,0.31668633,0.07495293,0.007991428,0.26495796,0.27719992,0.32283622,0.5276342,0.36435747,0.46970809,0.21432847,0.24227521,0.0,0.103561744,0.59339106,0.40868598,0.38182598,0.6617453,0.49326232,0.48339644,0.4836473,0.36791816,0.23104781,0.4677768,0.6589356,0.4421007,0.07683303,0.230269,0.57270753,0.61313146,0.4084442,0.2576842,0.39038247
abominablemovie,0.2590574,0.5120014,0.72094786,0.5547449,0.0,1.0260677,0.0,0.51137084,0.531757,0.79488444,0.7144398,0.4144205,0.22842224,0.66106445,0.0,0.7602489,0.23743407,0.7060207,0.66201556,0.7323413,0.0,0.61500007,0.4108516,0.0,0.9794791,0.56670046,0.0,0.6342631,0.0,0.4492323,0.37953216,0.21942626,0.09049898,0.6743819,0.4746695,0.0,0.0,0.45515493,0.7669819,0.79416937,0.54281336,0.7799393,0.437291,0.5984382,0.63676256,0.5649219,0.060365595,0.47460657,0.57354087,0.49028626,0.0,0.5332182,0.23853935,0.34625396,0.6861609,0.48480004,0.60534453,0.0,0.05187186,0.0,0.28134102,0.47124228,0.45688716,0.7089277,0.71180075,0.61096203,0.100740656,0.44152224,0.11301227,0.40793377,0.7566246,0.680975,0.2012289,0.22447775,0.3336643,1.084053,0.24471596,0.23930167,0.2686011,0.65714025
adastramovie,0.10718003,0.33493492,0.4683673,0.41563505,0.0,0.5412753,0.0,0.34761083,0.3983906,0.57079804,0.45251754,0.09070193,0.24415267,0.40240794,0.0,0.3572805,0.082749136,0.5440383,0.50621563,0.5592624,0.0,0.30026436,0.22505695,0.0,0.48075655,0.30153698,0.0,0.54109615,0.0,0.21996129,0.29692674,0.19855069,0.169557,0.46693268,0.22462758,0.0,0.0,0.111161895,0.24025585,0.37385696,0.18834026,0.48523316,0.45236254,0.38200203,0.34485996,0.34995013,0.1193853,0.4275453,0.2578463,0.30491874,0.15504234,0.2261105,0.30192193,0.06869319,0.35256404,0.37434873,0.20974827,0.035209626,0.07920676,0.0,0.055482276,0.14815448,0.2786515,0.37693182,0.5530009,0.45054385,0.23876266,0.25413096,0.13068727,0.3096517,0.4383072,0.4054735,0.20858347,0.14295942,0.083334565,0.5650977,0.3963964,0.040414173,0.14622228,0.35725343
adogsjourneymovie,0.1804032,0.7738507,1.0635531,0.836201,0.0,1.2564251,0.0,0.6388596,0.98740417,1.0066984,0.5947208,0.4032023,0.64923745,1.2191246,0.0,1.1051581,0.036046192,1.016139,0.899255,1.175944,0.0,0.80499965,0.5584552,0.0,1.3064753,0.5080765,0.0,0.78422266,0.0,0.29387853,0.76617974,0.052272253,0.55668247,1.1827717,0.91028166,0.0,0.0,0.6236539,0.4432652,0.63965714,0.46797156,0.9307476,1.4222546,1.0697832,0.78467774,0.7790749,0.0,0.8967954,0.40829062,0.44529575,0.18743378,0.5610797,0.3653674,0.62589496,0.9954974,0.70789784,0.8757449,0.060258005,0.0,0.0,0.0,0.8093479,0.6850509,1.096285,1.5258912,1.0805179,0.9269801,0.43862322,0.6320169,0.30200285,1.1543205,1.0837243,0.5861025,0.62280303,0.2994128,1.6991336,0.91413647,0.6076476,0.29310364,0.3966399
aftermathmovie,0.13736132,0.373275,0.39473635,0.30555278,0.0,0.46067762,0.0,0.30897754,0.35593134,0.38790762,0.40022394,0.105088614,0.26291516,0.4347387,0.0,0.3409186,0.161416,0.56037265,0.39728802,0.4174773,0.0,0.4170438,0.26321515,0.0,0.45623472,0.31516874,0.0,0.37993392,0.0,0.34960824,0.24341382,0.19160852,0.10862696,0.51401055,0.28004548,0.0,0.0,0.2289916,0.34132922,0.28561616,0.22831061,0.44047835,0.43831396,0.446339,0.22154981,0.17216441,0.11414906,0.46751952,0.35138047,0.18204364,0.024018424,0.36420345,0.21449108,0.09919712,0.21247338,0.2197296,0.29455194,0.12925807,0.12580219,0.0,0.1262925,0.270725,0.29365093,0.3034064,0.60174924,0.41604778,0.23907332,0.2416881,0.3343406,0.17836761,0.3731564,0.31041202,0.23252188,0.07902273,0.15279719,0.60108346,0.43344584,0.12425254,0.23032491,0.34245533
aftermovie,0.06698625,0.5862272,0.41124612,0.4368185,0.062589645,0.3890159,0.0,0.4648817,0.43452495,0.49029008,0.39281848,0.002049869,0.2513409,0.45356798,0.0,0.5770417,0.09719323,0.5516821,0.591422,0.43403614,0.0,0.3699145,0.3191473,0.0,0.7431349,0.39739478,0.0,0.5829379,0.0,0.3683054,0.4399873,0.34682226,0.22631413,0.5735279,0.14881498,0.0,0.0,0.35778219,0.4970809,0.42837352,0.049687833,0.6410804,0.5318935,0.48916167,0.387619,0.3430621,0.013438966,0.45844525,0.26565868,0.4205016,0.23769756,0.3718921,0.2745317,0.21448295,0.38351,0.37110245,0.32077295,0.07562208,0.11093471,0.0,0.25486544,0.45816478,0.26744142,0.5192573,0.7013963,0.44713736,0.2578863,0.24779859,0.42030865,0.19571547,0.5385205,0.44999775,0.14664009,0.08037124,0.21473445,0.45244443,0.45401844,0.18202482,0.20629041,0.3318791
ahiddenlifefilm,0.09370607,0.24325988,0.26245296,0.17927052,0.0,0.2676216,0.0,0.18237108,0.21193984,0.24548411,0.22115907,0.05246423,0.13378848,0.24193883,0.0,0.23443685,0.09539655,0.2876016,0.24622624,0.29909462,0.0,0.22637764,0.18245384,0.0,0.29075292,0.20957366,0.0,0.2821307,0.0,0.20526806,0.13529855,0.084343225,0.0771644,0.2646992,0.12842804,0.0,0.0,0.15889281,0.2295764,0.22328314,0.1044447,0.3099554,0.21693584,0.2596548,0.16438186,0.18096066,0.0012421644,0.23623069,0.17405976,0.13195145,0.02680881,0.15365061,0.1357364,0.08696894,0.19469449,0.1758763,0.1997464,0.050664905,0.08868527,0.0,0.07775342,0.19619247,0.17916512,0.22747995,0.29366893,0.22728024,0.15987714,0.16773263,0.14932275,0.1124993,0.25430372,0.25761634,0.13773574,0.071473286,0.118569836,0.30109438,0.21904466,0.113854855,0.0745556,0.19932082
alitamovie,0.27489728,0.7697121,0.912624,0.5390105,0.0,0.91444904,0.0,0.797263,0.7121863,0.84751934,0.43229806,0.24792066,0.19240642,0.5728323,0.0,0.85290295,0.08602016,0.8609437,0.43200564,0.9225588,0.0,0.67545396,0.48448956,0.0,0.8059126,0.4253363,0.0,0.8293198,0.0,0.7079066,0.41547382,0.13547596,0.29291525,0.875894,0.30925786,0.0,0.0,0.20602429,0.57676166,0.689798,0.34820932,1.1603335,0.713151,0.8451693,0.6257275,0.63082635,0.0,0.58128434,0.29720932,0.11962595,0.060077775,0.18922664,0.29850462,0.21977277,0.7680444,0.498819,0.3328454,0.07596098,0.0,0.0,0.0,0.50085807,0.6354377,0.58707887,0.75594264,0.64042753,0.7293772,0.34005338,0.37207308,0.21855141,0.7910282,0.9058861,0.6825813,0.41605413,0.11329058,0.7862206,0.61299235,0.068135664,0.2918768,0.7406432
