movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59
21bridgesmovie,0.1869565,0.0,0.57218194,0.28376004,0.43939263,0.31697178,0.29000238,0.34760085,0.8062738,0.57869583,0.27758202,0.1949615,0.38832292,0.14269637,0.74114895,0.5429776,0.29914913,0.49023706,0.26585007,0.3497675,0.5603368,0.33031678,0.7194418,0.0,0.23236617,0.68205154,0.544828,0.43129155,0.52024007,0.44530916,0.4293098,0.59041715,0.46423075,0.6049817,0.57923776,0.3182078,0.58775437,0.36610037,0.5449382,0.6158608,0.6663357,0.632825,0.36920303,0.33561066,0.46469665,0.20135477,0.014571432,0.53265923,0.40696874,0.0,0.1859266,0.43494883,0.4057346,0.0,0.288906,0.4462367,0.41020268,0.0,0.3338826,0.0
47metersdown,0.18539083,0.0,0.79233944,0.58581716,0.4976594,0.4062453,0.38844162,0.25796023,1.0085697,0.4133482,0.56346506,0.25352296,0.7215944,0.07562675,0.8647427,0.6690544,0.5100788,0.55284494,0.39110824,0.78641605,1.0810702,0.5545437,0.74781674,0.0,0.61515415,0.36184078,0.88604474,0.40352756,0.724497,0.55621403,1.0157127,0.6184464,0.45855471,0.4351848,0.53540546,0.5135856,0.69584906,0.7051207,0.74636406,0.67009544,0.75429845,1.05994,0.4052418,0.45716375,0.41892874,0.25734603,0.06598009,0.6175236,0.6128028,0.0,0.20860064,0.7762304,0.6573724,0.0,0.13702041,0.50285035,0.42891896,0.0,0.28557715,0.0
abeautifuldaymovie,0.3829855,0.0,0.49455854,0.40210497,0.27120924,0.26170748,0.38603976,0.36508775,0.8559683,0.4271196,0.40943015,0.22957465,0.41044214,0.22324055,0.6457783,0.64115226,0.37544104,0.41251165,0.32995462,0.365757,0.7329449,0.53180414,0.6925891,0.0,0.4028068,0.55436295,0.74650854,0.5538058,0.51054186,0.49337393,0.47927064,0.5248453,0.47476533,0.46721938,0.54447263,0.45274353,0.44294703,0.47708008,0.563596,0.6431252,0.56777865,0.77322763,0.33120286,0.46706995,0.47653612,0.3943956,0.0,0.41435105,0.53220654,0.0,0.13333145,0.51954293,0.437836,0.0,0.05912917,0.5047462,0.3400609,0.0,0.25009894,0.0
abominablemovie,0.1935153,0.0,1.1319125,0.77281076,0.54728466,0.6148572,0.7454604,0.35213602,1.2688179,0.7929254,0.7268845,0.5170008,0.6896952,0.1593867,0.9401843,0.82805437,0.5690263,0.81940633,0.58739245,0.52022654,1.0375581,0.50646996,1.1553664,0.0,0.52629596,1.0190794,0.71966004,0.5293191,0.6323427,0.7655523,0.99213535,0.9638635,0.6484469,0.8063223,0.85256237,0.45759127,0.9356063,0.83288825,1.2803675,0.86404884,1.1539645,1.2849907,0.6232335,0.75396705,0.8066662,0.50322485,0.13924749,0.69196635,0.948399,0.0,0.030984487,1.0217514,1.0344162,0.0,0.33609256,0.9820347,0.46489418,0.0,0.538973,0.0
adastramovie,0.18902212,0.0,0.6090739,0.3836679,0.33146834,0.3223952,0.4527508,0.021324642,0.59116894,0.43630975,0.32031584,0.25305822,0.35229388,0.13187268,0.6685746,0.61160254,0.5398261,0.34735227,0.5276667,0.29364043,0.49333036,0.3965864,0.67286754,0.0,0.20488177,0.6337219,0.5532396,0.34524748,0.3649472,0.3699916,0.46950388,0.60998046,0.2302856,0.5413182,0.49052402,0.32405278,0.37445226,0.3406957,0.58889765,0.58189666,0.5332412,0.3603027,0.4019668,0.3393326,0.51208144,0.25068015,0.04074985,0.5638321,0.4066228,0.0,0.24573396,0.45403022,0.541405,0.0,0.1544545,0.5106706,0.3699481,0.0,0.32120374,0.0
adogsjourneymovie,0.16733882,0.0,1.026796,0.70811594,1.085108,1.0212421,0.72404414,0.7697877,1.7453331,0.777117,0.43672484,0.6080542,0.91205746,0.15344661,1.2772996,1.5577486,1.0832895,1.0914181,1.1019636,0.601998,1.6896262,0.9261496,1.5354425,0.0,0.8822311,1.3904505,1.227741,0.82694364,1.2971158,1.0122544,1.2393754,1.3877889,0.95735854,0.7803909,1.0080153,0.66658556,1.1075349,0.82960224,1.166914,1.1882284,1.8712386,1.458608,1.0782917,0.87964463,1.0632864,0.5015738,0.0,0.9770911,1.1658225,0.0,0.0,1.5094337,0.82008755,0.0,0.36019304,0.88398117,0.94412667,0.0,0.5301144,0.0
aftermathmovie,0.18443026,0.0,0.483117,0.23243776,0.091882914,0.26801217,0.45126218,0.16323557,0.50054747,0.32628608,0.35098928,0.33293355,0.26550448,0.12403745,0.44131958,0.40900734,0.19893971,0.38567615,0.22329284,0.30499625,0.6051421,0.29530215,0.5095939,0.0,0.4111995,0.4517145,0.3832798,0.24418458,0.37975514,0.29331416,0.53535247,0.3728907,0.45446265,0.3930973,0.4356685,0.28532663,0.30412292,0.40602067,0.41899508,0.36970073,0.38848677,0.617903,0.25053254,0.38211107,0.400941,0.29183817,0.09517056,0.3600273,0.30740646,0.0,0.09474228,0.49719962,0.34553432,0.0,0.15869671,0.36520812,0.34239542,0.0,0.3235009,0.0
aftermovie,0.13819225,0.0,0.7065679,0.35323802,0.32185435,0.32024258,0.4046727,0.12402169,0.8262125,0.34599495,0.51105505,0.14709054,0.30856997,0.2090765,0.8215099,0.7485658,0.53080857,0.5632206,0.3227267,0.5589436,0.69727904,0.52687687,0.68779325,0.0,0.3750665,0.6467857,0.5554042,0.33009192,0.5242024,0.47520423,0.5216246,0.6182043,0.5327019,0.6059535,0.5000676,0.30558315,0.53596103,0.38011646,0.62502974,0.5900079,0.5294291,0.7259829,0.25134864,0.6343946,0.5895428,0.32707462,0.1810603,0.7444305,0.66527104,0.0,0.07771887,0.5160767,0.7376992,0.0,0.37320033,0.5952042,0.34563136,0.0,0.45676532,0.0
ahiddenlifefilm,0.09080251,0.0,0.26869327,0.17659213,0.15728372,0.14937541,0.19953214,0.103386246,0.35607243,0.19235498,0.1979732,0.16058803,0.19114155,0.08935207,0.30836174,0.3091152,0.19179942,0.21521418,0.1743517,0.19324428,0.30758,0.20552306,0.2721762,0.0,0.19805954,0.24908611,0.25990516,0.16641706,0.20810032,0.18609697,0.24947357,0.24655789,0.19282837,0.23591565,0.22677189,0.16333,0.22554848,0.19481213,0.27236968,0.29599717,0.27779087,0.31841296,0.16032141,0.22989833,0.24051312,0.14864452,0.058006525,0.22841723,0.25631103,0.0,0.06795584,0.2533006,0.22894546,0.0,0.09432071,0.23739508,0.1652628,0.0,0.15209079,0.0
alitamovie,0.28165454,0.0,0.93449414,0.5656457,0.5455887,0.22462161,0.5985732,0.34248486,0.894246,0.5297809,0.43482125,0.43280178,0.55057377,0.189834,0.9822104,0.97586423,0.7311686,0.7071429,0.8746767,0.5253994,0.99318,0.55542517,0.6621739,0.0,0.60174465,0.7399195,0.708218,0.432668,0.5509492,0.59524375,0.82902825,0.80803156,0.2971688,0.69135904,0.6884513,0.3594443,0.69639736,0.6083993,0.8310307,0.8336519,0.62195396,0.86483675,0.6926848,0.7721294,0.5719571,0.49567965,0.12523061,0.6847831,0.5851232,0.0,0.24800402,0.8231695,0.6875269,0.0,0.09320199,0.79753035,0.5294814,0.0,0.5504055,0.0
angelhasfallen,0.18499541,0.0,0.89315504,0.86157906,0.3876839,0.32164788,0.5382543,0.11752479,1.0837733,0.6562016,0.7977473,0.52402776,0.49532738,0.505708,0.84963655,1.097384,0.39387965,0.5059495,0.7508464,0.6016915,0.7833474,0.683374,0.68603647,0.0,0.48016325,0.9259148,0.7827314,0.29092038,0.33782896,0.6088693,0.9218846,0.75830483,0.50761515,0.5494893,0.43552038,0.42854127,0.68740624,0.7031065,0.8182925,0.85302633,0.7637661,0.7366691,0.2503946,0.7803695,0.54898304,0.36516532,0.24668142,0.69455886,0.90493476,0.0,0.023839124,0.7150717,0.7772097,0.0,0.030064598,0.8949015,0.45650953,0.0,0.14229317,0.0
