movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109
21bridgesmovie,0.5394572,0.41956705,0.4354617,0.0,0.56084347,0.0,0.26450238,0.33983698,0.54351974,0.0,0.24674654,0.48747998,0.0,0.43476316,0.2759216,0.39976466,0.44649005,0.5591884,0.0,0.37576059,0.38668048,0.32457766,0.21273215,0.5555426,0.28416976,0.37745398,0.42809007,0.2424632,0.28499526,0.35316494,0.11808038,0.42418346,0.17961031,0.28883487,0.2384635,0.26176763,0.087373585,0.28178236,0.0,0.4979394,0.22392052,0.26700777,0.0,0.35342324,0.4849933,0.49360096,0.20881301,0.116218045,0.0,0.28236586,0.46568167,0.4829863,0.0,0.71709305,0.0,0.29087874,0.59263,0.37302065,0.0,0.3663747,0.22545248,0.42415556,0.0,0.26678938,0.33272335,0.5765903,0.0,0.24071681,0.2944195,0.31151044,0.43104985,0.40678954,0.34037587,0.52014697,0.0,0.2350776,0.24215631,0.4209974,0.2653948,0.39821535,0.25303382,0.47541165,0.15317704,0.19405681,0.53171885,0.15004231,0.34406763,0.24501067,0.0,0.44617602,0.0,0.3765687,0.0,0.05456671,0.23130906,0.545868,0.38295013,0.0,0.0,0.55306256,0.5263446,0.41740403,0.6271637,0.28587794,0.33227023,0.43388224,0.5072955,0.6645566,0.0,0.10355866
47metersdown,0.65449864,0.5885152,0.5326319,0.0041849264,0.66090065,0.0,0.39779583,0.18093754,0.61586255,0.0,0.40903255,0.38001156,0.0,0.74456835,0.38191074,0.5964366,0.43348652,0.52440673,0.0,0.4098518,0.3066,0.6533259,0.0,0.6194687,0.57155114,0.45668134,0.58978987,0.4096612,0.26712835,0.5472897,0.51507616,0.7384832,0.41497177,0.47873336,0.3769573,0.46087646,0.0068946024,0.5657558,0.15399846,0.41945946,0.17654663,0.12889306,0.0,0.2870441,0.50385475,0.45694995,0.30475745,0.25611064,0.0,0.44866508,0.4906188,0.6062109,0.0,0.94042045,0.083097965,0.55126584,0.5753547,0.43038374,0.0,0.32957545,0.26846915,0.3528429,0.0,0.22957972,0.71854115,0.72430396,0.0,0.37863258,0.2636675,0.36438167,0.5724465,0.32113147,0.3510813,0.20979875,0.0,0.38413167,0.30377433,0.5388631,0.34207398,0.66651094,0.30348343,0.7805277,0.30943814,0.5297723,0.8548014,0.4737233,0.27715898,0.4376061,0.0,0.4660595,0.0,0.41556892,0.050604112,0.20123307,0.0,0.51275957,0.5076996,0.020705458,0.011767603,0.70079124,0.6176232,0.606984,0.60380894,0.49664676,0.5097349,0.5332854,0.6656831,0.70157063,0.0,0.18346125
abeautifuldaymovie,0.47717676,0.28866753,0.39789855,0.0,0.42621204,0.0,0.1664889,0.26837704,0.40253288,0.0,0.26045308,0.43814218,0.0,0.4890195,0.2980837,0.28738368,0.35400003,0.58102167,0.0,0.1855588,0.1991124,0.2679857,0.10409639,0.48852938,0.31548595,0.21390404,0.46581215,0.14957978,0.32928777,0.31282076,0.33730552,0.40052333,0.16655318,0.31412256,0.26084027,0.4918115,0.0,0.31491688,0.0,0.28136694,0.26889294,0.17168644,0.0,0.23244637,0.48387486,0.28049007,0.13828714,0.05073763,0.0,0.37557328,0.3151831,0.4508911,0.0,0.6436812,0.0,0.2709492,0.4553341,0.21732308,0.0,0.32738677,0.3458429,0.23317915,0.0,0.19297194,0.35577306,0.49721128,0.0,0.34051046,0.26490545,0.4257947,0.4892497,0.34196806,0.35327867,0.3568794,0.0,0.05246684,0.26864466,0.3579037,0.23338915,0.3196717,0.25679547,0.4303409,0.2392861,0.33881894,0.6261253,0.2755588,0.18405169,0.13316277,0.0,0.41969094,0.0,0.2541637,0.0,0.008500582,0.24129653,0.5647598,0.3090676,0.0,0.0,0.59177077,0.5705896,0.42782846,0.5842876,0.39724833,0.3788536,0.2332674,0.29342863,0.5689127,0.07039338,0.14116128
abominablemovie,0.78629434,0.684773,0.5095267,0.0,0.4696093,0.0,0.58349174,0.39046812,0.7407394,0.0,0.30767328,0.4853928,0.0,1.0624907,0.40472978,0.6168107,0.5387903,0.7026796,0.0,0.47376,0.42216712,0.70982146,0.0,0.8316735,0.62475836,0.6663558,0.4915128,0.5597957,0.55143756,0.45121846,0.5006037,0.63626623,0.25873253,0.51279604,0.2740126,0.5888315,0.27469182,0.3605471,0.075332895,0.4388711,0.16110565,0.3161698,0.0,0.290796,0.41444245,0.6002521,0.13195822,0.16029403,0.0,0.46531653,0.7309899,0.5637273,0.0,0.9526795,0.0,0.4050784,0.5948103,0.2608088,0.0,0.80605227,0.35991505,0.4013053,0.0,0.47241357,0.60936284,0.8817462,0.0,0.61115605,0.45307723,0.35728496,0.3423709,0.33165556,0.49080455,0.5246726,0.0,0.45008987,0.31496817,0.66698986,0.76301724,0.7151176,0.24086736,0.74943304,0.40805948,0.399933,0.631464,0.13135485,0.43830663,0.6031552,0.0,0.45829245,0.0,0.39321393,0.0,0.38738537,0.007067606,0.47570384,0.7922923,0.0,0.0,0.68906534,0.9000228,0.89399564,0.9025415,0.61473554,0.56585157,0.6839829,0.66929644,0.7126041,0.009848416,0.45414057
adastramovie,0.40967366,0.2418217,0.26526412,0.0,0.55064464,0.0,0.11691329,0.2647622,0.28911588,0.0,0.28517753,0.32107303,0.0,0.4696502,0.26177695,0.3570591,0.49844557,0.44307,0.0,0.29315713,0.2913808,0.40989515,0.034992374,0.34311974,0.28198686,0.47910392,0.32325014,0.23576856,0.3314032,0.4456177,0.3335914,0.35791382,0.14667742,0.32925665,0.15589802,0.35621524,0.06504926,0.27896026,0.04739997,0.5212844,0.31559637,0.040588565,0.0,0.2861258,0.32647774,0.3993169,0.0,0.113339856,0.0,0.27147865,0.28592122,0.43323794,0.0,0.56228125,0.0,0.25488162,0.5712284,0.31913918,0.0,0.22689377,0.1505425,0.27763462,0.0,0.2617152,0.4694322,0.55514777,0.0,0.32551196,0.32077327,0.135862,0.27022907,0.32992503,0.41152138,0.38676888,0.0,0.23996188,0.3135886,0.3840175,0.31182325,0.39264932,0.2717495,0.4174715,0.10360736,0.33136716,0.50466585,0.27216625,0.3747598,0.32003912,0.036611173,0.3890689,0.0,0.32380453,0.0,0.11966914,0.1302669,0.40466678,0.30745938,0.0,0.0,0.48621938,0.37278157,0.32259306,0.5298732,0.49386263,0.47180545,0.5047664,0.42189655,0.5589467,0.01753135,0.1468966
adogsjourneymovie,0.7275644,0.73008084,0.9749617,0.0,1.0514657,0.0,1.023288,0.6021764,1.1765138,0.0,0.5200614,1.2682679,0.0,1.2353573,0.9025109,0.98666704,0.7949828,1.2408923,0.0,0.4372392,0.58870524,1.043256,0.11704835,0.9894559,0.42357537,1.0486599,0.83576953,0.53193563,0.604344,0.7585337,0.7944965,1.3527575,0.34461826,0.617879,0.48965356,0.25081763,0.06088455,0.6387089,0.0,0.6483962,0.19560789,0.041673668,0.0,0.30717435,1.1507133,1.1367873,0.6066396,0.51010585,0.0,1.102014,1.4331483,1.6473482,0.0,1.3024728,0.0,0.8695266,1.228633,1.0924133,0.0,0.66297823,0.5324643,0.82517785,0.0,0.45130673,0.8558703,1.1677126,0.0,1.0645148,0.78459513,0.52785325,0.42695278,0.71993446,0.564664,1.1840692,0.0,0.42918512,0.41952014,1.2064636,0.58459955,0.6209731,0.9319829,1.0601779,0.37006602,1.018033,1.4096117,0.5539786,0.65509963,0.8081491,0.0,0.7751467,0.0,0.7343529,0.0,0.19323485,0.47562566,1.062073,0.82613325,0.0,0.06776267,1.3967569,1.2087212,0.88250583,1.2258453,0.7379503,1.0618552,1.0744941,0.8138096,1.2901002,0.0,0.5274144
aftermathmovie,0.2590893,0.27108485,0.2825335,0.0,0.34826037,0.0,0.24159989,0.37424505,0.3302906,0.0,0.18782502,0.3278708,0.0,0.33574998,0.23607863,0.26980814,0.34606987,0.4170385,0.0,0.21725994,0.18224506,0.2760775,0.014066011,0.3002398,0.15136248,0.2051786,0.19842112,0.11390392,0.39336228,0.25509977,0.40904516,0.30158627,0.14064994,0.2660395,0.16610874,0.36193943,0.17881064,0.30951813,0.029467516,0.15179108,0.17830506,0.08364122,0.0,0.25213873,0.3175212,0.28419903,0.07525115,0.031966984,0.0,0.3262049,0.42206252,0.4064189,0.0,0.5490536,0.0,0.3678867,0.46868506,0.2241128,0.0,0.32562688,0.27959543,0.22391126,0.0,0.16743913,0.32386023,0.31980792,0.0,0.2766203,0.25973555,0.18521704,0.28627968,0.2512791,0.28922436,0.34575742,0.0,0.24056995,0.12860985,0.3003333,0.25818926,0.40894884,0.27268076,0.4222031,0.11438793,0.31299603,0.50439006,0.13504758,0.21573144,0.33237728,0.0,0.26042897,0.0,0.2719578,0.0,0.14909865,0.20609733,0.30760065,0.3488744,0.0,0.03917458,0.43371487,0.49375767,0.34136757,0.40255994,0.2633995,0.3177609,0.28550005,0.3405032,0.5060114,0.0,0.12776905
aftermovie,0.36342102,0.3601282,0.3168434,0.0,0.45191032,0.0,0.04728993,0.32618976,0.4889588,0.0,0.29826057,0.377897,0.0,0.52299166,0.39216134,0.47805536,0.34788537,0.48524255,0.0,0.15626857,0.13527621,0.43577224,0.0,0.448139,0.44417337,0.3113635,0.35144487,0.3358,0.48778522,0.36516148,0.36192247,0.32215467,0.11215074,0.31566423,0.13651535,0.25185046,0.0,0.35750738,0.08742724,0.33587202,0.04466273,0.064091444,0.0,0.27196658,0.4103754,0.28105387,0.14468132,0.044308476,0.0,0.16221562,0.53845483,0.36859095,0.0,0.6220862,0.0,0.13989715,0.3156985,0.29290438,0.0,0.4526117,0.291512,0.34910974,0.0,0.15880027,0.28683084,0.48409268,0.0,0.3201004,0.2674265,0.30838495,0.35335636,0.27753192,0.4562164,0.31964278,0.0,0.2818734,0.17312743,0.39343947,0.34904295,0.27135155,0.18610534,0.515814,0.18937339,0.3020648,0.47915655,0.29128206,0.35662565,0.123580284,0.0,0.38507628,0.0,0.18949708,0.0,0.2461692,0.17735727,0.3711815,0.48145363,0.0,0.06346517,0.58133954,0.32053897,0.31929225,0.5106647,0.21775906,0.34717995,0.3719559,0.29513937,0.5270158,0.0,0.0751662
ahiddenlifefilm,0.20810628,0.16514388,0.15457626,0.0,0.22976576,0.0,0.15181287,0.14733501,0.2167835,0.0,0.14451168,0.2118547,0.0,0.23759174,0.14659417,0.18383472,0.1628178,0.24947582,0.0,0.1259225,0.10820565,0.1574376,0.037064552,0.20757316,0.14305001,0.17145692,0.16600928,0.102986544,0.19045156,0.17379951,0.15194237,0.2190049,0.07245846,0.16491394,0.097608365,0.14748442,0.024986478,0.13699713,0.0,0.15234937,0.10849345,0.06876189,0.0,0.13603537,0.19935313,0.18758243,0.0616734,0.061674017,0.0,0.16834578,0.2100106,0.22518955,0.0,0.31066158,0.0,0.14430788,0.22614603,0.15538564,0.0,0.1825097,0.12807834,0.14919242,0.0,0.11305806,0.19649734,0.24638586,0.0,0.16113871,0.1592119,0.13127995,0.15696047,0.13003041,0.15617692,0.19686408,0.0,0.11151324,0.11507151,0.20697254,0.12892541,0.1766278,0.13044634,0.22919044,0.10674417,0.1613518,0.27870563,0.09910425,0.13695945,0.15561208,0.0,0.18426391,0.0,0.13814896,0.0,0.049717613,0.08906127,0.18348141,0.16430812,0.0,0.0030508004,0.2550072,0.251353,0.20297429,0.26222602,0.16860108,0.18084,0.17293063,0.18809502,0.26639882,0.0,0.064927
alitamovie,0.8951017,0.44000438,0.6460631,0.0,0.837995,0.0,0.4968386,0.40902734,0.5626843,0.0,0.4867578,0.6029147,0.0,0.86301893,0.4258757,0.3888486,0.40360376,0.7974969,0.0,0.49101996,0.43666762,0.6248008,0.15374076,0.7602881,0.4689634,0.28328305,0.4419407,0.29860643,0.27041936,0.36254588,0.49281737,0.596488,0.24484421,0.6127202,0.17152847,0.36814746,0.11478465,0.20692006,0.15593341,0.59114474,0.12178387,0.2818181,0.0,0.23861362,0.8232372,0.8968369,0.11718477,0.3131213,0.0,0.4221354,0.39481854,0.7223987,0.0,0.7065748,0.0,0.32993945,0.57794523,0.43830806,0.0,0.2501401,0.21747091,0.6474032,0.0,0.1736611,0.55395526,0.7708045,0.0,0.504812,0.4733905,0.13499357,0.2847886,0.4933088,0.6953982,0.7082488,0.0,0.42617488,0.73806536,0.56570756,0.44045478,0.4905045,0.23027937,0.6360357,0.359617,0.6189016,0.9868955,0.1466783,0.73649013,0.66695774,0.22167602,0.7005414,0.0,0.5440881,0.0,0.21128276,0.052734345,0.5939368,0.3284107,0.0,0.0,0.7766553,0.75941384,0.62364143,0.6300119,0.25386572,0.6098976,0.48490286,0.53214943,0.7905781,0.08226596,0.15272078
