movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.29672456,0.41687226,0.0,0.15206087,0.3340664,0.29209727,0.0,0.3577095,0.59868574,0.0,0.0,0.3135551,0.387724,0.0,0.30541086,0.43960217,0.5642213,0.3566463,0.3899458,0.55853784,0.30372673,0.3096327,0.07317291,0.13981915,0.3395236,0.29042822,0.37793547,0.29373786,0.12851259,0.35385224,0.34302312,0.22279349,0.45844236,0.6518335,0.32975227,0.0,0.57210207,0.3950989,0.3001081,0.43047974,0.3044348,0.51747036,0.42211264,0.31041044,0.31702232,0.38527614,0.4185838,0.3721958,0.34875053,0.43233827,0.36114025,0.5397017,0.19503841,0.38595325,0.4486298,0.0074775144,0.3868751,0.40777037,0.3250813,0.44289035,0.056594,0.18775061,0.41614404,0.27509046,0.48207417,0.3053925,0.43819565,0.36576855,0.27782565,0.47889015,0.3737082,0.28631687,0.5245408,0.23642617,0.0,0.19548629,0.28840634,0.24907847,0.34148124,0.4117182
47metersdown,0.33488917,0.5657669,0.0,0.027226593,0.58959395,0.32014823,0.02117053,0.5229801,0.9831381,0.0,0.0,0.49407175,0.38216597,0.0,0.51954454,0.5844671,0.7982417,0.3573355,0.41910636,0.79820716,0.6210537,0.15883456,0.41428426,0.24036044,0.44033358,0.56403494,0.6506998,0.4037497,0.2034404,0.33843085,0.55420107,0.5491591,0.60178524,0.8076305,0.739206,0.0,0.92555356,0.72401655,0.7573155,0.74556285,0.4200456,0.5682402,0.64531916,0.25418198,0.57107353,0.49615115,0.29620767,0.48731497,0.54682815,0.48114017,0.539117,0.88950664,0.4361428,0.6642958,0.7383731,0.09199454,0.67711365,0.8437808,0.36070615,1.0973986,0.46436676,0.36317334,0.4091305,0.37146646,0.8594997,0.34318274,0.7677921,0.6532217,0.17888458,0.8056647,0.5207588,0.39218533,0.6849093,0.42039678,0.0,0.68733966,0.5510576,0.32528076,0.3428628,0.6506415
abeautifuldaymovie,0.21111947,0.40133792,0.0,0.11238676,0.4354019,0.2377187,0.0,0.4229342,0.69886935,0.0,0.0,0.2673289,0.33409032,0.0,0.58566636,0.44022468,0.37031558,0.35032517,0.32453078,0.46967968,0.48714054,0.2573271,0.145426,0.21546368,0.14376676,0.5510098,0.34798777,0.30188343,0.107859276,0.4866291,0.39582095,0.28758064,0.5747852,0.79101557,0.3743899,0.0,0.471052,0.52414876,0.47076568,0.42919064,0.26399603,0.36386377,0.4598873,0.42062154,0.50234365,0.3504658,0.18039173,0.39970925,0.29154986,0.38053468,0.4069987,0.56785417,0.4858829,0.46696985,0.5555615,0.07273698,0.46792334,0.26212606,0.2889403,0.4298072,0.120224096,0.3513774,0.5084224,0.20934232,0.6313673,0.24203275,0.4431241,0.20680788,0.19404937,0.4333907,0.40641183,0.25633404,0.4607488,0.1488923,0.0,0.31887642,0.43481332,0.35817078,0.36499384,0.4291727
abominablemovie,0.0522305,0.4417501,0.0,0.0,0.7714148,0.38981825,0.0,0.66009974,1.1466916,0.0,0.0,0.12477807,0.7477405,0.0,0.82523,0.8006159,1.069417,0.7661184,0.34288648,0.73769516,0.68989444,0.2765061,0.10746093,0.6663403,0.41006857,0.45696372,0.5500635,0.6551462,0.11846452,0.27214727,0.32391113,0.5255115,0.4348743,0.79682463,0.8232641,0.0,0.8071711,0.836427,0.5348315,0.80262184,0.7276612,0.76802164,0.3621365,0.4012444,0.52468437,0.45702168,0.72643036,0.6437192,0.6334773,0.7359692,0.62785786,0.5718274,0.6851558,0.83904815,0.96819246,0.13830666,0.6813625,0.8965653,0.6066064,0.97313255,0.30270737,0.62786776,0.60308385,0.73541903,0.5859127,0.31397426,0.9126109,0.5773252,0.61720145,0.8079297,0.80121344,0.51339114,0.5252065,0.3720899,0.0,0.5003332,0.7567071,0.651208,0.3864465,0.680082
adastramovie,0.2686605,0.33977628,0.0,0.15665111,0.46103263,0.35212785,0.085660696,0.37155053,0.6369071,0.0,0.0,0.31406584,0.31274652,0.0,0.26449305,0.5005921,0.56036806,0.4656954,0.21784385,0.47183657,0.39311033,0.17766741,0.17671038,0.34022415,0.43116093,0.180212,0.40752995,0.19045335,0.025029948,0.41479036,0.3788904,0.30713013,0.42892826,0.82847047,0.38935196,0.0,0.52299595,0.2680249,0.3940452,0.5415288,0.2692703,0.34566563,0.37642586,0.31371987,0.5050485,0.4381586,0.14215055,0.34178197,0.27206814,0.32515818,0.34804952,0.4252836,0.33137968,0.427547,0.42967927,0.12722084,0.53886664,0.38802278,0.14654168,0.52440125,0.14579843,0.24349862,0.3461154,0.379657,0.50009555,0.22079058,0.49565113,0.39599222,0.3492435,0.48564073,0.4505822,0.19972348,0.57398486,0.31214473,0.0,0.25427288,0.48093808,0.34691444,0.4583252,0.43913436
adogsjourneymovie,0.35636818,0.85009086,0.0,0.20788653,0.7335648,0.8375672,0.0,0.71180475,1.6553984,0.0,0.0,0.68700624,0.8197063,0.0,0.6321994,1.1287503,1.2396007,0.844038,1.1936697,1.1700468,0.89154965,0.7618177,0.0,0.45419765,0.82531947,1.0209434,1.2165143,0.9201582,0.0,0.8591356,1.2235801,0.64712125,1.3252591,1.3666192,1.1570213,0.0,1.0563259,0.89283043,1.170689,1.2648541,0.21577351,0.87908745,0.86464125,0.890232,0.5387739,0.64538115,0.7831315,0.5700638,0.61848754,0.9501241,0.5934619,0.97459316,1.0231296,1.0600492,0.6681803,0.0,0.98307174,0.6510733,0.36323756,0.9500919,0.11924826,0.6468584,0.8529335,1.1216794,1.018829,0.7783198,1.2275265,0.6236243,0.6752805,0.8944395,1.1386032,0.17349055,1.2124667,0.6848813,0.0,0.27951136,0.7025449,0.7421822,0.8764806,0.99639285
aftermathmovie,0.21016131,0.1948549,0.0,0.12812725,0.40233243,0.22049525,0.0,0.29794684,0.53315413,0.0,0.0,0.15772292,0.24717861,0.0,0.26928887,0.3446152,0.4118722,0.2970084,0.22873965,0.3479799,0.20601258,0.14368619,0.16894662,0.22222736,0.16444267,0.287499,0.2528147,0.31276414,0.09911849,0.32824376,0.40815145,0.13786551,0.33225486,0.53301495,0.33539385,0.16177964,0.4944896,0.36336732,0.465251,0.43191776,0.21552518,0.25428432,0.24141023,0.33591932,0.31830585,0.2631054,0.10112723,0.26189858,0.28035992,0.29899728,0.3867696,0.40968525,0.31595466,0.4213004,0.36587512,0.018153107,0.41297328,0.3470166,0.1419889,0.43156397,0.2193458,0.2749505,0.36696976,0.23730719,0.41939428,0.2553982,0.44004726,0.44297785,0.21169399,0.3521744,0.31285176,0.2560136,0.40414423,0.28370172,0.0,0.20759764,0.34381837,0.42253196,0.22307107,0.37201542
aftermovie,0.25264305,0.29075378,0.0,0.30118245,0.53244835,0.2978007,0.0,0.5586118,0.7896445,0.0,0.0,0.2083166,0.31849116,0.0,0.52650106,0.46772307,0.34161398,0.46360767,0.4598192,0.48083878,0.39590013,0.081724375,0.112840235,0.2347188,0.15500134,0.3263331,0.40932143,0.23640928,0.036347777,0.36678946,0.4241942,0.15981591,0.4799791,0.805572,0.47337812,0.027099974,0.6300274,0.62093544,0.3938866,0.5415734,0.17634717,0.49784997,0.5195205,0.32463014,0.31710428,0.16310312,0.20271617,0.40880308,0.30826834,0.40590584,0.19532976,0.45475268,0.36680728,0.47816524,0.44185776,0.0,0.51601744,0.36548394,0.09056018,0.48825246,0.06194988,0.17744109,0.5471413,0.43675923,0.547111,0.24819054,0.57061315,0.39000097,0.2580078,0.54615444,0.37829968,0.35491624,0.63899726,0.37228355,0.0,0.29643777,0.5387373,0.34793347,0.33947775,0.5358727
ahiddenlifefilm,0.09842014,0.15064478,0.0,0.07896267,0.1936521,0.13568616,0.0,0.18994637,0.32335868,0.0,0.0,0.15109071,0.16766483,0.0,0.17985535,0.20450453,0.25197008,0.1857586,0.17364506,0.23254167,0.18644252,0.070159525,0.053250127,0.13832073,0.12317673,0.16781369,0.18661517,0.16351685,0.04059661,0.14990225,0.18920587,0.1358074,0.2192651,0.29135507,0.1819164,0.0,0.25344983,0.23222375,0.20013003,0.21231848,0.11683497,0.19529009,0.17894928,0.13467345,0.17907698,0.14904074,0.11571464,0.16947807,0.15423843,0.15528934,0.18107146,0.24170485,0.16707854,0.21829507,0.2098894,0.0,0.23664881,0.17423931,0.10563725,0.23244111,0.061336286,0.15858549,0.21246496,0.16544034,0.24919419,0.12989469,0.21006161,0.16487896,0.15828855,0.22957946,0.18493187,0.12551264,0.25015634,0.15957516,0.0,0.12820484,0.18738721,0.15878673,0.15881012,0.23700458
alitamovie,0.41323605,0.30618042,0.0,0.19718754,0.7037973,0.4646101,0.14366451,0.33168516,0.62135243,0.041660927,0.0,0.35058787,0.48719043,0.0,0.22419451,0.562476,0.7379024,0.6592579,0.25581315,0.56244373,0.30466253,0.16493824,0.27238786,0.43444914,0.6121606,0.12952097,0.3839141,0.42482668,0.0,0.26938775,0.32263198,0.38794762,0.68899614,0.65928644,0.55750906,0.0,0.7512131,0.5775095,0.56101614,0.40054405,0.21804912,0.64511424,0.36339238,0.42493695,0.2713284,0.50280535,0.25977,0.4589512,0.18891619,0.41576204,0.6240524,0.4764899,0.35425645,0.42912716,0.59905505,0.0,0.42908627,0.58592814,0.2862083,0.40683693,0.021877406,0.35806125,0.69533706,0.43973222,0.64783126,0.06102963,0.55744565,0.55678225,0.39278886,0.60817504,0.3138115,0.33096495,0.5474317,0.38727972,0.0,0.3121781,0.28209865,0.6172692,0.51044536,0.543948
