movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.3698929,0.39593157,0.5693499,0.33045936,0.0,0.6697345,0.35186622,0.5769815,0.86567336,0.5367594,0.37775144,0.48858973,0.29143402,0.5076436,0.541662,0.62203044,0.27198493,0.0,0.40013587,0.42681146,0.36237642,0.6546581,0.03586754,0.335726,0.4288354,0.1907696,0.45401376,0.40284806,0.6241816,0.34274825,0.12622198,0.44868964,0.5277823,0.5587697,0.4955229,0.72297996,1.035391,0.69977504,0.21004966,0.0,0.3977883,0.6398443,0.8615614,0.0,0.7007433,0.0,0.42862803,0.56723833,0.0,0.0
47metersdown,0.33367297,0.34717122,0.5395539,0.37259454,0.0,0.62293214,0.4087716,0.41769698,0.9813502,0.2128874,0.3000992,0.46762934,0.54164916,0.5552219,0.50906634,0.67976516,0.36476487,0.0,0.4669597,0.69291544,0.46085575,0.69923055,0.025105614,0.48764026,0.20337339,0.3119097,0.3619076,0.5509663,0.44123894,0.49937594,0.07021438,0.84013116,0.51128805,0.54832,0.34558642,0.72090715,1.020865,0.595859,0.35793534,0.0,0.6244725,0.41452497,1.1545827,0.0,0.5145912,0.0,0.6002087,0.39095637,0.0,0.0
abeautifuldaymovie,0.38185602,0.15391986,0.5317165,0.16523413,0.0,0.51768714,0.39054206,0.39520353,0.73327994,0.5879486,0.19297291,0.4779571,0.4626998,0.6355393,0.52393734,0.42304334,0.38470674,0.0,0.23785497,0.34576744,0.44653106,0.51798445,0.0,0.4035709,0.3970152,0.15083638,0.32507026,0.54070157,0.38958853,0.27883303,0.30529937,0.5954738,0.49920002,0.41182855,0.37880957,0.6876424,0.84532744,0.5171297,0.14373866,0.0,0.42203727,0.34165245,0.92141426,0.0,0.41189578,0.0,0.5787882,0.70446754,0.0,0.0
abominablemovie,0.6920559,0.25876823,0.6163694,0.476605,0.0,0.99249697,0.68136775,0.5913546,1.1298448,0.72568,0.15974231,0.67895216,0.5500291,1.1127597,0.4714988,0.51472455,0.59206855,0.0,0.5530584,0.5848753,0.7612999,0.97426814,0.0,0.5325405,0.5606211,0.45753768,0.5247748,1.356723,0.7447566,0.21824305,0.14940692,0.679302,0.6598844,0.7584281,0.44579688,1.1969641,1.2133796,0.7977643,0.08918217,0.0,0.43749696,0.37987882,1.7360995,0.0,0.7797859,0.0,0.9747105,1.0188705,0.0,0.0
adastramovie,0.17744173,0.23661207,0.47503227,0.17591462,0.0,0.3805904,0.45971337,0.42054793,0.5523213,0.5346187,0.2606189,0.35368964,0.35484898,0.49020123,0.4511249,0.45632845,0.2659157,0.0,0.52263075,0.4772381,0.3162805,0.5616342,0.06729737,0.35185808,0.2564433,0.33716574,0.2308378,0.5127038,0.35480073,0.3507194,0.16609901,0.5180322,0.47530538,0.50553256,0.43580458,0.5658731,0.6989675,0.3567176,0.11184934,0.0,0.17211586,0.4855398,0.81591856,0.0,0.36814162,0.0,0.47903526,0.49964532,0.0,0.0
adogsjourneymovie,0.4744239,0.38496235,0.84892803,0.7268694,0.0,0.9789764,1.275418,1.296895,1.1604615,1.5760906,1.0247964,1.0090946,0.7166872,1.173432,1.0915109,1.0813005,0.807205,0.0,0.8132442,0.38796118,1.122544,1.1768254,0.0,0.7798498,0.9986401,0.53514874,0.7979979,0.7117011,0.8004634,0.68577576,0.022093024,1.0162628,0.8864187,0.8623503,0.670867,1.8356178,1.9970299,0.96456605,0.0,0.0,0.98108363,1.0306382,2.1507967,0.0,1.4479343,0.0,1.2629726,1.2116337,0.0,0.0
aftermathmovie,0.12012023,0.17462038,0.36277822,0.16242066,0.0,0.41543916,0.39518523,0.4595513,0.59095347,0.36959788,0.28186256,0.3561463,0.2950696,0.4170528,0.28204507,0.4047552,0.2253335,0.0,0.29946518,0.37986284,0.31182104,0.37637168,0.0,0.28265223,0.29407012,0.20640321,0.3044907,0.35651547,0.39434862,0.1784611,0.057966124,0.27529913,0.3403407,0.34362233,0.222523,0.4051953,0.6421897,0.39789784,0.17102762,0.0,0.3586578,0.32843673,0.5989734,0.0,0.39729294,0.0,0.36834237,0.43909854,0.0,0.0
aftermovie,0.3786565,0.3606665,0.4523708,0.283652,0.0,0.61328393,0.4184586,0.43313456,0.89112693,0.6973189,0.28788704,0.543945,0.37407637,0.78462815,0.43576473,0.5334314,0.28633884,0.0,0.5080206,0.35820413,0.546724,0.65804946,0.0,0.37589407,0.62085664,0.066074304,0.4980101,0.4521134,0.41296357,0.28344184,0.17144188,0.39853036,0.5025225,0.568806,0.36634132,0.90044785,0.8110116,0.6511976,0.02606635,0.0,0.48341626,0.49309498,1.0521173,0.0,0.5220264,0.0,0.4521562,0.64781153,0.0,0.0
ahiddenlifefilm,0.1809724,0.105976716,0.23502132,0.13784373,0.0,0.26418528,0.1998379,0.22133422,0.38396877,0.23110154,0.13295637,0.21229145,0.17435926,0.26251903,0.24024968,0.24446207,0.15302256,0.0,0.1990335,0.20932165,0.20694494,0.26246536,0.0,0.18528038,0.17996654,0.11950358,0.19358121,0.26336062,0.24804448,0.15368584,0.05578824,0.23824471,0.21963587,0.24644314,0.17933667,0.331317,0.39580986,0.26118508,0.102544636,0.0,0.21040586,0.23040123,0.46861228,0.0,0.21960756,0.0,0.25354707,0.25682962,0.0,0.0
alitamovie,0.4067132,0.39088348,0.3604897,0.062349025,0.0,0.400013,0.51183367,0.468358,0.58527166,0.45161787,0.56660783,0.3016185,0.4449635,0.75011367,0.7147259,0.6775082,0.3429277,0.0,0.5584034,0.63800025,0.41748312,0.42769134,0.0,0.3788275,0.46436518,0.32756272,0.50635225,0.5047988,0.24457058,0.34006774,0.10342398,0.39605403,0.5362312,0.3551988,0.5978232,0.5044005,0.84858936,0.61573976,0.040286668,0.0,0.31357965,0.68953055,0.83593607,0.0,0.4935448,0.0,0.5762467,0.7454088,0.0,0.0
