movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.413058,0.52974445,0.4713711,0.18774691,0.0,0.59300953,0.46962756,0.2779376,0.5435434,0.70574397,0.7421205,0.47368094,0.0,0.0,0.4176561,0.35377342,0.21033457,0.40939277,0.79768085,0.65454996,0.31551406,0.48505038,0.63624346,0.0,0.62106526,0.0,0.63924515,0.0,0.49283838,0.32846558,0.1312431,0.7462572,0.0,0.42517975,0.747597,0.69018054,0.60724515,0.0,0.0,0.0,0.68110985,0.5301687,0.62337315,0.2759999,0.620078,0.50533634,0.76145434,0.7353361,0.64940894,0.7297864
47metersdown,0.32649267,0.54260004,0.12449019,0.4650682,0.0,0.8596154,0.6405719,0.24223903,0.6283429,0.99358284,0.6084517,0.6706753,0.0,0.0,0.64485234,0.29073018,0.24891044,0.48949382,0.4931821,0.6194571,0.6877344,0.61889875,0.5603604,0.0,0.31887978,0.0013724575,1.0300645,0.0,0.5262571,0.8230721,0.38113806,0.7854998,0.0,0.7542355,0.6580662,0.96924746,0.76689976,0.09452646,0.0,0.0,0.99832594,0.8893851,0.45617792,0.668316,0.65332866,0.63416547,1.032332,0.64652854,0.8187814,1.0157187
abeautifuldaymovie,0.37194344,0.5172541,0.29020795,0.38180178,0.0,0.66249454,0.4522973,0.30135646,0.37070212,0.7199818,0.67763495,0.44070277,0.0,0.0,0.60710466,0.4759497,0.23061585,0.35179555,0.5888879,0.56410015,0.2828014,0.5516282,0.42102885,0.09806508,0.45678118,0.0,0.4505188,0.0,0.58392066,0.40604618,0.2845264,0.581935,0.0,0.37028268,0.31139913,0.7162307,0.65232784,0.0634992,0.0,0.0,0.63695395,0.5526978,0.4921545,0.40711224,0.6736607,0.5321457,0.42261636,0.44052726,0.50020903,0.52458304
abominablemovie,0.5923645,0.7930326,0.558698,0.35446954,0.0,0.8942609,0.4437045,0.47929692,0.6881006,1.2119162,1.1049365,0.41241327,0.0,0.0,0.8334289,0.8471539,0.12428227,0.61982614,0.7701046,0.87938464,0.65378785,0.7571183,0.7734589,0.0,0.43932927,0.0,1.0304525,0.0,0.47448984,0.7101776,0.6195682,1.3106189,0.0,0.7598917,0.8108552,0.7210557,0.8475089,0.0,0.0,0.0,0.9232351,1.180196,0.5375198,0.48828304,0.5084421,0.5226486,0.7347961,0.8200421,0.9692713,1.2139655
adastramovie,0.34327665,0.49900457,0.5250985,0.22662273,0.0,0.42059785,0.33838585,0.3854051,0.40805343,0.62176913,0.49230167,0.3761767,0.0,0.0,0.5103685,0.49217308,0.0,0.5783752,0.50212455,0.4784444,0.31620646,0.5142939,0.61798155,0.0,0.26050448,0.0,0.48089522,0.0,0.37414983,0.5056097,0.32278264,0.6722682,0.0,0.48362353,0.29599032,0.61695117,0.55051833,0.06826363,0.0,0.08128795,0.6632874,0.6210902,0.3157281,0.32237905,0.4654539,0.3935601,0.6035512,0.68619496,0.62379986,0.5708188
adogsjourneymovie,0.531253,0.95366484,0.45407593,0.39221802,0.0,1.3627099,0.9200099,0.6680889,0.7952617,1.3004403,1.489913,0.9535917,0.0,0.0,0.8462697,0.32748282,0.0,0.7709791,0.968263,1.141394,0.47885534,0.9195039,0.83325344,0.0,0.8451167,0.0,1.3417368,0.0,1.3167427,0.91900516,0.54003906,0.8857248,0.0,0.74359417,0.8917127,1.5578004,1.2412192,0.25467074,0.0,0.0,1.2203937,1.2413015,0.6596316,0.85643363,0.86878544,0.6684044,1.3127588,1.3289695,0.84002376,1.1064007
aftermathmovie,0.2941581,0.2747622,0.29032397,0.21799979,0.0,0.50938696,0.2093884,0.35237664,0.44481114,0.44905344,0.45053288,0.27639228,0.0,0.0,0.34668747,0.25582975,0.04418076,0.36614975,0.3620453,0.40707067,0.2768287,0.38204396,0.37594533,0.0,0.25499848,0.009830059,0.5544258,0.0,0.21366268,0.44315004,0.27710402,0.46959776,0.0,0.39339587,0.37972054,0.4711054,0.39702913,0.0,0.0,0.0,0.52417725,0.4417862,0.2983728,0.29081428,0.3065902,0.37749088,0.38467118,0.49112117,0.38151082,0.45640776
aftermovie,0.22407587,0.42608112,0.5397747,0.3637644,0.0,0.5585678,0.35927388,0.6700872,0.6343654,0.7531098,0.7169377,0.27603105,0.0,0.0,0.5782998,0.49608666,0.039283052,0.56024265,0.65729696,0.8746145,0.33296442,0.41730678,0.5492929,0.0,0.44156754,0.0,0.70403564,0.0,0.38949504,0.63676906,0.39156592,0.7165686,0.0,0.40968403,0.5070762,0.7840322,0.7501096,0.049226087,0.0,0.00046124775,0.94638115,0.72283375,0.5066275,0.47752714,0.46332672,0.633326,0.54161,0.7201744,0.7139462,0.45311135
ahiddenlifefilm,0.20825377,0.27743307,0.2538514,0.18405712,0.0,0.30439916,0.22186983,0.22316584,0.25093794,0.3481178,0.35509065,0.2072892,0.0,0.0,0.28808045,0.24227828,0.06242673,0.22383717,0.2801076,0.3292571,0.15810736,0.28344584,0.31830543,0.0,0.25856796,0.0,0.35846794,0.0,0.27637997,0.24678245,0.18371639,0.36028302,0.0,0.2737097,0.3013494,0.36274153,0.3535468,0.02054818,0.0,0.0,0.37400496,0.3428862,0.26264846,0.23126633,0.2617104,0.2430144,0.3116642,0.33966118,0.33019534,0.347901
alitamovie,0.33539557,0.63838315,0.7038983,0.13425922,0.0,0.45085964,0.5127492,0.51218176,0.49456853,0.72653,0.65247166,0.45002225,0.0,0.0,0.47778988,0.6074338,0.0,0.8205297,0.6991913,0.79800606,0.32191038,0.6777128,0.79861426,0.0,0.68341017,0.0,0.575006,0.0,0.4312599,0.38473973,0.32323456,0.61898655,0.0,0.3324505,0.60663027,0.6418596,0.7164237,0.01930831,0.0,0.0,0.69174707,0.61778814,0.55151975,0.27884495,0.54644495,0.53467834,0.8392222,0.68750745,0.7939927,0.88917446
angelhasfallen,0.30832168,0.86711377,0.6584331,0.6645671,0.0,0.6750442,0.5912578,0.6036675,0.5198516,1.1158512,0.7915192,0.39423534,0.0,0.0,0.54678154,0.45358908,0.17647634,0.5769663,0.85827076,0.7865714,0.31348103,0.6530261,0.8663354,0.0,0.6535968,0.0,0.9539302,0.0,0.88451594,0.6309951,0.22516178,0.89702845,0.0,0.736265,0.61238164,0.8659164,1.0414171,0.036330353,0.0,0.0,0.8422744,0.80037,0.66254395,0.4808659,0.88283414,0.8007254,0.93801403,0.89742005,0.9574548,0.8083881
angrybirdsmovie,0.5619112,0.7090204,0.64173853,0.95755047,0.0,1.0075583,1.111162,0.6578726,0.854907,1.2518287,1.6253897,1.2009674,0.0,0.0,0.83836985,0.7103228,0.17178713,0.70206445,0.82360566,1.2624637,0.4402629,1.1066159,0.6251778,0.0,0.82325387,0.0,0.7970666,0.0,1.0031296,0.54852444,0.26128972,0.8418204,0.0,0.44858882,0.6668119,1.5769072,1.6331178,0.3635409,0.0,0.0,1.2375193,1.1249899,0.53932416,0.75563157,1.1534169,1.1518753,1.5211728,1.3130902,1.059948,1.3413726
annabellemovie,0.44210517,0.9830479,0.68705046,0.41432923,0.0,0.98113453,0.5658354,0.7534409,1.0195609,1.2916865,1.3646976,0.6324774,0.0,0.0,0.75103706,0.7519143,0.08548523,0.87469673,0.5072087,1.0091201,0.33014572,0.9999521,0.87596726,0.04397293,0.7267947,0.0,1.2056507,0.0,0.6914675,0.86669946,0.29862106,1.115153,0.0,0.89704865,0.6780365,1.2104784,1.1775738,0.0,0.0,0.0,0.9987874,0.95644224,0.798617,0.5847551,0.89779395,0.71284914,1.1137571,1.0955284,0.9419668,1.0619024
