movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49
21bridgesmovie,0.5961247,0.5649763,0.95899653,0.5977853,0.4975745,0.87252903,0.996775,0.65221786,0.36531293,0.88292223,0.19816276,0.4267426,0.93644345,0.48357055,0.36121356,0.008492494,0.544134,0.23868212,0.6026815,0.5140031,0.9409857,0.0,0.7327117,0.0,0.56574726,0.70368916,0.65956205,0.0,0.7982154,0.38889086,0.47772622,0.0,0.36099914,0.44281518,0.79194254,0.43412456,0.7968079,0.3560052,0.0,0.0,0.7349939,0.68075377,0.3730999,0.9390426,0.7157025,0.33435515,0.42593133,0.0,0.0,0.42793632
47metersdown,0.48847267,0.5067914,1.1507015,0.5920626,0.521483,0.8270436,0.84570545,0.680389,0.4749305,0.8020544,0.09529707,0.45184872,1.0268773,0.5395164,0.29024047,0.0,0.61180454,0.2889143,0.68765104,0.286963,1.0291212,0.20345871,0.8388021,0.0,0.38604203,0.5997016,0.5677673,0.0,0.5756557,0.47505197,0.7584608,0.0,0.36651704,0.42376462,0.43427444,0.2990446,0.70855594,0.25078818,0.0,0.0,0.5848229,0.6843381,0.64090466,0.78744483,0.8828351,0.19211996,0.41362438,0.0,0.0,0.47902492
abeautifuldaymovie,0.6351058,0.38875598,0.66164035,0.7313875,0.47852987,0.7960437,0.5560842,0.5601159,0.27208832,0.80668837,0.0,0.2904437,0.9005202,0.5688083,0.2976573,0.0,0.3933933,0.22082597,0.62703127,0.41506672,0.7281207,0.0,0.7730863,0.0,0.44362643,0.6203767,0.45186323,0.0,0.5997566,0.4473185,0.32386714,0.0,0.52046883,0.45697692,0.7528903,0.4509623,0.61479044,0.12364597,0.0,0.0,0.33348757,0.55539894,0.30273354,0.6662172,0.62731415,0.03981828,0.48287123,0.0,0.0,0.618028
abominablemovie,0.97909886,0.7558643,1.1344482,1.0514374,0.6007573,0.7888929,0.9816594,1.1308985,0.2933123,1.0285279,0.1261802,0.7414935,0.9348097,0.71439666,0.5705723,0.0,0.50916505,0.37159216,0.4668591,0.45710197,1.1595631,0.0,0.8301982,0.0,0.55100644,0.8804978,0.7002225,0.0,0.7099237,0.5512356,0.70052844,0.0,0.45136377,0.5850811,0.98979634,0.354813,0.7483163,0.4898285,0.0,0.0,0.45647115,0.5676908,0.24867013,0.66964334,0.96874654,0.4641183,0.41119963,0.0,0.0,0.8418054
adastramovie,0.52858573,0.4892381,0.7020386,0.5412945,0.58231443,0.8500918,0.44444728,0.72183,0.25353405,0.6973941,0.07900285,0.62471145,0.8210341,0.64989895,0.4593866,0.0,0.5228282,0.23871917,0.6603856,0.48237792,0.8509988,0.0,0.53959274,0.0,0.2442928,0.627218,0.57285255,0.0,0.5928205,0.3737133,0.43824932,0.0,0.35270032,0.34084582,0.65619403,0.19831732,0.72677994,0.20789677,0.0,0.0,0.6265666,0.516117,0.2693156,0.54929966,0.6268113,0.114767365,0.41183156,0.0,0.0,0.5261331
adogsjourneymovie,0.8223097,1.0452782,1.1841174,0.7402744,0.9230204,1.4367971,1.2760978,0.8820981,0.38552162,1.2858258,0.57041836,0.9761932,1.4641969,0.7903406,0.5086514,0.0,0.7470789,0.6612086,1.1276329,0.9131704,1.5651896,0.0,1.1490482,0.0,0.58777416,1.3609649,0.5845695,0.0,0.50685,0.95825547,0.5772535,0.0,0.73444825,0.3212268,1.3297342,0.233745,1.1918977,0.27931526,0.0,0.0,1.2462558,1.0738944,0.20369905,0.8756365,1.0357385,0.6024619,0.39358658,0.0,0.0,1.1924613
aftermathmovie,0.4068908,0.42648044,0.6121519,0.55778515,0.41859174,0.6763485,0.5375554,0.61875236,0.3336446,0.72240806,0.13400532,0.25552085,0.7184375,0.28703007,0.2953961,0.08654531,0.40936092,0.2675625,0.26278198,0.42214417,0.79561245,0.114597775,0.467897,0.0,0.31622848,0.5189259,0.49962503,0.0,0.51887184,0.41983965,0.2732021,0.0,0.30551755,0.29661614,0.737495,0.2623327,0.54871225,0.1317079,0.0,0.0,0.42643368,0.38536218,0.43971723,0.5089746,0.62317926,0.1533411,0.34745663,0.0,0.0,0.43668437
aftermovie,0.48827028,0.47629154,0.65783995,0.5912831,0.64460284,0.7802047,0.54262036,0.8010844,0.38901028,0.7970502,0.03470936,0.4805194,1.0884249,0.5103773,0.21767081,0.0,0.64557636,0.28652543,0.6122196,0.5520891,0.9428235,0.019492349,0.6716325,0.0,0.22623062,0.7201212,0.52767026,0.0,0.6363878,0.41699457,0.32499352,0.0,0.39348575,0.46971676,0.72467273,0.37788752,0.94955313,0.34094504,0.0,0.0,0.57388204,0.6494149,0.43477726,0.63010156,0.73191655,0.10421702,0.3097077,0.0,0.0,0.4952215
ahiddenlifefilm,0.23611057,0.21265163,0.36499882,0.27176428,0.26429328,0.3712798,0.3218594,0.3097499,0.15104707,0.34538966,0.0427774,0.22713272,0.42348322,0.22521076,0.14060329,0.0,0.25337112,0.15717669,0.25462848,0.2221812,0.38642263,0.009317474,0.31581193,0.0,0.19384441,0.31123778,0.2598857,0.0,0.2982909,0.23079047,0.20777631,0.0,0.20537144,0.19642478,0.36190632,0.17081118,0.30724284,0.12979674,0.0,0.0,0.24930298,0.25695708,0.1859671,0.31373805,0.322319,0.11289989,0.19067246,0.0,0.0,0.26326972
alitamovie,0.73181546,0.5138665,0.7460972,0.73100424,0.42888194,0.8930275,0.78407604,0.9763777,0.2390657,0.8403672,0.23600689,0.58288765,1.0491793,0.58232677,0.60131323,0.0,0.71714294,0.09713664,0.66613173,0.5858767,1.0588299,0.0,0.9132724,0.0,0.1514596,0.8682391,0.31402513,0.0,0.63374436,0.27305168,0.31657463,0.0,0.4581119,0.5820011,0.89744616,0.43429747,0.8487315,0.4442651,0.0,0.0,0.5570089,0.5905901,0.37916994,1.0170028,0.7980122,0.47439834,0.30842072,0.0,0.0,0.47245637
