movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169
21bridgesmovie,0.4519545,0.16009472,0.42035228,0.66241795,0.09031044,0.071030036,0.4907123,0.47379744,0.5554329,0.31127617,0.0,0.34946752,0.32338122,0.12264639,0.0,0.2494207,0.37400022,0.0,0.0,0.46880576,0.005745329,0.36752036,0.3589307,0.0,0.0,0.26373553,0.19660644,0.56439656,0.1571024,0.3061496,0.2404809,0.36867166,0.25299555,0.2189497,0.0,0.25052208,0.041542135,0.4031739,0.31472602,0.3232477,0.2016348,0.0,0.3392187,0.06551969,0.05177678,0.2625419,0.0,0.40799144,0.49699745,0.08727551,0.2084568,0.39299774,0.0,0.0,0.36655152,0.19222304,0.44505355,0.22858326,0.45589393,0.37465006,0.46653688,0.34049612,0.28185904,0.0,0.40168446,0.2362714,0.48186314,0.43567303,0.26262167,0.07596053,0.20232311,0.38883358,0.21019965,0.05078569,0.005287241,0.24203257,0.44154006,0.21556993,0.22697128,0.0,0.0,0.13476686,0.42917866,0.36241135,0.6198537,0.40487444,0.41972816,0.36648667,0.45184484,0.52277184,0.012657981,0.2301425,0.27010605,0.5567763,0.26231003,0.0,0.43448755,0.0,0.39222598,0.0,0.21839197,0.57035536,0.51903206,0.3097836,0.0,0.5345283,0.42368397,0.0,0.26167908,0.0,0.37706822,0.0,0.3646821,0.0,0.0,0.0,0.44146565,0.0,0.0,0.37178048,0.0,0.23900408,0.3401251,0.0,0.42470527,0.53093666,0.3935059,0.25785586,0.27936825,0.30718613,0.37987417,0.27563262,0.40597296,0.5326517,0.36737296,0.47862667,0.39592907,0.0,0.0,0.3435002,0.13792552,0.2602696,0.41440362,0.3746049,0.4220632,0.14734025,0.30015433,0.34923792,0.33440694,0.45077866,0.30831122,0.43194425,0.11326593,0.0,0.1958603,0.34718946,0.56303275,0.43369532,0.28389147,0.0,0.12392792,0.33982936,0.0,0.0,0.0,0.0,0.29150778,0.14145051,0.37617227,0.11963952
47metersdown,0.4427982,0.21692456,0.43206245,0.7842408,0.26876023,0.0,0.6281277,0.3659693,0.67625,0.5202505,0.0,0.4720903,0.37724322,0.0537047,0.0,0.40908247,0.47974384,0.20257007,0.0,0.47466537,0.04500458,0.3636362,0.43266356,0.0,0.0,0.3504551,0.33090174,0.7949864,0.41611537,0.24803495,0.37652114,0.5339258,0.44688484,0.3449171,0.0,0.28274292,0.2799583,0.62198156,0.22501399,0.42991185,0.41999924,0.0,0.2940487,0.10046287,0.08820878,0.24711686,0.0,0.37548083,0.6343061,0.15332414,0.24801521,0.41707727,0.1441818,0.0,0.31061795,0.2882441,0.53621566,0.007884038,0.31813732,0.3959874,0.50061065,0.3436914,0.35625038,0.0,0.4658489,0.33903995,0.5635627,0.22753626,0.43809947,0.23025157,0.2953606,0.431939,0.19085361,0.07391997,0.198547,0.43275917,0.7512337,0.50345266,0.20833321,0.0,0.0,0.061684206,0.6478017,0.37176597,0.47519976,0.44015518,0.42370957,0.26693955,0.32918745,0.81848437,0.15909223,0.3732161,0.1131321,0.67742807,0.17453289,0.0,0.624398,0.0,0.27656254,0.0,0.29370824,0.62659204,0.54665464,0.27776286,0.0,0.6130184,0.45309126,0.12251653,0.30168018,0.0,0.3828988,0.0,0.31877115,0.0,0.0,0.0,0.6131895,0.076770514,0.0,0.24943477,0.015053392,0.2471493,0.3822782,0.0,0.49788558,0.36769637,0.389361,0.27390903,0.45009497,0.27762848,0.56261784,0.3707512,0.53919727,0.59046775,0.45690626,0.52820796,0.15390119,0.0,0.0,0.50377023,0.08147642,0.2881184,0.3188657,0.48277524,0.5257708,0.44817117,0.41072384,0.5950895,0.4741772,0.34093302,0.3081719,0.44415528,0.23663908,0.0,0.1373579,0.41120443,0.5062175,0.43691033,0.29300848,0.0,0.43841672,0.16946508,0.0,0.0,0.0,0.0,0.5001242,0.37205476,0.42287752,0.06315774
abeautifuldaymovie,0.42099574,0.16405897,0.3438174,0.64654595,0.13568893,0.11163818,0.4272345,0.35683125,0.46185973,0.49042267,0.0,0.44541243,0.35822067,0.20396273,0.0,0.5330909,0.4832055,0.0,0.0,0.38627833,0.059181176,0.30076027,0.47533035,0.0,0.0,0.4489407,0.14146493,0.5771077,0.26125166,0.29603216,0.30076486,0.45170337,0.40560296,0.2524179,0.0,0.17684673,0.19139847,0.3719693,0.35299036,0.27050877,0.17291085,0.0,0.42709446,0.052250016,0.06437662,0.30357283,0.0,0.3950895,0.46674943,0.1398071,0.26864114,0.4269149,0.12428933,0.0,0.431941,0.15024555,0.39281556,0.1502252,0.45743147,0.52271014,0.4611081,0.3502351,0.106478885,0.0,0.35737553,0.27846768,0.53284013,0.269964,0.4784772,0.14041634,0.14443518,0.31849855,0.17991956,0.08445287,0.01502857,0.24496172,0.6092384,0.27092987,0.19316979,0.0,0.0,0.0,0.49148417,0.30426085,0.5321075,0.47483736,0.45302612,0.28292605,0.41635904,0.55822074,0.2120075,0.29618856,0.18054686,0.5544011,0.33291867,0.0,0.5361576,0.0,0.4278664,0.0,0.269923,0.6420844,0.28524694,0.18570262,0.0,0.7194809,0.48806164,0.0,0.41526446,0.0,0.2653435,0.0,0.3770372,0.0,0.0,0.0,0.40548226,0.021219049,0.0,0.35296658,0.004932469,0.3144104,0.42243958,0.0,0.39028352,0.46912447,0.5954245,0.20323862,0.20443854,0.2865286,0.2577262,0.35746852,0.45745236,0.5673751,0.39925513,0.50678533,0.3145062,0.0,0.0,0.4129887,0.15599944,0.24255607,0.41012245,0.3408265,0.50435805,0.3347599,0.40989965,0.39544815,0.4219044,0.45338678,0.20989184,0.37312007,0.16702625,0.0,0.22896868,0.42293203,0.44047526,0.35741335,0.5445976,0.0,0.18931279,0.33889827,0.0,0.0,0.0,0.0,0.36553937,0.2340738,0.39391255,0.10641905
abominablemovie,0.6584296,0.1719955,0.35220408,0.9164282,0.19660221,0.29626933,0.86210716,0.442612,0.63122356,0.6521849,0.0,0.6283386,0.78980607,0.0,0.06651276,0.77003086,0.81636506,0.14940223,0.0,0.8178226,0.04116987,0.5433202,0.54236114,0.0,0.0,0.40581393,0.30752575,0.7191742,0.41698784,0.32153437,0.7074786,0.75280654,0.52908134,0.26823172,0.0,0.41994616,0.21903346,0.68488175,0.43450826,0.266982,0.38262203,0.0,0.6008887,0.12899266,0.15714313,0.49399287,0.0,0.7182981,0.61234105,0.062437624,0.17706972,0.7325177,0.0,0.0,0.4493357,0.1419551,0.6994694,0.44851416,0.6563122,0.85099727,0.97663087,0.3464805,0.21917719,0.0,0.6127041,0.64499056,0.78741026,0.28832176,0.32176986,0.18260129,0.35768944,0.46532303,0.19693686,0.05230912,0.08911673,0.543989,0.82997525,0.36321014,0.52037567,0.0,0.0,0.069668904,0.90608835,0.28111258,0.54826707,0.6753983,0.5897562,0.38924083,0.58893096,0.62082434,0.43606788,0.18776654,0.2994684,0.6830703,0.30264723,0.0,0.73525083,0.0,0.43456888,0.0,0.33717218,0.7864569,0.474842,0.4377236,0.0,0.8970451,0.63006645,0.0,0.2387315,0.0,0.3173286,0.0,0.5761157,0.0,0.0,0.0,0.7213175,0.0070188823,0.0,0.36282092,0.007947283,0.3789487,0.4369377,0.0,0.7797377,0.7623334,0.7659423,0.32174355,0.61802214,0.64163554,0.5781199,0.45874465,0.619555,0.90026766,0.6847423,0.9017424,0.24940726,0.0,0.0,0.47518486,0.35362804,0.29535156,0.6996004,0.49773946,0.501498,0.37721273,0.4012666,0.7368303,0.5682813,0.6787518,0.24093166,0.60253304,0.21332908,0.0,0.26598817,0.6438401,0.52003926,0.7541744,0.27641335,0.0,0.1941958,0.2827248,0.0,0.0,0.0,0.0,0.71849203,0.65939516,0.7821753,0.0
adastramovie,0.344531,0.11209062,0.38806435,0.48377153,0.20187946,0.19375455,0.4233035,0.31171378,0.40286207,0.2624085,0.0,0.30699396,0.31536555,0.15436707,0.024943706,0.3928155,0.42031136,0.0,0.0,0.4247127,0.06873873,0.3579997,0.33660144,0.0,0.0,0.33028117,0.060303174,0.5816254,0.18152876,0.21095963,0.3756288,0.33891293,0.2788578,0.1997196,0.0,0.24921691,0.18809369,0.39384753,0.19519122,0.24574573,0.13705005,0.0,0.3028035,0.049834035,0.02417875,0.27038085,0.0,0.353021,0.3761412,0.14429109,0.16488388,0.3143622,0.12638927,0.0,0.425004,0.009943578,0.48400775,0.09266621,0.38869503,0.37796164,0.47320747,0.5212329,0.072132096,0.0,0.38914782,0.40718278,0.35890096,0.27566576,0.39178044,0.10039566,0.17334762,0.38989577,0.0849101,0.10449863,0.041356135,0.33111915,0.39714572,0.14956962,0.20589033,0.0,0.0,0.09356537,0.4382386,0.3123866,0.43095905,0.28689572,0.32707,0.26059273,0.20953724,0.34410334,0.13652177,0.2098347,0.1337303,0.42983285,0.24573468,0.0,0.31581226,0.0,0.24618967,0.0,0.25616896,0.5256546,0.32344562,0.26794314,0.0,0.44009507,0.4704108,0.0,0.20995861,0.0,0.2209507,0.0,0.44399562,0.0,0.0,0.0,0.3056939,0.029286508,0.026475694,0.22670214,0.15022041,0.23763372,0.29844606,0.0,0.34153998,0.36036766,0.3829292,0.17910904,0.16102883,0.18699953,0.2747491,0.19309834,0.36731803,0.4736976,0.33896175,0.3533976,0.36577094,0.0,0.0,0.23161344,0.119871706,0.22937357,0.34151608,0.26363477,0.30351922,0.19933496,0.17253433,0.42692345,0.3367429,0.33228403,0.25740993,0.3901872,0.18261486,0.0,0.24797842,0.2466794,0.3211693,0.28799787,0.24332389,0.0,0.04620774,0.32614565,0.0,0.0,0.0,0.0,0.43880212,0.26800877,0.30139357,0.17241229
adogsjourneymovie,1.2136657,0.24799766,0.88857603,1.2275296,0.6020597,0.29556975,0.820292,0.79496485,1.3187088,0.66228205,0.0,1.0748343,1.2574809,0.47209373,0.23549159,0.9402462,0.8714623,0.0,0.0,1.3230498,0.12974711,0.64893514,1.0185152,0.0,0.0,0.8408919,0.29025757,1.525987,0.64705133,0.7219711,0.6118118,1.216661,0.784534,0.51577175,0.0,0.87048495,0.45577052,1.2868109,0.5552695,0.6828309,0.55515563,0.0,0.8480967,0.45341983,0.27667794,0.49936572,0.0,1.2263926,1.2979109,0.0,0.7743226,0.9782574,0.07764845,0.0,0.91655004,0.36069718,0.89852774,0.36516738,0.98077345,1.1125591,1.1949587,1.2734358,0.4335588,0.0,0.98391056,0.34906492,0.8201171,0.5032858,0.94383955,0.3451219,0.23299141,0.742257,0.40838686,0.034698915,0.3025471,0.74313897,1.2353843,0.93832725,0.86836195,0.0,0.0,0.358226,0.82230914,0.8443629,1.3168417,0.73175687,0.9887985,0.4223596,0.5451541,1.4303949,0.10135746,0.29052523,0.56469786,1.0279402,0.40126562,0.0,0.8779466,0.0,0.811619,0.0,0.2616757,1.1375633,0.93935204,0.28166595,0.0,1.2851949,0.81521666,0.0,0.8182617,0.0,0.85046166,0.0,0.7644993,0.0,0.0,0.0,1.1663282,0.04761485,0.0,1.0249635,0.0,0.585046,0.55015236,0.0,0.62528974,1.1685648,1.1012722,0.31663465,0.61038035,0.45803213,0.85661435,0.57618773,1.2231977,1.6343514,0.6136722,0.6423244,0.55516535,0.0,0.0,1.0397228,0.50235236,0.80339605,0.94498384,0.49588504,0.85887134,0.39293623,0.5957624,1.0024998,0.9411458,1.0837258,0.5657783,1.2566957,0.5242776,0.0,0.30911854,1.0091451,1.1641787,1.2245202,1.0205817,0.0,0.5863877,0.72000337,0.0,0.0,0.0,0.0,0.6313363,0.3195158,1.0418475,0.24457885
aftermathmovie,0.25688374,0.12489034,0.3215884,0.36859775,0.09597075,0.18395895,0.3377629,0.21936837,0.31326237,0.19662552,0.0,0.2849905,0.22376886,0.05501623,0.0,0.26619932,0.22145712,0.0,0.0,0.29934272,0.11364098,0.22960028,0.29887474,0.0,0.0,0.29770187,0.1574833,0.4218437,0.18265188,0.16571318,0.14928919,0.24931291,0.23940335,0.14479418,0.0,0.18887073,0.16190088,0.21178932,0.15643741,0.17583244,0.06667451,0.0,0.3195583,0.060149204,0.07569417,0.20301771,0.0,0.16174026,0.31775492,0.118956596,0.14675437,0.2028244,0.047084615,0.0,0.17849827,0.086895935,0.17997655,0.12728949,0.24299784,0.2770145,0.36584443,0.25284284,0.22457121,0.0,0.21900527,0.12580195,0.277834,0.1744703,0.1390428,0.14542858,0.07964729,0.17554699,0.028825432,0.11541131,0.10976427,0.20602281,0.32387465,0.18734348,0.20886885,0.0,0.0,0.09589518,0.36142933,0.16058797,0.28410447,0.26601478,0.26383078,0.2657873,0.17397796,0.41959238,0.08555591,0.0777349,0.10591269,0.35205406,0.22756046,0.0,0.31751463,0.0,0.19511396,0.003204344,0.18034805,0.3431389,0.280987,0.20142008,0.0,0.3180581,0.32411763,0.0,0.17375481,0.0,0.25120214,0.0,0.2679959,0.0,0.0,0.0,0.3029087,0.022321891,0.0,0.25059262,0.0,0.28005958,0.15401864,0.0,0.18111819,0.3328586,0.32218507,0.06414975,0.20121944,0.1845345,0.24305485,0.20545208,0.30908987,0.35946172,0.24451633,0.31811732,0.14393252,0.0,0.0,0.20180623,0.17598169,0.13715465,0.25079393,0.25663885,0.2881205,0.1729887,0.22381328,0.22600794,0.2475219,0.27166295,0.16502826,0.27385837,0.11479851,0.0,0.10655317,0.27317032,0.25241697,0.31782803,0.15684053,0.0,0.16557443,0.25483823,0.0,0.0,0.0,0.0,0.31911507,0.12443488,0.22980614,0.0
aftermovie,0.32483453,0.12327593,0.3470651,0.5005874,0.22727358,0.16995575,0.5523098,0.34543875,0.5515554,0.3851033,0.0,0.4299754,0.40243465,0.017823707,0.08741523,0.38036543,0.28656927,0.0,0.0,0.4655631,0.0,0.41941908,0.4204221,0.0,0.0,0.35994312,0.2214695,0.44558707,0.31274042,0.34769002,0.123505116,0.30682743,0.36096495,0.20238656,0.0,0.32393852,0.19005641,0.40700522,0.2931176,0.3304369,0.11487514,0.0,0.38086453,0.14344846,0.08327964,0.347965,0.0,0.3094692,0.4182186,0.17854445,0.4013842,0.42753485,0.0,0.0,0.27465582,0.08187212,0.4259461,0.18289264,0.2463651,0.43833566,0.28100723,0.3995263,0.14900512,0.0,0.29603353,0.24664252,0.39405206,0.45618194,0.32414523,0.2051867,0.23409653,0.42591143,0.21931456,0.14297944,0.07447064,0.1974245,0.53295213,0.2560098,0.12639739,0.0,0.0,0.20414408,0.41249985,0.34856462,0.58470213,0.40216696,0.44463772,0.19515468,0.3069078,0.46579576,0.1517797,0.34869292,0.11643439,0.4368991,0.18993585,0.0,0.39598474,0.0,0.29746163,0.0,0.3571393,0.6485429,0.3424381,0.17999397,0.0,0.46981025,0.43149108,0.0,0.33328876,0.0,0.42512798,0.0,0.4313532,0.0,0.0,0.0,0.46113035,0.0,0.0,0.35967293,0.06769122,0.38851464,0.33374858,0.0,0.3512166,0.48908558,0.59866434,0.31794938,0.2730879,0.19347821,0.29810607,0.2653291,0.3401295,0.5806499,0.41476917,0.5520045,0.32921246,0.0,0.0,0.3335369,0.16910198,0.16637912,0.42159337,0.4443445,0.4671725,0.3006699,0.27480662,0.35874215,0.43111685,0.29844365,0.33095443,0.5094375,0.16517676,0.0,0.22738066,0.32010365,0.43805528,0.25848594,0.340591,0.0,0.06457281,0.224984,0.0,0.0,0.0,0.0,0.43913472,0.15876164,0.26709768,0.01789727
ahiddenlifefilm,0.15816495,0.05183369,0.13488492,0.22204897,0.06633949,0.07469983,0.17868975,0.12287503,0.17280409,0.12816453,0.0,0.15049855,0.12953696,0.04743382,0.0,0.14294255,0.14927533,0.0,0.0,0.16570207,0.028789587,0.13108462,0.16175404,0.0,0.0,0.14642648,0.09236702,0.22175772,0.08699372,0.098956056,0.12140806,0.1638581,0.12021221,0.07846132,0.0,0.11948636,0.06647071,0.14902833,0.117390506,0.10294151,0.08152781,0.0,0.14870007,0.043971192,0.043092564,0.10606234,0.0,0.12948255,0.1794167,0.06565005,0.07759413,0.15827064,0.020413809,0.0,0.14660066,0.05592076,0.15871717,0.06258194,0.15254176,0.17394727,0.17862134,0.14090866,0.06662382,0.0,0.13530488,0.11039638,0.16215083,0.09935356,0.13658875,0.059187815,0.05699417,0.13343881,0.043628164,0.03558206,0.046823926,0.09983294,0.18582563,0.101612836,0.08550288,0.0,0.0,0.029872758,0.16914855,0.10315437,0.17710079,0.12695569,0.16540755,0.105792165,0.12431894,0.20605245,0.0604452,0.081069626,0.060728714,0.17439818,0.10488718,0.0,0.1493603,0.0,0.12073028,0.0,0.09809702,0.2045489,0.15394954,0.09302322,0.0,0.2014793,0.18099752,0.0,0.10765595,0.0,0.114641555,0.0,0.13784748,0.0,0.0,0.0,0.16325517,0.008226167,0.0,0.12916023,0.0014530163,0.12377459,0.12606582,0.0,0.1468192,0.18068945,0.18010427,0.08519991,0.09908077,0.11690986,0.123080164,0.105141886,0.16501674,0.21801244,0.14053072,0.17262526,0.1087903,0.0,0.0,0.12933366,0.07832263,0.10893274,0.15420699,0.15468113,0.14359042,0.09137083,0.119572386,0.15947688,0.14444217,0.15862648,0.09160652,0.16133851,0.06884611,0.0,0.06872117,0.12878814,0.16633654,0.15501784,0.12495401,0.0,0.06706336,0.1167831,0.0,0.0,0.0,0.0,0.14316463,0.076482706,0.14110911,0.03484615
alitamovie,0.58970726,0.28404328,0.71333176,0.92634696,0.012862071,0.34319955,0.6461314,0.49426305,0.6126532,0.3962013,0.0,0.46681285,0.6117662,0.16900794,0.15320253,0.4292355,0.39123258,0.0,0.0,0.99439454,0.25548556,0.72186124,0.5146794,0.0,0.0,0.68505955,0.39194718,0.95589495,0.74661785,0.54042214,0.77934283,0.6997969,0.4636815,0.33123204,0.0,0.33304998,0.31839642,0.5578183,0.56048894,0.211883,0.22825329,0.0,0.45196205,0.2665423,0.2211651,0.53850186,0.0,0.3781736,0.73770654,0.15681596,0.17012551,0.7064673,0.0,0.0,0.5763461,0.071742624,0.5600062,0.07495445,0.57479227,0.68006235,0.7016846,0.52557766,0.5216027,0.0,0.623553,0.40197656,0.60735476,0.17697021,0.5369005,0.22654259,0.35798833,0.5449891,0.27763602,0.0,0.08034152,0.45573243,0.82687175,0.30801788,0.38242322,0.0,0.0,0.09720859,0.65128046,0.42898458,0.6040382,0.43827,0.64085287,0.39369524,0.42304748,0.8197345,0.29470783,0.3441408,0.20806395,0.55005044,0.25137508,0.06169494,0.78819215,0.0,0.49524024,0.0,0.5288854,0.6937324,0.75532603,0.39413357,0.0,0.7514036,0.6823938,0.0,0.23732558,0.0,0.5392593,0.0,0.57159555,0.0,0.0,0.0,0.46834084,0.025437228,0.0,0.5510789,0.3552305,0.34882808,0.57465285,0.0,0.50715005,0.7837362,0.69168156,0.36829484,0.3416538,0.40404513,0.556762,0.29634327,0.59074336,0.8524192,0.8514171,0.854392,0.6181921,0.0,0.0,0.60767347,0.48709235,0.2954916,0.57494336,0.82747364,0.49213058,0.27755302,0.61098784,0.78144413,0.43470794,0.7056535,0.5073439,0.71622723,0.22294965,0.0,0.18218763,0.2947699,0.53535664,0.7018519,0.46357414,0.0,0.089575075,0.36627075,0.0,0.0,0.0,0.0,0.718858,0.25683942,0.5254395,0.32596797
