movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149
21bridgesmovie,0.49548274,0.41723958,0.18090987,0.41475746,0.32856664,0.5632296,0.0,0.0,0.480728,0.43694416,0.20833042,0.4344124,0.07879622,0.30482385,0.0,0.25997975,0.3200452,0.0,0.36182985,0.3173279,0.320347,0.26021343,0.3049343,0.19578807,0.40229917,0.0,0.5566552,0.33729774,0.0,0.30931285,0.17751059,0.23781176,0.0,0.335655,0.2788975,0.0,0.4376316,0.32079014,0.57861406,0.0,0.46468475,0.18704717,0.48736978,0.48602796,0.539679,0.40800312,0.5340368,0.2539686,0.0,0.0,0.32907215,0.54714125,0.39182475,0.12444695,0.34657177,0.0,0.3605405,0.15850636,0.06783506,0.3235881,0.4117489,0.13266698,0.48633435,0.30893642,0.40238267,0.0,0.0,0.29709873,0.27865836,0.40284395,0.19285452,0.4672317,0.517375,0.21706836,0.14872284,0.52985877,0.3885136,0.0,0.17962119,0.31569594,0.5158054,0.50266117,0.29084906,0.0,0.0,0.40518203,0.38602728,0.3777666,0.0,0.37028334,0.0,0.64514107,0.2532718,0.52576655,0.0,0.36409363,0.26288253,0.3314962,0.35900405,0.46594137,0.0,0.39889258,0.45297346,0.44043428,0.35546032,0.3616593,0.4955771,0.09281182,0.40432882,0.2840179,0.117004625,0.25814456,0.0,0.38384444,0.3780554,0.0,0.50031143,0.018900927,0.0,0.3936185,0.4370742,0.1406842,0.28490457,0.0,0.37570238,0.0,0.0,0.4083999,0.20914268,0.43246993,0.2968786,0.3122277,0.22299512,0.5921755,0.100758836,0.17809439,0.0,0.45382187,0.16589884,0.0,0.3239051,0.597943,0.0,0.36027643,0.1688344,0.1909865,0.0,0.56947714,0.21400419,0.015126919
47metersdown,0.47895816,0.5398443,0.19555692,0.611597,0.43749616,0.60954446,0.0,0.0,0.51366967,0.37447864,0.24147059,0.57657033,0.15542671,0.3925005,0.0,0.3391051,0.3446312,0.0,0.41752815,0.24179521,0.54621655,0.2058775,0.45071715,0.20198964,0.4607996,0.0,0.664997,0.45238274,0.0,0.3420385,0.36602435,0.40758774,0.0,0.3819605,0.3090884,0.0,0.48050568,0.35046664,0.72477514,0.0,0.6400895,0.22347857,0.53856665,0.4316683,0.5275012,0.53240913,0.7510395,0.20938683,0.0,0.0,0.40622213,0.66985,0.4473085,0.11974274,0.47405475,0.0,0.577364,0.06983402,0.097769976,0.2848163,0.37080663,0.142889,0.52127963,0.42712855,0.37106776,0.0,0.0,0.2725577,0.2344359,0.2891963,0.2368449,0.51078326,0.5303942,0.2515901,0.2644266,0.6328082,0.49845517,0.0,0.0,0.59565413,0.6565603,0.6833487,0.20557076,0.0,0.0,0.5668206,0.49521223,0.52968454,0.0,0.36690626,0.0,0.5653257,0.21598649,0.68512064,0.0,0.3952866,0.17968336,0.38577375,0.39987952,0.4888438,0.0,0.4315549,0.540457,0.53514653,0.37366533,0.4327478,0.5575682,0.073665775,0.3372093,0.18553123,0.16587824,0.28070801,0.0,0.31860334,0.3545898,0.0,0.5973975,0.0,0.0,0.35104835,0.34005648,0.01061024,0.2921925,0.0,0.35710248,0.0,0.0,0.41730568,0.0518516,0.5055323,0.17553343,0.45498735,0.39392635,0.781925,0.049728606,0.4241751,0.09884568,0.67503226,0.44262746,0.0,0.4602415,0.5724081,0.0,0.39845902,0.17528781,0.2588873,0.0,0.6382108,0.3767674,0.039212573
abeautifuldaymovie,0.3427695,0.40942895,0.14858261,0.39781398,0.4642043,0.549513,0.0,0.0,0.43276092,0.49471086,0.21624032,0.29435137,0.3891363,0.48201185,0.0,0.2516022,0.33896846,0.0,0.5565084,0.25781474,0.18738824,0.1902047,0.31310588,0.040652514,0.32723528,0.0,0.37032127,0.46810925,0.0,0.28422597,0.24649763,0.35183644,0.0,0.4001344,0.22487798,0.0,0.24164265,0.27154848,0.45656073,0.0,0.5875695,0.21922529,0.43862328,0.44559118,0.5109709,0.36668113,0.47885528,0.24884607,0.0,0.0,0.3039488,0.5864388,0.29355422,0.1965183,0.3206958,0.0,0.3747957,0.03940946,0.08459778,0.25684577,0.5238194,0.23577273,0.4425471,0.4221555,0.4429226,0.0,0.0,0.42810908,0.2768476,0.2809509,0.15550405,0.43786097,0.40752715,0.17157362,0.10356185,0.53921926,0.25411195,0.0,0.2650422,0.22048934,0.5623838,0.40121233,0.3166608,0.0,0.0,0.42652956,0.28164142,0.32101673,0.0,0.40155885,0.0,0.54257286,0.30108932,0.48889965,0.0,0.44744015,0.21315873,0.12021941,0.4960223,0.45347142,0.0,0.5656898,0.30540884,0.52390575,0.46238393,0.32103312,0.6522749,0.1817747,0.32315278,0.1899411,0.11407985,0.38480347,0.0,0.36310065,0.28512886,0.0009354744,0.46811837,0.0,0.0,0.29573625,0.45711008,0.09623151,0.33769837,0.0,0.28497177,0.0,0.0,0.40835106,0.050316505,0.43064418,0.18062052,0.43868297,0.25479367,0.43607113,0.04146425,0.25284398,0.0,0.3763852,0.32249135,0.0,0.48307943,0.44627467,0.0,0.4548529,0.20076963,0.27257097,0.0,0.55008703,0.11331613,0.19561602
abominablemovie,0.71114844,0.62271255,0.2916887,0.6813603,0.30309024,0.72119975,0.0,0.0,0.5240823,0.3224033,0.32821688,0.7718008,0.19949794,0.5126122,0.0,0.44898626,0.63334626,0.0,0.50632924,0.5511644,0.5765055,0.4680526,0.21763892,0.42865816,0.79979837,0.0,0.48683217,0.56897295,0.07107672,0.5554935,0.6494391,0.44098654,0.0,0.48306733,0.35661006,0.0,0.36699018,0.084490016,0.87039804,0.0,0.9426242,0.18137144,0.7156425,0.514152,0.7755136,0.63628405,0.7617129,0.59526443,0.0,0.0,0.58597475,0.72645617,0.39572084,0.45850408,0.3300464,0.0,0.63205874,0.11560062,0.0013185851,0.34271976,0.70566255,0.23340315,0.5879204,0.76080096,0.60757595,0.0,0.0,0.46932846,0.41015148,0.44733837,0.6108639,0.8618429,0.6739319,0.27678496,0.27530545,0.87407815,0.56007195,0.0,0.3542012,0.6433985,0.8194245,0.89154387,0.28716868,0.0,0.0,0.62289083,0.3696197,0.03905554,0.0,0.4791288,0.0,0.81790906,0.23371533,0.79840845,0.0,0.50401634,0.2477708,0.50800306,0.6031931,0.46445316,0.0,0.49024385,0.8364125,0.8096586,0.56386864,0.4021227,0.88782257,0.49351087,0.3078927,0.35833436,0.40084878,0.63538074,0.0,0.2915609,0.18028085,0.0,0.6469976,0.0,0.0,0.3823588,0.408755,0.077629134,0.4800473,0.0,0.09729744,0.0,0.0,0.59798175,0.0,0.6513652,0.22974735,0.5761535,0.7804936,0.9671761,0.19495258,0.50285953,0.0,0.4085296,0.38988477,0.0,0.52606004,0.80923235,0.0,0.5356517,0.059916653,0.20199186,0.0,0.931085,0.49788466,0.0
adastramovie,0.28887886,0.30932638,0.12043388,0.40664098,0.21495719,0.44132718,0.0,0.0,0.44751972,0.36408323,0.2956705,0.37192696,0.15493974,0.36039487,0.0,0.23187795,0.20147997,0.0,0.36233777,0.17219096,0.23770127,0.09137623,0.24217981,0.19575535,0.3557516,0.0,0.40171632,0.30952996,0.0,0.27785608,0.3757455,0.28092235,0.0,0.32553786,0.11596331,0.0,0.21392457,0.12968884,0.38615,0.0,0.5355543,0.076200865,0.43562338,0.14528425,0.5013974,0.44273603,0.33576605,0.19458856,0.0,0.0,0.26167238,0.3764196,0.3726103,0.11948608,0.26105604,0.0,0.20290554,0.21868609,0.0,0.29689083,0.42757836,0.22547463,0.31870493,0.42679673,0.47987473,0.0,0.0,0.3616598,0.1372768,0.32675385,0.13155806,0.38377893,0.24477094,0.17037404,0.06773384,0.41944665,0.40370637,0.0,0.23406851,0.18098253,0.50152445,0.31354788,0.1734401,0.0,0.0,0.24161598,0.184891,0.21071918,0.0,0.249514,0.0,0.42002812,0.15067671,0.45831102,0.0,0.39391983,0.13836093,0.23609248,0.28338876,0.49543428,0.0,0.29848874,0.31819513,0.32966,0.33563238,0.22749504,0.49489516,0.055610485,0.30474108,0.17492071,0.108949825,0.36410335,0.0,0.20827901,0.20783097,0.0,0.4218366,0.0,0.0,0.20081945,0.21808802,0.1148856,0.31198487,0.0,0.2192596,0.0,0.0,0.370506,0.076414146,0.28131658,0.16139887,0.22278641,0.27658433,0.488069,0.07790752,0.13501726,0.0,0.40460864,0.23849806,0.0,0.32600772,0.39455202,0.00707452,0.49467367,0.21227728,0.12370891,0.0,0.38998777,0.13524462,0.08081683
adogsjourneymovie,0.7772729,0.9702068,0.7520871,1.0222356,0.56561464,1.3469691,0.0,0.0,0.6707462,0.7296014,0.5861519,0.8664852,0.36130434,0.8750003,0.0,0.57553804,0.8087854,0.0,0.99269515,0.3755433,1.0180391,0.29851174,0.504281,0.28230858,1.0966531,0.0,0.7534107,0.9265937,0.0,0.43126738,1.1810188,0.6750841,0.0,0.6868754,0.57222444,0.0,1.0894188,0.70726985,1.2202187,0.0,1.5544051,0.22176723,0.9241119,0.96579623,1.4151661,1.0655913,1.313029,0.5270131,0.0,0.0,0.7679802,1.4587299,0.7859659,0.3935405,0.8971552,0.0,0.9303755,0.0,0.51373315,0.68730444,0.84395045,0.45648992,0.88110065,0.8728268,0.8050426,0.0,0.0,0.7763088,0.55199397,0.62209785,0.10154546,0.88464487,1.1324614,0.4066884,0.07104242,1.1317661,0.7004242,0.0,0.07951721,0.9567151,1.2324756,0.6169562,0.7611428,0.18420452,0.0,0.8018633,0.7400877,0.58390087,0.0,0.6228595,0.0,1.0920901,0.51381767,1.2748568,0.0,0.8543102,0.40232927,0.94874495,0.58376276,0.6252147,0.0,1.1752051,1.2174575,0.9114213,1.259226,0.87909067,1.2085793,0.53675044,0.55631065,0.6879179,0.5389879,0.8137923,0.0,0.55462223,0.8062731,0.0,1.0921065,0.0,0.0,0.6237463,0.6962013,0.078463815,0.61742365,0.0,0.64412385,0.0,0.0,0.73166746,0.14280075,0.87044287,0.4717246,0.5491091,0.6059184,1.4390693,0.0,0.3272469,0.0,0.92118514,0.6178742,0.0,0.7476356,1.0874864,0.0,0.7050569,0.28777775,0.47369003,0.0,1.3133862,0.45410442,0.29824194
aftermathmovie,0.29095638,0.31106377,0.1528345,0.30239415,0.18732546,0.4605967,0.0,0.0,0.31133452,0.32328802,0.24450012,0.22234388,0.12647295,0.4236718,0.0,0.22350621,0.22294755,0.0,0.31935787,0.16738877,0.21795249,0.13170946,0.2775257,0.0839383,0.40242547,0.0,0.36529216,0.30985993,0.062454917,0.17705275,0.21609999,0.16047502,0.0,0.25569963,0.20299484,0.0,0.3564141,0.18381394,0.38195214,0.0,0.36904097,0.097513326,0.22177547,0.290884,0.49601674,0.24365228,0.41289303,0.15707347,0.0,0.0,0.31663352,0.46534643,0.28206614,0.09993002,0.21172564,0.0,0.23736277,0.063205935,0.04264032,0.2636067,0.40178886,0.12985294,0.31340232,0.24073493,0.30703157,0.0,0.0,0.38849923,0.21208595,0.24193591,0.017353695,0.29095083,0.3778875,0.1311968,0.07161817,0.48093212,0.22212058,0.0,0.19665566,0.21317527,0.4183914,0.3318113,0.123560846,0.0,0.0,0.21786925,0.17321004,0.23928727,0.0,0.21924964,0.0,0.38728353,0.20041344,0.36976016,0.0,0.3906651,0.16778825,0.1746448,0.2675709,0.27815813,0.0,0.3102484,0.24081028,0.4335772,0.2695719,0.2095815,0.37832746,0.12398164,0.22832249,0.20944683,0.026553236,0.2902922,0.0,0.19723977,0.20233777,0.0,0.39838064,0.0,0.0,0.30478394,0.24594179,0.0,0.12573844,0.0,0.09978689,0.0,0.0,0.22811195,0.094373174,0.30149084,0.14346601,0.35644042,0.11962545,0.30725637,0.008360262,0.1858781,0.0,0.3006357,0.29072207,0.0,0.3109355,0.36538094,0.0,0.23875204,0.1340038,0.15682256,0.0,0.32799777,0.29859173,0.12226022
aftermovie,0.29843062,0.34472057,0.25735894,0.4296957,0.21653233,0.5982381,0.0,0.0,0.38706607,0.36582357,0.18758848,0.52852064,0.17423818,0.4828,0.0,0.28798938,0.35311666,0.0,0.53299254,0.28038052,0.2784175,0.096147455,0.16077478,0.28303343,0.5089291,0.0,0.38973507,0.3997414,0.0,0.29042977,0.2349387,0.24887224,0.0,0.45865867,0.264277,0.0,0.38337442,0.32575753,0.42669448,0.0,0.6988591,0.20026165,0.33969375,0.3769848,0.5567698,0.30701384,0.47833818,0.23990121,0.0,0.0,0.32550836,0.51346207,0.26804096,0.16940553,0.36502448,0.0,0.36616662,0.045272112,0.05532183,0.33130276,0.5740696,0.312513,0.38266647,0.38199294,0.42674398,0.0,0.0,0.31991976,0.34750992,0.25169528,0.10828414,0.4761409,0.42273545,0.21309744,0.15782905,0.4361223,0.22688666,0.0,0.2506997,0.46266055,0.52242637,0.5295683,0.22869271,0.0,0.0,0.27370465,0.47723845,0.24680062,0.0,0.16291402,0.0,0.5489618,0.26389962,0.63836646,0.0,0.5353046,0.36408415,0.3852974,0.42353758,0.3612724,0.0,0.32607758,0.42525953,0.42539006,0.40899283,0.37165222,0.6233053,0.12870897,0.39095265,0.31120518,0.10355229,0.2779065,0.0,0.2704453,0.23074074,0.0,0.4310982,0.0,0.0,0.26637745,0.40300778,0.18333663,0.29592496,0.0,0.12668411,0.0,0.0,0.2882942,0.039660238,0.49372336,0.34108385,0.5223807,0.41082004,0.53154534,0.10561776,0.21610263,0.0,0.4168993,0.31327984,0.0,0.25924653,0.3947644,0.0,0.37099215,0.289845,0.27927876,0.0,0.61515474,0.2990755,0.03411712
ahiddenlifefilm,0.17686076,0.16371746,0.07098399,0.21163163,0.11674459,0.24563333,0.0,0.0,0.18276253,0.15942748,0.10357472,0.17376846,0.08202437,0.19284339,0.0,0.12722176,0.14890638,0.0,0.19748946,0.11574359,0.13635843,0.078676105,0.11649994,0.094850145,0.19893685,0.0,0.16937709,0.18112588,0.0,0.12975945,0.15609485,0.15032393,0.0,0.17198859,0.09462237,0.0,0.1640927,0.105919905,0.1961945,0.0,0.24790649,0.065404296,0.17644286,0.17044215,0.23309885,0.18329543,0.21537459,0.10674387,0.0,0.0,0.15611453,0.22613627,0.13005996,0.074789196,0.12507527,0.0,0.13428637,0.042095535,0.040999472,0.10976295,0.17869468,0.09609686,0.20138474,0.16758034,0.17832588,0.0,0.0,0.15933666,0.116982065,0.14936075,0.08078042,0.19154127,0.19663672,0.089939594,0.073739946,0.2244942,0.1620065,0.0,0.12765639,0.16348448,0.24669439,0.19739479,0.09569888,0.0,0.0,0.1624321,0.16351393,0.14758307,0.0,0.14448369,0.0,0.22482452,0.08150403,0.22022216,0.0,0.18097141,0.124148816,0.13861817,0.18370609,0.19290471,0.0,0.19153987,0.19997486,0.19579232,0.1616512,0.14159791,0.23655158,0.067997456,0.14739566,0.09609471,0.07222443,0.1536506,0.0,0.11791764,0.12998328,0.0,0.1877515,0.0,0.0,0.11967057,0.14317064,0.03079996,0.13691221,0.0,0.09132762,0.0,0.0,0.16589893,0.038569696,0.14681862,0.09267665,0.16752939,0.13207437,0.23182952,0.049815938,0.12231916,0.0,0.15412495,0.14394084,0.0,0.17107318,0.19561455,0.0,0.16052237,0.08204297,0.09759853,0.0,0.22740173,0.10904658,0.054094825
alitamovie,0.5621337,0.7168049,0.22509503,0.63025016,0.37751988,0.8666357,0.0,0.0,0.6041991,0.5642016,0.57662684,0.5087244,0.024106042,0.47695166,0.0,0.25283265,0.48031262,0.0,0.31621224,0.28957134,0.40396416,0.08908021,0.6543628,0.4163094,0.56111676,0.0,0.45557868,0.31575665,0.0,0.48775715,0.5655657,0.5910638,0.0,0.58207095,0.18328628,0.0,0.50961363,0.25926775,0.47598398,0.0,0.8231354,0.33441368,0.44683495,0.42475477,0.76090807,0.5873762,0.632159,0.3490118,0.0,0.0,0.45331162,0.5052003,0.49466792,0.33635923,0.2935751,0.0,0.2073754,0.2508567,0.04303966,0.3849995,0.7447048,0.2879397,0.74442935,0.5493479,0.6768717,0.0,0.0,0.4643417,0.0,0.43727028,0.41307282,0.48340032,0.47638893,0.30921966,0.33873641,0.80063343,0.5940582,0.0,0.35737815,0.42468596,0.56695807,0.68416446,0.5049522,0.06976484,0.0,0.40241086,0.42450657,0.562865,0.0,0.34412384,0.0,0.37609196,0.069949344,0.7366478,0.0,0.60379547,0.4504046,0.2944346,0.6922602,0.5513815,0.0,0.41883022,0.82320994,0.59067136,0.41617313,0.3825315,0.767659,0.14606537,0.44903278,0.4910562,0.22205105,0.37110755,0.0,0.45946372,0.27778998,0.0,0.44807917,0.0,0.0,0.46277052,0.59204495,0.09273949,0.2553226,0.0,0.19449611,0.0,0.0,0.33794415,0.09928939,0.47104096,0.30682656,0.3385287,0.30418277,0.5838174,0.095992915,0.4262622,0.0,0.62901855,0.40112638,0.0,0.6446469,0.5349529,0.0,0.8079846,0.38476655,0.44116575,0.0,0.62980735,0.25721046,0.04138716
