movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59
21bridgesmovie,0.51104677,0.0,0.6247738,0.29795253,0.0,0.0,0.3864641,0.42661744,0.49335438,0.3317532,0.33811295,0.4378216,0.0,0.18861684,0.0,0.3413881,0.33275637,0.46754912,0.646149,0.59855294,0.5312003,0.14240181,0.24461856,0.47978026,0.35593233,0.0,0.6550967,0.46681038,0.0,0.4725978,0.58576316,0.0,0.5461855,0.254122,0.5737102,0.39402753,0.0,0.48715645,0.2677724,0.39237785,0.38660875,0.43355456,0.070903994,0.13170873,0.034553006,0.16903678,0.32150155,0.5485776,0.28473204,0.3483507,0.0,0.7180017,0.73790026,0.29080108,0.35916883,0.587089,0.49651703,0.59345084,0.12507185,0.64917356
47metersdown,0.6547396,0.0,0.55399805,0.621009,0.0,0.0,0.29690167,0.4383918,0.79231536,0.5216874,0.51030785,0.69999206,0.0,0.41275,0.0,0.46465918,0.5214204,0.6040889,0.7724086,1.0367422,0.5432959,0.36266592,0.2690447,0.3407482,0.438224,0.00422394,0.7983739,0.582054,0.0,0.52291,0.7909643,0.0,0.4962055,0.31676257,0.75452834,0.38950968,0.0,0.6057491,0.33539402,0.2037344,0.72395974,0.37980387,0.28428572,0.3421932,0.0,0.3255893,0.48748255,0.5813734,0.47545677,0.4613485,0.0,0.82966125,0.59351957,0.6770585,0.51397836,0.6526171,0.81974953,0.44872612,0.27701437,0.58702266
abeautifuldaymovie,0.47717562,0.0,0.7139877,0.2995777,0.0,0.0,0.25145835,0.6289467,0.47357336,0.4592935,0.42186254,0.4088416,0.0,0.36049294,0.0,0.14273039,0.41832274,0.5887796,0.45015478,0.787629,0.50438213,0.26755735,0.08612627,0.6234123,0.4360124,0.0,0.53559655,0.426833,0.0,0.43808106,0.46409276,0.0,0.34172758,0.53216904,0.49267423,0.48305959,0.0,0.50556237,0.32455707,0.48232147,0.32627058,0.40557405,0.21448395,0.2601324,0.0,0.25280136,0.48408812,0.63279194,0.45995668,0.4496756,0.0,0.7963654,0.69689524,0.37308496,0.48174232,0.50780416,0.36620203,0.52856183,0.11079664,0.6350641
abominablemovie,0.523876,0.0,0.6403567,0.7169923,0.0,0.0,0.6775904,1.0440925,1.0631353,0.7358624,0.80498034,0.7612666,0.0,0.51947284,0.0,0.362687,1.1064007,0.6968026,1.0242937,0.92624205,0.7208838,0.23805612,0.54724646,0.77327615,0.7772365,0.0,1.0979363,0.66891736,0.0,0.7225768,0.5224335,0.0,0.5743914,0.8257787,0.9205581,0.67523366,0.0,0.8196265,0.3410549,0.28407612,0.17707849,0.8938422,0.62789035,0.42551458,0.0,0.27226445,0.72784865,0.98113966,0.6834915,0.72006106,0.0,0.99021924,0.98817164,0.6105541,0.9430735,0.92269623,1.0855105,0.93212414,0.22773528,0.70594627
adastramovie,0.32276276,0.0,0.5575666,0.28068662,0.0,0.0,0.34855196,0.46585602,0.49886197,0.2676266,0.55393815,0.41849902,0.0,0.44343308,0.0,0.23493287,0.4660929,0.31371865,0.4106133,0.4659027,0.34313524,0.10698094,0.27341783,0.4441828,0.4381867,0.0,0.57119995,0.4211133,0.0,0.37265214,0.41612688,0.0,0.32317343,0.2952526,0.5413927,0.34980944,0.0,0.6136213,0.28715575,0.4408653,0.042983614,0.22642365,0.25030628,0.36373204,0.0,0.18102631,0.29373688,0.3418352,0.331583,0.36560026,0.0,0.63011134,0.47495964,0.24856338,0.44918668,0.59378105,0.35052052,0.29031068,0.12765238,0.32094833
adogsjourneymovie,0.5539985,0.0,0.94503886,0.83247423,0.0,0.0,0.49590638,1.4263648,0.8522798,0.34717634,0.34738055,1.113167,0.0,0.9224628,0.0,0.0470788,1.2027947,0.85912794,1.0764207,1.3860532,1.1024806,0.0,0.60750824,1.2445132,0.6180621,0.0,0.63598204,0.79898185,0.0,1.0548899,1.0128182,0.0,0.79923785,0.5816094,0.16958012,0.6008754,0.0,0.86447585,0.27047595,0.45871782,0.13143042,0.66415334,0.54502815,0.30008414,0.0,0.1964335,0.79979265,1.3944526,0.7934976,1.4152026,0.0,1.4495969,1.1930854,0.82739323,0.47107506,0.7502419,0.8961586,0.9400898,0.40699518,1.2197218
aftermathmovie,0.2949698,0.0,0.30263516,0.41116512,0.0,0.0,0.33658612,0.38186085,0.4027084,0.34581974,0.3964712,0.43313769,0.0,0.3414213,0.0,0.09767825,0.41588178,0.34778607,0.61802626,0.4653324,0.41944265,0.0,0.20776871,0.34852177,0.4339171,0.015085979,0.38092336,0.46870288,0.0,0.30566642,0.42151433,0.0,0.19696942,0.33113423,0.327693,0.38828978,0.0,0.4303416,0.22106983,0.2741457,0.16257018,0.26754037,0.21105652,0.32176697,0.0,0.16653463,0.37683997,0.4714732,0.35234421,0.49968496,0.0,0.61463964,0.5556487,0.3317683,0.28781056,0.48842514,0.59571517,0.38434613,0.07513591,0.506766
aftermovie,0.5167576,0.0,0.39425746,0.29920626,0.0,0.0,0.23488742,0.67110246,0.4463603,0.39406502,0.36943236,0.64080137,0.0,0.42917094,0.0,0.2694799,0.55993754,0.4274025,0.7373961,0.729617,0.6737197,0.0,0.12085433,0.4494359,0.43603587,0.0,0.6213858,0.44831493,0.0,0.40660128,0.4742628,0.0,0.4466173,0.252125,0.54246145,0.5032988,0.0,0.6096145,0.34835124,0.23109059,0.35550693,0.46301076,0.19981188,0.35473683,0.0,0.083592206,0.3907593,0.6016632,0.4258631,0.5013951,0.0,0.75494623,0.7469173,0.37364182,0.53483975,0.5417517,0.75838065,0.70649177,0.007341273,0.58510387
ahiddenlifefilm,0.21844357,0.0,0.25799203,0.19303992,0.0,0.0,0.18954934,0.29244608,0.2751373,0.20134822,0.20718896,0.26916128,0.0,0.22835448,0.0,0.1500518,0.26315597,0.20511821,0.29579306,0.29145026,0.24299881,0.066938385,0.15244168,0.28217727,0.2541572,0.0,0.31302297,0.2575849,0.0,0.24118668,0.24447185,0.0,0.17124404,0.1873576,0.24608833,0.24387625,0.0,0.25292292,0.11876555,0.20297512,0.16157034,0.20670354,0.12210808,0.13135776,0.0,0.095834985,0.22278294,0.27627915,0.20834011,0.24826041,0.0,0.36391267,0.3200921,0.18602929,0.20399769,0.31264728,0.304659,0.2495839,0.06097108,0.30421737
alitamovie,0.48556802,0.0,0.7869665,0.16888389,0.0,0.0,0.27049205,0.7481412,0.6838977,0.58714664,0.91206723,0.563617,0.0,0.7916403,0.0,0.5613806,0.6816984,0.5331643,0.5440188,0.5914545,0.6895067,0.2455341,0.21272707,0.966203,0.50203776,0.0,0.67357725,0.6118297,0.0,0.35037562,0.47707838,0.0,0.5256714,0.69163805,0.84703946,0.67863315,0.0,0.6129218,0.3490112,0.3672616,0.09830425,0.339923,0.19491008,0.55726415,0.0,0.1660428,0.5669409,0.5869256,0.6527216,0.562645,0.0,1.0881459,0.9257126,0.39248195,0.4076913,0.7898474,0.49562564,0.55508965,0.0,0.5423829
