movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.39201045,0.0,0.16558865,0.4698106,0.4901434,0.455191,0.3938757,0.41724852,0.48150218,0.0,0.13664281,0.0,0.36812085,0.11261833,0.112852454,0.64474946,0.13593428,0.045398664,0.4794217,0.45593092,0.41313934,0.46354842,0.09895236,0.0678795,0.28684846,0.40547678,0.0,0.40341222,0.22936028,0.36392614,0.01812722,0.56965154,0.22712323,0.39240542,0.3067395,0.1060369,0.109316684,0.46569163,0.5356489,0.23551126,0.5320016,0.39548087,0.53191364,0.28894052,0.04009808,0.4431187,0.23354214,0.36782318,0.27753714,0.46229795,0.34025797,0.22407578,0.5119446,0.4293118,0.44191146,0.50750333,0.0,0.5182504,0.0,0.40954423,0.21805923,0.6116992,0.553203,0.32683846,0.42019168,0.22764139,0.28633812,0.14736646,0.47272888,0.6981736,0.17732006,0.0,0.0,0.58540386,0.26137772,0.0,0.40055245,0.104171254,0.46131018,0.0
47metersdown,0.309995,0.0,0.15700155,0.4524272,0.72064084,0.3610264,0.5151363,0.5762033,0.4726591,0.14546734,0.5079711,0.0,0.14695868,0.0,0.3112222,0.60157806,0.2992883,0.16806383,0.462502,0.38751617,0.61505276,0.3551795,0.08891052,0.0,0.14841026,0.33398268,0.0,0.41618884,0.32137427,0.60214055,0.39838773,0.58028185,0.37662742,0.38814738,0.5589244,0.19023,0.31101507,0.71421766,0.67444015,0.4368411,0.74296784,0.6080716,0.6864627,0.49227852,0.08438355,0.5589828,0.55006516,0.7558042,0.2659945,0.8251041,0.30247,0.5257528,0.58873963,0.3778203,0.3797655,0.5695416,0.0,0.5806347,0.0,0.48393106,0.20227934,0.5395501,0.7479374,0.6182109,0.4918713,0.5179869,0.5005508,0.20391215,0.32066306,0.6313791,0.3279786,0.28496993,0.1341353,0.5023456,0.086757906,0.0,0.4495044,0.18619294,0.510935,0.0
abeautifuldaymovie,0.11662999,0.0,0.29654366,0.4980911,0.55276805,0.36953095,0.18846568,0.5263011,0.63005906,0.0,0.21936268,0.0,0.2323333,0.21968915,0.022997722,0.5337095,0.054069553,0.040885814,0.56787765,0.4356534,0.37798643,0.22978519,0.14043121,0.03437571,0.22848405,0.40242237,0.0,0.32175124,0.23056184,0.36742094,0.20342797,0.53008693,0.25541583,0.2799639,0.20370024,0.13905312,0.15225345,0.41741896,0.38391292,0.1695307,0.46479222,0.5470046,0.2762519,0.3557855,0.0,0.36537609,0.3206918,0.3984312,0.36781573,0.39997366,0.36612973,0.268502,0.4533786,0.42005825,0.51466,0.5172168,0.0,0.48967755,0.0,0.2217046,0.20071448,0.4644807,0.35162193,0.35637683,0.42770445,0.33685246,0.26315433,0.28476378,0.37680838,0.31595322,0.1529186,0.3199518,0.015357637,0.40080598,0.1776506,0.0,0.2645144,0.29983318,0.29404193,0.0
abominablemovie,0.2149604,0.0,0.39027506,0.6941527,1.0200839,0.6288383,0.45140126,0.6399819,0.5707422,0.1892903,0.6143257,0.0,0.5553326,0.15738092,0.0,0.816033,0.0,0.0,0.8883704,0.6826301,0.677906,0.9490915,0.25835624,0.35801876,0.5945245,0.6815486,0.0,0.3483915,0.28352618,0.6359539,0.39782456,0.768657,0.3455249,0.4694152,0.34211743,0.20903651,0.2663965,0.43721843,0.7429221,0.563367,0.8205483,0.8438109,0.7896212,0.4693812,0.0,0.7930312,0.5628891,0.7380079,0.46311417,0.77241445,0.7359038,0.38897666,0.72206753,0.64086354,0.65738857,0.8375606,0.0,0.86788404,0.0,0.45663851,0.2901583,0.9829702,0.8576387,0.41140318,0.61016047,0.31897292,0.71410954,0.2624056,0.4099863,0.6491707,0.46961755,0.08187639,0.09910554,0.678999,0.1487463,0.0,0.734425,0.23334916,0.70709544,0.0
adastramovie,0.13119736,0.0,0.18823594,0.54424626,0.5270412,0.31136754,0.16735613,0.3552172,0.45656985,0.0,0.36820072,0.0,0.41676673,0.18518321,0.02412122,0.4985441,0.2250803,0.059598986,0.57811624,0.41347772,0.3462109,0.31730065,0.13522992,0.093983784,0.13400191,0.30521405,0.0,0.32069004,0.1201259,0.21935478,0.2336404,0.45239475,0.1816935,0.2855545,0.31484884,0.1958013,0.19725795,0.37664717,0.43169478,0.18442026,0.4546421,0.35390118,0.37191546,0.44611353,0.043515496,0.4329639,0.23951636,0.43230897,0.27153358,0.4726197,0.26497394,0.19129182,0.4705549,0.35509276,0.513825,0.4392667,0.0,0.48621818,0.0,0.38664037,0.26456448,0.59302807,0.3602522,0.2942097,0.31547204,0.3715162,0.29824096,0.42156014,0.4695782,0.52791244,0.18518883,0.024818322,0.0,0.35076734,0.080764264,0.0,0.3832364,0.14409676,0.40562156,0.0
adogsjourneymovie,0.6689108,0.0,0.46573687,0.9082349,1.3318888,0.8374375,1.1950098,0.8301746,1.2089212,0.0,0.5939812,0.0,0.39620233,0.24288721,0.0,1.4280143,0.07995644,0.1702585,0.92118484,0.7099392,1.0889149,1.02494,0.23414882,0.0,0.5390375,1.1916987,0.0,0.7393493,0.44288817,0.58405966,0.63133645,0.7674008,0.65471834,0.5385364,0.9811822,0.67912763,0.3693299,0.7073724,1.1031512,0.8021467,1.0812249,1.2025319,0.769449,0.6561807,0.06250759,0.96319395,0.4249433,0.6826074,0.69134074,1.344328,0.4055969,0.3649865,1.0662946,0.97509485,0.80064625,1.282666,0.0,1.354097,0.0,0.8979222,0.73687726,1.4965554,1.2201632,0.7380913,0.2831854,0.63080823,0.7732346,0.5485473,0.43566033,0.90629786,0.58872944,0.5298799,0.09242808,0.8310359,0.43884832,0.0,0.68371546,0.4174901,0.5718233,0.0
aftermathmovie,0.23438105,0.0,0.28427407,0.38331145,0.5096622,0.29627028,0.24861273,0.28820455,0.3486933,0.0,0.22890586,0.0,0.30495617,0.19105674,0.10882572,0.5467561,0.11315498,0.16742805,0.4959819,0.33828437,0.30241072,0.27869907,0.087601565,0.020725692,0.21977636,0.34035182,0.0,0.42077613,0.15064025,0.3947244,0.31650412,0.36821726,0.32038015,0.3595158,0.26091772,0.1620798,0.19306137,0.4288813,0.39715505,0.21557443,0.45397004,0.512695,0.3003956,0.2601802,0.0,0.37948683,0.24525246,0.42259803,0.264278,0.43359208,0.31227192,0.12550294,0.23573062,0.2655551,0.50136954,0.31187996,0.0,0.39823878,0.0,0.44647223,0.1114162,0.55192554,0.3647892,0.31323805,0.24766806,0.3766162,0.33346695,0.15583438,0.239022,0.29044303,0.24177274,0.04076112,0.0152947055,0.34725824,0.18364346,0.0,0.28414237,0.18401034,0.39487168,0.0
aftermovie,0.3374383,0.0,0.33177587,0.38451678,0.6709264,0.65466535,0.422177,0.5514246,0.5428792,0.039640673,0.2543066,0.0,0.43638206,0.20555247,0.19951628,0.597,0.1369018,0.13607799,0.6191112,0.4998126,0.33070195,0.51458466,0.12642762,0.14494646,0.31420112,0.52162594,0.0,0.32858926,0.42790082,0.56068254,0.25040102,0.4870595,0.39699966,0.4263201,0.42015678,0.31671873,0.16201143,0.44203013,0.52965134,0.20995823,0.65178376,0.5967822,0.4720592,0.29471514,0.04494933,0.6441974,0.18383136,0.60657287,0.49114802,0.47847924,0.38835016,0.26050344,0.47324586,0.41519126,0.7480149,0.47498912,0.0,0.5065792,0.0,0.37187374,0.13908733,0.558526,0.70342815,0.33055875,0.48927665,0.4102868,0.40433374,0.24421479,0.42423493,0.4013358,0.23092073,0.23293357,0.0,0.41836482,0.20655544,0.0,0.41761044,0.25260705,0.45208117,0.0
ahiddenlifefilm,0.12323848,0.0,0.17135644,0.21069759,0.2733108,0.19079418,0.17766637,0.18780388,0.2518857,0.0,0.13608009,0.0,0.17375866,0.08664421,0.061332226,0.26348564,0.044808887,0.07262586,0.25385332,0.22321197,0.18527034,0.16999485,0.043855645,0.041897174,0.124235235,0.21875128,0.0,0.21038496,0.12193743,0.21706745,0.12680325,0.2522879,0.18700366,0.17456412,0.15039681,0.08190612,0.08297799,0.22557892,0.21358977,0.15524434,0.25880238,0.24289268,0.20804018,0.15567541,0.0030645803,0.24390393,0.09478516,0.23557886,0.15196508,0.26525572,0.16922894,0.1498825,0.20274541,0.1618393,0.25991577,0.23416984,0.0,0.24246573,0.0,0.19628467,0.08369781,0.31180352,0.25906283,0.17355254,0.1920475,0.19577162,0.16349363,0.12097242,0.19116884,0.20725954,0.10723678,0.07962624,0.0,0.2048162,0.12556536,0.0,0.19190723,0.12507983,0.18029551,0.0
alitamovie,0.22020072,0.0,0.35348812,0.6631927,0.7071506,0.45582697,0.4507439,0.5897984,0.54916817,0.0,0.1982486,0.0,0.56283116,0.37845093,0.0,0.594192,0.0,0.0,0.80959994,0.507194,0.5809272,0.42659524,0.19816606,0.07498428,0.33922097,0.5730941,0.0,0.4488601,0.25708374,0.56373024,0.42597136,0.6103093,0.57819843,0.61151993,0.4443444,0.22500564,0.17623977,0.7247423,0.51440835,0.3138229,0.8332022,0.78222126,0.5445468,0.4898528,0.11728681,0.48936334,0.25053987,0.91116893,0.30405107,0.74768907,0.39745137,0.32711717,0.7256268,0.54253143,0.6135488,0.7076076,0.0,0.7061146,0.0,0.55022633,0.20966984,0.87787324,0.51216257,0.4570454,0.5210085,0.4470097,0.4121228,0.2856451,0.730679,0.8088142,0.060419086,0.0,0.0,0.5727424,0.1905455,0.0,0.6183055,0.2642756,0.56281316,0.0
