movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119
21bridgesmovie,0.0,0.15733996,0.0,0.26828507,0.43319714,0.4441083,0.15933424,0.11467548,0.32313758,0.32501286,0.16063303,0.35620618,0.41761976,0.34919837,0.3389977,0.33076963,0.17242022,0.0,0.0,0.28489017,0.25434175,0.18585107,0.333342,0.0,0.29900232,0.5666885,0.0,0.43376458,0.0,0.0,0.5724356,0.0,0.5770201,0.165007,0.4956457,0.29382855,0.31926456,0.69297016,0.36504292,0.17077184,0.38241005,0.35260898,0.19116378,0.6010994,0.2639132,0.36927643,0.2927906,0.40484294,0.31094503,0.21695325,0.42488992,0.0,0.22408544,0.3698718,0.25086695,0.47298378,0.1571882,0.0,0.2306746,0.34666926,0.3372867,0.036386922,0.15572828,0.24145184,0.17960373,0.3228888,0.13271739,0.0,0.0,0.30260244,0.3574912,0.53768367,0.11223191,0.04457342,0.32807085,0.34492865,0.38200337,0.30143854,0.0,0.18876353,0.32782423,0.18054977,0.13527034,0.22927766,0.37419754,0.51391566,0.30702573,0.13061635,0.24509555,0.39296445,0.35399714,0.27385938,0.41706288,0.39635858,0.50308585,0.39532092,0.4608352,0.46323127,0.5084148,0.21360898,0.3223404,0.09838197,0.28228414,0.0,0.33789474,0.29803178,0.25205323,0.28944692,0.20100532,0.27501237,0.30156896,0.0,0.523713,0.40317956,0.44055066,0.44744617,0.21694003,0.42634687,0.43067396,0.15296173
47metersdown,0.0,0.17286983,0.0,0.31156087,0.47658542,0.44836384,0.4793761,0.0,0.27841043,0.21050754,0.46477035,0.5633273,0.5862683,0.3306219,0.54167664,0.3175638,0.25587398,0.0,0.0,0.46464825,0.41715553,0.39181834,0.5790381,0.0,0.24436665,0.49595824,0.0,0.5427532,0.0,0.0,0.5126675,0.0,0.58174026,0.20652838,0.6265635,0.4736467,0.26048985,0.7428299,0.50584257,0.073419064,0.36261964,0.5195428,0.13050793,0.78026664,0.18503113,0.46550655,0.47796202,0.5957795,0.46125534,0.1320415,0.54272836,0.0,0.33436918,0.39008537,0.2923752,0.5608813,0.06433274,0.0,0.3239895,0.56287116,0.3407092,0.0,0.34177265,0.2996628,0.30563232,0.54126966,0.2254706,0.0,0.0,0.58039236,0.44151857,0.58596516,0.091244794,0.0,0.64579254,0.5321873,0.39743286,0.59483206,0.0,0.2807818,0.5622788,0.0731625,0.0,0.17742746,0.5024236,0.633062,0.3998701,0.32329035,0.23175627,0.59482104,0.38927123,0.4241915,0.6000097,0.103500344,0.4296678,0.48213497,0.7008361,0.583186,0.5655602,0.23227349,0.49539372,0.0121380165,0.47139066,0.0,0.53064865,0.36499622,0.24859971,0.33902422,0.1186797,0.29828855,0.5104683,0.0,0.43351945,0.36281878,0.5339366,0.4536261,0.36267343,0.46943936,0.5106683,0.36462077
abeautifuldaymovie,0.0,0.17538571,0.0,0.22072066,0.39763346,0.286117,0.29910156,0.25226107,0.180202,0.3321594,0.14254138,0.3611985,0.44620994,0.42143086,0.39641607,0.1640804,0.11091824,0.0,0.0,0.15982169,0.31609327,0.14842549,0.4630508,0.0,0.42333707,0.49530837,0.0,0.4888584,0.0,0.0,0.44526112,0.0,0.5836023,0.3190723,0.40887803,0.20394215,0.2935275,0.4316893,0.3087319,0.19133167,0.43757367,0.4272965,0.0,0.4315947,0.23433575,0.4778609,0.3294849,0.4815954,0.38442641,0.08083384,0.35755002,0.0,0.4001672,0.28974393,0.22745664,0.47661224,0.32838407,0.0,0.25329733,0.3473564,0.24324593,0.13356218,0.3271657,0.25567573,0.27700537,0.32353565,0.21120487,0.0,0.0,0.3516398,0.2776428,0.5053942,0.11343019,0.0,0.41263968,0.38907364,0.3707583,0.37107486,0.0,0.27014303,0.49280536,0.08728018,0.19160691,0.012990657,0.34779447,0.3799391,0.36778218,0.2853226,0.21680382,0.17780039,0.405059,0.35426995,0.37732947,0.18808028,0.3426636,0.56470335,0.49760392,0.4435498,0.5003272,0.23337139,0.32878396,0.053892072,0.24700738,0.0,0.4488658,0.18345882,0.44946647,0.26189062,0.12789887,0.19815959,0.3184768,0.0,0.4353656,0.24840379,0.42947075,0.33012924,0.14520018,0.2899481,0.37527454,0.19142471
abominablemovie,0.0,0.17151919,0.0,0.15337418,0.6185024,0.43349773,0.30423388,0.27152738,0.34838954,0.4425874,0.4269753,0.48117536,0.815466,0.51008016,0.4895289,0.36725256,0.4712832,0.0,0.0,0.7278136,0.21852823,0.30321732,0.38784534,0.0,0.48132285,0.7228409,0.0,0.68050987,0.0,0.0,0.81374013,0.0,0.6198318,0.6162374,0.7008565,0.48435253,0.7207941,0.8036293,0.3631606,0.199976,0.5294178,0.5946279,0.19155478,1.0149804,0.2759962,0.41069528,0.36667186,0.6781524,0.57785183,0.15117553,0.7355756,0.0,0.48507208,0.72598034,0.22471511,0.6281485,0.31295478,0.0,0.3224757,0.5726571,0.4879944,0.0,0.35250545,0.648084,0.51823705,0.6317173,0.5675538,0.0,0.0,0.8273687,0.37220922,0.5854501,0.1555972,0.0,0.70662004,0.40994987,0.27882934,0.257078,0.0,0.5480507,0.60609967,0.070043676,0.011781079,0.12907298,0.54884464,0.60985893,0.48853463,0.38151306,0.20149118,0.6445345,0.37780574,0.58934224,0.31458157,0.40884754,0.36424878,0.8848478,0.71805876,0.69312686,0.6572718,0.19262716,0.67664665,0.15640059,0.2762621,0.0,0.6417983,0.42656446,0.3786726,0.32034236,0.0,0.36985686,0.3424016,0.0,0.45278803,0.25962666,0.8294156,0.62276864,0.28491223,0.53741145,0.7591053,0.41112602
adastramovie,0.018518036,0.13422444,0.0,0.25289294,0.30404636,0.47912097,0.32168406,0.21252996,0.10930315,0.24914595,0.21874082,0.2619008,0.32472703,0.2619983,0.28347567,0.24598375,0.27933648,0.0,0.0,0.2662053,0.22694343,0.24520154,0.37112877,0.0,0.26825,0.4629121,0.0,0.31745526,0.0,0.0,0.3970453,0.0,0.52004755,0.39062816,0.3829283,0.27626595,0.42171067,0.49257982,0.41213483,0.1744679,0.33248416,0.41404623,0.10085216,0.5767982,0.14775102,0.5153662,0.34122962,0.4286652,0.30446163,0.15401724,0.36594668,0.0,0.2672746,0.3137946,0.2920828,0.43729776,0.46307,0.0,0.1517129,0.37233472,0.31101108,0.10736216,0.011552729,0.37196887,0.18130821,0.31045943,0.21583529,0.0,0.0,0.29541498,0.16437337,0.4910441,0.11458075,0.035215482,0.3661489,0.3909027,0.26183957,0.36553317,0.0,0.30712274,0.29558194,0.012229371,0.14891483,0.21829313,0.22507042,0.31378806,0.28262645,0.14080653,0.28971,0.20460361,0.3068777,0.4672885,0.46916506,0.22722313,0.40349558,0.5028502,0.47009555,0.526529,0.5763055,0.23067836,0.37488845,0.06934093,0.17328593,0.0,0.2928607,0.2216422,0.22909862,0.10753168,0.08949925,0.33386043,0.2541543,0.0,0.4508406,0.14893284,0.40530047,0.4201285,0.072085515,0.33177558,0.24297915,0.30659127
adogsjourneymovie,0.0,0.12221642,0.0,0.13646741,0.8887386,0.50685424,0.74731207,0.25918972,0.63058203,1.1835169,0.46364343,0.7408843,1.1761376,0.53929895,0.6496465,0.52529365,0.15639244,0.0,0.0,0.6110533,0.44440877,0.18464974,0.8561861,0.0,0.49901402,0.82869667,0.0,1.0430549,0.0,0.0,1.0301082,0.0,1.1018361,0.35254967,1.0650585,0.7326495,0.5204233,1.1960388,0.9773678,0.5370932,0.8879094,0.92699635,0.34061578,0.99654305,0.0,1.2884579,0.616877,1.0610961,0.6457958,0.10926627,0.6664211,0.0,0.77897686,1.1379216,0.728741,1.1155255,0.70233166,0.0,0.6594856,0.7615687,0.60885453,0.0,0.604901,0.6805448,0.49568647,1.0263106,0.24164136,0.0,0.0,0.7389031,0.4049623,0.7857028,0.20741206,0.0,0.98844486,0.8469535,0.6213201,0.7385051,0.0,0.870151,0.70430905,0.25807422,0.0,0.15171945,0.74204797,0.70926946,0.56087375,0.19971408,0.85545206,0.8896692,0.56758404,0.6016395,0.63864183,0.34053087,0.8440307,1.2058828,1.0199325,0.8399516,1.1512662,0.45369142,0.9839386,0.20900896,0.69986564,0.0,1.0768375,0.6898342,0.83789253,0.50339526,0.02865984,0.42277732,0.4547065,0.0,0.8362837,0.48979008,1.0178176,1.0217863,0.2805716,0.76508415,0.891297,0.5209692
aftermathmovie,0.0,0.15174362,0.0,0.11450559,0.31629133,0.27657214,0.27413836,0.16052283,0.2681418,0.3861748,0.22673802,0.19550076,0.32306275,0.24564204,0.32104975,0.1959583,0.33866996,0.0,0.0,0.19657911,0.22315529,0.12103434,0.472481,0.0,0.21602857,0.37804854,0.0,0.3781499,0.0,0.0,0.3301924,0.0,0.4165722,0.25548196,0.4225077,0.30584905,0.30280146,0.35571823,0.2947733,0.14046395,0.32371283,0.4556022,0.14155202,0.4507715,0.113561794,0.43802556,0.29044557,0.3978713,0.3907041,0.103635184,0.3275532,0.0,0.3110879,0.36563453,0.17498945,0.3945974,0.20446461,0.0,0.18941227,0.30193236,0.2682473,0.0,0.28527704,0.36367485,0.12587404,0.36845103,0.2388674,0.0,0.0,0.3212322,0.24744284,0.315427,0.12629372,0.00048802933,0.3706884,0.3324954,0.1945298,0.22014517,0.0,0.2823562,0.28541481,0.044718247,0.015747163,0.07405569,0.30896112,0.29244053,0.30431306,0.029317005,0.2491675,0.3025259,0.31930375,0.2665771,0.29883945,0.30770776,0.16398011,0.41044095,0.29503328,0.3730938,0.40259248,0.2905106,0.33060837,0.04528693,0.1906933,0.0,0.25416288,0.2050922,0.2201283,0.19484648,0.14738889,0.19259521,0.20032558,0.0,0.34142366,0.28934392,0.431533,0.4426612,0.17006373,0.2543948,0.32080698,0.15671006
aftermovie,0.0,0.13765937,0.0,0.06661512,0.31598437,0.48586553,0.41777167,0.27851453,0.23304006,0.30548453,0.10224235,0.4568456,0.38963696,0.266929,0.45768285,0.20941368,0.31826913,0.0,0.0,0.39595512,0.29130143,0.111853555,0.43339857,0.0,0.27410048,0.48682415,0.0,0.42621306,0.0,0.0,0.5214131,0.0,0.3616382,0.28491405,0.48359466,0.26177198,0.35114813,0.6260565,0.24959798,0.05803133,0.37086463,0.4931963,0.022944393,0.37374452,0.20836505,0.51153684,0.36287546,0.4703891,0.279623,0.1988846,0.4811978,0.0,0.42643273,0.41232312,0.27323437,0.34924442,0.14666575,0.0,0.25397667,0.28724486,0.33283016,0.0,0.22363392,0.34140733,0.2503515,0.33870184,0.24288616,0.0,0.0,0.42345417,0.32566857,0.472077,0.28132105,0.058834914,0.43196416,0.2636202,0.08890185,0.44351286,0.018663475,0.32089886,0.32536125,0.11201341,0.0,0.11272785,0.48868328,0.46750134,0.3289063,0.2264699,0.2826778,0.2815117,0.4079928,0.4017198,0.34060964,0.18338782,0.22691576,0.5757575,0.5027737,0.40687135,0.57208246,0.080929376,0.37987262,0.02469489,0.2091967,0.0,0.42269835,0.31397802,0.41808215,0.3927828,0.0,0.28203756,0.2942032,0.0,0.38750282,0.30271697,0.5601883,0.3582939,0.23546821,0.44813833,0.40081,0.12019305
ahiddenlifefilm,0.0,0.10704401,0.0,0.079948485,0.20852266,0.14554422,0.15557271,0.12353805,0.13011001,0.17178991,0.10943237,0.17228697,0.20206863,0.16882277,0.18489555,0.09461988,0.13072242,0.0,0.0,0.14994827,0.113778,0.092583634,0.21532543,0.0,0.1547541,0.20464885,0.0,0.21268603,0.0,0.0,0.20464401,0.0,0.23974079,0.14016429,0.20287308,0.16786243,0.14928102,0.24356158,0.16650692,0.11340487,0.1820682,0.21846358,0.056440253,0.25102028,0.074497245,0.23394683,0.14947513,0.2289328,0.17550148,0.058827944,0.19595787,0.0,0.15987983,0.20248131,0.12109157,0.21061419,0.13711193,0.0,0.114482336,0.17270476,0.16342878,0.022629637,0.105307624,0.16626532,0.09745496,0.19202709,0.108754665,0.0,0.0,0.20246889,0.13653684,0.21412368,0.078675926,0.011027854,0.18773806,0.17893095,0.1650532,0.18264788,0.0,0.17177022,0.20618816,0.027727593,0.048496418,0.059722904,0.16319409,0.17233159,0.16159011,0.09780923,0.14540568,0.16320157,0.16524513,0.18692419,0.19751659,0.13497591,0.1608868,0.23997648,0.22852677,0.2083083,0.24399297,0.09941958,0.20214625,0.0340444,0.1434907,0.0,0.1905683,0.13353643,0.15913507,0.10111791,0.03843817,0.111194625,0.13897668,0.0,0.20081364,0.13623437,0.22274369,0.18709534,0.09844619,0.18607743,0.19014151,0.12240979
alitamovie,0.0,0.33056122,0.0,0.21719027,0.37934107,0.1628146,0.39588192,0.19164178,0.43642178,0.57181567,0.41447225,0.35849392,0.4385966,0.23918553,0.65270483,0.22171146,0.3581033,0.0,0.0,0.44438827,0.1929225,0.14212863,0.5009332,0.0,0.4029754,0.5312507,0.0,0.5740665,0.0,0.0,0.7367047,0.0050583286,0.5694794,0.44901308,0.55022407,0.42880863,0.31643122,0.72934085,0.30114287,0.39077398,0.3520739,0.5082354,0.31046754,0.8337425,0.0,0.7054014,0.5410093,0.61542875,0.5545374,0.069363534,0.43474597,0.0,0.4719193,0.5671145,0.3721206,0.65193635,0.4103547,0.0,0.3192627,0.5466563,0.45771283,0.0,0.108835936,0.5830129,0.24596557,0.4748263,0.006893147,0.0,0.0,0.49009323,0.3160399,0.571726,0.4303161,0.0,0.63445944,0.4351745,0.543731,0.36198702,0.0438412,0.4089509,0.6259214,0.01174581,0.0,0.078966856,0.42304963,0.3556613,0.37602574,0.22478776,0.34188724,0.5653025,0.51546067,0.60715723,0.40893584,0.27521807,0.4142293,0.588573,0.78683096,0.53491324,0.71665925,0.35915163,0.5373089,0.0,0.41370803,0.0,0.30200064,0.39711156,0.22179739,0.25644615,0.050199818,0.27736005,0.57841736,0.0,0.57731545,0.22471187,0.46393415,0.3926146,0.22923505,0.58627,0.53756005,0.4379786
