movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.26119062,0.7058549,0.0,0.92754334,0.0,0.5051891,0.7755304,0.36273143,0.29567412,0.19016674,0.0,0.3305027,0.3166019,0.0,0.73423487,0.34596497,0.45048156,0.41623038,0.5981091,0.50732034,0.5398924,0.28859,0.34171665,0.4963445,0.0,0.29569355,0.60917854,0.44486293,0.18941388,0.24864525,0.44144255,0.38863006,0.4731198,0.0,0.0,0.23844181,0.0,0.2736852,0.5894954,0.45541555,0.2225193,0.51725835,0.35884562,0.82096624,0.49890545,0.48611313,0.7248967,0.6713427,0.30972615,0.59782916,0.3926557,0.09811119,0.0,0.14361247,0.29142356,0.34711596,0.57837784,0.39619604,0.4162425,0.2513608,0.45157382,0.40858883,0.47235444,0.09776053,0.4097569,0.27282068,0.5425415,0.09470925,0.5431487,0.39682955
47metersdown,0.53238267,0.77097857,0.002084216,0.86258173,0.0,0.38425493,0.86805326,0.51467836,0.16437587,0.2509203,0.0,0.61885786,0.58038634,0.0,0.9202819,0.4962885,0.666322,0.23928873,0.69290024,0.567849,0.9452086,0.19074781,0.3280066,0.6489296,0.1295365,0.58346134,0.77566725,0.28457117,0.38578415,0.11140101,0.42479444,0.5132512,0.4743784,0.0,0.0,0.016967453,0.0,0.26555339,0.867249,0.48315296,0.16661383,0.6812611,0.3433916,1.1183324,0.49327832,0.6145089,0.8758352,0.8195445,0.40503693,0.6295782,0.17700347,0.3693388,0.0,0.09327948,0.3349257,0.5624898,0.9437308,0.55502915,0.3564994,0.47458938,0.5927815,0.4832554,0.5080127,0.02699521,0.38329613,0.49736342,0.72144663,0.18083489,0.64064765,0.41888443
abeautifuldaymovie,0.25305593,0.46630183,0.0,0.7045875,0.0,0.5890525,0.6244171,0.3630775,0.3248729,0.36240003,0.0,0.38243273,0.4021145,0.0,0.6272424,0.33305013,0.48842013,0.16640952,0.4673853,0.57915074,0.6065409,0.0,0.19345513,0.5973223,0.0,0.46709666,0.62887514,0.23277381,0.3411728,0.07493755,0.37384844,0.44784114,0.48076695,0.0,0.0,0.03883981,0.0,0.24137963,0.55942583,0.32861528,0.12534784,0.39964044,0.36681628,0.63721895,0.38113222,0.39290312,0.7094089,0.65449417,0.31131068,0.445792,0.3191393,0.027566541,0.0,0.2600364,0.16715637,0.38702634,0.5796097,0.33311814,0.25337517,0.2074378,0.5174001,0.3574852,0.573361,0.31560448,0.47795367,0.416583,0.6523825,0.20239183,0.52363515,0.4847914
abominablemovie,0.641531,1.0021818,0.06153977,0.86393416,0.0,0.57055813,1.382168,0.54304975,0.4422656,0.40102506,0.0,0.4947447,0.55029434,0.0,1.0343971,0.8189602,0.81617004,0.49341872,0.5577724,0.7992689,1.3552569,0.1704362,0.6432613,1.0683572,0.0,0.8359757,0.8474421,0.54387677,0.59784,0.22069332,0.24995264,0.72469735,0.35334927,0.0,0.0,0.42213106,0.0,0.22981994,1.1119081,0.4582086,0.05819816,0.9383442,0.71002287,0.76497734,0.59566104,0.5027089,1.1605816,0.86087483,0.42032903,0.5774002,0.44948897,0.37234265,0.0,0.2556104,0.1429409,0.5946776,0.98146635,0.8998859,0.50392765,0.33197203,0.61771846,0.55742884,0.745296,0.25490695,0.549905,0.54357326,0.9832203,0.22867417,0.6435473,0.16704945
adastramovie,0.14730331,0.55471355,0.0,0.55801487,0.0,0.5530053,0.74243814,0.3732538,0.13695657,0.30079502,0.0,0.51502866,0.20310679,0.0,0.6424195,0.43203363,0.41955528,0.25611135,0.2919151,0.44389445,0.5712397,0.0,0.30104655,0.473611,0.0,0.33365816,0.38543263,0.11523284,0.31308338,0.13986528,0.28359488,0.40047386,0.4557247,0.0,0.0,0.09408967,0.0,0.3262039,0.46022758,0.40663835,0.22823824,0.29220086,0.15402944,0.55007046,0.25813517,0.45145127,0.5762127,0.5957662,0.40119213,0.47350913,0.34182712,0.03751827,0.0,0.13059986,0.32557744,0.34930784,0.74384195,0.48855665,0.41769826,0.23769112,0.4059344,0.3125778,0.52976733,0.06733501,0.26441202,0.2563997,0.62451726,0.10585244,0.37844047,0.1950613
adogsjourneymovie,0.72239476,1.0443726,0.0,1.6822046,0.0,1.1499771,1.8738028,1.1183764,0.9911699,0.3711236,0.0,0.7586892,0.640747,0.0,1.2539351,0.74712664,1.0366676,0.82947063,0.78340334,0.6635623,1.0680913,0.0,0.16132033,1.1299076,0.0,1.0162938,1.1836518,0.14173864,0.5967676,0.15031317,0.48331845,1.538458,0.8159266,0.0,0.0,0.74397117,0.0,0.3727953,1.0386099,0.968943,0.085252896,0.8295602,0.7094131,1.4217353,1.0480936,0.87674767,1.2625132,1.6142536,0.69945544,1.1056908,0.57801133,0.32777292,0.0,0.51429045,0.11359909,0.7742745,1.4081422,0.6737385,0.79334116,0.5924141,1.0711246,0.84962726,1.6510551,0.6127345,0.61701304,0.640451,0.97884274,0.1455444,1.4860659,0.40347138
aftermathmovie,0.2526808,0.45775598,0.0,0.50179017,0.0,0.4720124,0.5596829,0.44507855,0.03080105,0.1594907,0.0,0.26467013,0.30033112,0.0,0.5222691,0.22414659,0.4151362,0.12890747,0.41251853,0.48330024,0.5855387,0.0,0.25744426,0.43080837,0.0,0.28870857,0.3897504,0.27450716,0.40757924,0.12272352,0.5108487,0.5072545,0.3188107,0.0,0.0,0.21938312,0.0,0.093048126,0.53845286,0.30582,0.19529966,0.40662384,0.1599501,0.58103013,0.35700879,0.37348518,0.51046604,0.5087466,0.33161506,0.4347543,0.38244694,0.0,0.0,0.046991866,0.11652751,0.41673872,0.45660162,0.36058453,0.319868,0.2613987,0.25002792,0.39852247,0.3446181,0.15740006,0.26867202,0.18616877,0.4370419,0.032689225,0.4361068,0.20431727
aftermovie,0.45748195,0.52304643,0.0,0.5812185,0.0,0.67661685,0.5910171,0.5260253,0.12702289,0.4230852,0.0,0.4778091,0.38715503,0.0,0.60965496,0.2983592,0.36513633,0.33520436,0.57999754,0.42854217,0.6361434,0.08444046,0.29534993,0.6259193,0.0,0.45108792,0.46599638,0.1563805,0.36939,0.15053971,0.3929182,0.6469851,0.5581892,0.0,0.0,0.028242402,0.0,0.026014306,0.63452494,0.32977295,0.16354537,0.5714131,0.21864924,0.75575703,0.37294322,0.37616128,0.57400453,0.69514996,0.29808626,0.5280878,0.27076507,0.075608425,0.0,0.21181463,0.16445506,0.42945927,0.70564336,0.3015923,0.3740823,0.38451347,0.47061643,0.347787,0.60231286,0.19647019,0.27156597,0.31682473,0.5603649,0.17812121,0.6854503,0.38540754
ahiddenlifefilm,0.1612484,0.27348942,0.0,0.33609045,0.0,0.27857813,0.34244737,0.21894103,0.112029985,0.1527909,0.0,0.20534521,0.19017777,0.0,0.33699352,0.19518018,0.2527483,0.1640057,0.23934676,0.259092,0.33155286,0.043785416,0.1450387,0.25571996,0.0,0.2203162,0.28410405,0.1422354,0.17991385,0.08886569,0.20474057,0.28030303,0.21390954,0.0,0.0,0.08729734,0.0,0.10111113,0.31314874,0.16304117,0.08138287,0.24267781,0.10618052,0.35361364,0.21088728,0.19554578,0.30361438,0.32600623,0.17413479,0.23789035,0.17679575,0.033007056,0.0,0.0980175,0.12623754,0.18409237,0.30033228,0.17268226,0.1902329,0.15340656,0.22777879,0.17877477,0.2573213,0.05548705,0.19196816,0.15621747,0.2576104,0.08599433,0.2932775,0.16828898
alitamovie,0.1916347,0.7505964,0.0,0.69646305,0.0,0.56290716,0.83475536,0.56745064,0.21891494,0.28167188,0.0,0.3903498,0.37982365,0.0,0.88192445,0.49335054,0.4025943,0.27554503,0.39783072,0.27630812,0.79892504,0.09119365,0.09846658,0.6721455,0.0,0.37285638,0.64401424,0.0,0.17961703,0.19004087,0.40071633,0.468972,0.5091363,0.0,0.0,0.17018439,0.0,0.24048862,0.53602403,0.53515,0.012106286,0.514522,0.46874052,0.73411465,0.6943426,0.4054948,0.9086793,0.5820864,0.29664722,0.5949798,0.1971428,0.2141244,0.0,0.029867597,0.35273606,0.51916635,0.98470503,0.69101137,0.08368071,0.64957803,0.52058905,0.41229054,0.5638473,0.0,0.38337207,0.19441646,0.32158569,0.2869512,0.699821,0.437101
angelhasfallen,0.6253276,0.5928816,0.0,0.81311005,0.0,0.49181342,0.9599623,0.26319984,0.10875726,0.34237576,0.0,0.45054823,0.7075412,0.0,0.79233736,0.61002225,0.47247157,0.34690222,0.75108,0.7599126,0.8227742,0.27023572,0.5128866,0.63077873,0.0,0.5860447,0.59486574,0.3572327,0.3893423,0.0,0.43286085,0.82856417,0.5205184,0.0,0.0,0.0043745786,0.0,0.12961529,0.92410755,0.43718773,0.06282273,0.58656746,0.27159,0.8879615,0.53786147,0.40051943,0.9163885,0.8758923,0.5779768,0.55280185,0.47985092,0.07387096,0.0,0.19825794,0.32119387,0.63101697,0.92388296,0.64545304,0.5213134,0.27053076,0.667929,0.46459156,0.81128526,0.17816865,0.33346683,0.27938136,0.75075716,0.14653036,0.8156892,0.49112362
angrybirdsmovie,0.5005032,1.0290227,0.0,1.026205,0.0,1.0793104,1.8087081,1.0238421,0.5280546,0.6720033,0.0,0.7797779,0.86817473,0.0,1.3393898,0.7178079,0.93660337,0.8404236,0.6991967,0.71510583,1.2764993,0.23555353,0.24227822,0.9704149,0.0,0.88519263,1.1550066,0.32198012,0.30851373,0.0039972253,0.5644258,1.0941579,0.7304643,0.0,0.0,0.04457906,0.0,0.31812474,1.0532194,0.33620372,0.2666895,0.7277716,0.67528087,1.4946969,0.4541081,0.5015496,1.1206982,1.5752666,0.08412044,1.1297958,0.6647263,0.0554711,0.0,0.32445043,0.45740622,0.40470162,1.2446097,1.109948,0.8356509,0.58718497,1.4965438,1.0801524,1.1612763,0.92049676,0.96507955,0.66667724,1.4203007,0.21975254,1.503329,0.6953029
annabellemovie,0.53188723,0.93041384,0.0,1.2801174,0.0,1.1853952,1.3648442,0.6042584,0.6323714,0.3784516,0.0,0.9004481,0.31143412,0.0,0.9586561,0.6468586,0.96189886,0.48969817,0.8511635,0.935481,0.9251649,0.17379019,0.46274817,0.9357646,0.0,0.75580835,0.82993734,0.42160705,0.7772529,0.22727993,0.6578088,0.9580037,0.45534912,0.0,0.0,0.20554598,0.0,0.21336707,1.0036753,0.2419516,0.45007834,1.0511146,0.19656321,1.1752471,0.52629423,0.34787405,1.1581593,1.2515237,0.80070823,0.9394731,0.9439726,0.070682906,0.0,0.43123466,0.5222885,0.71903783,1.1524377,0.74801016,0.5812607,0.26178053,0.83285946,0.6145183,1.0374751,0.36572862,0.53873074,0.5280958,0.9298105,0.19057009,0.9774978,0.7128619
