movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.4792448,0.07696465,0.40447775,0.20816636,0.09775859,0.122780204,0.54164296,0.6213588,0.46918693,0.009048614,0.0,0.55434495,0.7048745,0.05491676,0.61774975,0.62268287,0.4635504,0.3507727,0.27177182,0.43364418,0.13836506,0.61871445,0.435904,0.47855318,0.5498835,0.6355981,0.09791078,0.59021086,0.58339214,0.657339,0.2466567,0.2464677,0.5378026,0.42861363,0.46769762,0.4195839,0.61447656,0.5967715,0.0,0.52797705,0.0,0.69762945,0.42173675,0.2896048,0.0,0.061560225,0.39575532,0.4167409,0.46447298,0.39400974,0.56721455,0.47036952,0.64211553,0.4412253,0.40495896,0.7154921,0.54049915,0.75759137,0.4544957,0.44834334,0.6334477,0.4181928,0.48480773,0.4868611,0.3867614,0.59503394,0.52569747,0.52810425,0.5697924,0.75620866
47metersdown,0.44117913,0.24125051,0.35532627,0.31422296,0.24395138,0.026706073,0.6181232,0.5715608,0.61907554,0.28358608,0.0,0.5101076,0.6935863,0.17989229,0.4903105,0.4682679,0.4616882,0.42849308,0.31539866,0.4117948,0.3445018,0.7214496,0.47037458,0.7273062,0.5005376,0.6564069,0.30570498,0.8576756,0.5161878,0.5034346,0.14598288,0.38069382,0.93016404,0.7078975,0.62893695,0.5033913,0.6781109,0.7423217,0.0,0.7909534,0.0,0.7591878,0.3921416,0.28808367,0.0,0.16560896,0.66041034,0.58784163,0.5413973,0.4009657,0.8271135,0.6090894,0.8607894,0.60229427,0.48228553,0.72629035,0.6225303,0.8754979,0.40070224,0.5600679,0.5260267,0.57582897,0.42590103,0.6376791,0.68030715,0.5019518,0.6084665,0.675465,0.73780495,0.599723
abeautifuldaymovie,0.3782361,0.2323311,0.14409126,0.14992711,0.06348853,0.017499099,0.5417191,0.53006154,0.43108428,0.15541074,0.0,0.5811156,0.71791166,0.14373302,0.53460413,0.49710625,0.53080255,0.389164,0.48112306,0.523715,0.2803064,0.4997505,0.38335523,0.522664,0.37445435,0.5711387,0.022752164,0.44843844,0.41638744,0.6418507,0.19664265,0.2722628,0.5536584,0.3632128,0.5484117,0.45785415,0.4269117,0.4985924,0.0,0.73598933,0.0,0.69311523,0.3047403,0.35591495,0.0,0.08407919,0.64337635,0.4428578,0.6134962,0.33413795,0.45651212,0.51945186,0.56026644,0.6274751,0.5648023,0.4758914,0.48278642,0.6672472,0.4265323,0.60405105,0.63267326,0.52366555,0.31648734,0.52809334,0.4713227,0.55402946,0.5375658,0.49611148,0.5301799,0.54557014
abominablemovie,0.6680486,0.2791884,0.5058731,0.30396882,0.5054474,0.11663405,0.5150349,0.78408533,0.6609146,0.0042842403,0.0,0.6062712,1.2584707,0.28314316,0.81259876,0.77264494,0.76012415,0.38778394,0.58113277,0.61778134,0.4564339,1.0384412,0.7304383,0.5307139,0.8243701,0.95922345,0.23193626,1.1373997,0.85338545,0.83427286,0.24843583,0.33178815,0.7520663,0.7288607,1.0219876,0.6034496,0.7122718,0.5823272,0.0,0.9176934,0.0,0.9659072,0.6876921,0.48802382,0.0,0.27006733,0.75590897,0.7157846,0.5083378,0.3097991,0.6451171,0.75803804,0.948891,0.86259574,0.7178466,0.8291061,1.0085012,0.9380736,0.6496427,0.78936785,1.016675,0.38309404,0.6430147,0.76028097,0.7307071,0.9566425,0.97915226,0.7805411,1.1616796,1.0113568
adastramovie,0.304333,0.039458025,0.37691224,0.22378047,0.23694569,0.0,0.4771918,0.47295025,0.3623053,0.08912606,0.0,0.3122618,0.61128896,0.042357083,0.45992053,0.40014115,0.5515291,0.22046347,0.2949506,0.3016774,0.17561466,0.40035582,0.26830274,0.4302789,0.35279483,0.45985103,0.18172513,0.32922918,0.47025773,0.383857,0.19969709,0.09532447,0.5413585,0.3993576,0.42953694,0.49138942,0.4933195,0.46774778,0.0,0.62600124,0.0,0.6129882,0.36171886,0.30892205,0.040455155,0.15835446,0.33104417,0.17627348,0.42383188,0.2712764,0.34086028,0.3416199,0.5584337,0.565234,0.42532623,0.41225326,0.5978465,0.6313724,0.38585895,0.5328409,0.4474606,0.43131247,0.48635232,0.38975754,0.45098382,0.5583641,0.5546768,0.48540306,0.60803634,0.6482893
adogsjourneymovie,0.8158685,0.6811188,0.7112375,0.122345366,0.71272373,0.027220113,1.0512859,1.3171735,1.2633321,0.0750061,0.0,1.1252097,1.4298064,0.19283287,1.4642639,0.83159137,1.0535773,0.41348764,0.70288336,0.95540124,0.14477573,0.9154314,0.77934283,1.3066365,0.64081,1.398993,0.36533478,1.2855942,0.99783933,1.5907975,0.38243064,0.6859347,1.1417495,1.0118257,1.5756159,0.7742405,1.0299852,1.3757377,0.0,1.6447436,0.0,1.2604253,0.439943,0.91122353,0.0,0.0,1.0833385,0.89441705,1.0986876,0.9318731,0.9298339,0.9614593,1.6948147,1.1243405,1.1060544,1.410093,1.0748347,1.4316708,0.8447577,0.7568269,1.4756045,0.90771365,1.0885328,1.0411056,0.6926575,1.2183305,1.0391443,1.6957268,1.3318213,1.2856827
aftermathmovie,0.41996667,0.29526654,0.23872094,0.13898037,0.2231156,0.029208237,0.44212568,0.42751426,0.2740747,0.14029172,0.0,0.35661453,0.5294247,0.0,0.33189893,0.44115102,0.4491753,0.100977376,0.21333893,0.2602365,0.13166799,0.3559307,0.3961295,0.3722898,0.3847133,0.38830423,0.19055952,0.42339864,0.3214793,0.41158488,0.21023391,0.2607038,0.37209007,0.24964488,0.45405304,0.39465055,0.39419293,0.540287,0.0,0.45103922,0.0,0.4960883,0.25595593,0.23210862,0.0,0.1791523,0.39807734,0.39687657,0.41278842,0.19736393,0.38303366,0.29045132,0.4930348,0.50592524,0.4157473,0.33643323,0.4708714,0.550911,0.40405726,0.3317682,0.3947432,0.47707012,0.49134105,0.38052353,0.37626576,0.3687109,0.35677636,0.44326702,0.4584031,0.42782202
aftermovie,0.49179047,0.21973772,0.38463223,0.061605223,0.24149573,0.09164243,0.52526367,0.48610884,0.49882242,0.04168794,0.0,0.44384554,0.7274249,0.025335323,0.5111658,0.49507993,0.6545331,0.09701331,0.22225265,0.31490692,0.23493232,0.5032826,0.43758646,0.45751593,0.46156684,0.43116844,0.15652071,0.4691963,0.33812532,0.5578207,0.25134003,0.22890152,0.41182262,0.49082252,0.47604975,0.4283047,0.451276,0.45758834,0.0,0.742632,0.0,0.6328855,0.50405645,0.37541825,0.0,0.014077302,0.44826144,0.36812633,0.39795175,0.23607981,0.4632171,0.42995027,0.61432135,0.56931365,0.41804615,0.44837332,0.55089563,0.55848855,0.4927758,0.5211935,0.666944,0.4848623,0.38354874,0.3459545,0.451512,0.47926334,0.39884046,0.4494733,0.5707255,0.69402826
ahiddenlifefilm,0.16955113,0.1019779,0.12274602,0.07762035,0.09548013,0.020391954,0.1845289,0.20234704,0.19796382,0.047412306,0.0,0.19897299,0.2674157,0.033184253,0.23336826,0.20655926,0.20656951,0.09536126,0.14692698,0.15559909,0.071396686,0.20624357,0.1859884,0.20248306,0.18120933,0.21946818,0.05630874,0.2259229,0.19962773,0.2211898,0.08764614,0.092991225,0.1986164,0.17687663,0.20573808,0.16259266,0.19977868,0.24403714,0.0008745834,0.26258796,0.0,0.26487654,0.15225464,0.14270191,0.0,0.027189538,0.19511586,0.17006333,0.21636297,0.10198032,0.17246227,0.18304281,0.24987969,0.21966222,0.18941061,0.21842952,0.2168258,0.27784538,0.15846714,0.19361341,0.22922,0.20040148,0.17332096,0.19308892,0.19259015,0.22331755,0.20906034,0.20615931,0.24920939,0.24150741
alitamovie,0.6979993,0.19399562,0.6453926,0.22759517,0.69961834,0.039038822,0.71732336,0.9304151,0.6674175,0.19937687,0.0,0.68750685,0.96333015,0.14156874,0.861223,0.80976796,0.7180047,0.31010982,0.41171074,0.6953344,0.17161854,0.58709574,0.6498932,0.61795783,0.7035298,0.7540629,0.13696115,0.89229393,0.83711016,0.5489564,0.23278703,0.363973,0.5578511,0.5832154,0.87242335,0.66974723,0.59678936,0.7094171,0.0,0.9476958,0.0,0.8123524,0.578878,0.43229273,0.07862835,0.1054966,0.5744453,0.58924675,0.7027396,0.46613452,0.31925073,0.64787114,1.0460471,0.8613199,0.77775234,0.9025804,0.7694901,0.9718924,0.4904883,0.8374972,0.6326829,0.7176215,0.67512465,0.70394325,0.8170071,0.81101006,0.7002182,0.90357655,0.87818015,0.8993143
